ID	Average__37	Average_37_53	Average__53	Median__37	Median_37_53	Median__53	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-4717-3p	3.06162194041449	2.60872459002802	2.08056563096844	1.20028904724354	1.55660626924965	1.43925565696022	-0.460462779543431	0.177755542671668	0.532100253063091	_53_vs__37	FALSE	female
hsa-miR-4717-5p	30.5397661046115	8.09590025425402	9.43453432691993	7.0403507803545	5.11275309427245	4.47408478343143	-0.57010604087495	0.0357264924043749	0.281698750129435	_53_vs__37	FALSE	female
hsa-miR-4718	0.610384903746674	0.459460517335144	0.524080097530829	0	0	0	0.0343630311575804	0.945714859294716	NA	_53_vs__37	NA	female
hsa-miR-4718-3p:Novel	6.31532039122262	8.87140686299374	10.0554208771696	3.65024235743754	3.60107770735707	4.78589708184925	0.773707290762366	0.0166098088710051	0.207032644998703	_53_vs__37	FALSE	female
hsa-miR-4719	1.01838184360447	0.528014836774564	0.463440141565512	0	0	0	-0.650180558017185	0.239664761678258	NA	_53_vs__37	NA	female
hsa-miR-4719-5p:Novel	0.320601095247338	0.507396816573738	0.545003284499961	0	0	0	-0.33550641943017	0.510345683636127	NA	_53_vs__37	NA	female
hsa-miR-4720-3p	3.14119707543361	2.23993734394692	2.79672100743754	1.19256749375876	0.781234973418801	0.624134006194266	0.300021031072925	0.31199220324257	0.634938948087188	_53_vs__37	FALSE	female
hsa-miR-4720-5p	0.481993903490044	0.452504450112164	0.309344955620801	0	0	0	-0.199645387212368	0.758387802363971	NA	_53_vs__37	NA	female
hsa-miR-4721	16.0859870158201	15.7922354059892	10.8236551008317	7.87414413207669	6.41488744881909	5.92052185671119	-0.168277273826494	0.530035148527202	0.794319472092458	_53_vs__37	FALSE	female
hsa-miR-4721-5p:Novel	4.79010413749606	2.97464734057833	4.6792034661056	2.94638174725999	1.91596190645685	3.07646849828508	0.256117498414201	0.327903383278231	0.647148597937673	_53_vs__37	FALSE	female
hsa-miR-4722-3p	0.150131651398947	0.208478635876077	0.293878068454684	0	0	0	0.150146110694396	0.86630166629159	NA	_53_vs__37	NA	female
hsa-miR-4722-5p	3.55936625797713	3.6935680823637	4.78814346778318	1.6826626056091	1.40315626108451	1.75941343498338	0.292861999102173	0.399593722451984	0.704384297459796	_53_vs__37	FALSE	female
hsa-miR-4723-3p	5.96650429273547	8.50986540680527	13.4891141440779	2.99132975129837	3.44821177514151	4.07159018649123	1.14202391281733	0.00183830443563938	0.0822190670135968	_53_vs__37	FALSE	female
hsa-miR-4723-5p	2.5269038881605	1.79054618843863	2.00383380937767	1.17754835226563	1.19665409523839	0.827394140457506	-0.510440921684199	0.0910716340399661	0.392692622391612	_53_vs__37	FALSE	female
hsa-miR-4724-3p	3.69375351280576	3.00285273720262	3.22623499368369	2.6536681187819	1.91596190645685	1.18897484544995	0.0430041702342703	0.865878078839602	0.967612329314165	_53_vs__37	FALSE	female
hsa-miR-4724-5p	25.3038348422483	8.7034763625516	13.8505437932784	2.57435059050707	2.23874353864635	1.46770373509087	-0.534006834890907	0.173176265126365	0.526524329480272	_53_vs__37	FALSE	female
hsa-miR-4725-3p	23.0271420409652	28.4581627661373	17.8910259408956	7.56786589451425	6.75929324494106	6.28715899464241	-0.29051263898993	0.391511869736237	0.698686114974417	_53_vs__37	FALSE	female
hsa-miR-4725-5p	24.157191466046	31.1217756510065	29.8919634801759	14.8924994014616	14.5028725640184	14.5310142756462	0.582651132327669	0.0498092600786866	0.313259183698974	_53_vs__37	FALSE	female
hsa-miR-4726-3p	0.289394225345979	0.479078588992652	0.227451344049149	0	0	0	-0.440013314483743	0.514599145633015	NA	_53_vs__37	NA	female
hsa-miR-4726-5p	5.26967424410561	6.95260144074387	8.7953250709595	2.01316679163906	1.80045599595952	1.84115146422047	0.766021583139824	0.0338032953526974	0.280003435009766	_53_vs__37	FALSE	female
hsa-miR-4727-3p	3.37351983996525	3.65233491628647	4.10957880375099	2.02483114927452	2.2336275728937	1.54638303071489	0.441917412469019	0.103736301276821	0.412953757787832	_53_vs__37	FALSE	female
hsa-miR-4727-5p	0.189731654690126	0.243477522620453	0.134233232735904	0	0	0	-0.235210970822365	0.825075351522378	NA	_53_vs__37	NA	female
hsa-miR-4728-3p	9.10756618111609	9.17351671237808	9.14191855734294	3.09294021930577	3.90625163561244	3.38325119988453	0.0254033569019798	0.947124638963752	0.992348384116392	_53_vs__37	FALSE	female
hsa-miR-4728-5p	6.9385032666752	4.09609737622951	2.49787817892021	3.02774519428656	2.51260745831741	0.914495853766169	-1.00948996296065	0.00053685911038891	0.0470990627229656	_53_vs__37	TRUE	female
hsa-miR-4729	0.771280394642241	1.26368282541118	0.760049207991386	0.320836593085713	0.128015548002526	0.394277391673485	-0.473023338789977	0.23598737151209	NA	_53_vs__37	NA	female
hsa-miR-4729-3p:Novel	2.74018344247102	1.72199018037715	1.82335515906076	2.02596441357975	0.985819741953988	1.07349976942445	-0.57407975948924	0.0374978909239992	0.286430356980314	_53_vs__37	FALSE	female
hsa-miR-4730	2.50672722681284	1.84584385037503	2.33601397890283	1.09888134530381	1.18817574796096	1.17641192161033	0.392400398548352	0.185700037274914	0.53901175823637	_53_vs__37	FALSE	female
hsa-miR-4730-3p:Novel	3.655950597123	3.14280924773463	3.61186009625481	2.67319855395277	2.19208146933291	2.48218242137252	-0.121854380873442	0.631530227000329	0.855157073296362	_53_vs__37	FALSE	female
hsa-miR-4731-3p	0.392542664244803	0.29659837177931	0.262811227767851	0	0	0	-0.530890979618979	0.412211827370274	NA	_53_vs__37	NA	female
hsa-miR-4731-5p	4.42356718483883	0.70358246282497	0.565342252781359	0	0	0	-0.749885601320891	0.132972343049601	0.471710597972222	_53_vs__37	FALSE	female
hsa-miR-4732-3p	0.820671861950987	0.227771947434973	0.670685615122832	0	0	0	0.320575870740343	0.63204984577906	NA	_53_vs__37	NA	female
hsa-miR-4732-5p	18.4016522137012	15.300958684338	14.8075528838413	13.9796404936202	8.45218656169907	9.98499907383179	-0.40413948897571	0.0834763886350516	0.380819284953106	_53_vs__37	FALSE	female
hsa-miR-4733-3p	0.535362946732782	0.467775538124281	0.596734658637072	0	0	0	0.0623614402709458	0.903902616130091	NA	_53_vs__37	NA	female
hsa-miR-4733-5p	0.708125395048293	2.76149438372623	1.29379838583235	0	0	0.407424731334725	0.539986004687134	0.338580829438598	NA	_53_vs__37	NA	female
hsa-miR-4734	39.4078167962549	18.1776200863018	14.7066923820019	9.47518996211146	9.62203045080723	11.0567207776045	-0.409596231355312	0.110388299133619	0.428073977084596	_53_vs__37	FALSE	female
hsa-miR-4734-5p:Novel	2.22978794822895	2.42163932074811	1.96779918890984	1.62924414989447	1.72479284114821	1.2333892575677	0.0532097834830325	0.841658510858711	0.959280214550014	_53_vs__37	FALSE	female
hsa-miR-4735-3p	0.0788676367935033	0.261008846094559	0.144782672696835	0	0	0	-0.242228090233643	0.798377765501114	NA	_53_vs__37	NA	female
