ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	18_37.x	37_53.x	53_81.x	18_37.y	37_53.y	53_81.y
hsa-miR-675-5p	6.1161610828703	0.572036870734239	0.306142545006214	1.86853111423186	0.061688077395145	0.582031563942067	53_81_vs_37_53	FALSE	7.644	3.661	7.257	3.189	2.255	3.05
hsa-miR-6750-3p	0.267607035944154	0.0702663571436566	0.782920862556585	0.0897489906121618	0.928486684116231	NA	53_81_vs_37_53	NA	0.298	0.249	0.256	0	0	0
hsa-miR-6750-5p	6.29596241255376	-0.411947857429071	0.286409262164017	-1.43831890881086	0.150343589187956	0.747091989349384	53_81_vs_37_53	FALSE	6.426	7.318	4.991	2.961	3.772	3.512
hsa-miR-6751-3p	0.583316572274598	-0.225343199756557	0.427188557059924	-0.527502893119271	0.597844407879351	NA	53_81_vs_37_53	NA	0.874	0.315	0.574	0	0	0
hsa-miR-6751-5p	2.47567467327582	0.272456165083272	0.287502757587602	0.947664528053284	0.343300264568694	0.887893350715248	53_81_vs_37_53	FALSE	2.845	2.126	2.474	1.7	1.151	1.576
hsa-miR-6752-3p	1.68274354860587	0.126757382678963	0.42497729243175	0.298268601490795	0.765498166602173	NA	53_81_vs_37_53	NA	1.627	1.565	1.877	0.509	0	0.467
hsa-miR-6752-5p	6.1664417787683	0.233094906849536	0.22422357519717	1.03956466952489	0.298542198377508	0.866129910861694	53_81_vs_37_53	FALSE	8.325	4.887	5.285	5.564	3.154	4.334
hsa-miR-6753-3p	0.601356778374692	-0.117118598994297	0.462453169178479	-0.253255046780956	0.800071131400077	NA	53_81_vs_37_53	NA	0.439	0.602	0.777	0	0	0
hsa-miR-6753-5p	0.811523206019863	-0.576395877108344	0.391612803110843	-1.47185146279602	0.141060993021058	NA	53_81_vs_37_53	NA	1.07	0.593	0.78	0.324	0	0
hsa-miR-6754-3p	0.482441919179289	0.245085409379225	0.561288940130435	0.436647494465633	0.662367012905297	NA	53_81_vs_37_53	NA	0.264	0.549	0.644	0	0	0
hsa-miR-6754-5p	7.73552702059749	0.132105270959504	0.273374785178844	0.483238682284027	0.628926272340979	0.953723877775287	53_81_vs_37_53	FALSE	6.986	7.672	8.62	3.782	4.143	4.766
hsa-miR-6755-3p	0.095229418904802	-0.0842715603270437	1.30990689762078	-0.064334007615433	0.948704275369862	NA	53_81_vs_37_53	NA	0.156	0.027	0.107	0	0	0
hsa-miR-6755-5p	0.897751104486517	-0.294131480994489	0.414367091979097	-0.709833108584131	0.477807635111197	NA	53_81_vs_37_53	NA	1.546	0.519	0.626	0	0	0
hsa-miR-6756-3p	0.358891749369248	0.0207632007079651	0.528803993399018	0.0392644551991836	0.968679545392398	NA	53_81_vs_37_53	NA	0.358	0.268	0.464	0	0	0
hsa-miR-6756-5p	30.3174269816471	0.108595245880272	0.252456615759395	0.430154090252756	0.667083555463508	0.963403768517138	53_81_vs_37_53	FALSE	46.251	22.114	22.399	13.609	15.648	16.178
hsa-miR-6757-3p	0.158257474242572	-0.490631560739673	1.0917176462305	-0.449412503712597	0.653134113056764	NA	53_81_vs_37_53	NA	0.147	0.208	0.114	0	0	0
hsa-miR-6757-5p	53.4445211295434	-0.566741997894933	0.27955849117689	-2.0272752063765	0.0426342756453174	0.480379222096658	53_81_vs_37_53	FALSE	47.375	65.159	46.678	27.543	41.545	24.039
hsa-miR-6758-3p	0.092783780294593	0.148234285322114	1.31841677202539	0.112433555509456	0.910479650547007	NA	53_81_vs_37_53	NA	0.125	0.032	0.128	0	0	0
hsa-miR-6758-5p	9.35078896975717	0.447439253482856	0.216295361767308	2.06864932205164	0.0385790060026694	0.447903355707869	53_81_vs_37_53	FALSE	11.236	7.602	9.299	8.581	5.138	7.12
hsa-miR-6759-3p	0.31491248467748	-0.384606708157533	0.531959426607455	-0.723000080307521	0.469679834863856	NA	53_81_vs_37_53	NA	0.419	0.264	0.26	0	0	0
hsa-miR-6759-5p	1.18300287973964	-0.120634018803465	0.387980693875542	-0.310927890762942	0.755855440886671	NA	53_81_vs_37_53	NA	1.633	0.697	1.248	0.669	0	0.107
hsa-miR-676-3p	1.74426974465509	0.0493177210431476	0.424024712316126	0.116308600915645	0.907407969332532	NA	53_81_vs_37_53	NA	1.323	2.228	1.649	0.408	0	0.475
hsa-miR-676-5p	1.51365424587121	-0.108224919131573	0.483567195581996	-0.22380533692183	0.822908777038564	NA	53_81_vs_37_53	NA	2.198	0.904	1.466	0.269	0	0
hsa-miR-6760-3p	0.558844830805767	0.0297365170167162	0.514363988874606	0.057812206258408	0.953898215253905	NA	53_81_vs_37_53	NA	0.637	0.56	0.473	0	0	0
