ID	Average_underweight	Average_normal	Average_overweight	Average_obese	Median_underweight	Median_normal	Median_overweight	Median_obese	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-3146-5p:Novel	9.38248165287093	3.11339395864401	2.35896757657852	0.864836815939393	0.825674109776845	1.07019802977647	0.645783409559384	0	-1.41380238085356	0.00328533084834199	0.0799504204666882	normal_vs_underweight	FALSE
hsa-miR-3147	4.11405528627696	6.51363812382323	7.36709195446686	4.137546911873	2.8259515230822	3.79703874320528	4.31486567560569	1.91377666160073	0.439825664064913	0.183928612978545	0.530186116715484	normal_vs_underweight	FALSE
hsa-miR-3147-3p:Novel	6.22819380597765	9.16044276944948	6.61951545527869	9.95629306860556	3.11687270128456	5.51400853523557	5.15453988812235	7.16023817066902	0.474597738615398	0.141885572172174	0.485245980067421	normal_vs_underweight	FALSE
hsa-miR-3148	2.9831403084506	3.70791660520726	2.35387983511042	0.893661337868105	1.54089350005457	1.31427995288135	0.96664982072061	0	-0.455404175674942	0.264037832515212	0.621668785717579	normal_vs_underweight	FALSE
hsa-miR-3148-3p:Novel	3.70134751261669	4.88402498541241	3.62033398064911	2.45620410436258	1.02412438402021	1.60676330142461	1.388986185565	2.29015533198453	-0.0141150234722723	0.973969509747713	0.993208413643964	normal_vs_underweight	FALSE
hsa-miR-3149	60.9530143657328	24.4641290870286	9.7409812631445	15.3314441926285	6.3181917816183	9.66361249901649	6.59677386265185	9.77387595491899	0.973907411307232	0.0116155871332851	0.144495105001408	normal_vs_underweight	FALSE
hsa-miR-3149-5p:Novel	9.88607615707184	12.4807923519422	4.55873289892101	1.22656428131484	1.24631626526902	0.982643285074744	0.948349231944136	0.276608674133987	-1.00941751408422	0.0896794467758795	0.400105034450205	normal_vs_underweight	FALSE
hsa-miR-3150a-3p	1.14742170230267	2.67116088728994	1.45773568815731	0.894688235039175	0.768093288015154	1.02147362133165	0.991025812004893	0.463665507830244	0.244159665391935	0.544106918699432	NA	normal_vs_underweight	NA
hsa-miR-3150a-5p	0.418849094458804	0.61154969619948	0.730696313321094	0.432350527278281	0	0	0.350899446460498	0	-0.0625700182338118	0.893392136912203	NA	normal_vs_underweight	NA
hsa-miR-3150b-3p	3.28854030948766	2.49265851777109	2.55802773698299	1.82211172747149	2.14650177679158	1.65990080861519	1.85556733993022	0.941046050927434	-0.0381957779544903	0.903860811495273	0.975412446192204	normal_vs_underweight	FALSE
hsa-miR-3150b-5p	4.37467242883984	2.0922134668475	2.77595926832276	1.05949931776163	0.881569917666296	0.97891242101629	0.614097457182316	0.645037401323063	-0.0688032322755172	0.87045444773117	NA	normal_vs_underweight	NA
hsa-miR-3151-3p	0.626190367100746	0.777795591663083	0.741921869331648	0.396631989199815	0	0	0	0	-0.19029552532358	0.750231143774691	NA	normal_vs_underweight	NA
hsa-miR-3151-5p	2.34034569590578	2.97613578570647	2.85488208235438	6.2792958825702	1.87012362077073	1.71006277271641	1.48799966481345	1.16709693270406	0.363467320202506	0.315716691029335	0.665451708199655	normal_vs_underweight	FALSE
hsa-miR-3152-3p	2.8485554886368	2.13977864808233	16.1451568024846	1.73782534327212	0.791596914607175	1.40998022484125	0.707569204301233	0.717040202907858	-0.444872166429007	0.320852526626978	0.670985282206643	normal_vs_underweight	FALSE
hsa-miR-3152-5p	0.662127433868033	0.613165405791159	0.811997788625301	0.380247240387956	0	0	0	0	-0.483779315666009	0.353541666858146	NA	normal_vs_underweight	NA
hsa-miR-3153	4.33528660019444	4.63420699403101	3.02534346134235	2.90777816493951	2.40693020252126	3.10880462292217	2.34034457078593	1.72534358441331	0.0018460890347427	0.994903794898803	0.998176630988312	normal_vs_underweight	FALSE
hsa-miR-3153-5p:Novel	2.80196984183949	2.81738820726044	2.4916532598506	1.70267828862913	1.76313983533259	1.88536276711621	1.82848692106584	0	0.173593750021754	0.582096227274254	0.821057861558288	normal_vs_underweight	FALSE
hsa-miR-3154	86.719580224487	124.685832108364	130.297073216976	218.226128236312	23.2892854960132	50.0024647248741	20.5418048929757	15.4481233662268	0.737246844705932	0.0435290693220186	0.285137285883141	normal_vs_underweight	FALSE
hsa-miR-3154-5p:Novel	20.0260398651054	23.9167290850395	24.4631580384955	16.8713000858075	15.344180041073	16.5480724794921	12.5412534388013	11.7772909867267	0.0660965936628811	0.812922540481004	0.946271164652352	normal_vs_underweight	FALSE
hsa-miR-3155a	14.7262107526102	25.0722859078125	18.8678337978869	14.0827560802221	15.3597616150891	15.6211628268417	14.705864932086	11.5701567638889	0.518286755931813	0.066854442775879	0.347744141894686	normal_vs_underweight	FALSE
hsa-miR-3155a-5p:Novel	3.01416346707617	3.20828809279718	3.22030366582459	3.10472647919209	1.21383227004255	2.05120075137652	2.22139788684604	2.00638328295732	0.321760353720038	0.320614680109114	0.670985282206643	normal_vs_underweight	FALSE
hsa-miR-3155b	15.03908092779	21.2537882494721	17.5077626607363	10.8358393944257	10.5105253408756	13.7007528635992	11.08396060104	10.3521338733631	0.361424132677244	0.242037198352811	0.602679495701976	normal_vs_underweight	FALSE
hsa-miR-3155b-5p:Novel	0.558170519674	1.12168186181077	0.677283196781129	1.30581396793752	0	0	0	0	0.357622282233509	0.527306372100031	NA	normal_vs_underweight	NA
hsa-miR-3156-3p	28.9243113636868	39.3667104224654	66.0965364563865	51.4626874796632	7.82190099475225	13.3313634925687	10.7819234605576	9.0110310171126	0.26999111352788	0.518740916782798	0.808368967349349	normal_vs_underweight	FALSE
hsa-miR-3156-5p	6.01777272541953	6.95590483493937	5.905851926123	4.19063513846614	4.20421013635023	4.66420712755974	3.62156630240492	2.86621680704453	-0.185753604798454	0.541786546259529	0.81544942547136	normal_vs_underweight	FALSE
hsa-miR-3157-3p	3.9246754098993	15.9989803238304	10.5234276469526	59.9365113659246	3.84046644007577	3.42364093278676	3.61898671309682	2.21700547879951	1.37173999313224	0.00356257219583643	0.0826825696113945	normal_vs_underweight	FALSE
hsa-miR-3157-5p	0.737045265933566	0.672931639699625	1.36740921134802	0.142797737818917	0	0	0	0	-0.0185837866770708	0.973843980639318	NA	normal_vs_underweight	NA
hsa-miR-3158-3p	4.97811463176509	3.82571293288667	2.54884407282052	0.988487259446281	0.525526267043778	2.04311671246548	1.08228798245436	0.743567859191217	0.840280586824723	0.0393809977685381	0.27754867027997	normal_vs_underweight	FALSE
hsa-miR-3158-5p	1.17105356698892	1.82120354514255	1.10924568521235	0.9626960806534	0	0.683733583792173	0.483961336911829	0	0.771811600769335	0.0879852247449916	NA	normal_vs_underweight	NA
hsa-miR-3159	25.4663014024791	12.6491635508374	5.82221725516022	10.592556294352	4.87611479844097	5.49004018133935	4.23971352676441	7.63574998719963	0.392085634834654	0.265251820787154	0.621897266258678	normal_vs_underweight	FALSE
hsa-miR-3159-3p:Novel	13.7884162502565	9.72043210940169	8.80921172816307	5.63367049776783	5.2387828259997	6.06733964595464	4.63058744476975	3.44313674654792	0.0961186156062392	0.759260749624128	0.921263366611556	normal_vs_underweight	FALSE
hsa-miR-3160-3p	45.1257792549135	23.1857183427785	20.0902936257746	16.6941708148464	13.4764615957799	17.2055065877444	16.3038342500169	10.0805344162295	0.273566040060922	0.290314118042378	0.640490014698194	normal_vs_underweight	FALSE
hsa-miR-3160-5p	31.1131372469491	16.8019332709199	14.929386886891	14.256058691391	10.5788390119956	12.7308619553933	11.6895456575387	14.1746041634858	0.134973550060449	0.575123515183877	0.820335835640524	normal_vs_underweight	FALSE
hsa-miR-3161	0.420595761335057	1.24321921913689	1.02342023300285	1.52772279723841	0.201853680220157	0	0	0	0.603005513494184	0.227332101639836	NA	normal_vs_underweight	NA
hsa-miR-3161-3p:Novel	3.76357436576829	6.13793296112325	6.64884349467337	2.40050395973126	2.37479074382152	4.57907148879197	4.58939507507838	0.941046050927434	0.530397059441575	0.0416823431429042	0.280371461205528	normal_vs_underweight	FALSE
hsa-miR-3162-3p	1.26884701679383	0.287112912286887	0.291943498640321	0.0705128936981225	0	0	0	0	-0.299800667745764	0.710485174477014	NA	normal_vs_underweight	NA
hsa-miR-3162-5p	10.6244158809577	7.48557159160272	7.42560193024721	5.09505876770736	5.63268411211113	5.27602010134451	5.05282157721473	3.66093297259576	-0.269483916471246	0.295383968192411	0.648902015231201	normal_vs_underweight	FALSE
hsa-miR-3163	6.07576758162344	7.88267506146409	6.09728388765922	14.7633811770397	1.32688479631332	4.21208410575409	2.96541925023695	2.92194550017966	0.462931821980296	0.247478457244074	0.605067725337251	normal_vs_underweight	FALSE
hsa-miR-3163-3p:Novel	3.21891943570587	2.5067678642312	1.99547489377027	2.25701840381517	1.70664017945434	1.46836863152444	1.36571275798922	0.697222951437564	-0.458373798998004	0.178416822193274	0.525578798614994	normal_vs_underweight	FALSE
hsa-miR-3164	9.43547889799503	13.1637572916955	7.6917361272324	4.69753908051029	5.11472668035767	5.34989854883197	4.74824456354543	2.68626023042569	0.261952110405187	0.486517913515724	0.789620051098791	normal_vs_underweight	FALSE
hsa-miR-3164-3p:Novel	6.50453871295643	13.9698397873986	13.1262082534367	43.6825565055993	4.85289102130149	7.70366168556468	7.41788020042209	9.35956276914787	0.812737376274302	0.0161694722430225	0.173906042613758	normal_vs_underweight	FALSE
hsa-miR-3165	0.575014138753669	0.883843375071945	0.707370890819967	0.889385066784465	0	0	0	0.197478191736218	-0.243884873186966	0.592678842002676	NA	normal_vs_underweight	NA
hsa-miR-3165-3p:Novel	2.72859733339413	4.05542537284968	3.3325551655005	1.53764947731625	0.768093288015154	2.16973642468873	1.78920639954939	0.348611475718782	0.182813367952769	0.500653505987768	0.799677326610713	normal_vs_underweight	FALSE
hsa-miR-3166	0.983691692779956	1.66961601866085	1.51005247720382	1.25372732222476	0.412837054888422	1.05302102643852	1.0996526050771	0	0.716023412301884	0.0497192618383514	NA	normal_vs_underweight	NA
hsa-miR-3166-5p:Novel	0.230783074056675	0.320063696904247	0.270964113214353	0.170852298568674	0	0	0	0	0.210261216584262	0.767359499426545	NA	normal_vs_underweight	NA
hsa-miR-3167	1.95346768516746	1.91034142946067	1.84420286675083	2.15412896903497	1.23851116466527	0.961585860093732	0.957061956544753	0.463665507830244	-0.188964956461691	0.605404391584182	NA	normal_vs_underweight	NA
hsa-miR-3167-5p:Novel	1.04026824530297	18.5324365154021	8.66942151287448	2.99539007220354	0.791596914607175	1.60529704466471	1.65819548993393	0	1.8761235038741	0.00097756509189177	0.0425055577140589	normal_vs_underweight	TRUE
hsa-miR-3168	8.90900687028789	20.3805392034331	12.0003101601098	18.1213933839741	1.54089350005457	2.34864309047637	2.21144459558604	2.1729561376148	1.5288006596041	0.00548825661717549	0.100733497410871	normal_vs_underweight	FALSE
hsa-miR-3168-3p:Novel	65.8502796041634	38.955716603051	44.8845573124352	31.4645836037026	28.4194516565607	24.9222829940909	20.5017447854729	20.3758507999751	-0.338338719040121	0.155433973833935	0.498972664575136	normal_vs_underweight	FALSE
hsa-miR-3169	83.7779172065739	88.6753295707181	165.954469365692	162.237114361985	67.6711246119795	55.1602415983071	64.0662976587918	58.1500703034803	0.0942552994380005	0.765437537363296	0.923219639208803	normal_vs_underweight	FALSE
hsa-miR-3169-3p:Novel	23.3216859830802	18.6564622691282	45.9512202577143	35.6826560417594	14.8953038338608	9.05905192040887	13.3886178783214	11.2838865409937	-0.0547750862513568	0.887220402673259	0.968263786179624	normal_vs_underweight	FALSE
hsa-miR-3170	44.8249627443276	34.9874394597429	60.6271398717353	167.892297430739	27.9045230982905	23.4028667343218	25.0868001021106	16.9630685356579	-0.392546002661382	0.1829829983599	0.530186116715484	normal_vs_underweight	FALSE
hsa-miR-3170-3p:Novel	15.5840661124391	18.1541275829012	16.5716845013067	16.3399174601347	9.35061810385367	12.486838803547	11.8728221059748	9.09180738636724	0.0477155113802108	0.860796822047724	0.961355023000838	normal_vs_underweight	FALSE
hsa-miR-3171	3.20258367964295	4.38056650291721	4.48821140001593	2.21507299982422	1.02726233336971	1.00961016083815	1.41872687248433	0.463665507830244	0.504053498539427	0.339593303680165	0.690896721280337	normal_vs_underweight	FALSE
hsa-miR-3171-3p:Novel	2.8007698654268	4.79176073941137	5.02488815022516	3.00757603348363	0.403707360440314	2.04873895734227	1.85409751337454	0.750695540004191	0.600115670102725	0.18768700505461	0.530186116715484	normal_vs_underweight	FALSE
hsa-miR-3173-3p	1.96467800405253	1.82210024839248	1.62494443675878	1.83074394652058	0.605561040660471	0.877046905253286	0.773429316781149	1.10193073734677	-0.13140886640026	0.733346352752551	NA	normal_vs_underweight	NA
hsa-miR-3173-5p	0.26143876026346	0.398234440732428	0.160117913182965	0.924616743123757	0	0	0	0	0.126335669385919	0.891853649441689	NA	normal_vs_underweight	NA
hsa-miR-3174	1.09558698940704	1.93013980398861	1.75242268550696	0.639182030751199	0.397548710543478	0.860249574959457	0.609088818732579	0	0.162219848739999	0.697064700060695	NA	normal_vs_underweight	NA
hsa-miR-3174-3p:Novel	13.7493675842657	14.2471303867649	20.1508576296274	13.9329033220675	7.5190138457755	9.57417711194296	8.31090758624901	13.6865528771489	0.120678134817696	0.696131664008331	0.892864525575902	normal_vs_underweight	FALSE
hsa-miR-3175	3.53449521140824	2.72266430145572	2.2611549724907	1.47528064352212	1.28015548002526	1.79834706740981	1.34748932522094	1.16709693270406	-0.0965019444920167	0.761642716074083	0.921956210258222	normal_vs_underweight	FALSE
hsa-miR-3175-3p:Novel	11.3068883101829	6.76342778772706	4.6452753129343	6.64069636106235	3.84046644007577	3.91171989349986	3.36209948337113	5.73434384504324	-0.186653543755341	0.532743302228963	0.814899940076154	normal_vs_underweight	FALSE
hsa-miR-3176	5.57706459734847	6.75913455285558	5.67245221562964	6.95711654106658	4.24841294514891	4.88748709672008	5.07634868686563	3.68260543194568	0.306495074558047	0.241295896178253	0.602679495701976	normal_vs_underweight	FALSE
hsa-miR-3176-5p:Novel	27.1348982678052	31.8685722265377	25.3143369122035	28.6239778484911	15.6450463163882	18.9751175268389	14.2617325253652	11.3532280530965	0.717233079054139	0.0228124400112902	0.20609807689253	normal_vs_underweight	FALSE
hsa-miR-3177-3p	4.13700712169522	5.26516720011006	7.1929848063941	19.0528732687147	1.21112208132094	1.70534338217938	1.38279429527784	0.348611475718782	-0.611424769115865	0.184416245129928	0.530186116715484	normal_vs_underweight	FALSE
hsa-miR-3177-5p	4.30512910597017	4.60444803490205	3.15636279253167	1.8532172846484	0	1.3733778667889	0	0	0.110323671998162	0.720665248751223	0.906074424553082	normal_vs_underweight	FALSE
hsa-miR-3178	5.19695050823195	7.60413390967751	7.81668458370428	12.0594434600905	3.03458067510637	5.04350639108743	3.85564491802384	5.02059658550892	0.204082805556136	0.553081638593406	0.81544942547136	normal_vs_underweight	FALSE
hsa-miR-3178-3p:Novel	21.4999604032285	19.6064285870653	12.6479098872311	11.228276989262	10.3665089198307	13.3313634925687	9.79673111842246	8.76712819393922	0.0364459696557609	0.890838422404637	0.970755325733813	normal_vs_underweight	FALSE
hsa-miR-3179	1.88896074458947	2.98128151910042	2.24121285605997	0.756361767938991	0.795097421086957	1.23665869915962	0.675004506743098	0	0.33531214700654	0.425983389579338	0.754870333709292	normal_vs_underweight	FALSE
hsa-miR-3179-5p:Novel	1.74389527052356	2.34169619953579	1.65721387690083	1.79771306597325	0.412837054888422	0.820413138153181	0.704271199564514	0.880986107906834	1.02546923925615	0.0194182737709326	NA	normal_vs_underweight	NA
hsa-miR-3180	84.8015795813264	48.358948089382	75.3116786766967	51.9774121127376	50.4933377608098	36.6662808144051	31.8421047975136	39.5040306460183	-0.323605985542689	0.165573843408295	0.505784003902558	normal_vs_underweight	FALSE
hsa-miR-3180-3p	285.152450758957	219.507726761504	186.378155705741	179.748024407129	70.8179433372184	81.4708045942784	49.7007329616985	40.3036696191105	-0.473041529391361	0.0403723782898174	0.279882257852746	normal_vs_underweight	FALSE
hsa-miR-3180-4-3p:Novel, hsa-miR-3180-5-3p:Novel	72.0711372008819	38.306408071199	42.1237408581318	72.4239501711141	16.9498285006003	21.1377878142874	17.4766396939507	14.0443113932053	-0.505720045101287	0.0976822252321909	0.405131996195432	normal_vs_underweight	FALSE
hsa-miR-3180-5p	46.3254488407744	51.4557034130634	47.6227384044246	43.7065532949391	40.4293847873396	36.5865779462176	36.1424687797029	32.474178774595	0.119017264471097	0.614207946946601	0.845525831071698	normal_vs_underweight	FALSE
hsa-miR-3181	8.43596860805397	8.49027066718701	6.14580209116879	4.01496838675039	4.29300355358316	3.88879934189352	5.00402970968136	4.23311642192865	0.251782351210905	0.455456126819086	0.773989956305979	normal_vs_underweight	FALSE
hsa-miR-3181-3p:Novel	13.0313709923477	26.9786888004152	8.66448469462271	10.8526296685039	2.49349816102765	3.12067003097133	2.28612673789488	0.775683478232141	-0.276472133147475	0.55251130059288	0.81544942547136	normal_vs_underweight	FALSE
hsa-miR-3182	2.53026387313233	3.8025894528511	2.44638223853705	0.856924620498533	1.51729033755318	1.13198430900244	0.365276694787257	0	-0.467185692201982	0.243990343054166	0.602679495701976	normal_vs_underweight	FALSE
hsa-miR-3182-3p:Novel	28.5372150689545	7.89463939864915	6.65767221946953	5.83146478749181	6.01732550630314	4.34337072747291	3.9631968367345	4.33056779441108	-0.683522495091151	0.0321270472826394	0.253093655077314	normal_vs_underweight	FALSE
hsa-miR-3183	7.47933513250197	7.18650860384981	8.08879272840217	7.87763010506233	4.85289102130149	5.4975412930538	4.86763156460819	6.15294213871779	0.175706120128221	0.514050336585304	0.806170236508968	normal_vs_underweight	FALSE
hsa-miR-3183-3p:Novel	7.41437930200001	3.36547426288045	16.4559000000756	2.07633172863525	1.32688479631332	2.14039605955294	2.00902715862576	1.31110253587365	-0.422720173888406	0.284366985922065	0.634830082085476	normal_vs_underweight	FALSE
hsa-miR-3184-3p	0.348234995784943	1.03273362553391	0.789101148789755	0.543439161194855	0	0	0	0	0.215080114888653	0.74905931148573	NA	normal_vs_underweight	NA
hsa-miR-3184-5p	6.70489742623037	4.78972508266792	5.56256441433722	5.73899264299093	3.58443534407072	3.43128142682202	4.285500959034	2.71885216667618	-0.432371725028424	0.151355632341713	0.492980095876399	normal_vs_underweight	FALSE
hsa-miR-3185	4.98417600005141	5.10375909698965	4.72451481636807	5.92405084143087	2.88985938421896	3.27657645013771	2.32900510591387	4.91721911152518	-0.149065331829137	0.64999968841426	0.873291708897494	normal_vs_underweight	FALSE
hsa-miR-3185-3p:Novel	32.8188210685337	34.9279416753433	24.2989030245737	72.258700638161	11.8441162648813	14.749052447448	10.4116486703503	7.86185636926819	0.0944655182158735	0.775635421160016	0.927976329487505	normal_vs_underweight	FALSE
hsa-miR-3186-3p	3.61764223346761	7.35728795392016	5.01834639742748	3.55358580514623	1.81983413298806	3.95342988269756	2.95271418166988	1.78097651714015	0.85774715985271	0.017499771025532	0.181593101345345	normal_vs_underweight	FALSE
hsa-miR-3186-5p	0.387829623964486	1.1201487305007	1.24864178407084	0.464342936026261	0	0.228623963441542	0.552234617126688	0	0.787047719665717	0.113982016020476	NA	normal_vs_underweight	NA
hsa-miR-3187-3p	7.65283082032553	2.77796581428996	2.69434014395835	5.87409281469417	0.442294932104441	1.05073184516402	0.863956089217188	3.18145199936957	-0.414021789238117	0.363982446002477	0.712439574402952	normal_vs_underweight	FALSE
hsa-miR-3187-5p	7.47143431687729	6.55088481216837	7.10389336852032	5.06677375774133	2.38529226326087	3.39910398184145	3.48954547921735	2.72996183828798	-0.084721025590379	0.812800504148924	0.946271164652352	normal_vs_underweight	FALSE
hsa-miR-3188	21.1513276338417	10.2985392734044	8.1425155614879	14.0691642717376	8.37491421782981	8.45988134904747	7.40498005548303	7.08202752092965	-0.362825218270952	0.158220768082145	0.498972664575136	normal_vs_underweight	FALSE
hsa-miR-3188-5p:Novel	4.84809589887632	5.33603151228819	3.4027176501447	3.28158241506503	2.22039048242173	2.7467557335778	1.97907240377915	1.71046034238367	-0.00917419086201005	0.975685774260269	0.99366375947357	normal_vs_underweight	FALSE
hsa-miR-3189-3p	1.54463073023651	5.08065207015125	2.11942778620459	1.70089699217308	0.513631166684856	1.28288670881619	0.843642981705997	0	1.58351046561685	0.00286075300615375	0.075988582403114	normal_vs_underweight	FALSE
hsa-miR-3189-5p	4.67776390866518	6.12697307377344	0.867104099283641	3.75997948574185	0	0.466303367965423	0.0908959435650516	0	-0.324846191157827	0.63968662468642	0.861726858389079	normal_vs_underweight	FALSE
hsa-miR-3190-3p	71.0904762447119	34.1904240061213	27.4838792946024	27.6795827624198	31.0523806613509	25.3206422840098	20.6544869390509	24.2590663158818	-0.231534103582051	0.3073831155928	0.658354357229998	normal_vs_underweight	FALSE
hsa-miR-3190-5p	0.20142427508887	0.931489717604923	0.556081866056905	0.136417685430242	0	0	0	0	0.942876925930576	0.0982484091832718	NA	normal_vs_underweight	NA
hsa-miR-3191-3p	8.33879701470456	21.6365918508398	10.9131366773273	11.8662050740227	7.76309516533772	7.8928202583791	8.07126799236089	8.03295453681427	0.98042535309221	0.00637151100225169	0.106968863574388	normal_vs_underweight	FALSE
hsa-miR-3191-5p	0.0986947110867119	0.26329903336215	0.349267462553119	0.179420260411705	0	0	0	0	0.129612879360495	0.883786769597817	NA	normal_vs_underweight	NA
hsa-miR-3192-3p	0.130151787992141	0.457047624992161	0.281349992778263	0.444938332805594	0	0	0	0	-0.216965730057454	0.798204617400414	NA	normal_vs_underweight	NA
hsa-miR-3192-5p	9.74005831711556	9.02503372616241	10.6921090969783	2.82594567288233	4.12837054888422	2.66448535124625	3.22051614236518	2.17411546034464	-0.54324102963709	0.174335658402655	0.518127632234695	normal_vs_underweight	FALSE
hsa-miR-3193	0.100964320530293	0.442823926150027	0.481530184124781	0.633696258326111	0	0	0	0	0.508194182558997	0.384808720513291	NA	normal_vs_underweight	NA
hsa-miR-3193-3p:Novel	8.85597872803107	13.3552781234389	13.2478259563053	7.80855969265192	3.98065438893997	6.218160666645	5.29199881588697	4.78315885855767	0.595765876211975	0.115063206032681	0.438386569109752	normal_vs_underweight	FALSE
hsa-miR-3194-3p	1.50653935133554	1.53865811727129	1.41978424598619	0.351678949107608	0.440784958833148	0.286749858319819	0.486762704842897	0	0.301308278242271	0.56101655705172	NA	normal_vs_underweight	NA
hsa-miR-3194-5p	2.63268150500216	1.72636500522343	1.84861891420467	1.48698005634622	0.791596914607175	0.708441067399065	0.988618628116867	0	-0.648738960320805	0.140591432229755	NA	normal_vs_underweight	NA
hsa-miR-3195	55.1257092756151	26.0457962814206	24.0524633413	23.8609615664368	18.2854304941536	16.3218259097971	16.3595995066738	14.3866323932816	-0.473878212490267	0.0902491336123453	0.400105034450205	normal_vs_underweight	FALSE
hsa-miR-3195-3p:Novel	19.8393959132994	14.8604142993422	14.6888456372087	21.9957747276524	11.901193888495	10.1160521157722	9.91083169993635	13.1770567150108	0.128816453051068	0.642409002211511	0.86478134913088	normal_vs_underweight	FALSE
hsa-miR-3196	2.92303129558946	5.8654489412735	7.0781322991745	8.53068350707486	1.46283443953229	2.41237873416556	2.79253592260546	2.43650434008272	0.260554286575091	0.531392621389561	0.814899940076154	normal_vs_underweight	FALSE
hsa-miR-3196-3p:Novel	34.2742371769696	17.9358435024824	13.8450247666974	25.8087651913013	10.733763427099	11.0024979151399	9.68756029521249	16.5475660693856	0.177408943023283	0.535466665957753	0.81544942547136	normal_vs_underweight	FALSE
hsa-miR-3197	33.0055551797629	136.77778929099	86.2968299840134	29.1839590509414	7.85817423899955	7.93107534554491	6.29696976861238	3.20657477058114	0.613990005270723	0.137973576123501	0.480871827435844	normal_vs_underweight	FALSE
hsa-miR-3197-3p:Novel	5.47279093385582	4.23945232462142	3.05802657652712	3.38615917554501	2.21147466052221	2.56788722852156	2.29182498869403	2.24615193416641	-0.167681555105103	0.580269237206178	0.820335835640524	normal_vs_underweight	FALSE
hsa-miR-3198	3.9458901611881	3.96949772729341	3.34296868640221	3.34062702122579	3.16947461898663	2.51648728134116	2.35580189696417	1.30159553704284	-0.172591829592929	0.56763110803615	0.819151979567395	normal_vs_underweight	FALSE
hsa-miR-3198-5p:Novel	10.7948136326521	8.89031178532915	9.03319393298325	7.28826846085008	4.86524425314885	5.43146842117108	4.87271054986063	4.47826497858393	-0.36192104299604	0.230167095048949	0.588236449599108	normal_vs_underweight	FALSE
hsa-miR-3199	4.96775750316903	6.02677425700828	10.1541486392874	14.6077722170545	2.62763133521889	2.85197311934308	3.33355989761331	1.43419860800724	-0.00220242498323236	0.995298493718728	0.998176630988312	normal_vs_underweight	FALSE
hsa-miR-3199-3p:Novel	5.17529316073762	7.72772298490601	11.9303845964745	16.1558163209507	1.98774355271739	3.31980161723037	2.28573175745701	1.11386874774339	0.430371228143097	0.252226565407322	0.612073703805629	normal_vs_underweight	FALSE
hsa-miR-32-3p	1.0360938817226	0.619863678342106	0.140420188652541	0.111449418941353	0	0	0	0	-0.128089578842789	0.890029790387612	NA	normal_vs_underweight	NA
hsa-miR-32-5p	10.1801452502642	1.54157964697544	1.09405840745501	0.698404081371121	0.440784958833148	0.321739038190265	0.244515383471171	0.197478191736218	0.140525676696713	0.768215386675603	NA	normal_vs_underweight	NA
hsa-miR-3200-3p	0.652917924204548	1.51651080179266	0.611914043626257	0.403233688291083	0	0	0	0	1.00918433887579	0.0894334165260934	NA	normal_vs_underweight	NA
hsa-miR-3200-5p	2.67928348819944	5.38382325538759	5.13673543957372	18.2931178079497	2.92566887906458	3.6899977379296	3.51664508050061	3.04991978706453	0.614966411086154	0.0695321923305536	0.355405884065825	normal_vs_underweight	FALSE
hsa-miR-3201	0.144532566681308	0.575519565572488	0.550314681675897	0.224835095265238	0	0	0	0	-0.0898146578903167	0.909395609265933	NA	normal_vs_underweight	NA
hsa-miR-3201-3p:Novel	19.4078930545032	11.8987300217521	2.89358812011655	3.56018099502369	0.881569917666296	1.09504600121267	0.382751574085785	0	1.63656961028377	0.0135644984184603	0.160980972609888	normal_vs_underweight	FALSE
hsa-miR-3202	13.142707210447	10.177844617606	6.38779990850193	5.05652649492793	6.05561040660471	4.22994067452374	3.35292789459484	3.85727886783996	-0.21587451799553	0.557175877818893	0.817425787311905	normal_vs_underweight	FALSE
hsa-miR-3202-3p:Novel	16.258523463752	12.904292613373	9.22021777862421	5.44073062428605	6.91283959213639	7.32005357511913	5.20582433517514	3.68879275087685	-0.192001723915564	0.542907878040131	0.81544942547136	normal_vs_underweight	FALSE
hsa-miR-320a-3p	445.044485035145	93.8383793567482	87.9597543330794	50.58632688747	28.2102373653215	26.0912268756382	21.8377606430568	26.6625477782319	0.0158256449809609	0.968226333460276	0.98996883134525	normal_vs_underweight	FALSE
hsa-miR-320a-5p	19.9884554738428	10.2662612887241	13.1217444033717	7.4630078873464	5.45950239896418	4.83074896241002	3.9968630002289	5.43546421596044	0.251034272865	0.497936961350907	0.798636414385656	normal_vs_underweight	FALSE
hsa-miR-320b	5.63555695690044	8.37295595366805	6.73492187572271	3.91534181037605	4.86524425314885	5.60431633358677	4.91226863637712	2.53968175168068	0.469183995702703	0.108576236534634	0.430345352099845	normal_vs_underweight	FALSE
hsa-miR-320b-1-5p:Novel	19.1296482652409	4.69574814085919	4.16616720542984	1.48707672243319	1.54089350005457	1.88974255822289	1.47874337174221	0	-0.257061081536181	0.511624219359032	0.805501651681692	normal_vs_underweight	FALSE
hsa-miR-320b-2-5p:Novel	19.8282000797803	3.93346807603283	2.94020983429848	3.0674043566782	1.23851116466527	2.0429472426633	1.45298472076779	1.15758993387325	-0.387359242553309	0.301969157012761	0.65431078437456	normal_vs_underweight	FALSE
hsa-miR-320c	26.7547161269992	29.7912286453747	31.7293678126316	26.388982110783	17.5917299522179	14.980884256753	11.6819406433291	22.0768385867937	-0.137230913030955	0.688198908271781	0.889582766490246	normal_vs_underweight	FALSE
