ID	Average_underweight	Average_normal	Average_overweight	Average_obese	Median_underweight	Median_normal	Median_overweight	Median_obese	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-101-5p	1.86947439790353	3.45781843383221	17.862357979639	2.0739142246097	1.86947439790353	2.1906985372245	1.88666946534056	1.11386874774339	0.6871395998002	0.637542940800431	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10226	8.86738146362557	4.13866838802599	3.11651350741	3.25031764664479	8.86738146362557	1.92991208891372	1.00249258039659	3.82013137316294	0.768885412484844	0.603466317555921	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10226-3p:Novel	38.1558136974476	11.9912226194046	8.73984442718568	16.0645132331375	38.1558136974476	7.60697858739228	5.96589178511495	11.9111824920811	2.44224158716424	0.0129992685967061	0.722800601496211	underweight_vs_normal	FALSE	male
hsa-miR-10392-3p	2.49263253053804	2.37735231065996	0.872144648967829	0.979525348047804	2.49263253053804	0.77265447881701	0.238306397653711	0	1.89603631803519	0.249764342566748	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10392-5p	152.480087183048	147.768319493853	188.477227145586	231.535761382336	152.480087183048	118.468856335194	112.208416346532	121.599149176372	0.436686197145069	0.607640889340276	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10393-3p	0	0.447114777524411	0.239042033515724	0.14737149087563	0	0	0	0	0.550778539282816	0.889404711950601	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10393-5p	0	0.33756162707912	0.0338143822032949	0.0736857454378152	0	0	0	0	1.27452731673168	0.914365756330298	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10394-3p	1.86947439790353	2.40309528831	2.60148127258595	1.6597330417279	1.86947439790353	1.08820968837397	0.449433931778778	1.09899574056894	0.666643000980213	0.682581572267747	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10394-5p	17.1116047946166	1.21271747769165	0.477143884276164	0.3565383763069	17.1116047946166	0	0	0	4.85419519769762	0.0165207317670551	0.803779491388806	underweight_vs_normal	FALSE	male
hsa-miR-10395-3p	2.49263253053804	1.25692117793293	1.4773984941986	0.307534137423614	2.49263253053804	0	0.289272943539239	0	1.47769265831091	0.501835327093297	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10395-5p	2.49263253053804	4.24704591359155	3.29856225032611	1.88600195370375	2.49263253053804	1.93294895435115	1.91988360254175	1.36760379999501	-0.0906126107235447	0.945200904374115	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10396a-3p	10.1136977288946	1.27656479883269	1.07712113944409	1.06597341611976	10.1136977288946	0.994229627325316	0.418834068552506	0.858107637856897	2.06253891522269	0.0744782375141119	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10396a-5p	4.36210692844157	5.67922147090796	4.41930542367052	7.22710107192021	4.36210692844157	3.00913122970832	2.62181369587797	4.75208367487485	-0.28938708134334	0.82689222363513	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10396b-3p	0.62315813263451	1.31918420835858	0.874889328821668	1.55131578484224	0.62315813263451	0.932457959248514	0.401722795473371	0.509496162138115	0.316797718775382	0.82994525571223	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10396b-5p	1.86947439790353	4.60566404702481	3.2557925196971	5.3417632498374	1.86947439790353	1.94929306763238	1.46423295821239	2.58915564645823	-0.950134762112217	0.53944712035916	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10397-3p	41.5579395741049	21.2204737938222	19.6618100961915	26.197789805306	41.5579395741049	16.0597729888423	14.9835479387111	26.0783502936042	0.975175668228829	0.283278098296821	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10397-5p	1.86947439790353	3.13229122507102	1.11853863443782	3.86504421341309	1.86947439790353	1.1263597208831	0.52329559278618	0.494623154963669	0.612228698369222	0.711642325991932	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10398-3p	0	1.61724133935146	2.29401558536093	0.885945458489015	0	0.892153276656547	1.32520268365151	0	-0.690396833577946	0.663019769879543	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10398-5p	2.49263253053804	0.604196326394368	0.387244604310805	0.407679819883356	2.49263253053804	0	0	0	2.09350437647977	0.273223731838209	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10399-3p	0	0.231675230114806	0.530124131135034	0	0	0	0	0	1.1006601410835	0.742881801317913	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10399-5p	0	0.347578486617066	2.68793203677817	0.221057236313446	0	0	0	0	0.213387373861247	0.949009063090349	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-103a-1-5p	0	0.544695527641132	2.02103680866645	0.936433555633687	0	0	0	0	0.399022782263925	0.867024847740374	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-103a-2-5p	0	0.457055665494189	0.257839041310681	0.462008616747865	0	0	0	0	1.45305662707568	0.605438604072241	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-103a-3p	0.62315813263451	1.98878211714153	3.88568243794392	2.2437796275068	0.62315813263451	1.42451561834812	1.62342883883187	1.71621527571379	-0.222943122541251	0.874936471295513	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-103b-3p:Novel	10.7368558615291	2.18539636273782	10.9896832820338	1.7153137977749	10.7368558615291	0.81155198962457	0.698837633898257	1.00411931710178	2.27298732840106	0.169370267050943	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-103b-5p	0	0.264533737725888	0.117331450606311	0.0736857454378152	0	0	0	0	1.47992736706771	0.785645963198523	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10400-3p	4.36210692844157	2.29521825661573	2.55814522661451	7.15880924122801	4.36210692844157	1.35949306172624	1.32520268365151	1.43408040581572	1.89967882810072	0.164067324122084	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10400-5p	127.259131153931	82.163571936191	73.8229574097451	115.178730878288	127.259131153931	33.4725167604335	41.7570168087292	77.700950722623	0.900213984533532	0.4450780926159	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10401-3p	8.86738146362557	1.15274562317263	0.460562161521043	0.160162646547983	8.86738146362557	0.276213504731356	0	0	3.02709722612434	0.0843356465035314	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10401-5p	33.027381029629	112.512508658516	75.300393676675	61.164268943711	33.027381029629	56.0254464990628	35.1023170206744	36.2970406121599	-1.60065593935382	0.169712571811713	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-105-3p	2.49263253053804	16.0910551613189	4.63553670212445	5.9516742896546	2.49263253053804	4.43332668896709	2.89254435509099	3.62015734072704	-1.50243720762049	0.346874704821711	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-105-5p	1.24631626526902	4.71011354847916	2.66965086868197	2.58723720223083	1.24631626526902	2.08713935428142	1.6905851693585	2.22773749548678	-0.72097345234621	0.612755033727082	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10522-3p:Novel	3.11579066317255	13.1289225131749	13.0617586026737	44.010886273088	3.11579066317255	6.14515632206518	4.16372253343188	9.20831989666195	-1.02518953041945	0.484354204705477	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10522-5p	0.62315813263451	0.792244695081381	0.35210585429945	0.693745020731883	0.62315813263451	0.0813886734225932	0	0.494623154963669	1.80285545168164	0.274286592446521	0.997970109999829	underweight_vs_normal	FALSE	male
hsa-miR-10523-3p:Novel	67.2505906188623	18.6568360722786	15.0644045575333	8.76426348522475	67.2505906188623	13.5101152899708	11.7443871719409	3.5378022526115	2.40422226651447	0.0100462261754593	0.596473394790408	underweight_vs_normal	FALSE	male
