ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	no_coffee.x	light_drinker.x	heavy_drinker.x	no_coffee.y	light_drinker.y	heavy_drinker.y
hsa-miR-342-3p	1.88945450072352	0.267784082769803	0.313213106501719	0.854958101085511	0.392574343612889	0.729846910125528	heavy_drinker_vs_light_drinker	FALSE	3.245	1.457	1.425	0.809	0.812	0.742
hsa-miR-342-5p	6.54132740385172	0.206486413166443	0.318722482926648	0.647856440092948	0.517077806806975	0.798952301929026	heavy_drinker_vs_light_drinker	FALSE	15.331	2.876	3.566	1.863	1.478	1.215
hsa-miR-345-3p	9.6236846224065	-0.17321121367496	0.223964609360802	-0.773386537137754	0.439293655120365	0.75899683744933	heavy_drinker_vs_light_drinker	FALSE	15.33	8.917	7.813	6.936	4.881	3.509
hsa-miR-345-5p	1.03236042583303	0.422719432957441	0.367622368709437	1.14987407986469	0.250195738075086	NA	heavy_drinker_vs_light_drinker	NA	1.433	0.921	0.909	0	0	0.099
hsa-miR-346	8.85172227917104	0.287068463948262	0.302083563831328	0.950294879692791	0.341962439891017	0.689334694315176	heavy_drinker_vs_light_drinker	FALSE	10.611	7.14	9.629	3.009	3.148	2.751
hsa-miR-346-3p:Novel	5.22047950041507	-0.273700692248609	0.287708548655801	-0.951312338570967	0.341445845308616	0.689334694315176	heavy_drinker_vs_light_drinker	FALSE	8.489	3.078	2.771	2.809	2.091	1.868
hsa-miR-34a-3p	0.337908424997674	-0.312890740673029	0.470729712301083	-0.664692991533326	0.50624687739193	NA	heavy_drinker_vs_light_drinker	NA	0.532	0.275	0.286	0	0	0
hsa-miR-34a-5p	3.22241530055273	0.32526748575161	0.402404979634466	0.808308798879861	0.418912838540781	0.747651506798646	heavy_drinker_vs_light_drinker	FALSE	5.493	1.327	2.55	0.999	0.771	0.851
hsa-miR-34b-3p	0.170441388934349	-0.050351572855427	0.712055553244703	-0.0707129838760253	0.943626187068502	NA	heavy_drinker_vs_light_drinker	NA	0.228	0.194	0.118	0	0	0
hsa-miR-34b-5p	2.81073588488503	-0.501040156138526	0.27376087279209	-1.83021098314164	0.067218396087338	0.388869982007179	heavy_drinker_vs_light_drinker	FALSE	3.816	3.062	1.776	1.612	1.366	0.979
hsa-miR-34c-3p	0.0474717690297788	-0.10432458172164	1.71052448476443	-0.060989820754309	0.951367315825959	NA	heavy_drinker_vs_light_drinker	NA	0.061	0.032	0.07	0	0	0
hsa-miR-34c-5p	0.811806313146383	-0.262497292250023	0.397284285210396	-0.660729110166057	0.508786051820895	NA	heavy_drinker_vs_light_drinker	NA	1.075	0.76	0.499	0	0	0
hsa-miR-3529-3p	0.560301953743513	0.46939118547189	0.463476476480351	1.0127616163747	0.31117403875012	NA	heavy_drinker_vs_light_drinker	NA	0.554	0.414	0.793	0	0	0
hsa-miR-3529-5p	2.30775979721164	-0.469839052804237	0.325928656607352	-1.4415395617399	0.149432309009022	0.506317395659729	heavy_drinker_vs_light_drinker	FALSE	2.162	2.473	1.791	0.786	0.861	0.704
hsa-miR-3605-3p	1.4279774082798	-0.224588435379868	0.339905519307143	-0.660737830434952	0.508780458493437	NA	heavy_drinker_vs_light_drinker	NA	1.195	1.666	1.539	0	0.905	0.533
hsa-miR-3605-5p	13.1202424915333	-0.152705827156128	0.303136289003817	-0.503753040119207	0.614434930979549	0.850266590572347	heavy_drinker_vs_light_drinker	FALSE	23.477	9.493	8.018	2.881	2.717	2.141
hsa-miR-3606-3p	0.0469894934102256	-0.357654114837626	2.35111979680221	-0.152120753406133	0.879091695847113	NA	heavy_drinker_vs_light_drinker	NA	0.044	0.068	0.021	0	0	0
hsa-miR-3606-5p	1.01788651966893	-0.01977692257398	0.474369432344381	-0.0416909716889649	0.966745051253596	NA	heavy_drinker_vs_light_drinker	NA	1.005	1.03	0.957	0	0	0
hsa-miR-3609	7.47259340345249	-0.33841107056749	0.336472244404757	-1.00576221722586	0.314529966254172	0.675165730774517	heavy_drinker_vs_light_drinker	FALSE	6.731	8.617	7.325	2.967	2.061	2.175
hsa-miR-3609-5p:Novel	1.35748289433596	-0.312512800285601	0.335254881121763	-0.932164803208632	0.351251362017449	NA	heavy_drinker_vs_light_drinker	NA	1.664	1.18	1.117	0.701	0.401	0
hsa-miR-361-3p	9.63910826709513	-0.384852287072265	0.306029061558012	-1.25756777840954	0.208548112472733	0.572369530765987	heavy_drinker_vs_light_drinker	FALSE	14.558	8.974	6.31	3.583	4.049	2.983
hsa-miR-361-5p	0.451987246448891	-0.221616173204781	0.557597859774667	-0.397448034134025	0.691037100067244	NA	heavy_drinker_vs_light_drinker	NA	0.995	0.341	0.194	0	0	0
hsa-miR-3610	3.25797538378969	-0.0764252809392975	0.284816773935564	-0.268331390329517	0.78844424589454	0.925253548160902	heavy_drinker_vs_light_drinker	FALSE	3.768	2.638	2.898	1.973	1.432	1.699
hsa-miR-3610-5p:Novel	4.28009477716573	-0.103779632644083	0.20870127991391	-0.497263997072238	0.619002896906464	0.85237956117735	heavy_drinker_vs_light_drinker	FALSE	4.201	4.133	4.906	2.526	3.084	3.105
hsa-miR-3611	1.01785559309964	0.256386642197018	0.369840901481264	0.693234959059841	0.488162112582511	NA	heavy_drinker_vs_light_drinker	NA	1.243	0.831	1.142	0	0	0.267
hsa-miR-3611-5p:Novel	0.981715684963918	0.845260598743962	0.389450238512471	2.17039435377543	0.0299769841737394	NA	heavy_drinker_vs_light_drinker	NA	0.95	0.521	1.646	0	0	0.099
hsa-miR-3612	11.0318301968658	-0.603092169691182	0.283218444589634	-2.12942405839784	0.0332191917399119	0.30808917634327	heavy_drinker_vs_light_drinker	FALSE	13.563	13.109	8.357	5.262	4.821	2.993
hsa-miR-3612-3p:Novel	6.62708288262815	-0.610684815179567	0.236619222114252	-2.58087576200676	0.00985500406181072	0.206888130665008	heavy_drinker_vs_light_drinker	FALSE	9.013	7.175	4.812	4.714	4.308	2.355
hsa-miR-3613-3p	1.40135470343015	-0.43998973085563	0.384377992127756	-1.14467982003868	0.252341813819419	NA	heavy_drinker_vs_light_drinker	NA	2.325	1.047	0.915	0.326	0	0.107
hsa-miR-3613-5p	2.12341065186033	-1.1204917387529	0.341078970146752	-3.28513874153777	0.00101932164818058	0.0753789324538091	heavy_drinker_vs_light_drinker	FALSE	2.834	2.412	1.217	1.099	0.928	0.418
hsa-miR-3614-3p	8.8363346548564	-0.439208022954432	0.230765131014805	-1.90326857884891	0.0570055086365132	0.3647319715304	heavy_drinker_vs_light_drinker	FALSE	10.099	9.255	7.646	4.427	6.964	4.19
hsa-miR-3614-5p	3.70370470559596	-0.34897946390034	0.285746536531334	-1.22129026701982	0.221976137228091	0.588791856514613	heavy_drinker_vs_light_drinker	FALSE	5.139	3.368	2.832	3.009	1.755	1.403
hsa-miR-3615	9.33377633668787	0.277640062366131	0.207359750707952	1.33892937958419	0.180593664179139	0.536219248177109	heavy_drinker_vs_light_drinker	FALSE	11.115	8.619	9.552	6.25	4.413	4.908
hsa-miR-3615-5p:Novel	18.2179059173115	0.0168641142771616	0.244915465399544	0.0688568778196598	0.945103543523189	0.98136540847624	heavy_drinker_vs_light_drinker	FALSE	26.414	15.694	16.296	10.658	7.704	8.379
hsa-miR-3616-3p	0.763454297038179	-0.18280074372835	0.365551122031397	-0.500068889715101	0.617026570927301	NA	heavy_drinker_vs_light_drinker	NA	1.4	0.606	0.505	0	0	0
hsa-miR-3616-5p	0.344005068554943	-0.550795597114171	0.634414772006643	-0.868194785837054	0.38528770819993	NA	heavy_drinker_vs_light_drinker	NA	0.536	0.342	0.235	0	0	0
hsa-miR-3617-3p	0.0663433701836493	-0.0688990075400114	1.56086257640922	-0.0441416230879942	0.964791514675631	NA	heavy_drinker_vs_light_drinker	NA	0.094	0.031	0.08	0	0	0
hsa-miR-3617-5p	0.500420624685939	-0.262083622042642	0.364759798287586	-0.718510162778432	0.472442783912066	NA	heavy_drinker_vs_light_drinker	NA	0.471	0.581	1.409	0	0	0
hsa-miR-3618	1.40618502389011	0.541471964099975	0.356959774333125	1.51689911030328	0.129292158290692	NA	heavy_drinker_vs_light_drinker	NA	1.804	0.936	1.8	0.831	0	0.294
hsa-miR-3618-5p:Novel	1.51490064745669	-0.089246415491557	0.406600668444444	-0.219494020590257	0.826265237188181	NA	heavy_drinker_vs_light_drinker	NA	1.566	1.092	2.026	0.116	0	0
hsa-miR-3619-3p	141.277244433301	-0.0579592593909614	0.388883355525783	-0.14904021621753	0.881521899382771	0.968180918902349	heavy_drinker_vs_light_drinker	FALSE	98.698	119.809	250.092	12.396	21.876	13.129
hsa-miR-3619-5p	1.40445494470934	-0.283369189384529	0.301486156731848	-0.939907796949255	0.347264857598334	NA	heavy_drinker_vs_light_drinker	NA	1.974	1.325	1.094	0.927	0.625	0.47
hsa-miR-362-3p	0.0169550522601866	-0.0925653612988275	3.61046585183617	-0.0256380658611552	0.979546023873691	NA	heavy_drinker_vs_light_drinker	NA	0.025	0.01	0.02	0	0	0
hsa-miR-362-5p	0.454154547496926	-0.793262638841665	0.437719604639382	-1.81226207470237	0.0699457116149274	NA	heavy_drinker_vs_light_drinker	NA	0.487	0.615	0.303	0	0	0
hsa-miR-3620-5p	3.80816509426915	-0.29755724939339	0.222512978335372	-1.33725795061226	0.181138451576751	0.536390594835309	heavy_drinker_vs_light_drinker	FALSE	5.406	3.688	3.892	3.428	2.565	2.267
hsa-miR-3621	6.21920599800247	0.0531298649003954	0.227269781843215	0.233774435252672	0.815160097406229	0.937657502908999	heavy_drinker_vs_light_drinker	FALSE	9.83	4.862	4.629	4.071	2.723	2.684
hsa-miR-3621-3p:Novel	30.3655173864673	0.077000499552577	0.248672853666856	0.309645779252341	0.756830339267635	0.916710341205787	heavy_drinker_vs_light_drinker	FALSE	29.322	35.277	30.478	18.502	13.632	11.772
hsa-miR-3622a-3p	1.96136857783735	-0.446645422868427	0.298206760681844	-1.49777094874436	0.134192771148793	0.490183244629345	heavy_drinker_vs_light_drinker	FALSE	2.083	1.932	1.639	1.008	0.972	0.615
hsa-miR-3622a-5p	98.6612985491057	-0.0677825609950642	0.162669270706965	-0.416689401141833	0.67690560781459	0.883295498858256	heavy_drinker_vs_light_drinker	FALSE	79.52	103.489	102.721	65.251	76.979	81.542
hsa-miR-3622b-3p	0.149244451626647	-0.168701997901673	0.699627277011901	-0.241131247229521	0.809453395386496	NA	heavy_drinker_vs_light_drinker	NA	0.189	0.169	0.139	0	0	0
hsa-miR-3622b-5p	7.33823955479482	0.113000514673634	0.193806808507087	0.583057507339851	0.559854587823349	0.820966466917915	heavy_drinker_vs_light_drinker	FALSE	9.011	6.361	6.83	6.523	5.039	5.348
hsa-miR-363-3p	10.2687840484493	-0.831553105089626	0.648527173446591	-1.28221783008774	0.199766243196505	0.562775096172716	heavy_drinker_vs_light_drinker	FALSE	34.57	2.118	1.405	0	0	0
hsa-miR-363-5p	0.555947396238339	0.567045874025218	0.491118930797466	1.15459991148063	0.248254302951557	NA	heavy_drinker_vs_light_drinker	NA	0.755	0.547	0.683	0	0	0
hsa-miR-3646	3.26015556249357	-0.376578784237003	0.296090257835896	-1.27183780712473	0.203430752885681	0.567059908304546	heavy_drinker_vs_light_drinker	FALSE	4.465	2.75	2.137	2.375	1.715	0.605
hsa-miR-3646-5p:Novel	1.99187485055005	-0.60421390868489	0.279114237048168	-2.16475488701287	0.0304064612964779	0.302367508148231	heavy_drinker_vs_light_drinker	FALSE	1.989	2.539	1.479	1.219	1.357	1.153
hsa-miR-3648	35.6169459564413	0.356900267027216	0.187845319973647	1.89996890567882	0.0574372003109822	0.3647319715304	heavy_drinker_vs_light_drinker	FALSE	47.197	32.759	32.078	25.303	16.042	20.322
hsa-miR-3648-3p:Novel	70.3270793968715	-0.0529109822455232	0.204012160552424	-0.25935209990547	0.795363584240604	0.926604286764281	heavy_drinker_vs_light_drinker	FALSE	89.123	77.255	59.406	44.796	36.658	33.122
hsa-miR-3649	3.55671922618419	0.21103145316115	0.319291472795638	0.660936702485071	0.508652907357066	0.795537612238045	heavy_drinker_vs_light_drinker	FALSE	5.39	3.08	3.032	0.975	0	0.329
hsa-miR-3649-5p:Novel	2.83395187541708	0.44219890429751	0.295533462143238	1.49627355593049	0.134582383277327	0.490183244629345	heavy_drinker_vs_light_drinker	FALSE	3.93	1.787	2.712	1.863	1.156	1.067
hsa-miR-3650	0.528075564037297	0.0445756946544396	0.426559884672799	0.104500437702041	0.916772220946307	NA	heavy_drinker_vs_light_drinker	NA	0.88	0.42	0.514	0	0	0
hsa-miR-3650-3p:Novel	2.48057537078104	-0.0749616510276033	0.288370554578913	-0.259949047630971	0.794903076819509	0.926604286764281	heavy_drinker_vs_light_drinker	FALSE	3.756	1.84	2.209	1.734	1.132	0.643
hsa-miR-3651	1.85620106069613	-0.179423110188973	0.262917506199388	-0.682431203546047	0.49496633060625	0.790684382673958	heavy_drinker_vs_light_drinker	FALSE	2.345	1.779	1.604	1.079	1.202	1.209
hsa-miR-3651-5p:Novel	5.54309518682229	0.278327331328522	0.241143103474385	1.15419983950769	0.248418248373037	0.616776228642674	heavy_drinker_vs_light_drinker	FALSE	6.549	4.402	5.321	4.726	3.189	3.594
hsa-miR-3652	4.49107771218747	-0.60049562775319	0.190721996017705	-3.14853892205201	0.00164088870017835	0.0923215800258241	heavy_drinker_vs_light_drinker	FALSE	6.061	4.719	3.074	4.698	3.586	2.205
hsa-miR-3652-3p:Novel	17.7823893465287	0.147949797762689	0.183582577690165	0.805903259580473	0.420298631641202	0.747651506798646	heavy_drinker_vs_light_drinker	FALSE	21.491	15.01	18.357	15.518	12.507	9.29
hsa-miR-3654	3.45957627602451	-0.122557862675246	0.268217482073343	-0.456934655145757	0.647718014031668	0.869316455743695	heavy_drinker_vs_light_drinker	FALSE	4.333	3.005	3.273	2.011	1.669	1.584
hsa-miR-3654-5p:Novel	3.5037890969584	0.511426103599037	0.274737322323639	1.86150938384913	0.0626722767115953	0.373802409758415	heavy_drinker_vs_light_drinker	FALSE	4.741	2.324	3.227	2.227	1.537	1.979
hsa-miR-3655	1.0240589450722	-0.345282961577868	0.330005751035896	-1.04629377062071	0.295425420608612	NA	heavy_drinker_vs_light_drinker	NA	1.468	0.881	0.816	0.627	0	0.242
hsa-miR-3655-3p:Novel	2.76779030718114	-0.357815281446109	0.266820595522364	-1.34103321651614	0.179909668280448	0.536219248177109	heavy_drinker_vs_light_drinker	FALSE	3.341	2.631	2.065	1.619	1.893	1.175
hsa-miR-3657	1.05695301839048	-0.575596250543872	0.370400032330588	-1.55398542198328	0.120187894000132	NA	heavy_drinker_vs_light_drinker	NA	0.912	1.163	1.095	0	0.327	0
hsa-miR-3657-5p:Novel	1.18291968303898	0.316542292877464	0.372548172694122	0.849668086111803	0.395509646364282	NA	heavy_drinker_vs_light_drinker	NA	1.044	1.638	1.444	0.453	0	0.241
hsa-miR-3658	0.761243449202784	-1.08292895110586	0.45301296201548	-2.39050323480336	0.0168253009277604	NA	heavy_drinker_vs_light_drinker	NA	1.032	0.798	1.251	0	0	0
hsa-miR-3658-3p:Novel	1.09852663222752	0.0892646329726882	0.333833392401599	0.267392762391198	0.789166771410932	NA	heavy_drinker_vs_light_drinker	NA	1.516	0.748	1.044	0.616	0.189	0.232
hsa-miR-3659	2.01809017639388	-0.0879957916435035	0.265464399900034	-0.331478690463355	0.740282934569872	0.907944847057467	heavy_drinker_vs_light_drinker	FALSE	1.985	1.918	1.954	1.159	1.327	1.1
hsa-miR-3659-5p:Novel	3.12753411724051	-0.413790654376618	0.360380735155112	-1.14820414636903	0.250884297981548	0.619388717187702	heavy_drinker_vs_light_drinker	FALSE	2.521	3.201	3.158	1.229	0.801	0.789
hsa-miR-365a-3p, hsa-miR-365b-3p	1.71255729574044	-0.61374222944544	0.401673254226578	-1.52796389350643	0.12652150285675	0.477920447186803	heavy_drinker_vs_light_drinker	FALSE	2.842	1.522	1.101	0.614	0	0
hsa-miR-365a-5p	2.02682118448103	-0.666379157003069	0.245629829895867	-2.71294067697549	0.00666890441019418	0.187606810907831	heavy_drinker_vs_light_drinker	FALSE	2.564	2.133	1.426	1.625	1.515	0.958
hsa-miR-365b-5p	1.85481935973618	-0.411689272584476	0.293757257809574	-1.4014607695288	0.161076330973095	0.515060522726193	heavy_drinker_vs_light_drinker	FALSE	1.931	1.994	1.579	1.261	1.027	0.622
hsa-miR-3660	2.08964742159349	-0.166681538524601	0.296039461849142	-0.563038243224275	0.57340884274345	0.831151258159658	heavy_drinker_vs_light_drinker	FALSE	2.804	1.793	2.114	1.216	1.238	0.911
hsa-miR-3660-5p:Novel	1.15726816309492	-0.05160601137759	0.281969974695376	-0.183019526931341	0.854782697118958	NA	heavy_drinker_vs_light_drinker	NA	1.643	0.99	1.091	0.662	0.813	0.596
hsa-miR-3661	3.06568545258236	-0.467795732538708	0.274999579364181	-1.70107799299288	0.0889283427456234	0.427351176764366	heavy_drinker_vs_light_drinker	FALSE	3.732	3.068	2.568	1.676	1.429	1.296
hsa-miR-3661-3p:Novel	9.65277944344275	-0.031142758731196	0.22911716032076	-0.135925038035548	0.891880541678528	0.968748475152823	heavy_drinker_vs_light_drinker	FALSE	11.416	8.155	9.285	5.694	4.151	2.909
hsa-miR-3662	2.7318958918965	-0.257878017383095	0.290432542976877	-0.887910200213432	0.374589057472849	0.715476265419997	heavy_drinker_vs_light_drinker	FALSE	3.401	2.694	2.034	1.823	1.006	1.049
hsa-miR-3662-5p:Novel	1.61780356382372	0.181670205930509	0.304366458981635	0.596879848516654	0.55058760224857	0.815770127240085	heavy_drinker_vs_light_drinker	FALSE	2.088	1.134	1.463	0.678	0.585	0.705
hsa-miR-3663-3p	8.9146740337071	0.468091634246978	0.265470954070164	1.76324990387936	0.0778583503888138	0.40912791480466	heavy_drinker_vs_light_drinker	FALSE	6.265	5.752	14.293	5.255	4.077	3.466
hsa-miR-3663-5p	8.63526247096788	-0.0782895498230668	0.198667906180103	-0.394072456535043	0.693527545569826	0.890592747594361	heavy_drinker_vs_light_drinker	FALSE	12.632	6.624	7.589	5.675	6.071	4.648
hsa-miR-3664-3p	3.15094418945892	0.641248613848545	0.415479850504908	1.54339280970972	0.122735497209388	0.47366153977197	heavy_drinker_vs_light_drinker	FALSE	3.046	2.254	4.131	0.162	0.684	1.197
hsa-miR-3664-5p	1.57225233323039	-0.219755251698199	0.328408051338015	-0.669153057614947	0.503397847324192	0.794076989712354	heavy_drinker_vs_light_drinker	FALSE	1.872	1.465	1.46	0.65	0.599	0.297
hsa-miR-3665	4.82567084871864	0.193387432629603	0.211253070627415	0.915430161820838	0.359965850191181	0.702601483740297	heavy_drinker_vs_light_drinker	FALSE	6.612	3.908	4.815	3.803	2.824	2.595
hsa-miR-3665-3p:Novel	119.357099314489	0.516461561716163	0.238161494883832	2.16853510248614	0.0301179968418303	0.300996538291035	heavy_drinker_vs_light_drinker	FALSE	144.994	126.789	107.041	54.777	43.146	37.99
hsa-miR-3666	2.91419673065827	-0.440302294848373	0.304301649016546	-1.44692707473443	0.147917349231426	0.504381646980525	heavy_drinker_vs_light_drinker	FALSE	3.596	2.477	2.037	1.203	1.226	1.248
hsa-miR-3666-3p:Novel	7.48348784671307	-0.0523138528249364	0.226760847039251	-0.230700553062765	0.817547443833715	0.938537608451586	heavy_drinker_vs_light_drinker	FALSE	7.837	6.283	6.8	5.618	4.458	3.839
hsa-miR-3667-3p	0.902513484372083	-0.710064513088157	0.442405643456875	-1.60500781034312	0.108492085850503	NA	heavy_drinker_vs_light_drinker	NA	1.177	1.004	0.434	0	0	0
hsa-miR-3667-5p	1.42229239959215	-0.0183906709250659	0.291046733544852	-0.0631880341039173	0.949616773140316	NA	heavy_drinker_vs_light_drinker	NA	2.127	1.264	1.068	1.219	0.467	0.611
hsa-miR-3668	124.766554681955	-0.999849099559611	0.448078287173994	-2.23141608995519	0.0256535800352535	0.296472184407416	heavy_drinker_vs_light_drinker	FALSE	29.303	23.111	303.74	3.499	2.951	2.563
hsa-miR-3668-3p:Novel	25.9109401517787	0.0358042101078862	0.236448023726251	0.151425288076583	0.879640242462535	0.968177732356469	heavy_drinker_vs_light_drinker	FALSE	29.608	20.29	22.179	15.577	13.387	12.015
hsa-miR-367-3p	8.51353055816053	0.265305725411169	0.218942001391521	1.21176258426879	0.225603274567749	0.594032160845166	heavy_drinker_vs_light_drinker	FALSE	7.942	7.786	8.422	6.212	4.313	4.999
hsa-miR-367-5p	0.566928707036461	-0.500585005122077	0.429914048991247	-1.16438391882436	0.24426846160064	NA	heavy_drinker_vs_light_drinker	NA	0.683	0.463	0.503	0	0	0
hsa-miR-3670	0.806225730215307	-0.197923298954083	0.338975372545344	-0.583886957532902	0.559296368594357	NA	heavy_drinker_vs_light_drinker	NA	0.986	0.788	0.708	0.073	0	0
hsa-miR-3670-5p:Novel	5.89920275277	-0.351839806804872	0.325207101394144	-1.08189459976905	0.279299364712354	0.644861816150122	heavy_drinker_vs_light_drinker	FALSE	11.385	5.13	3.434	1.326	0.684	0.63
hsa-miR-3671	2.41983575067027	-0.277566610385996	0.405396441766243	-0.684679444093503	0.493546223172679	0.790684382673958	heavy_drinker_vs_light_drinker	FALSE	2.991	1.975	1.321	0.498	0.418	0.296
hsa-miR-3671-5p:Novel	1.08391657097911	0.112015696786575	0.424659685188796	0.263777562818978	0.791951324702981	NA	heavy_drinker_vs_light_drinker	NA	1.008	1.021	1.174	0	0	0
hsa-miR-3672	1.04809445088814	0.337675802443058	0.445731345788625	0.75757697014917	0.448704271369999	NA	heavy_drinker_vs_light_drinker	NA	1.513	0.466	1.605	0	0	0
hsa-miR-3672-3p:Novel	1.38628980139787	0.450106720204969	0.378186217858737	1.19017219282458	0.233978720140521	NA	heavy_drinker_vs_light_drinker	NA	1.129	1.236	2.271	0.366	0	0.615
hsa-miR-3674	1.30992860469315	-0.9828962444289	0.419371843151871	-2.34373446972918	0.0190917579527804	NA	heavy_drinker_vs_light_drinker	NA	1.437	1.572	0.952	0.245	0	0.215
hsa-miR-3674-3p:Novel	1.14214962151151	-0.2347705098439	0.345145959082641	-0.6802064566188	0.496373744681419	NA	heavy_drinker_vs_light_drinker	NA	1.422	1.068	1.022	0.623	0	0.18
hsa-miR-3675-3p	0.774398975624288	-0.436767679643567	0.357869834689504	-1.2204652007692	0.222288573690306	NA	heavy_drinker_vs_light_drinker	NA	1.029	0.603	0.484	0.387	0	0
