ID	Average_inactive	Average_modInact	Average_modAct	Average_active	Median_inactive	Median_modInact	Median_modAct	Median_active	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-770-3p:Novel	15.0119759940926	20.9102024067136	18.0550596898674	10.8765446775444	9.18130892229641	11.661030520081	11.6246383988642	11.5785932584248	0.648882298192549	0.0381606764707565	0.269112683193684	modAct_vs_active	FALSE
hsa-miR-770-5p	0.688206751409272	0.644354026504463	0.553583573918689	0.361432226932063	0	0	0	0	0.761030515888126	0.199446852494922	NA	modAct_vs_active	NA
hsa-miR-7702	1.49601921999662	2.01042858564306	8.13760770987864	0.948983102074536	0.554482454297264	0.917892223953622	0.263194814702446	0	1.66075666265617	0.00254015634510648	0.0836018742675373	modAct_vs_active	FALSE
hsa-miR-7702-3p:Novel	2.47328839469931	3.02947998431593	2.96621838268985	1.99519522666035	1.04872304740068	1.64267264319832	1.3759315714706	1.32184589092415	0.27158473010803	0.50494743074827	0.790059283242983	modAct_vs_active	FALSE
hsa-miR-7703	9.31470371377867	11.7892516225144	10.7547867873335	5.89278255143142	7.37295634877739	7.37767107339326	5.85800064171701	5.54064574776457	0.650432278226303	0.0279857861178245	0.235206265510948	modAct_vs_active	FALSE
hsa-miR-7703-5p:Novel	3.10646404369303	5.80702087463499	3.132614436317	2.24799783513422	2.18931563559538	2.32540019459513	2.00505654611623	1.64314753924075	0.500391632803653	0.210089111872059	0.550157598513448	modAct_vs_active	FALSE
hsa-miR-7704	2.87606212508127	4.95601460625711	3.49541722862251	3.10881568454726	1.62488829544742	2.17280303126026	1.84702978615579	2.06848535114377	0.195095151045917	0.607962670902135	0.830776502507718	modAct_vs_active	FALSE
hsa-miR-7704-3p:Novel	43.7083051931766	72.2500020183486	51.8682458964223	41.6214236802237	35.2199343535554	41.2265033891371	37.2203826295673	31.663876584287	0.118658002108425	0.656223212453461	0.852319704112874	modAct_vs_active	FALSE
hsa-miR-7705	2.61080546695295	2.7950092843637	4.5268044201826	1.2060557540603	0.818902928872589	1.01060334023612	0.909843691697711	1.00961016083815	1.22650665998393	0.0268069712022342	0.231656909472641	modAct_vs_active	FALSE
hsa-miR-7705-3p:Novel	3.73540772730887	6.17918449233133	4.09646492800847	4.06266015322993	1.22063328976143	1.55482082296486	1.37870758531183	1.24109121068626	0.526748462942102	0.321212379628494	0.654180840305368	modAct_vs_active	FALSE
hsa-miR-7706	35.6456635443747	14.9539233055072	14.0099191490966	18.4013504843692	9.93276023257508	10.3789653104565	9.11750279801701	9.76112132012589	-0.629418229599537	0.0709259679588385	0.348945276184991	modAct_vs_active	FALSE
hsa-miR-7706-5p:Novel	3.42061055064971	4.25859874181207	2.63238429463071	2.83080766349151	1.74188618492961	2.65507924940465	1.78774932249755	1.84688191592152	-0.22627590932657	0.541492905352635	0.807947864096901	modAct_vs_active	FALSE
hsa-miR-7843-3p	1.47181270297673	1.69787181808905	0.797604061879561	0.618484179802134	0.232163793302884	0.637540516431777	0	0	0.373837177117924	0.489356874718888	NA	modAct_vs_active	NA
hsa-miR-7843-5p	26.7724300316086	29.79804586521	31.4693674962716	22.104216440452	9.20349659411565	9.68534082530829	6.23744101384855	3.2546046370331	0.781622896092383	0.0393067627726109	0.272649585252157	modAct_vs_active	FALSE
hsa-miR-7844-3p:Novel	27.496947044169	17.6882178954673	19.5242534231561	13.138587154631	12.662191399669	10.4323387133641	8.42871819223711	10.2973177122563	0.209090507484213	0.580047539040488	0.819595852228503	modAct_vs_active	FALSE
hsa-miR-7844-5p	3.63217215609429	3.45563534589386	2.4510269141875	1.90557727251125	2.23519176205535	2.0888417469413	1.22843182004773	1.51033133382995	0.176639169049518	0.663687502427014	0.856557486019681	modAct_vs_active	FALSE
hsa-miR-7845-3p:Novel	29.1752525530532	39.2734151349833	29.0595642200533	48.7765500439159	15.4028782542211	20.1420453786743	16.4061163308587	24.202632813822	-0.702271648852338	0.0337916602836846	0.255780669446576	modAct_vs_active	FALSE
hsa-miR-7845-5p	1.86019080531314	3.30142601116084	2.53462098472713	1.07341450140232	0.922493528773212	1.54508126114545	1.32173727187665	1.06523976333685	0.831767288758658	0.054396384331031	0.313383614173773	modAct_vs_active	FALSE
hsa-miR-7846-3p	3.24202788747261	4.73304674756975	3.55793627177734	2.90109854787217	2.62880478081371	3.23269438783915	2.47889032929558	2.66364445571551	0.0676234027785369	0.820548123246744	0.930914625481087	modAct_vs_active	FALSE
hsa-miR-7846-5p:Novel	4.07222740950715	5.58376700036327	4.45193082514632	3.51347500593057	3.05552458669572	4.79508083963055	3.44155864873054	3.1663876584287	0.211436785463062	0.461560263523053	0.761445113899032	modAct_vs_active	FALSE
hsa-miR-7847-3p	12.6785220882778	12.2375285922973	15.4331660805533	8.12702547447367	8.94708446104379	8.46183147831194	8.05752616296461	7.12030600337658	0.525564660734758	0.110661826954787	0.415853369444185	modAct_vs_active	FALSE
hsa-miR-7847-5p:Novel	17.4204369170487	15.0178289842511	18.1838659659162	10.8507631788739	11.740294519336	11.5253316958783	9.77055006212117	9.06198800297969	0.378980293843007	0.227504542444221	0.567082869587929	modAct_vs_active	FALSE
hsa-miR-7848-3p	0.168751185060245	0.130719200811131	0.122239713139937	0.155356585207914	0	0	0	0	0.122763162300519	0.924057794983098	NA	modAct_vs_active	NA
hsa-miR-7848-5p:Novel	12.5141703284044	24.2593593117212	12.8536391009667	10.661037103632	7.18590738281888	7.19155824795496	8.74516860193153	6.60922945462076	0.0134902951464461	0.96922087914617	0.983446234515243	modAct_vs_active	FALSE
hsa-miR-7849-3p	7.95777798445349	6.5596796686561	6.15448166858985	2.59070259174937	2.0935995864041	1.24853446819785	1.14210408202343	1.21322275532537	0.756600289275063	0.17796349516567	0.508355726557529	modAct_vs_active	FALSE
hsa-miR-7849-5p:Novel	7.3117163352207	5.42636173833849	5.71819638695502	2.50369013363556	1.73512925052378	1.15035435693072	0.936568626469888	1.21322275532537	0.598597214714274	0.301585006115886	0.643505455436572	modAct_vs_active	FALSE
hsa-miR-7850-3p:Novel	3.22168570014573	5.12604773434534	3.61712037389418	1.93530639851145	1.90427491513426	1.84535178934762	1.86785438677438	1.36328326194569	0.307297758686005	0.469570505226048	0.764434244771447	modAct_vs_active	FALSE
hsa-miR-7850-5p	1.60854189191135	3.16884150122688	2.08571888843737	0.6758787644143	0.693591571055881	0.570157502162195	0.528718926700206	0.413697070228753	0.840671904299172	0.143514347059483	NA	modAct_vs_active	NA
hsa-miR-7851-3p	13.4369924314359	16.6138429473288	17.26559349807	7.48571691909549	9.70574937367223	11.0576523618651	12.3133038073438	5.32728891143101	0.983172350743302	0.00144668819737981	0.0631212923801729	modAct_vs_active	FALSE
hsa-miR-7851-5p:Novel	22.3539977688771	26.5451955447641	25.1776710598177	13.3878321903013	17.2363900611385	17.8027806845402	16.8617286601645	11.9758691403945	0.763520770732578	0.00830692321315495	0.14139121282734	modAct_vs_active	FALSE
hsa-miR-7852-3p	14.9822355872922	16.5412330672506	32.8605968198183	21.0367664349213	3.64375681280138	3.8208924605007	4.76094411954195	2.17098623595465	0.284675386793413	0.645398571770453	0.846651889849412	modAct_vs_active	FALSE
hsa-miR-7852-5p:Novel	8.64284498567593	9.03946478333141	16.9600807859698	10.9824968791513	2.67470513969916	3.25161394555305	4.72153700713134	2.06848535114377	0.412761517123995	0.457270804847842	0.761445113899032	modAct_vs_active	FALSE
hsa-miR-7853-3p:Novel	2.94180925983396	3.39354189008957	2.98385506967053	1.59389282224919	1.60194074334217	2.18946541612418	1.33344562362213	1.07382464212809	0.595190292770555	0.167565098061216	0.499826581513831	modAct_vs_active	FALSE
hsa-miR-7853-5p	0.566059908571216	0.674732434054407	0.543327854497444	0.150954908221323	0	0	0	0	1.2781529052934	0.0343229699242966	NA	modAct_vs_active	NA
hsa-miR-7854-3p	1.15042473698214	1.18801161041172	1.27489044195987	0.763448523321158	0.599970944470234	0.387673567735116	0.190926334540469	0	0.857219714013342	0.0555332700602619	NA	modAct_vs_active	NA
hsa-miR-7854-5p:Novel	4.15414838932469	1.99080621118899	1.31997577858603	1.76157715116338	0.899875888974533	0.927505747561439	0.405221170376131	0.997989095032873	-0.562202353670962	0.229943687239758	NA	modAct_vs_active	NA
hsa-miR-7855-3p:Novel	2.98409469984271	3.67843474362953	3.4770220157833	1.10048537342202	1.27031312138197	1.27180872005487	1.05505848738377	0	1.07641119981752	0.0440261476013091	0.287876128499413	modAct_vs_active	FALSE
hsa-miR-7855-5p	0.441731612815278	0.184905013178115	0.290404538330998	0.10645653051427	0	0	0	0	0.350799679073375	0.695522651744616	NA	modAct_vs_active	NA
hsa-miR-7856-3p:Novel	8.84295361014215	8.74773541580628	8.68382841530984	7.78729020925561	5.97835778401741	6.14218036451031	5.23422643045408	5.54117840225022	0.243385615057882	0.432167849990951	0.739526258420553	modAct_vs_active	FALSE
hsa-miR-7856-5p	2.17691835347694	2.68633988401822	2.88297044900925	1.29155585185211	1.17968109569063	1.63555683528659	1.14083173015879	0.791596914607175	0.999840594079476	0.0146177200383119	0.186851698117646	modAct_vs_active	FALSE
hsa-miR-7973	0.523817858354901	0.706365131737596	0.531282525666187	0.580480915575272	0	0	0	0	-0.211553234227977	0.723601773721924	NA	modAct_vs_active	NA
hsa-miR-7973-1-3p:Novel	6.32767613106906	8.73596964486638	15.6850725552598	7.54499161456412	4.58502794955041	3.68523967623439	6.33486297881283	4.24627964363881	0.818895791005063	0.0392923643404351	0.272649585252157	modAct_vs_active	FALSE
hsa-miR-7974	2.12146894637429	1.88764694783163	2.5450748578086	0.987000104159698	1.3351005407072	1.20576846756664	1.13065872581478	0.606611377662687	0.790324383753787	0.071346526679805	NA	modAct_vs_active	NA
hsa-miR-7974-5p:Novel	3.17062141616954	3.18095937707169	2.47623302101024	2.7534729223179	1.7001254112249	2.12609292566674	1.72905895592841	1.14225928146933	-0.146651401390737	0.691558753126038	0.874035864706523	modAct_vs_active	FALSE
hsa-miR-7975	7.91005858642892	6.25725060220539	4.00204345763479	3.16058314906102	3.69891821121837	3.47487412837584	2.87836003975766	2.99396728509862	0.22311287713812	0.570766815367559	0.819595852228503	modAct_vs_active	FALSE
