ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	abstemious.x	light.x	heavy.x	abstemious.y	light.y	heavy.y
hsa-miR-12121	148.151728650502	0.14444272209526	0.290152811517988	0.497816034728672	0.618613713051738	0.832849618928171	heavy_vs_light	FALSE	117.104	131.943	181.743	50.55	41.513	50.619
hsa-miR-12121-3p:Novel	10.441502794419	-0.0783310137573597	0.240710070330133	-0.325416438331513	0.744865915983153	0.895228589229586	heavy_vs_light	FALSE	13.451	10.514	8.78	7.379	6.115	5.314
hsa-miR-12122	2.23683775499924	-0.0737593219010821	0.231147931217485	-0.319100073760482	0.749650627731424	NA	heavy_vs_light	NA	2.983	2.175	2.019	2.091	1.495	1.323
hsa-miR-12122-3p:Novel	4.04070275235747	-0.468154291478458	0.282684227335222	-1.65610333442232	0.0977008942183915	0.39556731072342	heavy_vs_light	FALSE	3.589	4.235	3.507	2.46	2.191	1.208
hsa-miR-12123	26.8836083087306	-0.00576986683923385	0.232458524499053	-0.024821059376798	0.980197693278675	0.991053530578853	heavy_vs_light	FALSE	25.397	23.487	32.745	7.262	12.981	18.755
hsa-miR-12123-3p:Novel	1.03853314739977	-0.211543854062465	0.375884909044144	-0.562788898869097	0.573578640437762	NA	heavy_vs_light	NA	1.226	0.881	1.241	0	0	0
hsa-miR-12124	6.00843049112542	0.0766593219658568	0.213150870292708	0.359648177183536	0.719110250785529	0.881899994845068	heavy_vs_light	FALSE	6.006	5.7	6.26	4.79	2.757	2.94
hsa-miR-12124-5p:Novel	8.76282548408481	-0.188903955662268	0.259387674661159	-0.728268819669384	0.466449045327406	0.745530703585405	heavy_vs_light	FALSE	9.037	8.568	8.525	3.735	3.677	2.726
hsa-miR-12125	5.46931561266591	-0.0218789457652336	0.265424885960593	-0.0824298960741832	0.934304863307434	0.974422175278665	heavy_vs_light	FALSE	6.05	5.077	5.745	2.737	2.732	2.536
hsa-miR-12125-5p:Novel	3.49911594967033	0.221121221030183	0.353396628001326	0.625702690715413	0.531509968062392	0.782729781538412	heavy_vs_light	FALSE	22.568	1.703	1.76	1.468	0.256	0.645
hsa-miR-12126	4.91647307904044	-0.264939107009062	0.22091482111219	-1.19928172168455	0.230418419941112	0.561722742667251	heavy_vs_light	FALSE	12.329	4.45	3.711	3.229	2.92	2.733
hsa-miR-12126-5p:Novel	125.742709768004	-0.420337174509942	0.309472395261854	-1.35823802363465	0.17438816887829	0.502301018040033	heavy_vs_light	FALSE	38.795	151.766	86.865	24.332	39.925	21.021
hsa-miR-12127	65.0637914312848	-0.407590216576039	0.270409399121942	-1.50730787428079	0.131731760165151	0.457007875649871	heavy_vs_light	FALSE	30.232	75.622	49.189	15.096	20.678	15.391
hsa-miR-12127-5p:Novel	5.19781634290922	-0.715963279722512	0.286563596709445	-2.49844463129225	0.0124739627171428	0.173896341810274	heavy_vs_light	FALSE	4.721	5.332	4.713	2.559	1.983	0.97
hsa-miR-12128	14.1294424587168	-0.217496462967077	0.197786835540867	-1.09965085579286	0.271484274756861	0.607675392702472	heavy_vs_light	FALSE	12.342	15.498	12.043	10.428	10.186	6.404
hsa-miR-12128-5p:Novel	2.46813882724223	-0.208207535579501	0.230490347363403	-0.903324316880091	0.366353794408816	0.687798524215828	heavy_vs_light	FALSE	3.076	2.49	2.186	1.577	1.724	1.594
hsa-miR-12129	1.48117214190163	-0.128191635112919	0.30744741654683	-0.416954666761341	0.676711566712574	NA	heavy_vs_light	NA	1.454	1.541	1.277	0	0.5	0.596
hsa-miR-12129-5p:Novel	1.71887571055524	-0.324613430587354	0.303766125051113	-1.06862946134212	0.285236667762562	NA	heavy_vs_light	NA	3.213	1.662	1.302	0.456	0.041	0
hsa-miR-12130	1.28765502540294	-0.3368141618058	0.324998576277886	-1.03635580704148	0.300036179513649	NA	heavy_vs_light	NA	1.678	1.378	0.917	1.327	0.513	0.277
hsa-miR-12130-5p:Novel	1.06314941221057	0.215905022454637	0.329000450611111	0.656245370040066	0.511666261215323	NA	heavy_vs_light	NA	1.781	0.871	1.191	0	0	0
hsa-miR-12131	2.42011419768416	-1.08313868066246	0.30419903469934	-3.5606249761213	0.000369973170402706	0.0428204651856015	heavy_vs_light	TRUE	2.043	2.904	1.341	1.245	1.416	0.619
hsa-miR-12131-5p:Novel	1.28748074196208	-0.30134633907881	0.460883222423098	-0.653845322236898	0.513211463704508	NA	heavy_vs_light	NA	2.204	1.364	0.961	0.228	0	0
hsa-miR-12132	4.31174326253398	-0.226409768209161	0.334451852921755	-0.676957733172224	0.498432772037071	0.765917489828756	heavy_vs_light	FALSE	12.196	3.359	4.022	1.279	0.82	0.413
hsa-miR-12132-5p:Novel	1.68388998252472	-0.364757806005505	0.25847275937565	-1.41120405448756	0.158184455009458	NA	heavy_vs_light	NA	2.784	1.682	1.443	1.303	1.159	0.554
hsa-miR-12133	0.62262132335667	-0.331749619401565	0.375797289673188	-0.882788749461368	0.377350420239077	NA	heavy_vs_light	NA	0.65	0.648	0.519	0	0	0
hsa-miR-12133-5p:Novel	0.272327639046072	-0.0977601602727479	0.578790813778599	-0.168904132452495	0.865872048675334	NA	heavy_vs_light	NA	0.184	0.19	0.449	0	0	0
hsa-miR-12135	2.21668584914759	-0.482651773695139	0.308315550424258	-1.56544738995807	0.117478044011629	NA	heavy_vs_light	NA	1.202	2.487	1.791	0.333	1.197	0.945
hsa-miR-12135-5p:Novel	1.4700383879129	0.12274650703039	0.360394924526664	0.340588889234784	0.733413094985447	NA	heavy_vs_light	NA	5.26	1.151	1.004	1.582	0	0
hsa-miR-12136	90.8192455745591	-0.21592749574819	0.199278936480578	-1.08354399898775	0.278567032306702	0.614839520981157	heavy_vs_light	FALSE	204.373	81.758	73.062	78.598	54.8	48.997
hsa-miR-12136-3p:Novel	23.6801099274635	0.0272143824471603	0.189420654029828	0.143671673960512	0.885759740003771	0.951137244623097	heavy_vs_light	FALSE	30.736	22.185	24.044	22.553	14.85	17.812
hsa-miR-122-3p	0.0978746392205115	-0.390038011071485	1.10853223687256	-0.351850851150597	0.724950120193344	NA	heavy_vs_light	NA	0.069	0.121	0.05	0	0	0
hsa-miR-122-5p	13.4596764381156	-0.0101946089087316	0.197813111355584	-0.0515365682227504	0.958897963327107	0.984022537586807	heavy_vs_light	FALSE	22.447	11.079	15.165	10.029	7.964	7.868
hsa-miR-1224-3p	0.827911398269463	-1.04990366041836	0.407992393201509	-2.57334126300686	0.0100721838370627	NA	heavy_vs_light	NA	0.5	1.066	0.379	0	0	0
hsa-miR-1224-5p	5.37544520872392	0.286667433069074	0.220043840883975	1.30277417408028	0.192651870233612	0.524199055658274	heavy_vs_light	FALSE	6.812	3.493	8.648	4.669	2.167	3.487
hsa-miR-1225-3p	1.36715820992571	-0.548852090305585	0.322889704608403	-1.69981291590336	0.0891661212868289	NA	heavy_vs_light	NA	0.821	1.566	1.077	0.519	0.691	0.248
hsa-miR-1225-5p	1.75143478366885	0.0770596884761843	0.298251845979333	0.258371203783007	0.796120438338101	NA	heavy_vs_light	NA	2.939	1.579	1.679	2.383	0.642	0.74
hsa-miR-1226-3p	0.436549286117935	-0.0259801105320916	0.914414020624315	-0.0284117587286705	0.977333745878782	NA	heavy_vs_light	NA	0.636	0.304	0.627	0	0	0
hsa-miR-1226-5p	2.31882191541795	-0.260986432068464	0.260633179989204	-1.001355361122	0.316655036938562	NA	heavy_vs_light	NA	9.324	1.653	1.628	2.013	0.96	1.172
hsa-miR-1227-3p	0.0993651580404597	-0.172805857920764	0.986464436025112	-0.175176977101246	0.860940574208374	NA	heavy_vs_light	NA	0.075	0.098	0.102	0	0	0
hsa-miR-1227-5p	2.30762996388888	-0.121317218781328	0.281593331443175	-0.430824189477687	0.666596209640134	NA	heavy_vs_light	NA	3.579	2.066	2.316	2.013	0.673	0.552
hsa-miR-1228-3p	1.78659624955834	-0.330849657401562	0.344376417380199	-0.960721003831968	0.336692467451459	NA	heavy_vs_light	NA	0.561	1.869	1.846	0	0.556	0.797
hsa-miR-1228-5p	5.07623222539251	-0.0553297171390053	0.253453303926981	-0.218303396648345	0.82719272813949	0.922284104798294	heavy_vs_light	FALSE	6.086	4.334	5.989	3.317	2.507	2.892
hsa-miR-1229-3p	0.124509751614521	-0.143928941991288	1.63484106337086	-0.0880384920687781	0.929846082655851	NA	heavy_vs_light	NA	0.182	0.122	0.106	0	0	0
hsa-miR-1229-5p	43.1889111408657	0.15976292222301	0.246067016620637	0.649265896815897	0.516166524796284	0.77597034227708	heavy_vs_light	FALSE	122.636	31.397	43.148	25.591	12.305	18.912
hsa-miR-122b-3p	0.371719046408065	-0.0463046134300883	0.682894070250408	-0.0678064365284487	0.945939719948693	NA	heavy_vs_light	NA	0.445	0.258	0.562	0	0	0
hsa-miR-122b-5p	0.777635269548179	-0.182513515421099	0.432192626507322	-0.422296689548002	0.67280847419147	NA	heavy_vs_light	NA	0.54	0.688	0.993	0	0	0
hsa-miR-1231	21.950850872219	-0.0506472123879566	0.20971759690774	-0.241501968050099	0.809166091336236	0.916944408652245	heavy_vs_light	FALSE	27.1	21.911	19.347	12.166	12.562	13.628
hsa-miR-1231-3p:Novel	29.2950460369017	-0.458747457198426	0.227573209938206	-2.01582364340246	0.0438184202949754	0.308402268490732	heavy_vs_light	FALSE	26.952	32.166	22.125	15.668	16.822	12.613
hsa-miR-1233-3p	11.2759251922705	-0.343036741275661	0.218060551095272	-1.57312608609242	0.115689625768285	0.430317700795847	heavy_vs_light	FALSE	12.534	11.612	9.674	10.236	8.389	6.663
hsa-miR-1233-5p	6.52650266161329	-0.0698950770315076	0.263786278122328	-0.264968585663484	0.791033662106313	0.909516177850585	heavy_vs_light	FALSE	4.485	7.277	5.222	3.155	3.072	3.156
hsa-miR-1234-3p	0.226795896258415	-0.758961066801393	0.930904201073106	-0.81529449101905	0.414903761398207	NA	heavy_vs_light	NA	0.273	0.265	0.118	0	0	0
hsa-miR-1234-5p:Novel	4.71885226065469	-0.580577763858282	0.280600745643823	-2.06905281925099	0.0385411304505879	0.288431302848905	heavy_vs_light	FALSE	9.27	4.601	3.381	3.155	2.067	1.735
hsa-miR-1236-3p	0.151231446199954	-0.143326992720213	0.978689099689633	-0.146447929956168	0.883567792508877	NA	heavy_vs_light	NA	0.056	0.143	0.185	0	0	0
hsa-miR-1236-5p	7.54144082420641	-0.108701164184699	0.240495491747618	-0.451988365331907	0.651277364122106	0.851463124596946	heavy_vs_light	FALSE	15.348	6.902	6.226	9.124	4.076	3.507
hsa-miR-1237-5p	4.82123028317626	0.0273236892887375	0.221677730838938	0.123258611432602	0.901902314142935	0.959334772826566	heavy_vs_light	FALSE	5.392	4.504	5.093	4.026	3.071	3.29
hsa-miR-1238-3p	0.142641880648307	-0.522582598250993	0.850832429787359	-0.614201551275611	0.539082148405482	NA	heavy_vs_light	NA	0.09	0.263	0.073	0	0	0
hsa-miR-1238-5p	0.994007991451759	-0.508930103324657	0.292777630015037	-1.73828206512403	0.0821611249776849	NA	heavy_vs_light	NA	1.206	1.033	0.785	0.663	0.614	0.141
hsa-miR-124-3p	10.1849851481444	0.140072702982247	0.208204904757733	0.67276370431924	0.501097632149056	0.766378839875526	heavy_vs_light	FALSE	15.179	8.785	11.343	7.149	6.372	7.03
hsa-miR-124-5p	33.8482681848968	-0.0229496552785017	0.221279047985258	-0.103713638898296	0.917396602752552	0.965946856668817	heavy_vs_light	FALSE	48.953	32.554	31.243	29.173	16.988	20.691
hsa-miR-1243	0.420277715579266	-0.271445731060936	0.640138331023858	-0.424042301336302	0.671534963486414	NA	heavy_vs_light	NA	1.047	0.415	0.229	0	0	0
hsa-miR-1243-3p:Novel	5.35904383573094	-0.30237196615724	0.231458347861232	-1.3063774495553	0.19142423064914	0.522434662770119	heavy_vs_light	FALSE	5.613	5.605	4.418	4.663	3.26	2.918
hsa-miR-1244	4.30927598152516	-0.197435397825418	0.324122748329835	-0.609137738226578	0.542433145253108	0.790143342302577	heavy_vs_light	FALSE	8.812	3.892	3.688	1.279	2.095	1.446
hsa-miR-1244-5p:Novel	0.725276420472643	0.141391867183468	0.361759356830145	0.390845086696277	0.695911746076013	NA	heavy_vs_light	NA	1.313	0.693	0.581	0.82	0	0
hsa-miR-1245a	0.61528885132004	-0.174091076159589	0.440722685931784	-0.39501274092919	0.692833485119024	NA	heavy_vs_light	NA	0.585	0.648	0.512	0	0	0
hsa-miR-1245a-5p:Novel	0.126319668640374	-0.1244150001919	0.941100142812309	-0.132201659028664	0.894824788925132	NA	heavy_vs_light	NA	0.131	0.113	0.145	0	0	0
hsa-miR-1245b-3p	0.334155894360073	0.270597627872945	0.952054084964093	0.284225058372761	0.776237913199418	NA	heavy_vs_light	NA	0.181	0.31	0.421	0	0	0
hsa-miR-1245b-5p	0.272904745015637	-0.161083024001168	0.586457170368728	-0.274671420420844	0.783568690114448	NA	heavy_vs_light	NA	0.416	0.218	0.33	0	0	0
hsa-miR-1246	0.867899393455774	-0.155677074162263	0.375887216887847	-0.414159000806651	0.678757665565441	NA	heavy_vs_light	NA	0.986	0.838	0.836	0	0	0
hsa-miR-1246-3p:Novel	2044.10783971981	0.501340550133847	0.277792525065256	1.80473016693332	0.0711169167756429	0.354935877311397	heavy_vs_light	FALSE	1349.239	1457.434	3357.4	703.877	677.931	597.595
hsa-miR-1247-3p	3.63022224460113	0.133533756026868	0.237508017461839	0.562228414240054	0.573960404378933	0.806193314348787	heavy_vs_light	FALSE	4.04	3.179	4.418	4.562	1.745	2.749
hsa-miR-1247-5p	0.724691179981521	-0.0480481877791258	0.368101882695424	-0.130529589871405	0.896147445069074	NA	heavy_vs_light	NA	0.882	0.711	0.676	0.449	0	0
hsa-miR-1248	0.567043290115852	-0.204899634790335	0.360883286314103	-0.567772580667525	0.570189400393194	NA	heavy_vs_light	NA	0.622	0.582	0.48	0	0	0
hsa-miR-1248-3p:Novel	2.21861710251236	-0.400805584313044	0.329278809987743	-1.21722252436458	0.223519562453619	NA	heavy_vs_light	NA	5.878	1.968	1.575	0	0.807	0.399
hsa-miR-1249-3p	1.94729653377721	0.487637569363004	0.435321106602852	1.12017901720506	0.262637483646728	NA	heavy_vs_light	NA	2.546	1.957	1.801	0.228	0	0.656
hsa-miR-1249-5p	3.18139624080907	-0.0532734543160868	0.228042267255873	-0.233612193726839	0.815286060440971	0.918038325315105	heavy_vs_light	FALSE	9.049	2.421	2.928	5.739	1.651	1.615
hsa-miR-1250-3p	0.122703458659985	-0.381640793097562	1.09996686426924	-0.346956627053582	0.728623903624872	NA	heavy_vs_light	NA	0.175	0.13	0.085	0	0	0
hsa-miR-1250-5p	16.1591768707265	0.257384897479911	0.211968567499544	1.2142597391496	0.224648554623159	0.557449783411526	heavy_vs_light	FALSE	14.001	15.213	17.837	8.439	8.883	11.975
hsa-miR-1251-3p	2.42931652367226	-0.231984986286438	0.312350084727301	-0.742708254710332	0.457658331008995	0.743112595101408	heavy_vs_light	FALSE	3.055	2.345	2.331	0.449	1.278	0.656
hsa-miR-1251-5p	0.596525488386464	0.313475642199319	0.434059572393613	0.722194975382443	0.470174612108994	NA	heavy_vs_light	NA	0.536	0.491	0.792	0	0	0
hsa-miR-1252-3p	1.57876408862719	0.214916942167263	0.274520253350125	0.782881916887773	0.433696457397522	NA	heavy_vs_light	NA	2.086	1.524	1.619	1.303	0.615	0.984
hsa-miR-1252-5p	1.08965754853079	0.0700117165058834	0.304495730863757	0.229926758931176	0.818148682693012	NA	heavy_vs_light	NA	0.883	1.087	1.076	0	0.494	0
hsa-miR-1253	7.50805392047165	0.212194944175108	0.276372577671853	0.767785812769943	0.442614444536835	0.736201366366555	heavy_vs_light	FALSE	5.012	7.198	8.407	2.695	3.38	3.606
hsa-miR-1253-3p:Novel	8.09294419057203	0.184901140249303	0.207032984002252	0.893099914201554	0.371803668936528	0.690766033739955	heavy_vs_light	FALSE	7.563	7.429	9.13	4.026	5.618	6.076
hsa-miR-1255a	2.99676258960693	-0.277771562600169	0.326649971641616	-0.850364569769276	0.395122427880221	0.703653366136149	heavy_vs_light	FALSE	4.281	3.217	1.994	2.383	1.212	1.027
hsa-miR-1255a-3p:Novel	4.68624510513974	-0.359101117350699	0.246437941911635	-1.45716651650768	0.145070420870169	0.466843127601063	heavy_vs_light	FALSE	4.126	4.971	4.107	2.383	2.485	2.025
hsa-miR-1255b-1-3p:Novel	0.321324863810977	-0.363646690741383	0.526551132940509	-0.690619899933762	0.489804438406641	NA	heavy_vs_light	NA	0.189	0.365	0.243	0	0	0
hsa-miR-1255b-2-3p	0.0489036530540967	-0.443258726384533	2.31734606139073	-0.191278606924387	0.848307320840256	NA	heavy_vs_light	NA	0.025	0.075	0.016	0	0	0
hsa-miR-1255b-5p	21.0523340309673	0.51439815986006	0.257892743246126	1.99462052861693	0.0460842828856199	0.313231033211304	heavy_vs_light	FALSE	20.485	15.995	30.718	9.58	9.375	10.471
hsa-miR-1256	2.7290255732451	-0.35997713823747	0.269849298158971	-1.33399323508859	0.182206073595891	0.509381156715976	heavy_vs_light	FALSE	4.131	2.799	2.006	2.373	1.284	1.122
hsa-miR-1256-3p:Novel	3.33534905398177	-0.104971500922489	0.241921930323936	-0.433906511831857	0.664356330853646	0.856879623144397	heavy_vs_light	FALSE	2.883	3.016	3.961	1.825	2.036	2.252
hsa-miR-1257	13.8399995394397	-0.090972509657472	0.196833572432711	-0.462179843271257	0.643952356763392	0.851054982857992	heavy_vs_light	FALSE	13.602	13.202	14.377	9.533	7.012	9.46
hsa-miR-1257-3p:Novel	14.4395828419647	-0.46701985166001	0.216644214404652	-2.15569962458218	0.0311071275182579	0.263461305365903	heavy_vs_light	FALSE	13.56	16.522	10.168	9.533	10.221	6.877
hsa-miR-1258	4.95056333867911	-0.298250550703577	0.244916827702325	-1.21776259108694	0.223314203943612	0.555667343330035	heavy_vs_light	FALSE	6.445	5.288	3.895	3.593	3.18	2.952
hsa-miR-1258-5p:Novel	0.715497544182904	-0.272984240173596	0.440843503921625	-0.619231626972387	0.535763779557006	NA	heavy_vs_light	NA	0.663	0.752	0.604	0	0	0
hsa-miR-125a-3p	1.47356452027201	-0.0860959965950578	0.271139750166114	-0.317533657614979	0.750838704741486	NA	heavy_vs_light	NA	2.278	1.365	1.392	1.245	0.819	0.797
hsa-miR-125a-5p	3.61040822490703	-0.332571002691799	0.377574111040665	-0.880809867432837	0.378420738082252	0.693299967436232	heavy_vs_light	FALSE	31.746	1.048	0.934	0	0.27	0
hsa-miR-125b-1-3p	2.76900183295649	0.23010720638133	0.328858920625864	0.699714047420104	0.48410590195342	0.756127313527246	heavy_vs_light	FALSE	5.221	2.405	2.695	1.046	0.827	1.237
hsa-miR-125b-2-3p	2.45339801543728	0.156782353914063	0.254605818059992	0.615784647454996	0.538036661345425	0.790143342302577	heavy_vs_light	FALSE	3.442	2.161	2.651	0.82	1.621	1.446
hsa-miR-125b-5p	12.7827978290139	-0.0871348292106035	0.188497453607038	-0.462259980404053	0.643894894735175	0.851054982857992	heavy_vs_light	FALSE	14.652	12.782	11.473	11.206	8.519	8.319
hsa-miR-126-3p	36.296542814654	-0.326905778325006	0.476904424564508	-0.685474408469841	0.493044604236614	0.761517522296962	heavy_vs_light	FALSE	211.155	26.094	7.935	0.519	0.041	0.86
hsa-miR-126-5p	3.35107442538299	-0.44362487161454	0.331855508365418	-1.3368012898133	0.181287508077333	0.509381156715976	heavy_vs_light	FALSE	3.533	3.858	2.185	2.281	1.202	0.832
hsa-miR-1260a	2.18484626162213	-0.779164556037951	0.335085467014056	-2.32527111062465	0.020057468038829	NA	heavy_vs_light	NA	4.222	2.364	1.111	1.369	0.606	0.277
hsa-miR-1260a-3p:Novel	20.0275125896285	-0.128885173265874	0.218244762390527	-0.590553339535575	0.55481973664293	0.798161726398601	heavy_vs_light	FALSE	17.083	20.265	19.225	11.07	13.617	10.213
hsa-miR-1260b	48.7843221970381	-0.360254620373408	0.220284031925831	-1.63540959925186	0.101963211447456	0.401986850169154	heavy_vs_light	FALSE	30.545	56.173	38.746	21.89	33.361	21.265
hsa-miR-1260b-3p:Novel	6.03473398861401	-0.00469422996094028	0.222235895815033	-0.0211227351176756	0.9831477489383	0.991447138649764	heavy_vs_light	FALSE	8.813	5.555	5.882	4.183	3.762	3.986
hsa-miR-1261	3.43987875320864	-1.05876677473939	0.317755374563595	-3.3320184629245	0.000862185360321946	0.0620700908604896	heavy_vs_light	FALSE	4.522	3.671	2.507	1.665	1.214	0.742
hsa-miR-1261-3p:Novel	6.34779367809854	0.0384980259522544	0.216545008610869	0.177783021641636	0.85889338169646	0.937919891392503	heavy_vs_light	FALSE	11.202	5.585	6.196	4.732	3.024	3.528
hsa-miR-1262	1.00586762570918	-0.512247224983864	0.380353782944629	-1.34676516431134	0.178055877457309	NA	heavy_vs_light	NA	0.985	1.12	0.703	0	0.172	0
hsa-miR-1262-3p:Novel	10.7802918626475	-0.0385423032882809	0.208987251209344	-0.18442418408419	0.853680699046601	0.936283597447711	heavy_vs_light	FALSE	24.341	8.677	10.674	10.608	5.801	7.609
hsa-miR-1263	2.85252401460503	-0.456314123669854	0.27666140271606	-1.64935953909759	0.099073998668773	0.398949762496577	heavy_vs_light	FALSE	1.885	3.49	1.795	1.006	1.603	1.047
hsa-miR-1263-3p:Novel	1.74218845367969	-0.600821591137221	0.270059236247705	-2.22477705071392	0.0260962087505456	NA	heavy_vs_light	NA	1.832	2.01	1.057	0	1.012	0.707
hsa-miR-1264	0.436550647371611	-0.170639780440097	0.426570123180831	-0.400027501147236	0.689136261188062	NA	heavy_vs_light	NA	0.662	0.416	0.386	0.228	0	0
hsa-miR-1264-5p:Novel	0.488642832865104	-0.0331159444553499	0.39740581539358	-0.0833302965699	0.93358891088316	NA	heavy_vs_light	NA	0.214	0.484	0.539	0	0	0
hsa-miR-1265	0.666230182342973	-0.0716499942113718	0.43224415396684	-0.165762783727246	0.868343635151835	NA	heavy_vs_light	NA	1.259	0.632	0.526	0	0	0
hsa-miR-1265-3p:Novel	7.51299543674308	-0.305088254379743	0.186723678515083	-1.63390233529005	0.102279359327961	0.401986850169154	heavy_vs_light	FALSE	11.375	7.374	6.357	4.183	5.374	5.26
hsa-miR-1266-3p	0.805675965100127	-0.759851226444883	0.383112351653717	-1.98336394836909	0.0473267910630161	NA	heavy_vs_light	NA	0.811	0.879	0.594	0	0	0
hsa-miR-1266-5p	1.06855445005441	-0.402050167016775	0.334118231843972	-1.20331705575566	0.228853651379705	NA	heavy_vs_light	NA	1.623	0.841	1.317	0.692	0.271	0.215
hsa-miR-1267	7.44884563327705	0.15044446120593	0.256117811259999	0.587403353424745	0.556932842160252	0.799377398122159	heavy_vs_light	FALSE	8.961	6.933	7.842	4.843	4.235	3.327
hsa-miR-1267-3p:Novel	45.7912230548283	0.68405615530635	0.211943828228504	3.22753514940216	0.00124861699705405	0.0814090862360587	heavy_vs_light	FALSE	98.534	34.767	51.796	33.758	21.741	27.738
