ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold	samples_sex
hsa-miR-223-5p	1.82547720160211	1.85894881648902	1.44889723892594	39.347270649857	0.489373955478071	0.322713174282597	0.46605330068526	2.67300964904532	-0.364695002650592	0.442285551634523	NA	_16_vs_never	NA	female
hsa-miR-224-3p	0.365883941183782	0.368527766828342	0.241371235952021	0.637215682757378	0	0	0	0	-0.605824369389244	0.460040844668335	NA	_16_vs_never	NA	female
hsa-miR-224-5p	2.60620486361642	2.68097663784485	3.77391841289036	87.0596250372304	1.23665869915962	0.695495921993057	0.979860663054788	1.00961016083815	-0.323970229243971	0.462741502081536	0.794322588438447	_16_vs_never	FALSE	female
hsa-miR-2276-3p	6.1133764079832	8.67282997830113	5.17961565345626	5.9322970478756	1.8192942192875	1.38761463729775	1.67542413724308	1.63828822506885	0.393235349465736	0.38801173986486	0.759054676490234	_16_vs_never	FALSE	female
hsa-miR-2276-5p	1.27345608137227	0.764892229114586	0.926622574076521	1.58304855193578	0.43140369055376	0.359388280679744	0.24865198371023	0.457247926883085	-0.436348964938363	0.341375361281654	NA	_16_vs_never	NA	female
hsa-miR-2277-3p	7.51291665818328	12.9348851117657	4.44137397149308	5.99394179519705	3.51777078778189	4.31170688140545	2.43882805970972	1.74496722278196	-1.15843186787679	0.00304185182087284	0.113867264727234	_16_vs_never	FALSE	female
hsa-miR-2277-5p	13.6155192330559	7.93685460658305	6.02054759789659	9.79126558709804	6.15609887861831	2.82947467851814	3.9243061060836	2.41014495213692	-1.04037037225528	0.00135789301035795	0.0792245703230717	_16_vs_never	FALSE	female
hsa-miR-2278	3.86452047980851	3.92965331427365	5.34354542366148	1.93995296528418	2.00758433555656	0.954840065749957	1.22411582339092	1.74496722278196	-0.159321601914793	0.677951059672187	0.891839709007197	_16_vs_never	FALSE	female
hsa-miR-2278-3p:Novel	170.01000393762	165.783090481381	133.234886364265	100.753401139849	72.2282798345719	75.3911096620674	81.0835495432945	60.253623803423	-0.351308462644739	0.255411342807232	0.650584315553966	_16_vs_never	FALSE	female
hsa-miR-2355-3p	1.65346159931306	0.289464958071183	0.598253538816002	0.777608797396314	0	0	0	0	-0.772418451186929	0.234666337440713	NA	_16_vs_never	NA	female
hsa-miR-2355-5p	0.250493640800193	0.278471023910831	0.172555470907163	0.231651936330844	0	0	0	0	-0.4703195747456	0.562959842212228	NA	_16_vs_never	NA	female
hsa-miR-2392	15.299026121398	15.4282268164473	19.7377942014384	23.9263567693052	10.5461833533442	11.641618909205	10.3744420852605	16.8296881302528	0.438203537789955	0.0914063063525974	0.46733767635049	_16_vs_never	FALSE	female
hsa-miR-2392-5p:Novel	9.1027350910468	12.2866106210062	22.5151912522884	38.6368814848016	6.79820796368289	7.17645188450397	6.94407168484748	18.0313279687469	1.04588020395967	0.00037972183332222	0.039385592378477	_16_vs_never	TRUE	female
