ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-6755-3p	0.13778778537263	0.0790224615335129	0.131408834080096	0.164399668641849	0	0	0	0	0.242541652599031	0.89700749336886	NA	16__vs__16	NA
hsa-miR-6755-5p	1.68482213836799	2.31344712084136	1.35411152282691	3.36997802454842	0.412837054888422	0	0	0.339423274928214	0.888734407833571	0.22423556603761	0.624146129671565	16__vs__16	FALSE
hsa-miR-6756-3p	0.347602747566571	0.300500274499097	0.573227169683636	0.471993644579226	0	0	0	0	0.0102750209456749	0.991361740410983	NA	16__vs__16	NA
hsa-miR-6756-5p	29.1088204958382	33.1142535330816	24.2290634193371	97.1358311302986	16.3449336997239	20.5203153313886	15.4766317399272	17.0199609775026	0.413740960587771	0.322433970493935	0.710848645856125	16__vs__16	FALSE
hsa-miR-6757-3p	0.170956143617602	0.187633788837884	0.0995868272484164	0.195065426120508	0	0	0	0	0.497265790458222	0.788211584594211	NA	16__vs__16	NA
hsa-miR-6757-5p	49.6297972122244	93.945448239202	71.764558677305	49.3384658301561	31.4139876782538	38.5796538284358	36.8743259369803	36.7479901157282	-0.566731076799676	0.277022649699834	0.667604216464121	16__vs__16	FALSE
hsa-miR-6758-3p	0.110870407531526	0.169372790918357	0.0563844993200041	0.0967295753995851	0	0	0	0	0.720895022390596	0.717703225048694	NA	16__vs__16	NA
hsa-miR-6758-5p	12.3464371788993	11.2604963872357	14.3117992349015	17.4124490277734	9.89969998374487	8.69038178767432	8.99972725794988	10.2188456241357	0.078250161637385	0.822497978950052	0.949956464511264	16__vs__16	FALSE
hsa-miR-6759-3p	0.340644436411729	0.278234398110359	0.532029915456102	0.285679942770465	0	0	0	0	0.396840061034995	0.682510193630184	NA	16__vs__16	NA
hsa-miR-6759-5p	1.98955268514465	2.18399238573567	1.23862162603876	3.34226815767187	0.989246309927337	0.93592391875004	0.624134006194266	0.57343581803716	2.0069693468747	0.000208788159609195	0.00564373767520936	16__vs__16	TRUE
hsa-miR-676-3p	2.58666940875529	2.06611314360657	1.35055434708057	1.55328866612837	0.442294932104441	0.596005553037464	0.624134006194266	0.148935293188078	-0.24537759943696	0.752520299266309	0.934605770773789	16__vs__16	FALSE
hsa-miR-676-5p	2.28416091709785	1.6363652210349	4.42589578105881	3.16194373421454	0.489373955478071	0.254094259016437	0.335520441496625	0.625203229230141	-0.37055164598604	0.6218808538212	0.882655571149658	16__vs__16	FALSE
hsa-miR-6760-3p	0.624647082109497	0.703055814442628	0.517743495978413	1.48858319306796	0	0	0	0.439763163651737	1.90584793116925	0.0223965628102644	NA	16__vs__16	NA
hsa-miR-6760-5p	68.5240004226675	61.1331398323796	73.1616091968157	47.0522228133566	45.7726238138075	46.6251636484191	40.1114312538165	32.397559270606	-0.523753559387308	0.205594850234295	0.598966330349246	16__vs__16	FALSE
hsa-miR-6761-3p	0.106919424432266	0.126677046146033	0.0869273826429498	0	0	0	0	0	-0.361240423586719	0.879260689299387	NA	16__vs__16	NA
hsa-miR-6761-5p	3.55632739865066	1.21364469294043	1.68177708302199	2.13466220771384	0.646048265757726	0.530710891322414	0.643478076380529	1.07030075536905	-0.94370225686035	0.200330007135185	0.592319730021688	16__vs__16	FALSE
