ID	Average_never	Average_former	Average__16	Average_16_	Median_never	Median_former	Median__16	Median_16_	log2FoldChange	pvalue	padj	comparison	treshold
hsa-let-7a-2-3p	0.936234943697598	1.153712829119	1.16380254863508	0.740250172241014	0	0	0.440784958833148	0.114311981720771	-0.138204780203277	0.74040952577658	0.999380400204387	_16_vs_former	FALSE
hsa-let-7a-3p	124.764026650347	101.472566703432	172.617269915038	7317.4287271752	29.3547046222703	20.9576173705287	21.4237545617436	53.3975470852354	-0.036901067494915	0.907153562033764	0.999380400204387	_16_vs_former	FALSE
hsa-let-7a-5p	17.1634714310026	11.4180465131151	20.2445532354056	56.5033013363813	10.654577822862	7.38326022538575	11.9704394090148	9.68151333876037	0.436246193361459	0.104316774644981	0.785509790191495	_16_vs_former	FALSE
hsa-let-7b-3p	0.584875303731844	0.381353081628233	0.555760966209685	1.72765225662334	0	0	0	0	0.280304121112963	0.683757641278057	0.999380400204387	_16_vs_former	FALSE
hsa-let-7b-5p	67.3100679542131	97.0132300003377	116.477566850961	4196.01731194958	16.9017433627415	12.3636744913689	13.6330531735639	20.3766947094065	-0.11123348674303	0.749809120991357	0.999380400204387	_16_vs_former	FALSE
hsa-let-7c-3p	9.73373765532042	7.63534977625421	9.41118860640241	11.9366249896542	2.49514350935203	1.49192229402377	2.60912268756382	1.51070841342097	-0.277032529247256	0.428876904939642	0.986351105974386	_16_vs_former	FALSE
hsa-let-7c-5p	8.58311408158391	6.01753679227788	14.3153923318135	291.820608314962	4.26758233092013	3.60155707092876	3.68047815736285	8.67087361972509	0.24057442458694	0.456437143901941	0.988982415489963	_16_vs_former	FALSE
hsa-let-7d-3p	4.68651002199227	3.90422248888526	6.66002613696342	23.9134313893363	2.53528207460009	1.57917094308972	2.9498104894896	0.0955726363395267	0.879404122222011	0.0213030568614176	0.622147599435038	_16_vs_former	FALSE
hsa-let-7d-5p	15.051238251881	21.9183867188478	23.1795870924615	793.277810827599	5.71645923098798	4.78897708893344	5.7402329151848	9.23262667659687	0.466672745310079	0.153096993707512	0.833857376034739	_16_vs_former	FALSE
hsa-let-7e-3p	0.20557411429556	0.0912022737657549	0.0565038945410588	0.0119465795424408	0	0	0	0	-0.303780215520677	0.775406081608267	0.999380400204387	_16_vs_former	FALSE
hsa-let-7e-5p	5.04213752064895	6.65765398026277	4.11914829330781	47.2361158291907	3.03584281220704	2.93122913505931	3.05552340120042	2.29031947076979	-0.544513077494437	0.0899010173566004	0.765924827975452	_16_vs_former	FALSE
hsa-let-7f-1-3p	0.159512135298594	0.0692257321589699	0.141997279313765	0.182859757521622	0	0	0	0	-0.413198135772056	0.748398466746103	0.999380400204387	_16_vs_former	FALSE
hsa-let-7f-2-3p	0.489673897364879	0.774495363024035	0.68514604767102	1.57941001186348	0	0	0	0	-0.0268314423286219	0.952642850781472	0.999380400204387	_16_vs_former	FALSE
