ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averagea.drinker	Averagea.no_drinker	Mediana.drinker	Mediana.no_drinker
hsa-miR-6742-3p	0.161257206784278	-1.21997825753054	3.99522661701403	-0.305358963202527	0.760092772729992	NA	a.no_drinker_vs_a.drinker	NA	0.195281874738247	0	0	0
hsa-miR-6742-5p	1.01418244311999	-0.512389105970374	0.87534490883999	-0.585356812835518	0.558307821330564	NA	a.no_drinker_vs_a.drinker	NA	1.13284487758659	1.01550542679849	0.285733439120615	0.663329212610155
hsa-miR-6743-3p	17.2956316329473	-1.32239832587182	0.649818448152472	-2.03502736746177	0.0418481193420577	0.388704646965651	a.no_drinker_vs_a.drinker	FALSE	21.4368895004771	6.71184164351524	8.57550180343262	6.32825398151683
hsa-miR-6743-5p	2.2753473679874	1.0397471008971	0.991626287390522	1.04852716604883	0.294395792822817	NA	a.no_drinker_vs_a.drinker	NA	2.60339642925407	4.45955180393744	0.80517854423845	2.09131037747788
hsa-miR-6744-3p	0.944699431688829	-1.85914673559754	1.44093437117135	-1.29023692736694	0.196968408423587	NA	a.no_drinker_vs_a.drinker	NA	1.01922347376851	0.209131037747788	0	0
hsa-miR-6744-5p	0.742673158132677	0.757361516602577	1.72509551186472	0.439025846043688	0.660642808697215	NA	a.no_drinker_vs_a.drinker	NA	0.695501531835252	1.7775420072358	0	0.333065999027202
hsa-miR-6745	2.77394584726884	0.293124109636915	0.750924018536181	0.390351223827303	0.696276850375499	0.915521920321323	a.no_drinker_vs_a.drinker	FALSE	3.4143385733986	3.51925252607784	2.31688784779386	2.65331685044062
hsa-miR-6745-5p:Novel	18.7316172099977	-0.550800006943775	0.587847474688394	-0.936977754707108	0.348770000767905	0.75558003238076	a.no_drinker_vs_a.drinker	FALSE	21.3377280148197	15.2089243910362	14.3318512924187	10.8601481176304
hsa-miR-6746-3p	0.269926936606273	-0.95831728432537	2.394743651909	-0.400175310439359	0.689027398107037	NA	a.no_drinker_vs_a.drinker	NA	0.253357938244359	0.0587035033385424	0	0
hsa-miR-6746-5p	19.3646811998566	-0.546630331361991	0.742473330934466	-0.736228910301747	0.461591401027424	0.796983601737368	a.no_drinker_vs_a.drinker	FALSE	21.0786745024118	50.4425397621996	3.62444245857038	7.95995055132187
hsa-miR-6747-3p	1.17318666489462	-0.316123692619687	1.00784644302388	-0.313662557235615	0.753777341554639	NA	a.no_drinker_vs_a.drinker	NA	1.47257379815754	0.933270853279369	0.44717848090069	1.04565518873894
hsa-miR-6747-5p	2.90418091124103	0.432023681958794	0.662322036601502	0.65228643784161	0.514216407386033	0.838386154865103	a.no_drinker_vs_a.drinker	FALSE	3.18433545021733	7.70008980559716	1.6912481305018	3.13696556621682
hsa-miR-6748-3p	5.64845603814108	-0.0319782017411816	1.08598567032084	-0.0294462464976485	0.976508689408187	0.992258829559932	a.no_drinker_vs_a.drinker	FALSE	6.50641164998754	1.88835816886296	1.69147004109209	0.999197997081605
hsa-miR-6748-5p	1.89540773796257	-0.661074850231339	0.790629223191684	-0.83613763675804	0.403077477172503	NA	a.no_drinker_vs_a.drinker	NA	2.07865870645805	1.6703643858529	1.20799455768982	0.333065999027202
hsa-miR-6749-3p	0.299668654772322	-2.3919831626181	2.16132436157101	-1.10672104805196	0.26841455230703	NA	a.no_drinker_vs_a.drinker	NA	0.345624433735033	0.0293517516692712	0	0
hsa-miR-6749-5p	9.05882016131111	1.22288941106711	0.742481752591476	1.64702958261111	0.0995519654579979	0.508841366498969	a.no_drinker_vs_a.drinker	FALSE	9.59639756787285	18.8065629593902	5.86105169120468	16.6532999513601
hsa-miR-675-3p	2.83195541564564	-0.640129856546424	1.77148653079254	-0.361351805627356	NA	NA	a.no_drinker_vs_a.drinker	NA	3.39646337851537	1.19417546793242	0	0.733793791731781
hsa-miR-675-5p	4.87777286044626	-1.61628426782576	0.877046719691394	-1.84287134486346	0.0653477969771761	0.454248587988261	a.no_drinker_vs_a.drinker	FALSE	5.94714709590161	2.84388604674886	2.58895307063398	3.08193392527348
hsa-miR-6750-3p	0.131894539105335	2.09519470591595	6.69767913032126	0.312823989496711	0.754414388474613	NA	a.no_drinker_vs_a.drinker	NA	0.099871908478528	0.731488954909628	0	1.02731130842449
hsa-miR-6750-5p	5.29454985704235	-1.49912497730397	0.819818646062151	-1.82860561235676	0.0674587113286512	0.456600096815436	a.no_drinker_vs_a.drinker	FALSE	5.27039506711779	2.9187866148759	2.79486079012825	2.05462261684899
hsa-miR-6751-3p	0.38590659856149	-0.177575116315519	1.46336755963862	-0.121346899585072	0.903416273956233	NA	a.no_drinker_vs_a.drinker	NA	0.415485215945404	0.463444807350913	0	0.333065999027202
hsa-miR-6751-5p	2.04536730400932	0.583069193882109	0.861124321467228	0.677102224785203	0.498341097440356	NA	a.no_drinker_vs_a.drinker	NA	2.21323814326918	2.89367041172993	1.1508125366158	3.08193392527348
hsa-miR-6752-3p	1.14247462361192	-0.667851848045046	1.46411940550745	-0.45614575254781	0.648285171513663	NA	a.no_drinker_vs_a.drinker	NA	1.59773121413163	0.853532638450108	0	0
hsa-miR-6752-5p	4.64958909846827	0.383121613926001	0.542218671870165	0.706581373534366	0.479826667527782	0.811282195154909	a.no_drinker_vs_a.drinker	FALSE	4.62938743276819	10.8606443807076	3.95386226657804	4.18262075495576
hsa-miR-6753-3p	0.672834257760083	-1.29387257507288	1.37339155004893	-0.942100288171118	0.346141296984701	NA	a.no_drinker_vs_a.drinker	NA	0.743573453068052	0.146758758346356	0	0
hsa-miR-6753-5p	0.603629274924629	-0.689558522062447	1.12470428831446	-0.613102065340087	0.539808854673749	NA	a.no_drinker_vs_a.drinker	NA	0.632034189564479	0.577381057185224	0	0.587035033385425
hsa-miR-6754-3p	0.466542983768111	-0.234826801906656	1.60953018110272	-0.145897731315465	0.884002122574422	NA	a.no_drinker_vs_a.drinker	NA	0.461505736392611	0.117407006677085	0	0
hsa-miR-6754-5p	5.57375161080191	-2.51917670070824	0.785373124875922	-3.20761765448268	0.00133839303043939	0.121208218819167	a.no_drinker_vs_a.drinker	FALSE	7.50876106484708	1.80069867031453	3.93345734609967	1.32665842522031
hsa-miR-6755-3p	0.1175781982985	1.02877976850905	6.08551932970141	0.1690537344098	0.865754375644228	NA	a.no_drinker_vs_a.drinker	NA	0.101146853251564	0.47079394672896	0	0
hsa-miR-6755-5p	0.532910574022937	-1.69126624150581	1.97263498102501	-0.857364011981075	0.391243741856658	NA	a.no_drinker_vs_a.drinker	NA	0.547440667612765	0.873611036392588	0	0
hsa-miR-6756-3p	0.267409858016402	0.241744386615216	2.53051346029709	0.095531752906319	0.923892470414243	NA	a.no_drinker_vs_a.drinker	NA	0.343069379132235	0.412090443390418	0	0
hsa-miR-6756-5p	22.7257772894051	0.0516483992700916	0.632378963930372	0.081673177344619	0.934906608460169	0.976883766582876	a.no_drinker_vs_a.drinker	FALSE	25.0397308959413	25.2502512698104	19.2126617517612	25.2065100791859
hsa-miR-6757-3p	0.119975024362263	0.708332575346573	5.51485661652192	0.128440796307285	0.897800147720156	NA	a.no_drinker_vs_a.drinker	NA	0.1347441383295	0.220721097529845	0	0
hsa-miR-6757-5p	56.03978344333	0.932067653445736	0.805520604294881	1.15709970480721	0.24723162727557	0.660459587075482	a.no_drinker_vs_a.drinker	FALSE	54.2634932872337	74.5481893597733	34.9424810059175	51.076349370982
hsa-miR-6758-3p	0.131848453475786	-1.04049258480443	5.39849800590185	-0.192737421346997	0.847164614890699	NA	a.no_drinker_vs_a.drinker	NA	0.12575180123627	0	0	0
hsa-miR-6758-5p	8.55476018146057	0.0783114872977129	0.59271731577449	0.132122826874705	0.894887140951823	0.97380290082577	a.no_drinker_vs_a.drinker	FALSE	9.16900294428098	11.611824093494	6.30512367381619	11.73127536813
hsa-miR-6759-3p	0.19786585095139	-1.07040074713284	2.40590085625229	-0.444906424282263	0.656387379811793	NA	a.no_drinker_vs_a.drinker	NA	0.206567528484466	0.0587035033385424	0	0
hsa-miR-6759-5p	0.829119461658984	0.300822940433936	0.94069919841657	0.319786538502739	0.749130152926164	NA	a.no_drinker_vs_a.drinker	NA	0.910903531382998	1.70204797756341	0.303112816792718	0.333065999027202
hsa-miR-676-3p	1.75823441173811	0.380805566855213	1.0914307290492	0.348904934339673	0.727160680632923	NA	a.no_drinker_vs_a.drinker	NA	1.62104932900584	1.62342195829744	0.257947404562735	0.333065999027202
hsa-miR-676-5p	1.56891977349098	-3.12930568748375	1.60102588764131	-1.95456282852113	0.0506346923252381	NA	a.no_drinker_vs_a.drinker	NA	2.00031484920937	0.700971283219736	0	0
hsa-miR-6760-3p	0.568908155572893	-1.4471749658339	1.97783071135588	-0.731698096062936	0.464352858769716	NA	a.no_drinker_vs_a.drinker	NA	0.603394251468074	0	0	0
hsa-miR-6760-5p	52.8266435614507	1.34844838561465	0.717973424730601	1.87813133351087	0.0603632008437828	0.441084035273955	a.no_drinker_vs_a.drinker	FALSE	53.0719943350078	77.3516452751431	28.1007104800397	46.5225263957949
hsa-miR-6761-3p	0.0694650745392414	0.682418130757809	7.2961028963003	0.0935318676911544	0.925481033895761	NA	a.no_drinker_vs_a.drinker	NA	0.0550355609080311	0.341796880269819	0	0
hsa-miR-6761-5p	0.822672539226902	-0.270218542036547	1.15535035644229	-0.233884501380724	0.815074645656497	NA	a.no_drinker_vs_a.drinker	NA	0.856680814442781	1.16500986625015	0	1.30347504090334
hsa-miR-6762-3p	0.163767276443985	-0.482610972216629	3.400620142911	-0.141918518368683	0.887144366826996	NA	a.no_drinker_vs_a.drinker	NA	0.172495343862252	0.290046759849939	0	0
hsa-miR-6762-5p	5.97742813034379	-0.412843677592742	0.753003947058797	-0.548262302216732	0.583511808264319	0.869206941756223	a.no_drinker_vs_a.drinker	FALSE	6.3400617967787	4.87278442888225	3.53233656207649	4.64330448827109
hsa-miR-6763-3p	0.175337167019829	0.363120845189028	5.65004934265585	0.0642686148681209	0.948756343480049	NA	a.no_drinker_vs_a.drinker	NA	0.193958613086227	0.0587035033385424	0	0
hsa-miR-6763-5p	10.4629006415994	0.932934086220745	0.539088607513805	1.73057651973633	0.0835273225417821	0.474329058154452	a.no_drinker_vs_a.drinker	FALSE	9.87376841166252	69.4903713615368	3.52358569174092	8.62327976393202
hsa-miR-6764-3p	0.145363312716146	-1.60854865199318	2.86413515870435	-0.561617578383012	0.574376601162774	NA	a.no_drinker_vs_a.drinker	NA	0.15892485821774	0.0293517516692712	0	0
hsa-miR-6764-5p	0.950311928251906	-1.01431360782534	1.35667288758067	-0.74764787968465	0.454672576649973	NA	a.no_drinker_vs_a.drinker	NA	1.06818653986287	1.63425400573222	0	0.333065999027202
hsa-miR-6765-3p	1.16301352536892	-0.278304437488777	1.0867401316866	-0.256091064803923	0.79788052124421	NA	a.no_drinker_vs_a.drinker	NA	1.77100839590035	0.758128244064246	0.455393610253255	0.333065999027202
hsa-miR-6765-5p	2.16633840069287	0.792276735765465	0.729321450314672	1.08632035356101	0.277337285188511	NA	a.no_drinker_vs_a.drinker	NA	2.3306899147232	8.66271806440735	0.943874784097879	2.65331685044062
hsa-miR-6766-3p	0.212085729923649	-0.877588090103124	3.52510832449534	-0.248953509883632	0.803396743084821	NA	a.no_drinker_vs_a.drinker	NA	0.22499220859469	0.162017594191302	0	0
hsa-miR-6766-5p	2.2802684234046	0.474540270794379	0.679367474615941	0.698503076060045	0.484862634829203	NA	a.no_drinker_vs_a.drinker	NA	2.46392466668673	3.5899869334816	1.44186411854374	2.60695008180667
hsa-miR-6767-3p	0.236105049005204	0.266798561465914	2.30090649678908	0.115953673840389	0.90768925697043	NA	a.no_drinker_vs_a.drinker	NA	0.278503926182805	0.35665995965538	0	0.146758758346356
hsa-miR-6767-5p	3.95328527344429	1.08874147908386	0.873684840724202	1.24614898683763	0.212709703273885	0.639746343889649	a.no_drinker_vs_a.drinker	FALSE	4.19592394779135	5.90315503974246	2.3606715276746	1.32665842522031
hsa-miR-6768-3p	0.0829864701558738	-0.914084393570193	6.56267187820303	-0.139285402429793	0.889224624611913	NA	a.no_drinker_vs_a.drinker	NA	0.091751731810685	0.0880552550078138	0	0
hsa-miR-6768-5p	29.30611729697	0.319198889098716	0.722465947977225	0.441818593654713	0.658620482487938	0.902360172451621	a.no_drinker_vs_a.drinker	FALSE	33.3615566325738	50.7502158370322	18.2517888261127	11.3242439669249
hsa-miR-6769a-3p	1.13872190460321	-0.72243257086552	1.36536764313067	-0.529112121925672	0.596727672911743	NA	a.no_drinker_vs_a.drinker	NA	1.4750287592173	0.361296636518774	0	0.146758758346356
hsa-miR-6769a-5p	4.42672494486262	-0.0124921016682928	0.966363003486986	-0.0129269245854992	0.989686093706904	0.995330250115709	a.no_drinker_vs_a.drinker	FALSE	5.07662396415913	5.17074018552378	1.21765653343572	2.78841640858077
hsa-miR-6769b-3p	0.0591464545862758	-0.181661230268179	7.30180800749115	-0.0248789382139063	0.980151526904742	NA	a.no_drinker_vs_a.drinker	NA	0.0901810743248042	0.0880552550078138	0	0
hsa-miR-6769b-5p	5.52445682215873	-0.78583151668872	0.821445571212166	-0.956644656966266	0.338746640624188	0.747098755349237	a.no_drinker_vs_a.drinker	FALSE	6.35574420320766	3.89976114065755	1.20937066141021	4.64330448827109
hsa-miR-6770-3p	7.37009508364793	-0.516607357883082	0.76193120541818	-0.678023624980088	0.49775671400566	0.822405334771039	a.no_drinker_vs_a.drinker	FALSE	8.03398831233761	4.86619923769387	4.81644393162246	5.9699629134914
hsa-miR-6770-5p	3.47303847913998	0.165577609003027	1.1722695616229	0.141245336758382	0.887676131502842	0.97380290082577	a.no_drinker_vs_a.drinker	FALSE	3.5753098839868	1.90768153723018	0.613780004612224	1.98998763783047
hsa-miR-6771-3p	1.53593543855908	-2.05652408364144	1.26230455457205	-1.62918217809858	0.103274458600705	NA	a.no_drinker_vs_a.drinker	NA	1.50674247670417	0.228630793996743	0.302752731077278	0.146758758346356
hsa-miR-6771-5p	3.61531266456833	-0.182280471579941	0.611430684693957	-0.298121236213683	0.765610633948495	0.933812970194756	a.no_drinker_vs_a.drinker	FALSE	4.41768320150745	4.40739760455876	2.98642532519268	3.31664606305078
hsa-miR-6772-3p	0.215650227651263	-1.1527118115876	3.16135505609676	-0.364625861737537	0.715390707180853	NA	a.no_drinker_vs_a.drinker	NA	0.262110805962651	0.456701030904636	0	0
hsa-miR-6772-5p	31.3466120564672	1.20485279935207	0.596514173588767	2.01982258376761	0.0434017937139568	0.391250656967522	a.no_drinker_vs_a.drinker	FALSE	31.7263884056691	55.9968429400967	21.1969560313439	49.5320515543268
hsa-miR-6773-3p	0.111335941022493	-0.645528555049125	5.60767334328661	-0.115115220793297	0.908353795658364	NA	a.no_drinker_vs_a.drinker	NA	0.102916959929185	0.209131037747788	0	0
hsa-miR-6773-5p	71.4901087617125	0.555852105342166	0.702023937922625	0.791785116312417	0.42848598221838	0.784466869674682	a.no_drinker_vs_a.drinker	FALSE	78.0437006143502	97.9071985284255	51.4673832648112	80.926163938439
hsa-miR-6774-3p	0.387020617572545	1.05790748476328	1.98556817372119	0.532798369134127	0.594173162901964	NA	a.no_drinker_vs_a.drinker	NA	0.388096795204644	0.242723709821068	0	0
hsa-miR-6774-5p	12.7006078216493	-2.29502427540518	1.21705821441216	-1.88571446150066	NA	NA	a.no_drinker_vs_a.drinker	NA	11.650389438248	2.42753122646905	1.67160823463729	2.05462261684899
hsa-miR-6775-3p	0.0581016142088289	-0.562305058309132	7.31309602645216	-0.076890151076264	0.938710932654703	NA	a.no_drinker_vs_a.drinker	NA	0.0775784527205876	0	0	0
hsa-miR-6775-5p	1.30690459976545	0.295630283510504	0.715434856718085	0.413217612665183	0.679447185177954	NA	a.no_drinker_vs_a.drinker	NA	1.37915459819308	2.57679821273838	0.788028311075493	2.64165765023441
hsa-miR-6776-3p	0.0510897847305862	-0.450464296152003	7.3082944539964	-0.06163740377287	0.950851589654182	NA	a.no_drinker_vs_a.drinker	NA	0.0495238410311738	0.0293517516692712	0	0
hsa-miR-6776-5p	0.727675262246294	-1.25995736057409	1.21436920094932	-1.03754060922257	0.299483980251975	NA	a.no_drinker_vs_a.drinker	NA	0.874124340968513	0.47079394672896	0	0
hsa-miR-6777-3p	0.0548320107193628	-0.836228326265562	7.29656588079084	-0.11460573918301	0.908757630477213	NA	a.no_drinker_vs_a.drinker	NA	0.0791335588112271	0.125316703143983	0	0
hsa-miR-6777-5p	287.362398081546	1.31405654043636	0.696915015586546	1.88553340227633	0.0593578591851572	0.438707475603012	a.no_drinker_vs_a.drinker	FALSE	279.087131766083	566.81189658452	171.038363061059	444.092002756074
hsa-miR-6778-3p	4.43604717581505	-1.5210819465149	0.946215239416947	-1.60754327678361	0.107935243921912	0.520882541846318	a.no_drinker_vs_a.drinker	FALSE	5.28140470352117	3.84199881688127	1.68501488349533	1.33226399610881
hsa-miR-6778-5p	18.0929615547693	0.101845887973544	0.624465224379665	0.163092969788215	0.870445234983497	0.972420344246256	a.no_drinker_vs_a.drinker	FALSE	18.6076839457079	16.1722065242053	11.4095239656471	17.246559527864
hsa-miR-6779-3p	2.12585380468808	-3.19947029621515	1.38699465223776	-2.30676469520136	0.0210679414130974	NA	a.no_drinker_vs_a.drinker	NA	2.42112598454966	0.162017594191302	0	0
hsa-miR-6779-5p	1.07567840705217	1.13249073386679	0.794526205817688	1.42536611829094	0.15405139674106	NA	a.no_drinker_vs_a.drinker	NA	1.23493945658415	2.44585347544511	0.600182533201377	1.76110510015627
hsa-miR-6780a-3p	0.224801599515858	1.56131879691282	6.65390472852442	0.234647002115864	0.814482725428478	NA	a.no_drinker_vs_a.drinker	NA	0.203005900305157	1.21809692269168	0	0
hsa-miR-6780a-5p	6.64559904314426	-0.739793755043874	0.647872032808551	-1.14188252861732	0.253502851810814	0.670302248674944	a.no_drinker_vs_a.drinker	FALSE	7.97179445834636	9.94633351198417	3.08374920235562	9.24580177582044
hsa-miR-6780b-3p	0.040837477807208	-0.233990674756705	7.29889102007784	-0.0320583872417113	0.974425488509509	NA	a.no_drinker_vs_a.drinker	NA	0.0527357155224367	0.176110510015627	0	0
hsa-miR-6780b-5p	1.99006398269259	0.867076334414707	0.733941944363943	1.18139635031507	0.237445307216385	NA	a.no_drinker_vs_a.drinker	NA	2.09121002666757	5.56394553975257	1.12916365870307	2.09131037747788
hsa-miR-6781-3p	0.189784813427029	-0.766230300606953	2.94752663049018	-0.259957040822232	0.794896911062369	NA	a.no_drinker_vs_a.drinker	NA	0.210005216451614	0.199839599416321	0	0
hsa-miR-6781-5p	7.46812116249505	-0.279932125279787	0.565710774581439	-0.494832585585637	0.620718300621693	0.882189645097906	a.no_drinker_vs_a.drinker	FALSE	7.94692296151253	6.94461018409714	6.39083736751199	5.43007405881518
hsa-miR-6782-3p	0.264265236175183	0.976989548074418	2.70937502935127	0.360595907724279	0.718401548951152	NA	a.no_drinker_vs_a.drinker	NA	0.303457088616031	0.326538044424873	0	0
hsa-miR-6782-5p	6.17024706833024	-0.331913967808428	0.748831416457565	-0.443242578387785	0.657590284493472	0.902360172451621	a.no_drinker_vs_a.drinker	FALSE	6.5998854312401	9.73462271923225	2.32429298582553	6.27393113243364
hsa-miR-6783-3p	0.935127665901473	-1.14529295708431	1.84277659055747	-0.621503964698097	0.534268086697516	NA	a.no_drinker_vs_a.drinker	NA	1.14196255073247	0.0587035033385424	0	0
hsa-miR-6783-5p	4.74003794585466	0.883710123492105	0.968997630384321	0.911983781778301	0.361777255155621	0.764099679350515	a.no_drinker_vs_a.drinker	FALSE	4.91275467225022	5.27403138731934	1.51428924257782	3.91042512271001
hsa-miR-6784-3p	0.374610341896491	-2.27012043104751	2.66875267110939	-0.850629755099724	0.394975055161899	NA	a.no_drinker_vs_a.drinker	NA	0.487417669352521	0.0293517516692712	0	0
hsa-miR-6784-5p	12.187349824582	1.49577899428139	0.81123895432809	1.84382047521407	0.0652093077126366	0.454248587988261	a.no_drinker_vs_a.drinker	FALSE	7.6240840971143	127.221981909144	2.68606312671207	4.18262075495576
hsa-miR-6785-3p	0.221700464517972	-1.77461755054941	3.87301655314349	-0.458200352670598	0.646808506538687	NA	a.no_drinker_vs_a.drinker	NA	0.225004175677702	0.0880552550078138	0	0
hsa-miR-6785-5p	9.39995890308352	1.66813267115173	0.615534762519479	2.71005436691147	0.00672721802623641	0.183919602264463	a.no_drinker_vs_a.drinker	FALSE	8.39395989471781	26.7547972147042	5.73235336037443	13.2665842522031
hsa-miR-6786-3p	0.355880218815554	-0.272524115686978	1.56710911857917	-0.173902450350147	0.861942126872509	NA	a.no_drinker_vs_a.drinker	NA	0.416347017700003	0.346598357762677	0	0
hsa-miR-6786-5p	4.35286890494372	-0.375394501058512	0.607454366313953	-0.617979755971488	0.536588683228927	0.846272233712435	a.no_drinker_vs_a.drinker	FALSE	4.87740996226908	5.39226564686165	3.05167905006059	5.9699629134914
hsa-miR-6787-3p	0.0841162069563546	-1.12742093594659	6.54301167645358	-0.172309173771438	0.863194472595098	NA	a.no_drinker_vs_a.drinker	NA	0.12835186918597	0	0	0
hsa-miR-6787-5p	27.5929745967567	-0.173543541247459	0.64960859502963	-0.267150931461341	0.789352954468474	0.943319500097577	a.no_drinker_vs_a.drinker	FALSE	30.0303704480763	16.6132542411093	16.8436556240347	11.3004243926694
hsa-miR-6788-3p	54.6326593188038	-1.52482747630435	0.752037465433595	-2.02759509517946	0.0426015900176653	0.391250656967522	a.no_drinker_vs_a.drinker	FALSE	58.5996172843591	25.4208196094265	29.4898374264938	20.8556006544534
hsa-miR-6788-5p	1.30064705730121	0.277634323620783	0.721787284888378	0.384648399096859	0.700497930557657	NA	a.no_drinker_vs_a.drinker	NA	1.36084244656281	2.89615191841466	0.755626076820025	1.99839599416321
hsa-miR-6789-3p	0.660561376894947	-0.505323820633019	1.2836506943908	-0.393661471022564	0.693830990763514	NA	a.no_drinker_vs_a.drinker	NA	1.04351879131756	0.54475628591245	0	0
hsa-miR-6789-5p	2.61910453343711	-0.159466557304205	0.819019418681535	-0.19470424469412	0.845624488725157	NA	a.no_drinker_vs_a.drinker	NA	3.04123675869689	2.62786227715505	1.33476952727667	2.60695008180667
hsa-miR-6790-3p	10.7197860110982	-0.356056143904902	0.731608711024503	-0.486675648525701	0.626488204833034	0.884777201562443	a.no_drinker_vs_a.drinker	FALSE	11.9509149356189	7.20600611777279	6.12201918568271	6.27393113243364
hsa-miR-6790-5p	30.2948544953893	-0.243768879201376	0.523799015286872	-0.465386287654378	0.641654852112391	0.892846779870954	a.no_drinker_vs_a.drinker	FALSE	36.9145767132384	24.6009962373697	23.2953348260266	21.8898640161351
hsa-miR-6791-3p	0.383150443631939	-0.558546496244036	1.60352342699456	-0.348324500185759	0.727596496089594	NA	a.no_drinker_vs_a.drinker	NA	0.513258520706113	0.716790676153533	0	0.666131998054403
hsa-miR-6791-5p	12.7438088606893	-0.964463796847236	0.88600276631422	-1.08855619137558	0.276349644471298	0.689705321639717	a.no_drinker_vs_a.drinker	FALSE	14.0466705920706	16.7349718772249	2.07366525976766	3.13696556621682
hsa-miR-6792-3p	0.0335800558086708	-0.66052853238957	7.30988599984139	-0.0903609895426415	0.928000355667445	NA	a.no_drinker_vs_a.drinker	NA	0.0709828463522165	0.0293517516692712	0	0
hsa-miR-6792-5p	6.21207161305463	-1.99670811007564	0.871576706365541	-2.29091495389072	0.0219683329265227	0.300302966137089	a.no_drinker_vs_a.drinker	FALSE	7.5874572367995	4.3089146630558	2.99374672160143	2.09131037747788
hsa-miR-6793-3p	0.296939529302562	-1.94293468493771	5.5360361597671	-0.350961342893297	0.725617349841065	NA	a.no_drinker_vs_a.drinker	NA	0.367081632068633	0.205462261684898	0	0
hsa-miR-6793-5p	10.3570731366705	0.0374487307488867	0.769335332060244	0.0486767332635052	0.961176918056486	0.984186451257598	a.no_drinker_vs_a.drinker	FALSE	11.4784955219555	11.1066921635	6.49395477543844	7.31958632117258
hsa-miR-6794-3p	0.0554088771742654	-0.688749969354734	7.31357191995221	-0.0941742252476864	0.924970759034882	NA	a.no_drinker_vs_a.drinker	NA	0.0467986141021986	0	0	0
hsa-miR-6794-5p	7.88803349966868	0.0152791461899044	0.601520666134478	0.0254008665871648	0.97973521989546	0.994558240091404	a.no_drinker_vs_a.drinker	FALSE	7.94698120694666	7.55395523818432	5.9745822647844	6.32825398151683
hsa-miR-6795-3p	0.0407657946491588	-0.744805807808554	7.31408046160627	-0.101831776628416	0.918890202646531	NA	a.no_drinker_vs_a.drinker	NA	0.0570170946143408	0	0	0
hsa-miR-6795-5p	4.51028682160442	-0.303983501352914	0.802648648306294	-0.378725488411852	0.704891723872946	0.91981834377339	a.no_drinker_vs_a.drinker	FALSE	4.68528144664789	2.92659511240469	2.58726878343925	2.64165765023441
hsa-miR-6796-3p	0.122077138033062	-0.719919596094995	4.52066495290984	-0.159250818982194	0.873471266934117	NA	a.no_drinker_vs_a.drinker	NA	0.279667175221515	0.0587035033385424	0	0
hsa-miR-6796-5p	5.00171681549996	-0.549355526447524	0.693581223516144	-0.792056514538469	0.428327724225393	0.784466869674682	a.no_drinker_vs_a.drinker	FALSE	5.47527012162891	3.1931105200932	3.83212217965949	2.65331685044062
hsa-miR-6797-3p	0.596289695374346	0.106716976799431	1.98113543077225	0.0538665732497819	0.957041468665532	NA	a.no_drinker_vs_a.drinker	NA	0.619552828547023	0.771649015547452	0	0.440276275039069
hsa-miR-6797-5p	2.94651480917426	0.385524687243677	0.640986833552741	0.60145492397537	0.547537026013683	0.850098619919639	a.no_drinker_vs_a.drinker	FALSE	2.99202673078551	4.58273145366074	1.59942283751381	5.21390016361335
hsa-miR-6798-3p	0.0309488300825161	-0.0562365091414659	7.30765290894622	-0.00769556379348828	0.993859889067199	NA	a.no_drinker_vs_a.drinker	NA	0.0304141046568729	0.0293517516692712	0	0
hsa-miR-6798-5p	0.833511946864672	0.95447480711129	0.847224209184062	1.12659057279598	0.259915626775428	NA	a.no_drinker_vs_a.drinker	NA	0.895734064521237	1.77693990905689	0.19123770985061	1.30347504090334
hsa-miR-6799-3p	0.230991594119786	-1.18297682098181	2.87549122456331	-0.411399906519091	0.680779322449267	NA	a.no_drinker_vs_a.drinker	NA	0.295286150930391	0.407453766527024	0	0
hsa-miR-6799-5p	6.37118103844654	0.998779957160692	0.78424638467966	1.27355379211428	0.202821597151077	0.626627919556311	a.no_drinker_vs_a.drinker	FALSE	6.33369689827738	9.79613353150154	3.63077352645807	2.60695008180667
hsa-miR-6800-3p	0.211616450227447	-1.42262407379469	7.31236369224363	-0.194550508381263	0.845744851176607	NA	a.no_drinker_vs_a.drinker	NA	0.230260925993597	0	0	0
hsa-miR-6800-5p	7.77368772920631	0.485574554267032	0.707604845713081	0.686222765726964	0.49257264388879	0.820566427605158	a.no_drinker_vs_a.drinker	FALSE	7.68266370307822	25.8268911993432	4.94463267394038	9.28660897654218
hsa-miR-6801-3p	0.32166175285751	-0.658440830018024	7.29036247112999	-0.0903166108167413	0.928035620573478	NA	a.no_drinker_vs_a.drinker	NA	0.4833778490157	1.04972154640822	0	0
hsa-miR-6801-5p	2.37345837756102	0.962312617635698	0.707500171020904	1.36015884808495	0.173779661913826	NA	a.no_drinker_vs_a.drinker	NA	2.3990758291403	4.83755293399123	1.61856247046746	5.66212198346243
hsa-miR-6802-3p	0.0094861498051903	-0.678027628328959	7.30807572122817	-0.0927778603004146	0.926080040054361	NA	a.no_drinker_vs_a.drinker	NA	0.00943326794058695	0.0293517516692712	0	0
hsa-miR-6802-5p	14.9292297238152	0.474433669500631	0.602501032136561	0.787440426148677	0.43102408948965	0.784466869674682	a.no_drinker_vs_a.drinker	FALSE	17.0303612434795	19.067157847931	12.3916614982984	10.4278003272267
