ID	Average_underweight	Average_normal	Average_overweight	Average_obese	Median_underweight	Median_normal	Median_overweight	Median_obese	log2FoldChange	pvalue	padj	comparison	treshold
hsa-miR-661-5p:Novel	2.17346258630661	1.88124209622845	2.10933779672064	1.48204645896361	0.91037420253191	1.02649275627245	1.13351773004445	1.1233757465742	-0.124824802566014	0.618631001805211	0.824599162711585	overweight_vs_normal	FALSE
hsa-miR-662	6.68614423431268	8.57934678878647	8.86546502694511	14.4503617188964	3.11687270128456	4.63914909214468	4.72168649389669	5.75080425695762	-0.3164070748672	0.166530374588082	0.43702190787855	overweight_vs_normal	FALSE
hsa-miR-662-5p:Novel	6.82204429525038	5.50624026725246	5.61961080692183	5.73294077290324	3.33814760560488	3.76612309268673	3.5601890477142	5.21841939613713	0.110045478357449	0.583365447510508	0.798745032737136	overweight_vs_normal	FALSE
hsa-miR-663a	24.4332904377191	12.3708863960182	10.7012775373824	10.1341517691619	7.47789759161412	6.54674790294783	5.94374251802515	8.94646926697342	-0.406283956805995	0.0548169071431369	0.239296883105617	overweight_vs_normal	FALSE
hsa-miR-663a-3p:Novel	22.812540246335	29.1738141349594	22.9258978362096	28.6715058988022	13.352154970468	17.5290293479238	12.6434199587957	12.2761485493086	-0.161776295996904	0.43754459922987	0.713012376347312	overweight_vs_normal	FALSE
hsa-miR-663b	15.2903763803882	9.69492402681602	6.17675318707566	7.79774764145704	6.3181917816183	7.65718928942969	5.00333270930111	4.86880161966458	-0.539172425319287	0.00249250162611891	0.0386349788725014	overweight_vs_normal	TRUE
hsa-miR-663b-5p:Novel	33.62990532272	12.3567659572622	11.1829698231009	12.3661287076887	8.49255928727761	6.67387122065264	5.50677477811681	7.51110987645082	-0.487138971394374	0.0205342707437782	0.137907676296972	overweight_vs_normal	FALSE
hsa-miR-664a-3p	0.165864142717291	0.119574367023864	0.142177907877539	0.231044180977761	0	0	0	0	-0.435028341540779	0.79281120398837	NA	overweight_vs_normal	NA
hsa-miR-664a-5p	22.7421231810708	25.4726163848352	12.561587795777	8.91377057084146	9.5084238569599	9.87296755602263	5.80946043110595	4.76542414568085	-1.105600124416	9.17659531115416e-06	0.00130192945977	overweight_vs_normal	TRUE
hsa-miR-664b-3p	0.165014132903636	0.0589154828976838	0.0637988220565668	0	0	0	0	0	-0.204666606914291	0.913925367963636	NA	overweight_vs_normal	NA
hsa-miR-664b-5p	45.1558406366016	9.95927166757558	7.87621316007819	5.42688692452215	5.05842452408703	5.91361393456667	4.30062732054634	4.72753342616043	-0.0882760065437374	0.688921290968318	0.865242804929769	overweight_vs_normal	FALSE
hsa-miR-665	13.0100956118829	2.77077777276661	2.36694880791926	0.745512394487209	0.605561040660471	0.708441067399065	0.343174785412332	0	-0.528752187193005	0.12846888188791	0.385746510430628	overweight_vs_normal	FALSE
hsa-miR-665-5p:Novel	5.49097037184034	2.58998650102353	1.72776668355018	2.19233973534391	0.397548710543478	1.13689558811959	1.12164486241995	1.599375181022	-0.422778222685974	0.115628961516788	0.362750756574324	overweight_vs_normal	FALSE
hsa-miR-668-3p	0.686309057303381	1.20067959765744	0.976271470377785	1.92534337780053	0.201853680220157	0.325554693690373	0.555235226465391	0.992260602666345	-0.49581542244364	0.092165795657757	NA	overweight_vs_normal	NA
hsa-miR-668-5p	0.3082273230273	0.316316493914778	0.232282860360401	0.31031194714084	0	0	0	0	-0.46777677367549	0.345670536747688	NA	overweight_vs_normal	NA
hsa-miR-670-3p	0.5094955961872	1.5142114123881	0.709048667490425	0.978195668745443	0	0	0	0	-0.665101460265026	0.0618333239622478	NA	overweight_vs_normal	NA
hsa-miR-670-5p	3.01966248594351	6.10152866189503	6.23696009222503	5.04303576298407	3.1663876584287	3.87449030815565	3.78185775978587	4.94992050891033	-0.0872126413469888	0.653273922526909	0.847616421813704	overweight_vs_normal	FALSE
hsa-miR-671-3p	14.065686480121	11.8570101540726	13.5388503079982	8.83173444614883	9.32985802784761	5.91475134885466	7.3475326168654	4.71994956786318	0.150934334953783	0.531127575914599	0.774845499566928	overweight_vs_normal	FALSE
hsa-miR-671-5p	10.3401258363006	19.1400013509082	13.9402213371781	9.65197694549702	6.17098942366407	8.20391599542687	7.84371488751576	9.42496556391816	-0.134899994702604	0.550201828065368	0.779669620233367	overweight_vs_normal	FALSE
hsa-miR-6715a-3p	0.395706360088013	0.731019546093738	0.805710064382224	1.30176957781524	0	0	0	0	-0.131408341254466	0.686558147580468	NA	overweight_vs_normal	NA
