ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	never.x	former.x	current.x	never.y	former.y	current.y
has-miR-548o	0.482823240473649	0.385336439369462	0.619413665622714	0.622098705203851	0.53387696632376	NA	current_vs_former	NA	0.244	0.358	1.302	0	0	0
has-miR-548x	1.71019385279228	-0.362718045350995	0.574231108205395	-0.631658647830091	0.527609954713337	NA	current_vs_former	NA	2.377	1.065	0.828	0	0	0
hsa-let-7a-2-3p	0.582280496450522	0.0522103934156502	0.494660824247812	0.105547864023883	0.915941092062059	NA	current_vs_former	NA	0.643	0.524	0.473	0	0	0
hsa-let-7a-3p	545.835883653848	1.0618010054207	0.376650903743096	2.81905869564812	0.00481647098103858	0.127408594912105	current_vs_former	FALSE	138.076	102.619	2338.897	19.388	12.133	21.091
hsa-let-7a-5p	14.4832834314234	0.75126400472173	0.305367040158268	2.46020004101411	0.0138859593839728	0.200195303734271	current_vs_former	FALSE	13.692	8.13	26.022	6.883	4.146	8.08
hsa-let-7b-3p	0.480698235865222	0.220856805176074	0.776594175689786	0.284391529179193	0.776110349862595	NA	current_vs_former	NA	0.473	0.319	0.733	0	0	0
hsa-let-7b-5p	324.46927352309	0.753150850525942	0.39168366639662	1.92285488300985	0.0544982772209648	0.339739145351108	current_vs_former	FALSE	73.946	102.488	1351.332	13.365	8.247	13.77
hsa-let-7c-3p	4.15360253394004	-0.0449787555723126	0.416192463340413	-0.108072008828097	0.913938571801361	0.977801591422084	current_vs_former	FALSE	4.199	3.604	4.632	0	0.806	0.638
hsa-let-7c-5p	24.1345725633802	1.19030573319181	0.38613065955801	3.08265014374748	0.00205166202939873	0.0972282395256146	current_vs_former	FALSE	7.838	4.893	98.12	2.893	2.917	2.988
hsa-let-7d-3p	4.98802947660127	0.534102198564612	0.439372462236537	1.21560235214987	0.224136437705063	0.594371874947879	current_vs_former	FALSE	4.046	2.918	10.571	1.466	1.024	0.693
hsa-let-7d-5p	62.6685910720595	1.51447676101453	0.393000339641522	3.85362710473985	0.000116380802360432	0.0324702438585605	current_vs_former	TRUE	14.557	21.987	255.485	3.341	2.782	4.81
hsa-let-7e-3p	0.0792749011251618	-0.386964589815459	1.62002737474161	-0.238862994446115	0.811211821178614	NA	current_vs_former	NA	0.115	0.061	0.006	0	0	0
hsa-let-7e-5p	7.09148982818418	-0.280966221059978	0.378557079807519	-0.742203054828186	0.457964318003713	0.78481855398811	current_vs_former	FALSE	4.369	5.348	16.852	2.044	2.372	2.358
hsa-let-7f-1-3p	0.126336688110519	-0.113660879006812	1.55136518613823	-0.0732650700314768	0.941595187048868	NA	current_vs_former	NA	0.144	0.063	0.175	0	0	0
hsa-let-7f-2-3p	0.545050262627577	-0.37852495748145	0.474327753680866	-0.798024055189751	0.424856530786014	NA	current_vs_former	NA	0.44	0.584	0.729	0	0	0
hsa-let-7f-5p	1.98393839625423	-0.369325030812269	0.372316663308805	-0.991964817072785	0.321214688401323	NA	current_vs_former	NA	1.965	1.895	2.043	0.666	0.794	1.224
hsa-let-7g-3p	3.1637586197932	-0.0433162588322789	0.380402879347946	-0.113869429449451	0.909341299672592	NA	current_vs_former	NA	2.835	3.74	2.901	0	0	0.506
hsa-let-7g-5p	363.341853496098	0.660812931751637	0.440152668816656	1.50132664997403	0.133271095308304	0.494449941369904	current_vs_former	FALSE	77.191	114.184	1522.829	8.124	4.867	6.868
hsa-let-7i-3p	0.31660162036802	0.137634668684277	0.610314844062414	0.22551420799164	0.821579273644564	NA	current_vs_former	NA	0.242	0.225	0.648	0	0	0
hsa-let-7i-5p	396.674351708047	1.16999921509225	0.418595873610897	2.79505673335857	NA	NA	current_vs_former	NA	64.852	135.134	1698.593	7.641	6.377	9.559
hsa-miR-1-2-5p:Novel	8.58091814941217	-0.165451159794457	0.319301941721758	-0.51816521660439	0.604343001173138	0.849001497116342	current_vs_former	FALSE	7.564	8.645	10.682	3.441	4.186	3.515
hsa-miR-1-3p	1.81295966087876	-0.0594510354496411	0.31650941924667	-0.187833384520251	0.851007264466749	NA	current_vs_former	NA	1.782	1.759	1.863	1.088	1.316	0.693
hsa-miR-1-5p	11.3434619956984	-0.367072747008932	0.28995046167805	-1.26598435085962	0.205518684998623	0.573397131146158	current_vs_former	FALSE	11.225	12.014	9.825	6.475	6.693	4.639
hsa-miR-100-3p	0.237372480447786	-0.0958072252289382	0.733495192713601	-0.130617386699557	0.896077987968555	NA	current_vs_former	NA	0.194	0.28	0.269	0	0	0
hsa-miR-100-5p	8.07805130086412	-1.40907042726042	0.615857062361141	-2.28798289956791	0.0221385169875141	0.246999350302324	current_vs_former	FALSE	4.671	7.302	18.037	0.419	0.612	0.37
hsa-miR-101-2-5p	1.17779876591377	-0.137093226901141	0.414905741660316	-0.330420172910934	0.74108250091764	NA	current_vs_former	NA	1.353	0.878	1.112	0.519	0	0.349
hsa-miR-101-3p	3.01246083249487	0.0484464702678391	0.273590951265351	0.177076288684897	0.859448466481123	NA	current_vs_former	NA	3.074	2.632	3.269	2.085	1.858	1.868
hsa-miR-101-5p	15.7321033637468	0.783320145775904	0.4280838940656	1.829828584151	0.0672755751045448	0.368036969689569	current_vs_former	FALSE	5.836	14.506	43.678	1.38	1.322	1.582
hsa-miR-10226	2.52905127272241	-0.54597448189589	0.349734687542166	-1.56111046843205	0.118497688518918	NA	current_vs_former	NA	2.336	2.725	2.566	1.333	1.455	1.358
hsa-miR-10226-3p:Novel	10.5521557801129	-0.0331910056767785	0.304244261232068	-0.109093284265636	0.913128501477931	0.977801591422084	current_vs_former	FALSE	8.141	11.417	14.997	4.766	6.206	7.565
hsa-miR-10392-3p	1.29431974221773	-0.546823836157876	0.445666938812537	-1.22697868864778	0.219830600969411	NA	current_vs_former	NA	1.709	1.025	0.519	0.526	0.35	0
hsa-miR-10392-5p	133.973309876585	0.142069141404394	0.224567517043603	0.632634422265125	0.526972402963019	0.822950860648558	current_vs_former	FALSE	106.145	135.187	198.765	78.409	92.657	70.749
hsa-miR-10393-3p	0.291932199581347	0.266871179907798	0.889377055799317	0.300065285210164	0.764127358142415	NA	current_vs_former	NA	0.378	0.107	0.337	0	0	0
hsa-miR-10393-5p	0.127057997458076	0.271392727639295	2.15556747420189	0.125903146566905	0.899808591898716	NA	current_vs_former	NA	0.209	0.01	0.085	0	0	0
hsa-miR-10394-3p	2.39452150517589	-0.291724709041713	0.433153948747292	-0.673489667785318	0.500635819836362	NA	current_vs_former	NA	2.582	2.103	2.201	0.794	0.837	0.597
hsa-miR-10394-5p	0.692080497533452	-0.842476323370853	0.623562618523491	-1.35106932061726	0.176673228000014	NA	current_vs_former	NA	0.77	0.734	0.367	0	0	0
hsa-miR-10395-3p	1.20695765698872	0.154810119919135	0.568657426778073	0.27223792854736	0.785439079993137	NA	current_vs_former	NA	0.914	0.645	2.833	0	0	0
hsa-miR-10395-5p	2.60248748651653	-0.023418996049392	0.309430479984396	-0.0756841926192047	0.939670352381666	NA	current_vs_former	NA	2.957	2.092	2.291	1.721	1.396	1.047
hsa-miR-10396a-3p	1.14573789415552	0.557550597682367	0.356227057100613	1.56515510702741	0.117546544914585	NA	current_vs_former	NA	1.077	1.024	1.458	0.453	0.283	0.679
hsa-miR-10396a-5p	4.63502896442632	0.210579049355792	0.33264995295901	0.633034959069241	0.526710814000053	0.822950860648558	current_vs_former	FALSE	4.619	3.885	5.593	2.156	2.218	2.522
hsa-miR-10396b-3p	1.24721567948297	-0.403451463456092	0.364425816800295	-1.1070880405742	0.268255865691466	NA	current_vs_former	NA	1.287	1.224	1.092	0.656	0.775	0
hsa-miR-10396b-5p	3.5860763310791	0.233690371161656	0.395528622142946	0.59083049387308	0.554634000941865	NA	current_vs_former	NA	3.564	2.998	4.365	1.276	1.26	1.582
hsa-miR-10397-3p	21.797033845255	0.179883517974083	0.255168272747084	0.704960362185698	0.480834903838293	0.804505304509954	current_vs_former	FALSE	17.213	16.607	41.226	12.274	13.687	12.468
hsa-miR-10397-5p	2.74535921360742	-0.307651875335137	0.426906204918619	-0.72065449457167	0.471122116562567	NA	current_vs_former	NA	2.62	2.876	2.687	0.873	0.544	1.396
hsa-miR-10398-3p	1.47330402684869	0.188903169147078	0.333434588666756	0.566537412637394	0.571028507623614	NA	current_vs_former	NA	1.247	1.329	2.226	0.646	0.708	1.133
hsa-miR-10398-5p	0.573871090593872	-0.313720636949563	0.480744809073805	-0.652572073641258	0.514032194099903	NA	current_vs_former	NA	0.588	0.562	0.516	0	0	0
hsa-miR-10399-3p	0.352494408348962	-0.518781231709712	0.674085682235711	-0.769607255251427	0.44153289997476	NA	current_vs_former	NA	0.368	0.215	0.51	0	0	0
hsa-miR-10399-5p	0.761236387750002	0.36902985997372	0.644228341760806	0.572824627623627	0.566763442258909	NA	current_vs_former	NA	0.787	0.503	1.06	0	0	0
hsa-miR-103a-1-5p	0.681255127429812	-0.0986621761448474	0.690222429893097	-0.142942581799505	0.886335528445384	NA	current_vs_former	NA	0.788	0.627	0.433	0	0	0
hsa-miR-103a-2-5p	0.291764188049771	-0.169955013334011	0.674432113181185	-0.251997213674126	0.801043217487441	NA	current_vs_former	NA	0.282	0.367	0.174	0	0	0
hsa-miR-103a-3p	1.79391790953467	-0.0780328585929033	0.335812389332197	-0.232370398090675	0.816250338619006	NA	current_vs_former	NA	1.808	1.763	1.685	0.907	1.037	1.172
hsa-miR-103b-3p:Novel	17.0447278777303	1.09410944270052	0.47761852895828	2.29076004460474	0.0219772957036074	0.246999350302324	current_vs_former	FALSE	4.387	9.65	62.386	0.738	0.753	0.791
hsa-miR-103b-5p	0.234831325101207	-0.284860956618973	0.960597628980226	-0.296545554584995	0.76681348298246	NA	current_vs_former	NA	0.289	0.182	0.157	0	0	0
hsa-miR-10400-3p	4.04036998566383	0.339976609056303	0.391803273349888	0.867722737866707	0.385546135147166	0.738786893585573	current_vs_former	FALSE	2.001	2.941	11.092	0.984	1.165	1.446
hsa-miR-10400-5p	90.4504653690116	0.684686971106151	0.322692934818337	2.12179101935281	0.0338552911336919	0.284506814045182	current_vs_former	FALSE	63.173	75.67	182.829	34.217	28.025	52.575
hsa-miR-10401-3p	1.01140850467106	0.796899603956763	0.450862489709694	1.76750034022542	0.0771444720841736	NA	current_vs_former	NA	1.159	0.508	1.363	0	0	0.538
hsa-miR-10401-5p	80.2815601885611	0.111524686307912	0.310699736348394	0.35894683278024	0.719634863524422	0.913888761078102	current_vs_former	FALSE	89.183	63.124	78.628	38.193	33.43	35.59
hsa-miR-105-3p	7.69570823715021	-0.29316973049957	0.376342008129804	-0.778998156374968	0.435980800773748	0.773275692972728	current_vs_former	FALSE	9.716	5.384	5.435	2.754	2.522	2.416
hsa-miR-105-5p	3.60881053132329	-0.101126265083072	0.368866421314003	-0.274154163241079	0.783966151443542	NA	current_vs_former	NA	4.211	2.703	3.206	1.914	1.598	1.261
hsa-miR-10522-3p:Novel	8.23044383849724	-0.49021119855946	0.317953501453709	-1.54177009002315	0.123129472768018	0.481000612150494	current_vs_former	FALSE	6.561	11.085	7.571	3.816	3.965	4.896
hsa-miR-10522-5p	0.769672704171292	0.119819301323126	0.449772745433037	0.266399648577562	0.789931435845801	NA	current_vs_former	NA	0.542	0.384	1.964	0	0	0
hsa-miR-10523-3p:Novel	14.376772139157	0.542106540644223	0.284435632201831	1.90590235283726	0.0566628757468204	0.34230161749493	current_vs_former	FALSE	15.563	11.152	15.446	9.661	8.6	8.963
hsa-miR-10523-5p	2.07644314377219	0.0242147380900832	0.445828061602927	0.0543140734637064	0.956684937101978	NA	current_vs_former	NA	2.13	1.842	2.18	0.656	0.734	0.612
hsa-miR-10524-3p:Novel	3.89626123696453	0.326082394881522	0.561014810412282	0.581236696125525	0.561080938777366	0.837321022718388	current_vs_former	FALSE	5.299	2.21	2.57	0.666	0.309	0.612
hsa-miR-10524-5p	2.8996633040827	1.15564459291223	0.73533918304236	1.57158032587209	0.116047912148754	NA	current_vs_former	NA	3.999	1.497	2.003	0	0	0
hsa-miR-10525-3p	0.543644452073964	-0.677067340736697	0.456562392253266	-1.48296783139578	0.138082957758666	NA	current_vs_former	NA	0.448	0.797	0.355	0	0	0
hsa-miR-10525-5p:Novel	0.406719624990348	-0.815578734302037	0.506353836775299	-1.61068935410074	0.10724744721914	NA	current_vs_former	NA	0.428	0.441	0.268	0	0	0
hsa-miR-10526-3p	3.96643784910663	-0.0429238823480371	0.290519474713692	-0.147748726278466	0.882541075592281	0.970934385213906	current_vs_former	FALSE	3.761	3.194	5.521	2.571	2.357	2.373
hsa-miR-10526-5p:Novel	3.70494445200889	-0.135692262405204	0.298495764272651	-0.454586894175355	0.649406465164	NA	current_vs_former	NA	3.568	3.034	4.924	2.297	1.779	2.089
hsa-miR-10527-3p:Novel	9.96653733845551	0.0618876951170515	0.298742862848388	0.207160413899024	0.8358845817996	0.955334064098167	current_vs_former	FALSE	8.465	11.537	10.821	4.558	4.428	6.614
hsa-miR-10527-5p	9.16679978644794	0.114414103546703	0.327023506158915	0.349865075115134	0.726439958560604	0.915563176310973	current_vs_former	FALSE	7.569	10.838	10.171	3.935	3.551	5.976
hsa-miR-106a-3p	0.393283434285606	-0.548818105228449	0.908317411880164	-0.604214009387344	0.54570136801308	NA	current_vs_former	NA	0.367	0.436	0.368	0	0	0
hsa-miR-106a-5p	1.27471602721091	0.932283452219009	0.54905615469138	1.69797468665666	0.0895125395368857	NA	current_vs_former	NA	0.842	1.138	2.596	0	0	0
hsa-miR-106b-3p	6.32162154613328	1.20774528458202	0.557873451887087	2.16490904970768	0.0303946510390201	0.268357836705272	current_vs_former	FALSE	1.58	5.954	19.419	0	0	0.39
hsa-miR-106b-5p	25.7810400312431	1.14764388213555	0.373937003225897	3.06908348795387	0.00214716577609969	0.0972282395256146	current_vs_former	FALSE	23.721	24.93	31.051	3.076	3.321	5.667
hsa-miR-107	14.3695549661949	0.473315510309323	0.361114164986168	1.31070879018953	0.189956167765936	0.566082669613757	current_vs_former	FALSE	8.42	6.322	42.616	3.803	3.049	3.038
hsa-miR-107-5p:Novel	1.98061707389386	0.535601309081807	0.531227965102193	1.00823251836671	0.313342850221026	NA	current_vs_former	NA	1.025	1.485	5.255	0	0.107	0.297
hsa-miR-10a-3p	2.0126695129293	0.0555731034075476	0.420847411263141	0.132050481766656	0.894944362642877	NA	current_vs_former	NA	1.465	1.543	4.129	0.371	0.609	0.898
hsa-miR-10a-5p	61.4445350523603	0.794372872138547	0.399801981927134	1.98691579343728	0.0469317291380731	0.320930206605941	current_vs_former	FALSE	26.092	13.066	231.954	6.109	3.982	5.377
hsa-miR-10b-3p	2.41289663060159	0.377240283484873	0.357400299942881	1.05551193870057	0.291191252230512	NA	current_vs_former	NA	2.327	2.178	2.87	0.894	0.775	1.156
hsa-miR-10b-5p	38.7974267922034	0.26347449486051	0.430689819526563	0.611749994810964	0.540703178740578	0.831550895405112	current_vs_former	FALSE	19.829	11.347	132.518	3.75	4.116	3.49
hsa-miR-11181-3p	1.40986398685739	-0.0203923378168111	0.366744237120956	-0.0556037034880128	0.955657514114798	NA	current_vs_former	NA	1.196	1.498	1.758	0.497	0.832	0.934
hsa-miR-11181-5p	0.163992556935379	-0.364329832691754	1.2037750093756	-0.302656085941453	0.762151967342283	NA	current_vs_former	NA	0.182	0.119	0.177	0	0	0
hsa-miR-11399	4.35165894811412	0.0864613207353498	0.335530959768814	0.257685075603524	0.796649965165579	0.942037106216141	current_vs_former	FALSE	4.897	3.689	3.659	2.335	2.188	1.918
hsa-miR-11399-3p:Novel	185.897032951808	-0.0399204463850189	0.25949353553668	-0.153839849237308	0.877736012674284	0.96717356846811	current_vs_former	FALSE	175.363	196.583	184.852	134.576	112.781	98.809
hsa-miR-11400	2.34136208902148	0.502209334613306	0.402054418990367	1.24910785926554	0.211625626452841	NA	current_vs_former	NA	1.633	1.815	4.974	0.755	0.641	0.874
hsa-miR-11400-3p:Novel	5.26209994583544	0.197671313262316	0.354125179780429	0.558196153645102	0.576710447085807	0.842419972444713	current_vs_former	FALSE	6.232	3.559	5.042	2.755	1.824	2.023
hsa-miR-11401	1.62811030866389	0.438283400985541	0.3716248893069	1.17937041785054	0.238250709269637	NA	current_vs_former	NA	1.406	1.135	2.931	0.865	0.33	1.126
hsa-miR-11401-3p:Novel	4.39984684204864	0.00808599196944559	0.287245247565487	0.0281501331631331	0.977542409415163	0.993350765172825	current_vs_former	FALSE	4.406	3.839	4.997	1.967	2.041	3.515
hsa-miR-1178-3p	0.229364853290639	-0.238928385251583	0.696627563496793	-0.342978655699836	0.731614517599215	NA	current_vs_former	NA	0.276	0.192	0.148	0	0	0
hsa-miR-1178-5p	0.95244355869909	0.0751350616144101	0.516285491817093	0.145530065836188	0.884292379323451	NA	current_vs_former	NA	1.022	0.729	1.062	0	0	0
hsa-miR-1179	1.33603957716524	-0.0199373828841016	0.415413718737089	-0.0479940406029771	0.961720992045529	NA	current_vs_former	NA	1.317	1.359	1.26	0.265	0.607	0.578
hsa-miR-1179-3p:Novel	5.9553819464454	-0.442982387413919	0.24439599740821	-1.81255991142119	0.0698997256028552	0.378034840153653	current_vs_former	FALSE	6.21	5.739	5.211	3.91	4.21	3.782
hsa-miR-1180-3p	3.80774662293398	-0.471063346286499	0.390899939776924	-1.20507398019893	0.228174743555217	NA	current_vs_former	NA	3.464	3.327	5.278	1.479	1.226	1.133
hsa-miR-1180-5p	1.19474473890228	-0.837533468362049	0.518896610827156	-1.6140661759709	0.106513073061794	NA	current_vs_former	NA	1.207	1.533	0.531	0	0	0
hsa-miR-1181	8.00534513848986	-0.459560128831884	0.355271160570249	-1.2935475204186	0.195821759697426	0.566082669613757	current_vs_former	FALSE	10.224	5.731	5.138	4.302	3.169	1.782
hsa-miR-1181-3p:Novel	103.943621414731	0.238192210002222	0.260985520246673	0.912664464208944	0.36141903890329	0.712118021567923	current_vs_former	FALSE	112.593	81.558	109.989	69.415	46.97	56.142
hsa-miR-1182	7.45523497480556	0.0579459413523907	0.209306064765991	0.276847885020319	0.781896910679695	0.938535085510604	current_vs_former	FALSE	7.087	6.6	9.356	5.705	5.173	4.574
hsa-miR-1182-5p:Novel	7.66038449266646	-0.882930935409807	0.328380395919684	-2.68874435374563	0.00717213224034556	0.153924991927416	current_vs_former	FALSE	5.879	11.56	5.632	3.441	3.403	2.899
hsa-miR-1183	3.65936740083408	0.184859590374611	0.307250875297511	0.601656838879993	0.547402585711384	NA	current_vs_former	NA	4.263	2.729	3.287	1.974	2.009	2.252
hsa-miR-1183-5p:Novel	6.52802806908459	-0.233103523205751	0.230315382393022	-1.01210575161659	0.311487492641348	0.679001693194258	current_vs_former	FALSE	6.73	5.777	6.773	5.141	4.618	3.487
hsa-miR-1184	26.52325957092	0.0268254508532327	0.241350445306299	0.111147302086758	0.911499539445633	0.977801591422084	current_vs_former	FALSE	32.226	18.724	21.873	15.091	10.286	11.57
hsa-miR-1184-5p:Novel	4.90315719023085	0.487914401640962	0.318553479052901	1.53165616992033	0.125607303645338	0.483420515283265	current_vs_former	FALSE	3.189	2.811	12.66	1.967	1.529	2.892
hsa-miR-1185-3p	0.693542385548879	0.0207355555355524	0.485121574556792	0.0427430083984544	0.965906395135037	NA	current_vs_former	NA	0.612	0.808	0.683	0	0	0
hsa-miR-1185-5p	0.781839023344004	-0.451057553161972	0.472674298959148	-0.954267143686937	0.339948434982984	NA	current_vs_former	NA	0.805	0.874	0.518	0	0	0
hsa-miR-1193	3.63781127180974	0.217959022352409	0.240018144406901	0.908093939693595	0.363828592075474	NA	current_vs_former	NA	3.852	2.828	4.132	2.267	1.768	2.343
hsa-miR-1193-3p:Novel	16.9146075145889	-0.043043078928008	0.342960288506153	-0.125504556563947	0.900124117946458	0.973390034523495	current_vs_former	FALSE	15.032	16.375	21.775	7.631	8.434	6.106
hsa-miR-1197	3.48333666414063	0.428907265318877	0.315319115135855	1.36023236375658	0.173756404098763	NA	current_vs_former	NA	3.815	2.078	4.633	1.225	1.12	1.743
hsa-miR-1197-5p:Novel	2.82958269736199	-0.539195831855673	0.433013774481646	-1.24521635022151	0.213052234100383	NA	current_vs_former	NA	2.348	3.045	3.591	0.596	0.921	1.126
hsa-miR-1199-3p	3.63914687494251	-0.20352174017424	0.304664267952854	-0.668019723946537	0.504121002230682	NA	current_vs_former	NA	3.793	3.378	3.405	2.749	1.8	1.757
hsa-miR-1199-5p	3.51692465931789	-0.459825523162028	0.357319618105194	-1.28687455113829	0.198138016770782	NA	current_vs_former	NA	4.582	2.51	2.03	1.997	1.668	1.261
hsa-miR-1200	4.64863647887104	-1.01133112674715	0.37567638313269	-2.69202742614232	0.00710191047576061	0.153924991927416	current_vs_former	FALSE	5.693	4.199	2.227	2.885	1.766	1.11
hsa-miR-1200-3p:Novel	5.99289870268956	-0.00785733252878489	0.315340315838764	-0.0249169932740297	0.980121172769666	0.993654822684363	current_vs_former	FALSE	5.453	6.365	6.459	3.562	3.053	4.284
hsa-miR-1202	31.0588416116731	-0.0976268847422002	0.294311020938459	-0.331713316174505	0.740105744638384	0.921136550850439	current_vs_former	FALSE	31.627	31.684	26.465	20.726	14.896	15.668
hsa-miR-1202-3p:Novel	41.4745153059645	-0.400235910376569	0.345660786546194	-1.15788636129566	0.246910414014838	0.621732901716063	current_vs_former	FALSE	56.849	23.826	25.63	12.717	10.979	15.306
hsa-miR-1203	176.106539493349	0.0222388158270941	0.317688022280608	0.0700020594652792	0.944192020444477	0.985889123143746	current_vs_former	FALSE	165.437	154.94	227.655	67.532	56.341	56.938
hsa-miR-1203-3p:Novel	1.97961232605467	0.272160559557605	0.367501019065095	0.740570897599055	0.458953659083322	NA	current_vs_former	NA	1.39	2.391	2.782	0.667	0.911	0.867
hsa-miR-1204	16.8034979211672	-0.472203997109837	0.448606767774038	-1.05260114432265	0.292523832501633	0.66030865103524	current_vs_former	FALSE	15.583	18.068	16.911	3.307	3.838	4.071
hsa-miR-1204-3p:Novel	1.54076167786051	-0.0324944187216526	0.380676199708836	-0.0853597328819249	0.931975404785101	NA	current_vs_former	NA	1.584	1.221	1.844	0.849	0.608	0.522
hsa-miR-1205	0.902461764620415	-0.423992333174094	0.469702179786069	-0.902683341531873	0.366693980122184	NA	current_vs_former	NA	0.779	1.069	0.902	0	0	0
hsa-miR-1205-3p:Novel	1.72475308401373	0.23783240993943	0.331661255232701	0.717094343059642	0.473315886026552	NA	current_vs_former	NA	1.78	1.491	1.842	1.132	0.908	0.97
hsa-miR-1206	0.117029802821793	-0.218953737089482	1.73789468484279	-0.125987920326305	0.899741486562829	NA	current_vs_former	NA	0.09	0.146	0.135	0	0	0
hsa-miR-1206-3p:Novel	1.15670070061876	-0.323547027315883	0.379597412456375	-0.852342552132299	0.394023995036758	NA	current_vs_former	NA	1.135	1.087	1.253	0.499	0.457	0.37
hsa-miR-1207-3p	0.199026449818835	-0.126363833631228	0.79368706068687	-0.159211154988303	0.873502515554109	NA	current_vs_former	NA	0.224	0.158	0.183	0	0	0
hsa-miR-1207-5p	4.36727170145958	-0.317544287979162	0.248082398708253	-1.27999523397304	0.200546812101186	0.566082669613757	current_vs_former	FALSE	3.931	5.208	3.896	2.893	2.723	3.782
hsa-miR-1208	3.01027830705712	0.409784624095027	0.339123453217328	1.20836415236788	0.226907222212161	NA	current_vs_former	NA	2.959	2.474	3.823	1.482	1.612	1.881
hsa-miR-1208-3p:Novel	8.62917422176665	0.332271053068382	0.258780833899477	1.28398632951872	0.199146738708951	0.566082669613757	current_vs_former	FALSE	7.806	7.231	12.59	4.991	5.365	6.376
hsa-miR-12113	0.73485949866455	-0.154837213265558	0.386973163988784	-0.400123904380217	0.689065258474091	NA	current_vs_former	NA	0.716	0.646	0.883	0	0.381	0
hsa-miR-12113-3p:Novel	1.88406798844571	0.0640516935185552	0.330200867169861	0.193977968827095	0.846193132576642	NA	current_vs_former	NA	1.993	1.625	1.883	0.687	0.635	0.872
hsa-miR-12114	1.64032934215207	-0.491018229647932	0.423644162329356	-1.15903457030572	0.246442093948052	NA	current_vs_former	NA	1.667	1.841	1.126	0.646	0.485	0.522
hsa-miR-12114-3p:Novel	15.9921674599526	0.724591475268707	0.334187263114853	2.16821990316154	0.0301419591806145	0.268357836705272	current_vs_former	FALSE	13.35	18.951	17.271	1.845	1.447	2.177
hsa-miR-12115	2.19106204434106	0.0477104568383301	0.377164238656068	0.126497827599813	0.899337868558179	NA	current_vs_former	NA	2.003	1.845	3.12	0.969	1.238	1.396
hsa-miR-12115-3p:Novel	6.96890502571822	0.367011946800863	0.272130871015602	1.34865972916326	0.177446286109254	0.547389045503846	current_vs_former	FALSE	7.334	5.051	8.626	2.571	2.273	2.528
hsa-miR-12116	3.18322388368228	0.217810776776922	0.308061443970082	0.707036797497045	0.479543610646164	NA	current_vs_former	NA	3.553	2.321	3.37	2.07	1.896	2.267
hsa-miR-12116-3p:Novel	2.31538295402956	0.294060077951769	0.292116489078722	1.00665347197338	0.314101328642878	NA	current_vs_former	NA	2.061	2.101	3.207	1.755	1.647	1.615
hsa-miR-12117	2.58246172883872	0.238873408783734	0.397104727147966	0.601537560379449	0.547482002528728	NA	current_vs_former	NA	2.837	2.492	1.859	0.706	0.859	1.077
hsa-miR-12117-3p:Novel	20.5483588314189	0.0641945313118187	0.342757542679273	0.187288457053408	0.851434472795399	0.958715137072477	current_vs_former	FALSE	22.124	13.751	25.983	7.87	6.112	7.565
hsa-miR-12118	21.1482963313509	0.271189452128431	0.473302501138682	0.572972784796185	0.566663121176142	0.839958965336492	current_vs_former	FALSE	30.042	11.419	11.389	3.124	2.936	3.022
hsa-miR-12118-3p:Novel	64.3748132280296	-0.165881889686474	0.200134544971297	-0.828851859184355	0.40718823906224	0.755355842409342	current_vs_former	FALSE	61.134	69.862	59.968	46.758	51.309	56.246
hsa-miR-12119	12.0951771272694	0.141679495459583	0.311488663658871	0.454846394072126	0.649219750547401	0.875881578349733	current_vs_former	FALSE	13.028	10.671	11.078	6.328	5.173	5.508
hsa-miR-12119-3p:Novel	10.6764632476815	-0.164272915324184	0.250054698191314	-0.656947925843412	0.511214400540835	0.81821801352932	current_vs_former	FALSE	10.794	9.998	10.75	2.104	1.94	2.153
hsa-miR-12120	2.46609183316176	-0.117775520899594	0.366124565166414	-0.321681558969041	0.747693949694638	NA	current_vs_former	NA	2.604	2.312	2.176	0.646	0.684	0
hsa-miR-12120-3p:Novel	29.4407311495235	0.3163699443056	0.323363355057184	0.978372902673692	0.327889925111913	0.692275054158876	current_vs_former	FALSE	24.273	37.085	29.163	12.121	7.769	14.939
hsa-miR-12121	148.151728650502	0.25835107801239	0.357202158870637	0.723262924359741	0.469518366382761	0.79553605832287	current_vs_former	FALSE	131.622	153.169	175.519	43.295	43.874	50.619
hsa-miR-12121-3p:Novel	10.441502794419	0.0764047457225829	0.295751543212843	0.258340987480822	0.796143756121312	0.942037106216141	current_vs_former	FALSE	12.16	7.484	9.889	6.873	5.412	5.96
hsa-miR-12122	2.23683775499924	-0.0130577171377513	0.284057217952667	-0.0459686158720567	0.963335264360923	NA	current_vs_former	NA	2.179	1.999	2.63	1.444	1.712	1.358
hsa-miR-12122-3p:Novel	4.04070275235747	-0.374850898338994	0.349950246627922	-1.07115483401144	0.284099816119052	0.653992150967125	current_vs_former	FALSE	4.96	3.046	2.884	2.038	2.128	1.172
hsa-miR-12123	26.8836083087306	-0.219456553447247	0.287587390072116	-0.763095187839133	0.445406629720043	0.781562576678567	current_vs_former	FALSE	24.475	29.064	28.117	12.13	21.562	14.177
hsa-miR-12123-3p:Novel	1.03853314739977	-0.523461684146787	0.470033013119758	-1.11367003920088	0.265420767126952	NA	current_vs_former	NA	1.037	1.093	0.883	0	0	0
