miRNA	age	age.p	age.fdr	bmi	bmi.p	bmi.fdr
hsa-miR-1283	-0.186	0.008	0.249486725663717	-0.021	0.776	0.967635734072022
hsa-miR-1283-1-3p:Novel	-0.125	0.097	0.488325714285714	-0.057	0.464	0.901263964950712
hsa-miR-1283-2-3p:Novel	0.023	0.756	0.928011088011088	0.015	0.846	0.978056881333769
hsa-miR-1284	-0.134	0.052	0.410869955156951	-0.161	0.023	0.591440559440559
hsa-miR-1284-3p:Novel	-0.147	0.052	0.410869955156951	-0.086	0.271	0.844389036251105
hsa-miR-1285-2:Novel	-0.011	0.875	0.963894967177243	0.075	0.294	0.850522928399035
hsa-miR-1285-3p	0.024	0.73	0.915161864105301	-0.034	0.626	0.939034424139396
hsa-miR-1285-5p	-0.148	0.033	0.365698113207547	-0.104	0.142	0.808864429530201
hsa-miR-1286	-0.036	0.598	0.856299065420561	-0.084	0.237	0.844389036251105
hsa-miR-1286-5p:Novel	-0.067	0.347	0.719310588235294	-0.042	0.568	0.923261992619926
hsa-miR-1287-3p	-0.17	0.03	0.360541254125413	-0.013	0.873	0.986900255754476
hsa-miR-1287-5p	0.013	0.851	0.955984698756774	-0.147	0.037	0.65521608040201
hsa-miR-1288-3p	-0.088	0.203	0.611701947502117	-0.203	0.004	0.4405
hsa-miR-1288-5p	-0.014	0.842	0.952554735152488	-0.017	0.814	0.97271481858257
hsa-miR-1289	-0.121	0.081	0.458913183279743	-0.208	0.003	0.42288
hsa-miR-1289-1-5p:Novel	-0.094	0.175	0.588447817836812	-0.12	0.091	0.788827250608273
hsa-miR-1289-2-5p:Novel	-0.107	0.131	0.539012746234067	-0.097	0.18	0.816318987341772
hsa-miR-129-3p	-0.065	0.384	0.741393185505679	0.004	0.957	0.99570947741364
hsa-miR-129-5p	-0.034	0.622	0.868131069877615	-0.015	0.832	0.975121433311214
hsa-miR-1290	0.032	0.652	0.883371011149558	-0.043	0.556	0.922912859161564
hsa-miR-1290-5p:Novel	0.077	0.266	0.663399858457183	0.108	0.126	0.808864429530201
hsa-miR-1291	0.013	0.855	0.958644607063315	0.023	0.752	0.967635734072022
hsa-miR-1291-3p:Novel	-0.036	0.596	0.855562423749492	-0.072	0.305	0.855067621320605
hsa-miR-1292-3p	0.045	0.572	0.846944537815126	-0.107	0.188	0.818927070457355
hsa-miR-1292-5p	0.037	0.588	0.852019736842105	-0.003	0.968	0.99586904078116
hsa-miR-1293	-0.03	0.665	0.884992447129909	-0.057	0.422	0.896943374197315
hsa-miR-1293-3p:Novel	-0.039	0.582	0.850318407960199	0.038	0.596	0.932686369651522
hsa-miR-1294	0.06	0.382	0.741393185505679	0.104	0.142	0.808864429530201
hsa-miR-1294-3p:Novel	-0.142	0.04	0.380483290488432	-0.112	0.115	0.808864429530201
hsa-miR-1295a	-0.102	0.142	0.557031833150384	-0.035	0.627	0.939034424139396
hsa-miR-1295a-5p:Novel	0.022	0.752	0.926914305701294	-0.111	0.128	0.808864429530201
hsa-miR-1295b-3p	-0.118	0.09	0.473683899556869	-0.052	0.464	0.901263964950712
hsa-miR-1295b-5p	0.061	0.421	0.764744329896907	-0.099	0.204	0.824257627118644
hsa-miR-1296-3p	-0.003	0.964	0.991285672599942	-0.002	0.979	0.99586904078116
hsa-miR-1296-5p	-0.026	0.75	0.925744308231173	0.097	0.241	0.844389036251105
hsa-miR-1297	-0.016	0.838	0.950686816720257	0.128	0.103	0.808864429530201
hsa-miR-1297-5p:Novel	-0.036	0.635	0.871733541098559	0.006	0.937	0.994515994020927
hsa-miR-1298-3p	-0.049	0.51	0.816185286103542	-0.021	0.78	0.967635734072022
hsa-miR-1298-5p	-0.114	0.137	0.547378684807256	-0.051	0.518	0.909532635774788
hsa-miR-1299	-0.082	0.265	0.663252840909091	-0.13	0.084	0.766880829015544
hsa-miR-1299-5p:Novel	-0.06	0.394	0.744480428954424	-0.029	0.69	0.950245914396887
hsa-miR-1301-3p	-0.01	0.882	0.966470149253731	-0.043	0.548	0.919739007092199
hsa-miR-1301-5p	-0.047	0.521	0.819644642857143	-0.094	0.205	0.824257627118644
hsa-miR-1302	-0.07	0.307	0.687392020265991	-0.104	0.141	0.808864429530201
hsa-miR-1302-3-5p:Novel	-0.026	0.737	0.918383309759547	-0.014	0.865	0.98481390856407
hsa-miR-1302-4-5p:Novel	-0.099	0.164	0.58025702811245	0.027	0.714	0.958045627376426
hsa-miR-1302-5-5p:Novel	-0.01	0.893	0.97217547111523	-0.02	0.795	0.967944789510007
hsa-miR-1302-6-5p:Novel	-0.04	0.623	0.868131069877615	0.048	0.56	0.922991207774179
hsa-miR-1302-7-5p:Novel	-0.179	0.026	0.343161048689139	-0.057	0.49	0.904292379471229
hsa-miR-1302-8-5p:Novel	-0.028	0.7	0.898299636363636	-0.095	0.198	0.824257627118644
hsa-miR-1302:Novel	-0.199	0.006	0.217979381443299	-0.062	0.404	0.896943374197315
hsa-miR-1303	0.034	0.635	0.871733541098559	-0.009	0.9	0.98927011852776
hsa-miR-1303-5p:Novel	-0.132	0.061	0.424497131931166	0.06	0.405	0.896943374197315
hsa-miR-1304-3p	-0.171	0.02	0.327813953488372	-0.113	0.133	0.808864429530201
hsa-miR-1304-5p	-0.136	0.061	0.424497131931166	0.041	0.582	0.927034234234234
hsa-miR-1305	0.031	0.682	0.892781575037147	-0.071	0.352	0.87294018296974
hsa-miR-1305-5p:Novel	-0.13	0.076	0.450882154882155	-0.119	0.112	0.808864429530201
hsa-miR-1306-3p	-0.034	0.624	0.868131069877615	0.046	0.513	0.909532635774788
hsa-miR-1306-5p	-0.041	0.566	0.843019442096365	-0.092	0.21	0.826424778761062
hsa-miR-1307-3p	-0.076	0.271	0.666240997229917	-0.088	0.211	0.826424778761062
hsa-miR-1307-5p	-0.072	0.332	0.707766686710764	-0.089	0.244	0.844389036251105
hsa-miR-130a-3p	0.062	0.412	0.757770354906054	-0.027	0.725	0.963022992838296
hsa-miR-130a-5p	-0.021	0.777	0.933884038199182	0.002	0.982	0.99586904078116
hsa-miR-130b-3p	-0.061	0.381	0.741393185505679	-0.013	0.85	0.978249510124102
hsa-miR-130b-5p	-0.06	0.45	0.782532742491384	-0.061	0.459	0.900534368070953
hsa-miR-132-3p	-0.013	0.86	0.959477494491659	0.008	0.914	0.994449784349969
hsa-miR-132-5p	-0.066	0.376	0.74023687150838	-0.055	0.476	0.904292379471229
hsa-miR-1321	-0.17	0.029	0.358582456140351	-0.114	0.152	0.808864429530201
hsa-miR-1321-5p:Novel	0.114	0.133	0.541214780600462	0.062	0.425	0.896943374197315
hsa-miR-1322	-0.117	0.117	0.517848069738481	-0.046	0.546	0.919739007092199
hsa-miR-1322-5p:Novel	-0.056	0.443	0.778048731974142	-0.067	0.37	0.879217801753203
hsa-miR-1323	-0.068	0.369	0.732594929577465	0.068	0.378	0.886849933598938
hsa-miR-1323-3p:Novel	-0.136	0.069	0.435763440860215	-0.056	0.465	0.901263964950712
hsa-miR-1324	-0.023	0.737	0.918383309759547	-0.013	0.858	0.98073045734674
hsa-miR-1324-5p:Novel	-0.04	0.574	0.84741348973607	-0.047	0.526	0.910754772393539
hsa-miR-133a-3p	-0.055	0.442	0.777637543684473	-0.02	0.785	0.967635734072022
hsa-miR-133a-5p	-0.011	0.875	0.963894967177243	-0.005	0.939	0.994515994020927
hsa-miR-133b	0.016	0.816	0.946538512179065	-0.011	0.876	0.986900255754476
hsa-miR-133b-5p:Novel	-0.005	0.94	0.987390838786437	-0.022	0.76	0.967635734072022
hsa-miR-134-3p	-0.097	0.215	0.62513201320132	-0.097	0.228	0.844389036251105
hsa-miR-134-5p	0.024	0.732	0.916039772727273	-0.015	0.834	0.975121433311214
hsa-miR-1343-3p	0.082	0.306	0.687281070745698	0.118	0.148	0.808864429530201
hsa-miR-1343-5p	-0.001	0.993	0.997529076396807	0.065	0.369	0.879212981744422
hsa-miR-135a-2-3p	-0.035	0.629	0.869594350725775	-0.142	0.06	0.733181208053691
hsa-miR-135a-3p	-0.052	0.481	0.803485335856197	-0.046	0.545	0.919377692675922
hsa-miR-135a-5p	-0.038	0.588	0.852019736842105	-0.133	0.066	0.733703470031546
hsa-miR-135b-3p	0.131	0.08	0.456920583468395	-0.024	0.753	0.967635734072022
hsa-miR-135b-5p	-0.097	0.201	0.611701947502117	-0.123	0.114	0.808864429530201
hsa-miR-136-3p	-0.065	0.423	0.765614791987673	0.08	0.334	0.872848398576512
hsa-miR-136-5p	0.071	0.333	0.707766686710764	0.108	0.147	0.808864429530201
hsa-miR-137-3p	-0.003	0.969	0.992373147340889	-0.01	0.887	0.987427674929401
hsa-miR-137-5p	0.037	0.604	0.859303996770287	0.016	0.827	0.975121433311214
hsa-miR-138-1-3p	-0.151	0.059	0.424318367346939	-0.012	0.881	0.987427674929401
hsa-miR-138-2-3p	-0.09	0.261	0.660907659269864	-0.145	0.075	0.748725212464589
hsa-miR-138-5p	-0.097	0.161	0.58025702811245	-0.084	0.233	0.844389036251105
hsa-miR-139-3p	-0.14	0.058	0.422297520661157	-0.071	0.345	0.872848398576512
hsa-miR-139-5p	-0.166	0.026	0.343161048689139	-0.067	0.382	0.88853982883476
hsa-miR-140-3p	0.016	0.827	0.948063760572544	-0.035	0.636	0.939047539616347
hsa-miR-140-5p	-0.003	0.969	0.992373147340889	-0.083	0.303	0.853534772182254
hsa-miR-141-3p	-0.143	0.039	0.380483290488432	-0.061	0.389	0.893602080624187
hsa-miR-141-5p	-0.015	0.841	0.952340616966581	-0.067	0.372	0.88159246805649
hsa-miR-142-3p	0.072	0.332	0.707766686710764	0.101	0.183	0.816318987341772
hsa-miR-142-5p	-0.016	0.823	0.948063760572544	0.061	0.423	0.896943374197315
hsa-miR-143-3p	0.001	0.986	0.996176605504587	-0.07	0.324	0.866952164009112
hsa-miR-143-5p	-0.013	0.861	0.959477494491659	-0.015	0.849	0.978056881333769
hsa-miR-144-3p	0.03	0.674	0.888580621025066	0.022	0.764	0.967635734072022
hsa-miR-144-5p	-0.003	0.971	0.992402552204176	-0.063	0.418	0.896943374197315
hsa-miR-145-3p	-0.017	0.811	0.944469266358229	-0.1	0.183	0.816318987341772
hsa-miR-145-5p	0.028	0.73	0.915161864105301	-0.027	0.749	0.96719530963723
hsa-miR-1468-3p	-0.067	0.413	0.758282744282744	0.014	0.868	0.98481390856407
hsa-miR-1468-5p	0.022	0.775	0.933000341180484	0.024	0.766	0.967635734072022
hsa-miR-1469	-0.145	0.056	0.41988085106383	-0.011	0.886	0.987427674929401
hsa-miR-1469-3p:Novel	0.079	0.254	0.655267935578331	-0.051	0.471	0.903048966267682
hsa-miR-146a-3p	-0.208	0.007	0.230542056074766	-0.069	0.385	0.891419185282523
hsa-miR-146a-5p	-0.057	0.415	0.75893098079917	-0.014	0.839	0.977077329808328
hsa-miR-146b-3p	-0.133	0.056	0.41988085106383	-0.136	0.057	0.733094890510949
hsa-miR-146b-5p	-0.006	0.932	0.983932893948472	0.055	0.438	0.897352668213457
hsa-miR-1470	-0.128	0.075	0.449489795918367	-0.177	0.016	0.549614678899083
hsa-miR-1470-3p:Novel	-0.114	0.105	0.500027027027027	-0.15	0.037	0.65521608040201
hsa-miR-1471	-0.036	0.648	0.880660239105283	-0.027	0.737	0.965138610182088
hsa-miR-1471-3p:Novel	-0.021	0.768	0.930936447956029	0.019	0.79	0.967635734072022
hsa-miR-147a	-0.078	0.276	0.66892984869326	-0.101	0.171	0.808864429530201
hsa-miR-147a-5p:Novel	-0.117	0.093	0.479140350877193	-0.055	0.439	0.897352668213457
hsa-miR-147b-3p	-0.017	0.819	0.948063760572544	-0.006	0.942	0.994515994020927
hsa-miR-147b-5p	-0.056	0.457	0.787900195694716	0.018	0.813	0.97271481858257
hsa-miR-148a-3p	-0.039	0.576	0.849050437682368	-0.038	0.591	0.93101654000894
hsa-miR-148a-5p	0.046	0.513	0.817021199819576	-0.058	0.429	0.896943374197315
hsa-miR-148b-3p	-0.098	0.185	0.598597260273973	-0.113	0.136	0.808864429530201
hsa-miR-148b-5p	-0.108	0.126	0.53356338028169	-0.173	0.017	0.549614678899083
hsa-miR-149-3p	0.077	0.264	0.662632478632479	0.031	0.661	0.944489068825911
hsa-miR-149-5p	-0.228	0.003	0.160181818181818	-0.019	0.814	0.97271481858257
hsa-miR-150-3p	-0.045	0.511	0.816673015873016	-0.063	0.373	0.882775016789792
hsa-miR-150-5p	-0.049	0.484	0.804156529938708	-0.029	0.688	0.950245914396887
hsa-miR-151a-3p	0.11	0.109	0.504751642575558	0.062	0.383	0.88853982883476
hsa-miR-151a-5p	-0.042	0.606	0.860412570507655	-0.063	0.448	0.898352279122116
hsa-miR-151b	-0.162	0.02	0.327813953488372	-0.152	0.033	0.63394708994709
hsa-miR-151b-5p:Novel	-0.072	0.33	0.706083788706739	-0.117	0.121	0.808864429530201
hsa-miR-152-3p	-0.096	0.165	0.580299401197605	0.024	0.735	0.965138610182088
hsa-miR-152-5p	0.008	0.906	0.977270890725436	-0.069	0.341	0.872848398576512
hsa-miR-153-1-5p:Novel	-0.007	0.926	0.982898795180723	-0.139	0.066	0.733703470031546
hsa-miR-153-2-5p	-0.118	0.091	0.473683899556869	-0.026	0.713	0.958045627376426
hsa-miR-153-3p	-0.08	0.248	0.653076352853966	-0.099	0.162	0.808864429530201
hsa-miR-1537-3p	-0.18	0.027	0.345992727272727	-0.031	0.711	0.958045627376426
hsa-miR-1537-5p	0	1	1	0.082	0.333	0.872848398576512
hsa-miR-1538	-0.134	0.053	0.413212389380531	-0.117	0.097	0.802413145539906
hsa-miR-1538-5p:Novel	-0.023	0.752	0.926914305701294	-0.048	0.511	0.909532635774788
hsa-miR-1539	-0.039	0.587	0.851621243310004	-0.077	0.29	0.850216306156406
hsa-miR-1539-5p:Novel	-0.091	0.191	0.605736794986571	-0.141	0.048	0.696098765432099
hsa-miR-154-3p	-0.019	0.815	0.946313014827018	-0.082	0.319	0.864070714834743
hsa-miR-154-5p	-0.029	0.699	0.898299636363636	0.026	0.737	0.965138610182088
hsa-miR-155-3p	-0.045	0.582	0.850318407960199	-0.178	0.036	0.650584615384615
hsa-miR-155-5p	0.041	0.578	0.849050437682368	-0.042	0.574	0.926603756298672
hsa-miR-1587	-0.101	0.187	0.59908	-0.042	0.591	0.93101654000894
hsa-miR-1587-3p:Novel	0.097	0.161	0.58025702811245	-0.04	0.568	0.923261992619926
hsa-miR-15a-3p	0.02	0.799	0.941382815112003	-0.091	0.251	0.844389036251105
hsa-miR-15a-5p	0.091	0.217	0.626105949470253	0.106	0.162	0.808864429530201
hsa-miR-15b-3p	-0.162	0.04	0.380483290488432	-0.141	0.083	0.766880829015544
hsa-miR-15b-5p	-0.045	0.553	0.835463477146519	-0.054	0.488	0.904292379471229
hsa-miR-16-1-3p	0.029	0.704	0.898849493487699	0.072	0.357	0.877324061196106
hsa-miR-16-2-3p	0.174	0.029	0.358582456140351	-0.007	0.936	0.994515994020927
hsa-miR-16-5p	0.044	0.54	0.828185925282363	0.088	0.235	0.844389036251105
hsa-miR-17-3p	-0.198	0.01	0.271076923076923	-0.061	0.435	0.896943374197315
hsa-miR-17-5p	0.02	0.796	0.940913902847571	-0.06	0.454	0.89881797752809
hsa-miR-181a-2-3p	-0.031	0.68	0.891819873464831	0.051	0.51	0.909532635774788
hsa-miR-181a-3p	0.009	0.894	0.972362962962963	0.002	0.981	0.99586904078116
hsa-miR-181a-5p	-0.089	0.204	0.611701947502117	-0.04	0.574	0.926603756298672
hsa-miR-181b-2-3p	-0.057	0.463	0.793199805542051	0.036	0.648	0.940023016851623
hsa-miR-181b-3p	-0.045	0.525	0.821536412078153	0.02	0.784	0.967635734072022
hsa-miR-181b-5p	0.043	0.533	0.824535557506585	-0.044	0.53	0.912356899073623
hsa-miR-181c-3p	0.095	0.17	0.585610948191593	-0.057	0.418	0.896943374197315
hsa-miR-181c-5p	-0.061	0.417	0.76140310880829	-0.012	0.871	0.98631233933162
hsa-miR-181d-3p	0.102	0.148	0.565061755146262	0.092	0.207	0.824257627118644
hsa-miR-181d-5p	-0.081	0.272	0.666240997229917	-0.026	0.73	0.96349063670412
hsa-miR-182-3p	-0.12	0.082	0.460874003189793	-0.06	0.401	0.896943374197315
hsa-miR-182-5p	-0.077	0.264	0.662632478632479	-0.127	0.071	0.748725212464589
hsa-miR-1825	-0.049	0.499	0.811105166051661	-0.037	0.618	0.939025398191993
hsa-miR-1825-5p:Novel	-0.137	0.065	0.426554934823091	-0.049	0.514	0.909532635774788
hsa-miR-1827	-0.077	0.276	0.66892984869326	0.031	0.671	0.945360479041916
hsa-miR-1827-5p:Novel	-0.007	0.918	0.979480362537764	0.089	0.212	0.826424778761062
hsa-miR-183-3p	0.001	0.99	0.997529076396807	-0.033	0.669	0.945360479041916
hsa-miR-183-5p	0.123	0.083	0.462072669826224	0.057	0.434	0.896943374197315
hsa-miR-184	-0.065	0.357	0.723443358251869	-0.082	0.255	0.844389036251105
hsa-miR-184-5p:Novel	0.038	0.59	0.853163725892491	0.047	0.517	0.909532635774788
hsa-miR-1843	-0.037	0.59	0.853163725892491	-0.113	0.109	0.808864429530201
hsa-miR-1843-3p:Novel	-0.064	0.363	0.726825	-0.044	0.541	0.917019721019721
hsa-miR-185-3p	-0.046	0.557	0.836687127024723	0.024	0.762	0.967635734072022
hsa-miR-185-5p	0.051	0.476	0.798773333333333	-0.028	0.705	0.955913813005002
hsa-miR-186-3p	-0.053	0.47	0.797054860442733	-0.132	0.08	0.761945945945946
hsa-miR-186-5p	-0.087	0.23	0.636200941915228	-0.032	0.67	0.945360479041916
hsa-miR-187-3p	-0.076	0.279	0.671581967213115	-0.127	0.078	0.761418282548476
hsa-miR-187-5p	-0.031	0.659	0.883681887366819	-0.065	0.368	0.879212981744422
hsa-miR-188-3p	0.062	0.423	0.765614791987673	-0.005	0.947	0.995550827423168
hsa-miR-188-5p	-0.129	0.079	0.454153344208809	-0.038	0.608	0.93359128540305
hsa-miR-18a-3p	0.012	0.88	0.966275754746343	0.037	0.656	0.94241500203832
hsa-miR-18a-5p	-0.109	0.153	0.571762460233298	-0.053	0.498	0.905547987616099
hsa-miR-18b-3p	0.061	0.447	0.780202080237742	0.124	0.128	0.808864429530201
hsa-miR-18b-5p	-0.117	0.137	0.547378684807256	-0.122	0.133	0.808864429530201
hsa-miR-1908-3p	-0.073	0.306	0.687281070745698	-0.056	0.446	0.898352279122116
hsa-miR-1908-5p	-0.109	0.127	0.53356338028169	-0.051	0.482	0.904292379471229
hsa-miR-1909-3p	-0.022	0.763	0.928136693130825	-0.022	0.769	0.967635734072022
hsa-miR-1909-5p	-0.091	0.2	0.611701947502117	-0.139	0.058	0.733181208053691
hsa-miR-190a-3p	-0.043	0.61	0.862616372391653	-0.036	0.672	0.945360479041916
hsa-miR-190a-5p	0	0.996	0.998283281294351	-0.035	0.674	0.947039872408293
hsa-miR-190b-3p	-0.111	0.18	0.592268907563025	-0.038	0.65	0.940311986863711
hsa-miR-190b-5p	0.039	0.595	0.855562423749492	-0.038	0.609	0.933906005221932
hsa-miR-191-3p	-0.084	0.266	0.663399858457183	-0.053	0.495	0.904292379471229
hsa-miR-191-5p	-0.01	0.889	0.96991826625387	-0.018	0.803	0.969764222069911
hsa-miR-1910-3p	-0.06	0.385	0.741393185505679	-0.015	0.829	0.975121433311214
hsa-miR-1910-5p	0.148	0.054	0.414588235294118	-0.002	0.981	0.99586904078116
hsa-miR-1911-3p	-0.179	0.02	0.327813953488372	-0.148	0.061	0.733181208053691
hsa-miR-1911-5p	-0.06	0.431	0.772162684290798	-0.007	0.93	0.994515994020927
hsa-miR-1912-3p	-0.136	0.089	0.47305580693816	-0.054	0.512	0.909532635774788
hsa-miR-1912-5p	0.002	0.978	0.993505909484001	0.022	0.754	0.967635734072022
hsa-miR-1913	-0.099	0.152	0.571662753468517	-0.062	0.381	0.88853982883476
hsa-miR-1913-5p:Novel	-0.038	0.601	0.857806399351964	0.1	0.178	0.816318987341772
hsa-miR-1914-3p	-0.08	0.27	0.666240997229917	-0.011	0.885	0.987427674929401
hsa-miR-1914-5p	-0.172	0.03	0.360541254125413	-0.03	0.711	0.958045627376426
hsa-miR-1915-3p	0.026	0.712	0.902225098885293	0.005	0.942	0.994515994020927
hsa-miR-1915-5p	-0.057	0.468	0.79596138996139	0.012	0.878	0.987259731971921
hsa-miR-192-3p	0.004	0.954	0.98937492642731	0.003	0.968	0.99586904078116
hsa-miR-192-5p	-0.11	0.109	0.504751642575558	-0.102	0.149	0.808864429530201
hsa-miR-193a-3p	-0.073	0.329	0.705228710462287	-0.187	0.015	0.549614678899083
hsa-miR-193a-5p	0.042	0.545	0.831060147122458	-0.064	0.37	0.879217801753203
hsa-miR-193b-3p	-0.02	0.799	0.941382815112003	-0.01	0.901	0.989924634070383
hsa-miR-193b-5p	0.012	0.866	0.960284455632473	0.105	0.148	0.808864429530201
hsa-miR-194-1-3p:Novel	-0.104	0.13	0.536440281030445	-0.042	0.552	0.919739007092199
hsa-miR-194-3p	-0.086	0.214	0.624801988400994	-0.05	0.482	0.904292379471229
hsa-miR-194-5p	-0.13	0.06	0.424497131931166	-0.08	0.255	0.844389036251105
hsa-miR-195-3p	0.024	0.725	0.911812990720914	0.054	0.45	0.898352279122116
hsa-miR-195-5p	-0.035	0.621	0.868131069877615	-0.154	0.034	0.63394708994709
hsa-miR-196a-1-3p	-0.017	0.837	0.950686816720257	0.065	0.432	0.896943374197315
hsa-miR-196a-3p	-0.005	0.947	0.98937492642731	-0.043	0.553	0.920100094428706
hsa-miR-196a-5p	-0.1	0.154	0.574281481481482	-0.075	0.296	0.850522928399035
hsa-miR-196b-3p	-0.003	0.966	0.991606175356831	-0.113	0.153	0.808864429530201
hsa-miR-196b-5p	-0.032	0.663	0.884669443392654	0.03	0.699	0.952542923433875
hsa-miR-197-3p	0.135	0.077	0.452246666666667	0.034	0.669	0.945360479041916
hsa-miR-197-5p	0.07	0.312	0.691543573667712	-0.024	0.737	0.965138610182088
hsa-miR-1972	-0.127	0.086	0.469139318885449	-0.073	0.338	0.872848398576512
hsa-miR-1972-5p:Novel	0.14	0.057	0.420225941422594	-0.001	0.986	0.996329991406474
hsa-miR-1973	-0.137	0.069	0.435763440860215	0.015	0.842	0.978056881333769
hsa-miR-1973-5p:Novel	-0.038	0.631	0.870651527016445	-0.064	0.437	0.897352668213457
hsa-miR-1976	-0.159	0.022	0.334172413793103	-0.187	0.009	0.533939393939394
hsa-miR-1976-5p:Novel	0.124	0.089	0.47305580693816	0.15	0.045	0.692752136752137
hsa-miR-198	-0.063	0.42	0.76410944759938	0.037	0.641	0.939635607321131
hsa-miR-198-3p:Novel	0.046	0.519	0.818691136974038	0.022	0.764	0.967635734072022
hsa-miR-199a-3p, hsa-miR-199b-3p	0.049	0.477	0.799689819219791	0.039	0.582	0.927034234234234
hsa-miR-199a-5p	-0.007	0.922	0.980720796860851	-0.116	0.107	0.808864429530201
hsa-miR-199b-5p	0.111	0.159	0.580037267080745	0.027	0.733	0.964920433320882
hsa-miR-19a-3p	-0.258	0	0	-0.075	0.297	0.850522928399035
hsa-miR-19a-5p	0.005	0.954	0.98937492642731	-0.059	0.467	0.901263964950712
hsa-miR-19b-3p	-0.142	0.045	0.390591133004926	-0.11	0.13	0.808864429530201
hsa-miR-19b-5p	-0.071	0.332	0.707766686710764	-0.031	0.68	0.947162055335968
hsa-miR-200a-3p	-0.06	0.387	0.741393185505679	-0.084	0.233	0.844389036251105
hsa-miR-200a-5p	-0.111	0.126	0.53356338028169	-0.068	0.355	0.876678346180799
hsa-miR-200b-3p	-0.098	0.156	0.57746218487395	-0.054	0.441	0.897718228867165
hsa-miR-200b-5p	0.036	0.622	0.868131069877615	-0.035	0.642	0.939830775611779
hsa-miR-200c-3p	-0.064	0.356	0.723443358251869	-0.052	0.461	0.900534368070953
hsa-miR-200c-5p	-0.095	0.187	0.59908	-0.037	0.62	0.939034424139396
hsa-miR-202-3p	-0.084	0.224	0.6315008	-0.06	0.395	0.896943374197315
hsa-miR-202-5p	0.006	0.935	0.984739988045428	-0.108	0.163	0.808864429530201
hsa-miR-203a-3p	0.016	0.813	0.945236555592214	0	0.997	0.998132954545455
hsa-miR-203a-5p	-0.158	0.022	0.334172413793103	-0.101	0.152	0.808864429530201
hsa-miR-203b-3p	-0.11	0.139	0.551617117117117	-0.016	0.83	0.975121433311214
hsa-miR-203b-5p	0.002	0.978	0.993505909484001	0.059	0.453	0.898352279122116
hsa-miR-204-3p	0.043	0.537	0.827816272965879	-0.012	0.868	0.98481390856407
hsa-miR-204-5p	-0.077	0.313	0.691543573667712	0.003	0.969	0.99586904078116
hsa-miR-205-3p	-0.135	0.063	0.424497131931166	0.017	0.819	0.974723404255319
hsa-miR-205-5p	0.003	0.963	0.991285672599942	-0.086	0.239	0.844389036251105
hsa-miR-2052	-0.121	0.127	0.53356338028169	0.004	0.959	0.99586904078116
hsa-miR-2052-3p:Novel	-0.172	0.024	0.338304	-0.136	0.081	0.766880829015544
hsa-miR-2053	0.067	0.34	0.713615247170935	-0.062	0.39	0.893602080624187
hsa-miR-2053-5p:Novel	-0.127	0.118	0.517848069738481	0.007	0.938	0.994515994020927
hsa-miR-2054	-0.203	0.014	0.29192899408284	0.074	0.378	0.886849933598938
hsa-miR-2054-3p:Novel	0.012	0.885	0.967951582867784	-0.06	0.463	0.900945334069575
hsa-miR-206	-0.087	0.221	0.629386967015286	-0.008	0.914	0.994449784349969
hsa-miR-206-5p:Novel	0.026	0.707	0.899446931407942	0.032	0.647	0.940023016851623
hsa-miR-208a-3p	-0.091	0.258	0.657881331403763	0.057	0.49	0.904292379471229
hsa-miR-208a-5p	-0.066	0.374	0.738775784753363	-0.08	0.288	0.848696666666667
hsa-miR-208b-3p	-0.084	0.273	0.666240997229917	-0.058	0.457	0.900534368070953
hsa-miR-208b-5p	-0.203	0.008	0.249486725663717	-0.171	0.029	0.62783908045977
hsa-miR-20a-3p	-0.148	0.071	0.441266086956522	-0.091	0.28	0.848538131962297
hsa-miR-20a-5p	0.059	0.437	0.774252388134741	0.01	0.897	0.988748201438849
hsa-miR-20b-3p	-0.103	0.181	0.593343255813953	0.062	0.43	0.896943374197315
hsa-miR-20b-5p	-0.05	0.523	0.820227859368046	0.036	0.652	0.940887796887797
