miRNA	age	age.p	age.fdr	bmi	bmi.p	bmi.fdr
hsa-miR-377-5p	-0.029	0.584	0.855012879102617	-0.004	0.942	0.990041157172681
hsa-miR-378a-3p	-0.046	0.306	0.699315175097276	-0.06	0.182	0.76752224824356
hsa-miR-378a-5p	0.039	0.443	0.790230303030303	0.017	0.75	0.966943368651809
hsa-miR-378b	-0.071	0.116	0.505920792079208	-0.078	0.088	0.670162393162393
hsa-miR-378b-5p:Novel	0.058	0.216	0.615211584875302	0.08	0.091	0.672293501048218
hsa-miR-378c	-0.008	0.858	0.951624017604527	-0.089	0.05	0.611805555555556
hsa-miR-378c-3p:Novel	-0.082	0.073	0.446618055555556	-0.026	0.567	0.928051565377532
hsa-miR-378d	-0.039	0.385	0.766953080836631	-0.012	0.792	0.973154811715481
hsa-miR-378d-1:Novel	0.014	0.775	0.932116040955631	0	0.996	0.999
hsa-miR-378d-2-3p:Novel	-0.048	0.287	0.684758293838863	-0.054	0.243	0.8173536121673
hsa-miR-378e	0.023	0.613	0.868950925181014	-0.003	0.956	0.992032979976443
hsa-miR-378e-5p:Novel	-0.074	0.11	0.498893178893179	-0.039	0.411	0.895156983930779
hsa-miR-378f	0.053	0.237	0.638035141329259	-0.031	0.505	0.913562628336756
hsa-miR-378f-5p:Novel	0.042	0.346	0.735850331925166	0.049	0.284	0.836154351395731
hsa-miR-378g	-0.076	0.114	0.505920792079208	-0.028	0.569	0.928051565377532
hsa-miR-378g-3p:Novel	-0.043	0.362	0.751288574793875	-0.092	0.055	0.632512820512821
hsa-miR-378h	-0.1	0.025	0.318050541516246	-0.074	0.103	0.695348659003831
hsa-miR-378h-3p:Novel	-0.068	0.127	0.515608294930876	0.058	0.2	0.774505494505495
hsa-miR-378i	-0.094	0.035	0.360643274853801	-0.055	0.226	0.805385229540918
hsa-miR-378i-3p:Novel	-0.065	0.142	0.536342979635584	-0.053	0.241	0.8173536121673
hsa-miR-378j	-0.088	0.057	0.413308641975309	-0.102	0.03	0.547417475728155
hsa-miR-378j-3p:Novel	-0.087	0.051	0.394131578947368	-0.027	0.547	0.922434204275535
hsa-miR-379-3p	-0.068	0.201	0.592244147157191	0.059	0.269	0.83277845351868
hsa-miR-379-5p	-0.023	0.603	0.864188388144539	-0.016	0.725	0.958686679174484
hsa-miR-380-3p	-0.055	0.3	0.693245901639344	0.116	0.032	0.547417475728155
hsa-miR-380-5p	-0.031	0.507	0.818821264894592	-0.047	0.327	0.857401785714286
hsa-miR-381-3p	0.035	0.479	0.813884281581485	0.029	0.558	0.924166122258516
hsa-miR-381-5p	-0.124	0.014	0.26969387755102	-0.056	0.27	0.83277845351868
hsa-miR-382-3p	0.027	0.61	0.866790322580645	0.031	0.562	0.924166122258516
hsa-miR-382-5p	-0.032	0.496	0.818331344653511	-0.035	0.473	0.905897826086956
hsa-miR-383-3p	-0.095	0.062	0.426734375	-0.036	0.49	0.907865404837014
hsa-miR-383-5p	-0.001	0.983	0.99698038100654	0.01	0.821	0.977468337730871
hsa-miR-384	-0.033	0.494	0.818331344653511	0.007	0.888	0.988057545148454
hsa-miR-384-5p:Novel	-0.135	0.006	0.199471698113208	-0.016	0.745	0.964858507901507
hsa-miR-3907	-0.057	0.203	0.594656691604323	0.029	0.527	0.919682289097188
hsa-miR-3907-5p:Novel	-0.043	0.337	0.733079012345679	-0.029	0.526	0.919682289097188
hsa-miR-3908	0.045	0.317	0.711533757961783	-0.005	0.921	0.988710123160108
hsa-miR-3908-3p:Novel	-0.144	0.002	0.135538461538462	-0.073	0.122	0.72242
hsa-miR-3909	-0.054	0.23	0.628797517455392	-0.014	0.762	0.972520461699895
hsa-miR-3909-5p:Novel	-0.053	0.238	0.638775323686215	-0.06	0.19	0.771502850627138
hsa-miR-3910	-0.117	0.013	0.261782857142857	-0.03	0.529	0.919682289097188
hsa-miR-3910-5p:Novel	-0.066	0.165	0.560713596914176	0.012	0.802	0.975240855762595
hsa-miR-3911	-0.003	0.938	0.986425544613548	0.007	0.881	0.986093908629442
hsa-miR-3911-3p:Novel	-0.034	0.444	0.790230303030303	-0.083	0.065	0.647062146892655
hsa-miR-3912-3p	-0.025	0.63	0.87685736677116	0.006	0.912	0.988057545148454
hsa-miR-3912-5p	-0.001	0.977	0.996223379629629	0.044	0.389	0.890129533678757
hsa-miR-3913-3p	-0.025	0.596	0.859723291035612	-0.044	0.348	0.870370475514549
hsa-miR-3913-5p	-0.027	0.581	0.85488267223382	-0.063	0.203	0.777578260869565
hsa-miR-3914	0.011	0.807	0.941748597822501	0.039	0.42	0.898106796116505
hsa-miR-3914-5p:Novel	0.03	0.524	0.831879496402878	0.027	0.571	0.928051565377532
hsa-miR-3915	-0.104	0.027	0.326969072164948	-0.098	0.039	0.580423529411765
hsa-miR-3915-3p:Novel	0.041	0.396	0.771849557522124	0.014	0.771	0.972520461699895
hsa-miR-3916	-0.085	0.063	0.427768786127168	-0.061	0.19	0.771502850627138
hsa-miR-3916-3p:Novel	-0.087	0.052	0.40010480349345	-0.005	0.916	0.988057545148454
hsa-miR-3917	-0.089	0.047	0.387887587822014	-0.035	0.441	0.902859780727063
hsa-miR-3917-5p:Novel	-0.025	0.571	0.851186125211506	-0.131	0.004	0.265962264150943
hsa-miR-3918	0.01	0.833	0.948251908396947	0.019	0.691	0.949720748829953
hsa-miR-3918-3p:Novel	-0.04	0.379	0.761891614375357	0.031	0.503	0.913159897172237
hsa-miR-3919	-0.046	0.331	0.726756386292835	0.01	0.84	0.977468337730871
hsa-miR-3919-5p:Novel	-0.079	0.096	0.482601997146933	0.049	0.315	0.848669724770642
hsa-miR-3920	-0.028	0.532	0.833600711427301	-0.073	0.105	0.696910447761194
hsa-miR-3920-5p:Novel	-0.12	0.01	0.241369863013699	0.043	0.369	0.876250673854448
hsa-miR-3921	0.003	0.94	0.98701244813278	-0.059	0.196	0.773082405345212
hsa-miR-3921-5p:Novel	-0.081	0.106	0.496142105263158	0.015	0.772	0.972520461699895
hsa-miR-3922-3p	-0.06	0.219	0.615790309769658	-0.002	0.973	0.996914318907929
hsa-miR-3922-5p	0.011	0.806	0.941748597822501	-0.075	0.11	0.70608378870674
hsa-miR-3923	0.063	0.169	0.568278625954199	-0.045	0.333	0.863496688741722
hsa-miR-3923-5p:Novel	-0.036	0.457	0.800033780427223	-0.001	0.99	0.999
hsa-miR-3924	-0.084	0.09	0.479597633136095	0.037	0.461	0.905897826086956
hsa-miR-3924-5p:Novel	-0.015	0.746	0.919518712836656	-0.035	0.465	0.905897826086956
hsa-miR-3925-3p	0.01	0.852	0.949841189496995	0.036	0.504	0.913159897172237
hsa-miR-3925-5p	-0.066	0.149	0.544650972364381	0.019	0.689	0.949720748829953
hsa-miR-3926	0.048	0.322	0.716332284455632	0.09	0.069	0.657813333333333
hsa-miR-3926-3p:Novel	-0.023	0.617	0.871116987179487	-0.008	0.866	0.983362729320888
hsa-miR-3927-3p	-0.113	0.019	0.288603448275862	-0.012	0.806	0.97606323024055
hsa-miR-3927-5p	0.005	0.923	0.980305003013864	0.044	0.42	0.898106796116505
hsa-miR-3928-3p	-0.018	0.69	0.901821270310192	0.062	0.171	0.761467336683417
hsa-miR-3928-5p	0.018	0.707	0.910913472070098	0.063	0.183	0.76752224824356
hsa-miR-3929	-0.005	0.916	0.977880642229627	0.021	0.64	0.940217731958763
hsa-miR-3929-5p:Novel	-0.121	0.011	0.253359477124183	-0.059	0.229	0.805385229540918
hsa-miR-3934-3p	-0.012	0.796	0.938161872909699	-0.137	0.002	0.251714285714286
hsa-miR-3934-5p	0.009	0.846	0.948251908396947	-0.019	0.683	0.946477388910736
hsa-miR-3935	-0.121	0.007	0.216385964912281	-0.019	0.68	0.945293885601578
hsa-miR-3935-5p:Novel	-0.033	0.475	0.810998062015504	0.014	0.763	0.972520461699895
hsa-miR-3936	-0.019	0.673	0.893950998869205	-0.01	0.832	0.977468337730871
hsa-miR-3936-5p:Novel	-0.031	0.489	0.818331344653511	-0.007	0.873	0.98446464
hsa-miR-3937	-0.109	0.018	0.288327272727273	-0.068	0.147	0.746907539118065
hsa-miR-3937-5p:Novel	0.059	0.193	0.584859309182814	0.016	0.729	0.959654837504669
hsa-miR-3938	-0.068	0.142	0.536342979635584	-0.054	0.251	0.823242843951985
hsa-miR-3938-5p:Novel	0.003	0.953	0.98874078408426	-0.016	0.729	0.959654837504669
hsa-miR-3939	-0.079	0.089	0.476650455927052	0.003	0.943	0.99007619047619
hsa-miR-3939-5p:Novel	0.047	0.3	0.693245901639344	0.001	0.987	0.999
hsa-miR-3940-3p	-0.086	0.098	0.484731774415406	-0.06	0.258	0.827318996415771
hsa-miR-3940-5p	0.018	0.69	0.901821270310192	-0.026	0.574	0.928643446379468
hsa-miR-3941	-0.067	0.145	0.539577613516367	0.003	0.942	0.990041157172681
hsa-miR-3941-5p:Novel	-0.05	0.291	0.688244295302013	0.026	0.587	0.933899774266366
hsa-miR-3942-3p	-0.002	0.969	0.993817229336438	-0.028	0.593	0.934429393536963
hsa-miR-3942-5p	0.049	0.324	0.717195979899498	0.079	0.116	0.719307032590051
hsa-miR-3943	-0.036	0.42	0.779810326659642	0.052	0.261	0.827318996415771
hsa-miR-3943-3p:Novel	-0.043	0.339	0.733181208053691	-0.012	0.785	0.972520461699895
hsa-miR-3944-3p	0.023	0.63	0.87685736677116	-0.054	0.264	0.830657142857143
hsa-miR-3944-5p	-0.011	0.82	0.947746802230239	-0.036	0.462	0.905897826086956
hsa-miR-3945	-0.056	0.221	0.61760824742268	0.002	0.974	0.996914318907929
hsa-miR-3945-3p:Novel	-0.142	0.002	0.135538461538462	-0.051	0.262	0.827318996415771
hsa-miR-3960	0.027	0.539	0.836019366197183	0.022	0.634	0.940217731958763
hsa-miR-3960-5p:Novel	0.034	0.442	0.790230303030303	0.045	0.315	0.848669724770642
hsa-miR-3972	0.034	0.449	0.792723446893788	-0.006	0.891	0.988057545148454
hsa-miR-3972-5p:Novel	-0.078	0.084	0.469866666666667	-0.01	0.825	0.977468337730871
hsa-miR-3973	0.026	0.572	0.851956043956044	0.017	0.713	0.956821020563595
hsa-miR-3973-5p:Novel	0.008	0.862	0.952760651629073	-0.028	0.564	0.926158434296365
hsa-miR-3974	-0.064	0.175	0.572690674053555	0.047	0.325	0.857401785714286
hsa-miR-3974-3p:Novel	-0.08	0.094	0.479627507163324	-0.065	0.182	0.76752224824356
hsa-miR-3975	0.022	0.645	0.882710679611651	0.017	0.721	0.95819932305378
hsa-miR-3975-5p:Novel	-0.078	0.11	0.498893178893179	0.052	0.294	0.840272506082725
hsa-miR-3976	-0.017	0.703	0.908793837123991	-0.004	0.934	0.988710123160108
hsa-miR-3976-3p:Novel	-0.03	0.506	0.818331344653511	-0.032	0.484	0.907443917851501
hsa-miR-3977	0.01	0.84	0.948251908396947	-0.006	0.916	0.988057545148454
hsa-miR-3977-3p:Novel	0.058	0.24	0.641453172205438	0.043	0.387	0.8878828125
hsa-miR-3978	0.059	0.204	0.595605633802817	-0.009	0.852	0.979591517128874
hsa-miR-3978-3p:Novel	-0.019	0.668	0.891341158652026	-0.072	0.115	0.719307032590051
hsa-miR-409-3p	0.053	0.275	0.668806073153899	0.004	0.931	0.988710123160108
hsa-miR-409-5p	-0.02	0.663	0.889722772277228	-0.059	0.21	0.78643995749203
hsa-miR-410-3p	0.022	0.634	0.87685736677116	-0.006	0.895	0.988057545148454
hsa-miR-410-5p	0.097	0.041	0.379223097112861	0.041	0.399	0.89046114971573
hsa-miR-411-3p	-0.038	0.468	0.806470415647922	-0.024	0.656	0.940880748880749
hsa-miR-411-5p	-0.03	0.502	0.818331344653511	0.031	0.494	0.910013591217982
hsa-miR-412-3p	-0.023	0.624	0.873302621127879	-0.095	0.05	0.611805555555556
hsa-miR-412-5p	-0.065	0.151	0.544650972364381	-0.086	0.059	0.641716049382716
hsa-miR-421	-0.03	0.545	0.8397813729777	-0.03	0.558	0.924166122258516
hsa-miR-421-5p:Novel	-0.003	0.947	0.987637762651672	0.026	0.598	0.934429393536963
hsa-miR-422a	-0.038	0.391	0.768908482142857	-0.109	0.016	0.437085271317829
hsa-miR-422a-3p:Novel	-0.038	0.4	0.773890470974808	-0.125	0.006	0.293666666666667
hsa-miR-423-3p	0.003	0.946	0.987179153094463	-0.03	0.512	0.915882233502538
hsa-miR-423-5p	-0.005	0.91	0.975316301703163	-0.017	0.708	0.955820964039786
hsa-miR-424-3p	-0.04	0.402	0.774547840349918	-0.029	0.548	0.922434204275535
hsa-miR-425-3p	-0.076	0.088	0.474903522205207	-0.122	0.007	0.297204819277108
hsa-miR-425-5p	-0.053	0.257	0.652968997837058	-0.117	0.014	0.407735537190083
hsa-miR-4251	-0.01	0.826	0.948151140065146	0.017	0.721	0.95819932305378
hsa-miR-4251-5p:Novel	0.008	0.881	0.962877323420074	0.03	0.555	0.924166122258516
hsa-miR-4252	-0.075	0.094	0.479627507163324	-0.056	0.216	0.793726798748697
hsa-miR-4252-5p:Novel	-0.017	0.712	0.912727537286286	0.019	0.677	0.944850693069307
hsa-miR-4253	-0.086	0.071	0.446618055555556	-0.059	0.225	0.805385229540918
hsa-miR-4253-5p:Novel	-0.177	0	0	-0.037	0.455	0.905897826086956
hsa-miR-4254	-0.051	0.254	0.648620289855072	-0.009	0.838	0.977468337730871
hsa-miR-4254-5p:Novel	-0.039	0.378	0.761891614375357	0.058	0.202	0.777126637554585
hsa-miR-4255	0.046	0.353	0.742669850746269	0.09	0.074	0.662228187919463
hsa-miR-4255-3p:Novel	-0.047	0.299	0.693245901639344	-0.053	0.246	0.818071428571429
hsa-miR-4256	-0.026	0.582	0.8549696213067	-0.083	0.084	0.662228187919463
hsa-miR-4256-3p:Novel	-0.024	0.605	0.864916835699797	-0.049	0.288	0.836154351395731
hsa-miR-4257	-0.009	0.844	0.948251908396947	0.036	0.435	0.900140927774515
hsa-miR-4257-5p:Novel	-0.086	0.062	0.426734375	-0.096	0.039	0.580423529411765
hsa-miR-4258	0.043	0.332	0.728044803982576	0	0.992	0.999
hsa-miR-4258-3p:Novel	0.043	0.334	0.730158808933002	0.038	0.395	0.89046114971573
hsa-miR-4259	-0.055	0.214	0.611626926196269	-0.073	0.107	0.700869888475836
hsa-miR-4259-5p:Novel	-0.036	0.416	0.778950053134963	0.005	0.908	0.988057545148454
hsa-miR-4260	0.001	0.983	0.99698038100654	0.003	0.95	0.990766498964191
hsa-miR-4260-3p:Novel	-0.097	0.031	0.351266881028939	-0.071	0.119	0.719307032590051
hsa-miR-4261	-0.045	0.328	0.72242	0.004	0.933	0.988710123160108
hsa-miR-4261-5p:Novel	-0.077	0.088	0.474903522205207	-0.076	0.096	0.681167652859961
hsa-miR-4262	-0.1	0.037	0.366258426966292	-0.083	0.089	0.670162393162393
hsa-miR-4262-3p:Novel	0.039	0.399	0.772993952721275	0.094	0.044	0.587333333333333
hsa-miR-4263	0.017	0.709	0.911534476468442	0.076	0.091	0.672293501048218
hsa-miR-4263-5p:Novel	0.09	0.046	0.387808612440191	0.052	0.253	0.823242843951985
hsa-miR-4264	-0.047	0.339	0.733181208053691	-0.033	0.516	0.917375629405841
hsa-miR-4264-3p:Novel	-0.095	0.044	0.387808612440191	-0.087	0.068	0.657813333333333
hsa-miR-4265	-0.05	0.266	0.659201125175809	0.029	0.524	0.919682289097188
hsa-miR-4265-5p:Novel	-0.062	0.173	0.572443192488263	-0.034	0.457	0.905897826086956
hsa-miR-4266	0.061	0.191	0.584859309182814	0.032	0.497	0.912202083333333
hsa-miR-4266-5p:Novel	-0.072	0.143	0.537240938166311	-0.089	0.075	0.662228187919463
hsa-miR-4267	-0.081	0.078	0.461194630872483	-0.061	0.188	0.770362790697674
hsa-miR-4267-3p:Novel	-0.059	0.194	0.584859309182814	-0.019	0.683	0.946477388910736
hsa-miR-4268	-0.037	0.429	0.784533471717696	0.035	0.472	0.905897826086956
hsa-miR-4268-5p:Novel	0.033	0.476	0.81231186440678	0.02	0.67	0.944678316123908
hsa-miR-4269	0.034	0.453	0.795402092675635	0.015	0.736	0.963583549462764
hsa-miR-4269-3p:Novel	-0.06	0.186	0.581661106233538	-0.05	0.277	0.836154351395731
hsa-miR-4270	-0.015	0.73	0.915064916637105	0.031	0.489	0.907443917851501
hsa-miR-4270-3p:Novel	-0.026	0.566	0.848398128455976	0.01	0.819	0.977468337730871
hsa-miR-4271	-0.016	0.731	0.915064916637105	0.097	0.034	0.562516431924883
hsa-miR-4271-5p:Novel	-0.008	0.859	0.951624017604527	0.042	0.361	0.870804628999319
hsa-miR-4272	-0.042	0.413	0.77663393810032	0.034	0.515	0.917059120768065
hsa-miR-4272-5p:Novel	0.058	0.251	0.648620289855072	0.014	0.782	0.972520461699895
hsa-miR-4273	-0.11	0.017	0.283924170616114	-0.13	0.005	0.27968253968254
hsa-miR-4273-3p:Novel	-0.056	0.227	0.623498051441933	-0.115	0.014	0.407735537190083
hsa-miR-4274	-0.045	0.318	0.712417037507947	-0.058	0.2	0.774505494505495
hsa-miR-4274-5p:Novel	-0.025	0.57	0.851186125211506	-0.135	0.003	0.257853658536585
hsa-miR-4275	0.017	0.739	0.91624	-0.044	0.388	0.889597918022121
hsa-miR-4275-3p:Novel	-0.061	0.187	0.581661106233538	0.005	0.918	0.988399633363886
hsa-miR-4276	0.026	0.613	0.868950925181014	0.046	0.374	0.878656914893617
hsa-miR-4276-3p:Novel	-0.184	0	0	-0.063	0.164	0.759086161879896
hsa-miR-4277	-0.047	0.289	0.686277628032345	-0.096	0.033	0.553771428571429
hsa-miR-4277-3p:Novel	-0.001	0.989	0.99698038100654	-0.012	0.8	0.975240855762595
hsa-miR-4278	-0.17	0	0	-0.061	0.22	0.800082559339525
hsa-miR-4278-5p:Novel	-0.049	0.335	0.731437422552664	-0.043	0.41	0.893531230674088
hsa-miR-4279	-0.066	0.139	0.535925601750547	-0.048	0.286	0.836154351395731
hsa-miR-4279-5p:Novel	-0.068	0.13	0.519410430839002	-0.081	0.079	0.662228187919463
hsa-miR-4280	-0.094	0.061	0.426515873015873	-0.035	0.492	0.908704402515723
hsa-miR-4280-3p:Novel	-0.074	0.099	0.484731774415406	0.047	0.304	0.84498427672956
hsa-miR-4281	-0.162	0	0	0.012	0.79	0.972943804537522
hsa-miR-4281-5p:Novel	-0.028	0.541	0.836544098288723	-0.101	0.032	0.547417475728155
hsa-miR-4282	-0.057	0.226	0.62220625	-0.001	0.977	0.998245288489417
hsa-miR-4282-5p:Novel	-0.041	0.417	0.779579840848806	0.025	0.627	0.938739957716702
hsa-miR-4283	0.02	0.657	0.885379732313576	0.02	0.666	0.944678316123908
hsa-miR-4283-3p:Novel	0.045	0.312	0.707521235521236	0.01	0.82	0.977468337730871
hsa-miR-4284	-0.005	0.918	0.97882965204236	-0.034	0.457	0.905897826086956
hsa-miR-4284-3p:Novel	-0.107	0.016	0.273708737864078	-0.098	0.03	0.547417475728155
hsa-miR-4285	-0.081	0.072	0.446618055555556	-0.004	0.933	0.988710123160108
hsa-miR-4285-3p:Novel	0.036	0.419	0.779810326659642	0.022	0.627	0.938739957716702
hsa-miR-4286	-0.086	0.078	0.461194630872483	-0.048	0.333	0.863496688741722
hsa-miR-4286-3p:Novel	-0.02	0.652	0.884041426927503	-0.015	0.734	0.962999255398362
hsa-miR-4287	-0.023	0.64	0.879627725856698	-0.028	0.583	0.93324581258488
hsa-miR-4287-3p:Novel	-0.008	0.854	0.950567277321541	0.011	0.812	0.976617064846417
hsa-miR-4288	0.017	0.698	0.904320588235294	-0.009	0.841	0.977468337730871
hsa-miR-4288-5p:Novel	-0.026	0.575	0.853538331929233	0.034	0.458	0.905897826086956
hsa-miR-4289	-0.073	0.128	0.516691867124857	-0.052	0.285	0.836154351395731
hsa-miR-4289-3p:Novel	-0.049	0.28	0.674911080711354	-0.006	0.903	0.988057545148454
hsa-miR-429	-0.039	0.395	0.771849557522124	0.046	0.327	0.857401785714286
hsa-miR-429-5p:Novel	-0.063	0.162	0.556963902439024	-0.084	0.065	0.647062146892655
hsa-miR-4290	0	0.995	0.99698038100654	-0.022	0.623	0.938739957716702
hsa-miR-4290-5p:Novel	-0.064	0.153	0.545168857431749	-0.061	0.175	0.765136476426799
hsa-miR-4291	-0.018	0.685	0.900694485842027	0.066	0.148	0.746907539118065
hsa-miR-4291-3p:Novel	-0.065	0.146	0.541013669821241	-0.052	0.251	0.823242843951985
hsa-miR-4292	-0.053	0.254	0.648620289855072	-0.125	0.008	0.313244444444444
hsa-miR-4292-5p:Novel	-0.01	0.842	0.948251908396947	0.076	0.124	0.723470198675497
hsa-miR-4293	-0.029	0.527	0.832055555555556	-0.042	0.357	0.870804628999319
hsa-miR-4293-5p:Novel	-0.01	0.819	0.947212340006564	-0.089	0.052	0.619081081081081
hsa-miR-4294	-0.018	0.713	0.913298003629764	0.024	0.616	0.938739957716702
hsa-miR-4294-3p:Novel	-0.116	0.011	0.253359477124183	-0.13	0.005	0.27968253968254
hsa-miR-4295	-0.104	0.022	0.30403137254902	-0.08	0.081	0.662228187919463
hsa-miR-4295-3p:Novel	0.096	0.037	0.366258426966292	-0.01	0.831	0.977468337730871
hsa-miR-4296	0.032	0.479	0.813884281581485	-0.015	0.749	0.966133235724744
hsa-miR-4296-3p:Novel	0.072	0.11	0.498893178893179	0.038	0.41	0.893531230674088
hsa-miR-4297	-0.05	0.275	0.668806073153899	0.003	0.94	0.990041157172681
hsa-miR-4297-3p:Novel	-0.074	0.103	0.49316847826087	0.008	0.866	0.983362729320888
hsa-miR-4298	-0.093	0.051	0.394131578947368	-0.043	0.377	0.879833112582782
hsa-miR-4298-3p:Novel	-0.034	0.443	0.790230303030303	0.046	0.313	0.848570552147239
hsa-miR-4299	-0.065	0.178	0.575478899082569	-0.021	0.662	0.944106839336301
hsa-miR-4299-5p:Novel	0.009	0.848	0.948898192197907	0.003	0.946	0.99040522875817
hsa-miR-4300	-0.067	0.136	0.531924528301887	-0.071	0.118	0.719307032590051
hsa-miR-4300-5p:Novel	-0.106	0.018	0.288327272727273	-0.08	0.078	0.662228187919463
hsa-miR-4301	0.062	0.18	0.579287671232877	0.043	0.363	0.870804628999319
hsa-miR-4301-3p:Novel	0.008	0.856	0.951591167192429	-0.109	0.016	0.437085271317829
hsa-miR-4302	0.063	0.197	0.584859309182814	0.023	0.637	0.940217731958763
hsa-miR-4302-3p:Novel	-0.089	0.045	0.387808612440191	-0.079	0.081	0.662228187919463
hsa-miR-4303	-0.102	0.032	0.3524	-0.101	0.038	0.580423529411765
hsa-miR-4303-3p:Novel	-0.025	0.581	0.85488267223382	0.015	0.742	0.964858507901507
hsa-miR-4304	-0.017	0.71	0.912487235594457	0.066	0.155	0.750302197802198
hsa-miR-4304-3p:Novel	-0.008	0.866	0.954577416327807	0.013	0.778	0.972520461699895
hsa-miR-4305	-0.014	0.763	0.926856945880731	-0.003	0.947	0.990766498964191
hsa-miR-4305-3p:Novel	-0.063	0.169	0.568278625954199	0.042	0.366	0.875617107942974
hsa-miR-4306	0.002	0.959	0.98874078408426	-0.022	0.623	0.938739957716702
hsa-miR-4306-5p:Novel	0.108	0.015	0.26969387755102	-0.002	0.961	0.993605147704007
hsa-miR-4307	0.016	0.731	0.915064916637105	0.064	0.186	0.76752224824356
hsa-miR-4307-5p:Novel	-0.052	0.277	0.670892096219931	-0.041	0.401	0.890948557089084
hsa-miR-4308	-0.009	0.849	0.948898192197907	-0.019	0.683	0.946477388910736
hsa-miR-4308-5p:Novel	-0.028	0.558	0.846852713178295	0.007	0.883	0.98658592263792
hsa-miR-4309	-0.008	0.858	0.951624017604527	0.036	0.425	0.898599294947121
hsa-miR-4309-3p:Novel	0.048	0.281	0.676396174863388	-0.01	0.818	0.977468337730871
hsa-miR-431-3p	-0.148	0.002	0.135538461538462	-0.095	0.048	0.606279569892473
hsa-miR-431-5p	0.002	0.973	0.995757470263998	-0.022	0.649	0.940698151950719
hsa-miR-4310	0.034	0.473	0.809544439048081	0.064	0.182	0.76752224824356
hsa-miR-4310-5p:Novel	-0.082	0.086	0.472798751950078	-0.074	0.122	0.72242
hsa-miR-4311	-0.064	0.15	0.544650972364381	-0.135	0.003	0.257853658536585
hsa-miR-4311-3p:Novel	-0.047	0.295	0.69166999334664	-0.018	0.691	0.949720748829953
hsa-miR-4312	-0.086	0.055	0.404634655532359	-0.05	0.271	0.83277845351868
hsa-miR-4312-5p:Novel	-0.094	0.039	0.372455284552846	-0.179	0	0
hsa-miR-4313	-0.087	0.051	0.394131578947368	-0.032	0.486	0.907443917851501
hsa-miR-4313-3p:Novel	-0.02	0.651	0.884041426927503	-0.017	0.704	0.955661016949153
hsa-miR-4314	-0.095	0.034	0.357659701492537	-0.039	0.391	0.89046114971573
hsa-miR-4314-3p:Novel	0.002	0.966	0.991606175356831	0.039	0.39	0.890129533678757
hsa-miR-4315	0.07	0.127	0.515608294930876	0.041	0.375	0.878656914893617
hsa-miR-4315-3p:Novel	0.051	0.261	0.655744318181818	0.023	0.623	0.938739957716702
hsa-miR-4316	0.042	0.349	0.737778044391122	-0.044	0.337	0.867015873015873
hsa-miR-4316-3p:Novel	-0.013	0.779	0.933105370496261	-0.021	0.646	0.940217731958763
hsa-miR-4317	-0.082	0.111	0.500209718670077	-0.064	0.22	0.800082559339525
hsa-miR-4317-3p:Novel	0.067	0.143	0.537240938166311	0.093	0.045	0.589516728624535
hsa-miR-4318	-0.08	0.095	0.479627507163324	-0.084	0.084	0.662228187919463
hsa-miR-4318-5p:Novel	-0.062	0.195	0.584859309182814	0.03	0.544	0.922434204275535
hsa-miR-4319	-0.059	0.218	0.615570512820513	-0.023	0.643	0.940217731958763
hsa-miR-4319-3p:Novel	-0.093	0.043	0.387549872122762	-0.071	0.128	0.733450406504065
hsa-miR-432-3p	-0.131	0.005	0.183541666666667	-0.058	0.222	0.802387692307692
hsa-miR-432-5p	-0.061	0.182	0.580423529411765	0.018	0.706	0.955798693814829
hsa-miR-4320	-0.009	0.844	0.948251908396947	-0.098	0.034	0.562516431924883
hsa-miR-4320-5p:Novel	-0.094	0.054	0.403169491525424	0.039	0.434	0.898599294947121
hsa-miR-4321	-0.04	0.385	0.766953080836631	0.027	0.565	0.92693668528864
hsa-miR-4321-5p:Novel	-0.068	0.15	0.544650972364381	0	0.993	0.999
