ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averagea.drinker	Averagea.no_drinker	Mediana.drinker	Mediana.no_drinker
hsa-miR-6882-3p	0.650893010057209	-0.214274389176557	1.11395304049808	-0.192354956974441	0.847464172613425	NA	a.no_drinker_vs_a.drinker	NA	0.745766481452676	0.493003887662274	0	0
hsa-miR-6882-5p	4.4692658763213	0.250288798474116	0.689611366929364	0.362941811108158	0.716648352508883	NA	a.no_drinker_vs_a.drinker	NA	4.37016299312612	6.30354057558789	2.25230592623229	1.306835815944
hsa-miR-6883-3p	0.141119405325141	0.588240413698608	3.52687373351894	0.16678805597945	0.867536816991149	NA	a.no_drinker_vs_a.drinker	NA	0.157610391415618	0.0938341415611066	0	0
hsa-miR-6883-5p	5.41301261376611	-0.899441520416049	0.657735271649395	-1.36748257115744	0.171474096556995	NA	a.no_drinker_vs_a.drinker	NA	6.50026642701051	23.0291987475647	2.51866153566086	4.74918062931394
hsa-miR-6884-3p	4.36746399581219	0.0735191251770767	1.29378404700586	0.0568248815149782	0.954684693375867	NA	a.no_drinker_vs_a.drinker	NA	3.9869660511889	3.40233924182593	0.637628938973607	0
hsa-miR-6884-5p	10.8917791352511	1.01980229229427	0.582358231162366	1.75115974622489	0.079918397122451	0.586447388831384	a.no_drinker_vs_a.drinker	FALSE	10.9202286178792	18.3797487792646	5.93860378421674	13.4419626108704
hsa-miR-6885-3p	0.605311565293245	-0.128696736779247	1.30187939812437	-0.0988545766717423	0.921253734745211	NA	a.no_drinker_vs_a.drinker	NA	1.09446624322794	0.304220410960081	0	0
hsa-miR-6885-5p	0.883863227233189	0.0667265601890034	0.868671911473848	0.0768144558465009	0.93877115061504	NA	a.no_drinker_vs_a.drinker	NA	0.986365670549548	1.9306666487195	0.33478450699732	0.566704948162245
hsa-miR-6886-3p	6.3797389465776	0.202525090048595	0.86012181695247	0.235460938272871	0.813850993355843	0.974908431764239	a.no_drinker_vs_a.drinker	FALSE	6.40026770647214	5.89302432452672	3.1901808481575	2.30054645502494
hsa-miR-6886-5p	3.39620064528378	-0.0956444663846655	0.874296477241277	-0.109395918746532	0.912888470690584	NA	a.no_drinker_vs_a.drinker	NA	3.12703864139783	2.27202134858328	1.19577897026285	1.07342458841456
hsa-miR-6887-3p	2.52430997376036	-0.866568200789628	0.919087402070259	-0.94285722863535	0.345753934796174	NA	a.no_drinker_vs_a.drinker	NA	2.53145865594493	0.994100040363787	1.04866395837228	0
hsa-miR-6887-5p	6.05668707462004	0.075149084464055	0.643692832000231	0.116746809546619	0.90706069522276	0.984423632066788	a.no_drinker_vs_a.drinker	FALSE	5.89835119503249	5.91299986730923	2.97908670216753	4.48300480034975
hsa-miR-6888-3p	0.166704482522302	0.135211738670765	2.70768523666279	0.0499362838929584	0.960173162994261	NA	a.no_drinker_vs_a.drinker	NA	0.213899820128753	0.137579703035794	0	0
hsa-miR-6888-5p	2.65111893458227	0.861776338683578	0.814949430314374	1.05745989459879	0.29030174888865	NA	a.no_drinker_vs_a.drinker	NA	3.25571546616147	3.61150151809842	1.39562070081488	1.97512640903903
hsa-miR-6889-3p	0.76942978936983	-0.424924340779696	1.92673611649389	-0.220541016043721	0.825449832436225	NA	a.no_drinker_vs_a.drinker	NA	0.870611672142946	0.769215418847797	0	0
hsa-miR-6889-5p	13.7738125215828	0.785321191861118	0.841625304452222	0.933100736998694	0.350767958648497	0.818587091488923	a.no_drinker_vs_a.drinker	FALSE	14.9083377995468	16.9767434589938	5.14102065494268	6.7340795012168
hsa-miR-6890-3p	0.49618360225467	-1.87154511515883	1.55421389083861	-1.20417474466722	0.228522045211381	NA	a.no_drinker_vs_a.drinker	NA	0.519328236350978	0.925424107000865	0	0
hsa-miR-6890-5p	4.03929906712664	0.364688216985	0.693109446048056	0.526162526083528	0.598775288464619	NA	a.no_drinker_vs_a.drinker	NA	4.30044506809864	10.7677674534355	2.08536069151727	4.640572078044
hsa-miR-6891-3p	0.803360201529527	-0.0959175633175824	1.24600731743765	-0.0769799358119594	0.938639506499167	NA	a.no_drinker_vs_a.drinker	NA	0.890724073996345	0.431090155269154	0	0
hsa-miR-6891-5p	11.904229127338	0.840059519623021	0.647734196643527	1.2969201317085	0.194658668897694	0.714665572384114	a.no_drinker_vs_a.drinker	FALSE	11.4778557168812	27.095884170506	7.02640759436992	10.2433368317284
hsa-miR-6892-3p	1.21047197959352	-0.673815768405011	1.16690508268847	-0.577438369582369	0.563643360625852	NA	a.no_drinker_vs_a.drinker	NA	1.333450450439	0.252122992787285	0.419129639937372	0
hsa-miR-6892-5p	5.82736337327027	0.9675307563363	0.978912995796659	0.988372572936274	0.322970214756474	NA	a.no_drinker_vs_a.drinker	NA	5.02194706893515	4.2096861013339	1.65530446730973	0.913118762673353
hsa-miR-6893-3p	0.454257490521142	5.76300128107181	2.01513856350564	2.85985360284417	0.00423836615827108	NA	a.no_drinker_vs_a.drinker	NA	0.421195186098472	0.333506542912296	0	0
hsa-miR-6893-5p	1.71880293703949	0.918014434060213	0.710392049691157	1.29226451008189	0.19626555797639	NA	a.no_drinker_vs_a.drinker	NA	1.6836262522205	2.64499378758544	0.637628938973607	1.17689279585781
hsa-miR-6894-3p	0.46681931642803	0.149485069318103	1.58187374501998	0.0944987359381297	0.924712986528643	NA	a.no_drinker_vs_a.drinker	NA	0.473299590177863	0.255620363548397	0	0
