ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageall	Averagenowine	Medianabstemious	Medianall	Mediannowine
hsa-miR-3135b-3p:Novel	4.90785846737321	2.10847667240812	0.961203737057396	2.19357935380376	0.0282656640300252	0.252166363823419	nowine_vs_abstemious	FALSE	2.94174554071536	4.51907877962552	12.7530103262225	1.99839599416321	2.92106534080448	3.12799532506402
hsa-miR-3136-3p	0.180747415636856	-0.895454193830537	3.5106336863431	-0.255069105419341	0.798669725404443	NA	nowine_vs_abstemious	NA	0.533166226130392	0.192982513248548	0.219008059892027	0.293517516692712	0	0
hsa-miR-3136-5p	19.1365736047761	1.69796717576414	0.980083141153321	1.7324725877501	0.0831894536720019	0.401769617107638	nowine_vs_abstemious	FALSE	9.98971800138978	19.7251999734521	26.2802195239722	6.99438597957123	7.9474031524006	13.2927138579958
hsa-miR-3137	74.635348925789	0.956261287303481	0.67984577567347	1.40658561326823	0.159550301595641	0.521716741576449	nowine_vs_abstemious	FALSE	57.189374094404	79.1700084516254	117.313849185463	39.1042512271001	56.1115563002215	70.2232757896524
hsa-miR-3137-3p:Novel	49.2829807868548	0.0155396594063049	1.01851105005196	0.0152572320207151	0.987826962411546	0.993498202801174	nowine_vs_abstemious	FALSE	51.8483947975651	52.8800854665882	53.5539840275012	27.8598269296265	19.8342713520139	40.7762724539792
hsa-miR-3138	2.01402595303731	-0.487517594555709	1.01277896812532	-0.48136623083526	0.630256232801633	0.848346991538672	nowine_vs_abstemious	FALSE	1.94203250363158	2.18309581020719	1.07938529839897	1.33226399610881	1.42973227960197	0.623670175545514
hsa-miR-3138-5p:Novel	261.727417183638	1.11649791951636	0.842974578811686	1.32447400856411	0.185345669598689	0.547708202478796	nowine_vs_abstemious	FALSE	267.34287342699	260.008090861487	175.91358594394	101.428553307677	140.854231334844	130.625712298491
hsa-miR-3139	1.63212304143304	0.33589068238446	0.906656311055204	0.370471895787651	0.711030913140603	0.888548283399026	nowine_vs_abstemious	FALSE	2.26295410115944	1.63139426390013	2.23934268731886	1.33226399610881	1.08498882838342	1.78822568659262
hsa-miR-3139-3p:Novel	1.9769811889521	-1.68573556466155	1.24065992875909	-1.35874104223518	0.174228661704284	0.535554417429864	nowine_vs_abstemious	FALSE	19.0889313007389	1.34065010448195	0.339077365063593	0.999197997081605	0.49095402071317	0
hsa-miR-3140-3p	1.11090224365577	0.495791921227981	1.17438103463247	0.422172963124479	0.672898774455908	NA	nowine_vs_abstemious	NA	0.969711116639817	1.41393575166518	0.576827506475241	0.880552550078137	0.715057376687822	0
hsa-miR-3140-5p	0.440739300029082	1.01282637491548	1.42753486099744	0.709493268842347	0.478018427114944	NA	nowine_vs_abstemious	NA	0.833637125741767	0.39184235945282	0.626849439549405	0.663329212610155	0	0.199667848910863
hsa-miR-3141	1.34734565242094	-1.0595859856555	0.952746678570539	-1.11213820996496	0.266078730163774	NA	nowine_vs_abstemious	NA	4.32554902539376	1.24284409816435	1.60448837936138	2.65331685044062	0.837399198362535	0
hsa-miR-3141-3p:Novel	15.5673098449065	0.539960813101216	0.540074935613879	0.999788691336818	0.317412779687888	0.673407631613116	nowine_vs_abstemious	FALSE	15.1890550471729	16.6175540225189	23.5137764536843	15.262910868021	13.152240866696	14.1310089231179
hsa-miR-3142	1.15820283957963	1.02372693004705	1.21004732767566	0.846022222960062	0.397540347113907	NA	nowine_vs_abstemious	NA	1.6697771075258	1.25668118141733	1.2380115201364	1.04565518873894	0.337789512844605	1.10825743205134
