miRNA	baseMean	log2FoldChange	pvalue	padj	comparison	size	sig
hsa-miR-1267	7.88646556907717	0.916267981828631	0.0324139628405516	0.205567627738769	yes_no	77_52	FALSE
hsa-miR-3665	6.12064795305237	0.839158276461085	0.0323660307840901	0.205567627738769	yes_no	77_52	FALSE
hsa-miR-4750-5p	14.3346191575067	0.979266634637177	0.0324579610440823	0.205567627738769	yes_no	77_52	FALSE
hsa-miR-636	53.3089845944109	0.898998975936844	0.0325959824063864	0.205567627738769	yes_no	77_52	FALSE
hsa-miR-93-5p	8.76025342745181	1.1882891247395	0.0324767055357792	0.205567627738769	yes_no	77_52	FALSE
hsa-miR-4755-3p	6.69756158248464	1.10567939774296	0.0328255570706921	0.205980370618593	yes_no	77_52	FALSE
hsa-miR-4281	26.0756926056392	0.845159211176817	0.0332805729260542	0.206767915951476	yes_no	77_52	FALSE
hsa-miR-7978-3p:Novel	14.8423879999161	1.23762229194123	0.0331443263260766	0.206767915951476	yes_no	77_52	FALSE
hsa-miR-191-5p	62.6289051966818	1.16722517610854	0.0335061248623063	0.2071437768581	yes_no	77_52	FALSE
hsa-miR-146b-5p	38.9888029005276	0.945057867928818	0.0344754090638986	0.207536771848096	yes_no	77_52	FALSE
hsa-miR-150-5p	10.2241461943159	0.826838363374213	0.0340834871022838	0.207536771848096	yes_no	77_52	FALSE
hsa-miR-185-5p	50.7578192890848	1.21344171978213	0.0345126046282151	0.207536771848096	yes_no	77_52	FALSE
hsa-miR-186-5p	11.2356800270911	1.17994768559982	0.0348070924204303	0.207536771848096	yes_no	77_52	FALSE
hsa-miR-3130-3p	19.5563015728404	0.823171926231999	0.0351941432652077	0.207536771848096	yes_no	77_52	FALSE
hsa-miR-4326-5p:Novel	60.9268414844569	0.863138454419958	0.0350951661025232	0.207536771848096	yes_no	77_52	FALSE
hsa-miR-512-3p	6.55183726411282	0.930915425449333	0.0352233724331828	0.207536771848096	yes_no	77_52	FALSE
hsa-miR-6860	43.8528794660277	0.779595675250494	0.0345864371746674	0.207536771848096	yes_no	77_52	FALSE
hsa-miR-9-3p	11.6387471455282	-0.81173230186633	0.0342119214986164	0.207536771848096	yes_no	77_52	FALSE
hsa-miR-921-3p:Novel	8.26556128935023	0.732114063212167	0.0341255990036782	0.207536771848096	yes_no	77_52	FALSE
hsa-miR-4669-5p:Novel	5.73982007335169	0.835212060398558	0.0354613868366385	0.207962805981221	yes_no	77_52	FALSE
hsa-miR-1539-5p:Novel	9.32991024862271	0.875306735617248	0.0368237047276407	0.209356139766174	yes_no	77_52	FALSE
hsa-miR-3178	7.77060417341616	-1.00536887638769	0.0361703386223149	0.209356139766174	yes_no	77_52	FALSE
hsa-miR-378c-3p:Novel	8.04554709037841	0.969523313013176	0.0366505497190252	0.209356139766174	yes_no	77_52	FALSE
hsa-miR-3916-3p:Novel	56.595774592895	0.572297887252981	0.036703697170873	0.209356139766174	yes_no	77_52	FALSE
hsa-miR-4312	5.37997781533509	0.812481335193782	0.0368666987157963	0.209356139766174	yes_no	77_52	FALSE
hsa-miR-5691-3p:Novel	32.1798619491142	1.09991984709218	0.0362337466923743	0.209356139766174	yes_no	77_52	FALSE
hsa-miR-638-3p:Novel	85.121080002663	0.79899580563387	0.0364022516910973	0.209356139766174	yes_no	77_52	FALSE
hsa-miR-181a-3p	12.7992696608621	0.974590128396945	0.0371355752919057	0.209933094555593	yes_no	77_52	FALSE
hsa-miR-4451-5p:Novel	49.9079510504436	0.708340761716256	0.0373122275794117	0.209985854763057	yes_no	77_52	FALSE
hsa-miR-5090	8.4122143005949	0.78805217480914	0.0377274749755917	0.211374915599855	yes_no	77_52	FALSE
hsa-miR-4511-3p:Novel	10.1997845832528	0.835934266060162	0.0384217093795	0.214307756761211	yes_no	77_52	FALSE
hsa-miR-199a-3p, hsa-miR-199b-3p	39.7270301340253	0.652384452854256	0.0391972781355816	0.214814777555262	yes_no	77_52	FALSE
