miRNA...1	baseMean...2	log2FoldChange...3	pvalue...6	padj...7	comparison...8	size...9	sig...10	miRNA...11	baseMean...12	log2FoldChange...13	pvalue...16	padj...17	comparison...18	size...19	sig...20	miRNA...21	baseMean...22	log2FoldChange...23	pvalue...26	padj...27	comparison...28	size...29	sig...30
hsa-miR-504-3p	4.03318800636793	-0.798955832506791	0.00479664122886363	0.43607407704314	modInact_modAct	93_113	FALSE	hsa-miR-200a-5p	5.24022606191872	1.42576721752641	0.00670333295741325	0.241878597546661	Inactive_ModAct	21_113	FALSE	hsa-miR-23a-3p	4.00130063236055	1.74272498845474	0.00449081789419197	0.174948986195717	Inactive_modInact	21_93	FALSE
hsa-miR-6076	2.72277245308386	-0.55597358137129	0.0048799641724003	0.43607407704314	modInact_modAct	93_113	FALSE	hsa-miR-3621-3p:Novel	30.3655173864673	1.05694925572764	0.00747392332497265	0.251049331489322	Inactive_ModAct	21_113	FALSE	hsa-miR-4320	3.37468572720848	-1.41125688902733	0.00413482605401208	0.174948986195717	Inactive_modInact	21_93	FALSE
hsa-miR-6084-5p:Novel	16.4468863380353	-0.418356990571591	0.00482469959530571	0.43607407704314	modInact_modAct	93_113	FALSE	hsa-miR-3943-3p:Novel	15.0274792849287	1.1060273125144	0.00753727785071867	0.251049331489322	Inactive_ModAct	21_113	FALSE	hsa-miR-5192-5p:Novel	10.043742661626	1.00844110147994	0.00415092753749825	0.174948986195717	Inactive_modInact	21_93	FALSE
hsa-miR-664a-5p	17.6738362651761	-0.655695347963282	0.00513765435596803	0.43607407704314	modInact_modAct	93_113	FALSE	hsa-miR-8077	12.1525087336377	0.656712250608594	0.00738347606634581	0.251049331489322	Inactive_ModAct	21_113	FALSE	hsa-miR-6835-5p	5.93663730303972	1.03676089316367	0.00452705962159738	0.174948986195717	Inactive_modInact	21_93	FALSE
hsa-miR-6787-5p	30.9648985868662	-0.544489492513958	0.00436056881395821	0.43607407704314	modInact_modAct	93_113	FALSE	hsa-miR-4454-3p:Novel	6.79049338365839	-1.28743141478583	0.00820020366360129	0.263585417070674	Inactive_ModAct	21_113	FALSE	hsa-miR-6836-5p	9.04837553255725	-1.54707216247413	0.00380115732270848	0.174948986195717	Inactive_modInact	21_93	FALSE
hsa-miR-7110-5p	10.5794436752303	-0.59413993503047	0.00511914586192331	0.43607407704314	modInact_modAct	93_113	FALSE	hsa-miR-4513	9.2465336373284	-0.924180536865401	0.00831947813694967	0.263585417070674	Inactive_ModAct	21_113	FALSE	hsa-miR-6856-5p	6.94415367562236	0.835931746982731	0.0034069561059201	0.174948986195717	Inactive_modInact	21_93	FALSE
hsa-miR-3171	7.70405023701205	-0.991588441085555	0.00532749781151644	0.441421247239934	modInact_modAct	93_113	FALSE	hsa-miR-101-5p	14.3529086078657	1.3736318782575	0.00890043470578217	0.27527773054312	Inactive_ModAct	21_113	FALSE	hsa-miR-711	270.459891611193	0.809838485551005	0.00453965997419678	0.174948986195717	Inactive_modInact	21_93	FALSE
hsa-miR-9718	6.79159548536448	-0.50635839487834	0.00551714803800992	0.446504073773826	modInact_modAct	93_113	FALSE	hsa-miR-12127	72.0073420455935	1.1797763019969	0.00961240507779986	0.29038405107121	Inactive_ModAct	21_113	FALSE	hsa-miR-8067-3p:Novel	2.69480890000647	1.31106665616843	0.0038310257057616	0.174948986195717	Inactive_modInact	21_93	FALSE
hsa-miR-3621-3p:Novel	30.3655173864673	0.588119534812109	0.0061134081495157	0.483515008188969	modInact_modAct	93_113	FALSE	hsa-miR-12121-3p:Novel	9.90733549132987	-0.954215669695355	0.0108201719073768	0.313245982072298	Inactive_ModAct	21_113	FALSE	hsa-miR-8077	12.1525087336377	0.699541878793156	0.00462984366621547	0.174948986195717	Inactive_modInact	21_93	FALSE
hsa-miR-1469-3p:Novel	27.3271649622767	-0.657388241900095	0.00639297992797815	0.494390447763644	modInact_modAct	93_113	FALSE	hsa-miR-711	270.459891611193	0.721310215629874	0.0108514774389942	0.313245982072298	Inactive_ModAct	21_113	FALSE	hsa-miR-8082-3p:Novel	13.8508075774426	0.843621241914609	0.00385698193963425	0.174948986195717	Inactive_modInact	21_93	FALSE
