ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageheavy_drinker	Averagelight_drinker	Averageno_coffee	Medianheavy_drinker	Medianlight_drinker	Medianno_coffee
hsa-miR-3146-5p:Novel	1.78036855537557	1.34916566746054	0.591063293726369	2.282607771081	0.0224534828005982	NA	no_coffee_vs_heavy_drinker	NA	0.555489061946431	1.67081330912124	3.22825793411829	0	0.633498356871019	1.25402953239381
hsa-miR-3147	4.29185808822424	0.450413346984307	0.365378631247035	1.23273040201352	0.217676365177817	0.513295739795041	no_coffee_vs_heavy_drinker	FALSE	2.95994188000621	3.94367330744257	5.61357559949958	2.18042885744181	2.6974924376493	4.03164079527036
hsa-miR-3147-3p:Novel	6.13922303742772	0.771015391434165	0.328170966937701	2.34943206167453	0.0188020749792779	0.131614524854945	no_coffee_vs_heavy_drinker	FALSE	4.72183136947313	6.19718241210145	6.53896726864777	4.02985845705737	3.79656113531671	4.89738594852063
hsa-miR-3148	1.96181483109095	0.254930764182824	0.487725441275715	0.522693184747583	0.601187781711997	0.801806610121077	no_coffee_vs_heavy_drinker	FALSE	1.75114406407788	1.76740230718837	2.55763145176074	0.597443212887184	1.12172217116645	0.952326412776313
hsa-miR-3148-3p:Novel	3.08860824610012	1.5394596629664	0.53518503314943	2.87649984138582	0.00402112397547356	0.0570926400827077	no_coffee_vs_heavy_drinker	FALSE	1.11518485326141	2.06977293877237	7.6708476089316	0.593860378421674	0.885145593940297	1.58444884456204
hsa-miR-3149	20.6138350525542	0.504521284544029	0.451935299780103	1.11635732988663	0.264269210669871	0.574660280713493	no_coffee_vs_heavy_drinker	FALSE	10.145415800373	17.2347524772932	42.2538561572691	5.948868637276	7.3526748537238	8.97763334707212
hsa-miR-3149-5p:Novel	6.83952731623347	1.17011110757303	0.635608427456729	1.84093076338685	0.0656317055369082	0.266953247243842	no_coffee_vs_heavy_drinker	FALSE	1.70647492746325	1.46082249431841	20.0830391616243	0.297908670216753	0.642032177851747	0.879302138256169
hsa-miR-3150a-3p	2.11981025866933	0.599884739801931	0.456829814661481	1.31314708574014	0.189133390194851	0.475684732625744	no_coffee_vs_heavy_drinker	FALSE	1.01755243966869	1.24368966073704	5.35783280857224	0.415835898019142	1.00431158745539	1.3696802932767
hsa-miR-3150a-5p	0.63328485731009	1.60375500055258	0.663409351869955	2.41744406531514	0.0156299360087868	NA	no_coffee_vs_heavy_drinker	NA	0.274876337261782	0.543148464271198	1.24687640613837	0	0	0
hsa-miR-3150b-3p	1.96678804520387	0.644627286278037	0.425376275465949	1.51542839471225	0.129663951146569	0.399712397954043	no_coffee_vs_heavy_drinker	FALSE	1.79688081149107	1.78773775544484	2.51921898368673	0.390089746706623	1.14190191632439	1.62757460011023
hsa-miR-3150b-5p	2.62576744884162	-0.364857006733744	0.475078817659521	-0.767992579697017	0.442491593327795	0.700845071077727	no_coffee_vs_heavy_drinker	FALSE	2.63534131603846	3.0294109063041	2.07858364572087	0.698039684885189	0.56406220471822	1.30737755622367
hsa-miR-3151-3p	0.61597208352051	1.09832574363836	0.629654526255512	1.74433073668188	0.0811014349644318	NA	no_coffee_vs_heavy_drinker	NA	0.53011280070624	0.464671397717299	0.949680184862726	0	0	0
hsa-miR-3151-5p	1.96990661088666	0.555661179764416	0.487511029147224	1.13979201811373	0.254372959892132	0.563554856847031	no_coffee_vs_heavy_drinker	FALSE	1.4680784097534	2.10607481820811	2.59026610846117	0.585139439224553	0.813251634659717	1.64735489197495
hsa-miR-3152-3p	1.61272335493678	0.541542104870446	0.461302837537035	1.17394054578511	0.240418840540977	NA	no_coffee_vs_heavy_drinker	NA	1.22336403414437	1.87997889485488	1.87729186185112	0.585139439224553	0.774255884291402	1.30515839523818
hsa-miR-3152-5p	0.301344042746938	0.295139350959813	0.90273781600631	0.326938060782147	0.743714733190224	NA	no_coffee_vs_heavy_drinker	NA	0.270002859030429	0.30936641489532	0.372516206291241	0	0	0
hsa-miR-3153	3.56168356793288	-0.0194744022021941	0.362516790261084	-0.053720000632712	0.957158247608684	0.984289584035364	no_coffee_vs_heavy_drinker	FALSE	2.75336948741897	4.02307384604766	4.40070829064289	1.74447563215426	2.02110704392855	2.5311333859166
hsa-miR-3153-5p:Novel	2.17880845781456	0.0416004377467993	0.443947267731886	0.0937058087086215	0.925342855901943	0.970422418813876	no_coffee_vs_heavy_drinker	FALSE	2.18337697511538	1.84164270757252	2.9275673284735	0.831671796038284	1.49335115700014	1.04448806008844
hsa-miR-3154	58.7313158296362	0.688148789455767	0.4199230350523	1.63874979940088	0.101265377995756	0.348338980665812	no_coffee_vs_heavy_drinker	FALSE	26.1873129242139	63.0030078584145	75.5534577982252	6.52748960573915	11.6102584801921	43.2953531166208
hsa-miR-3154-5p:Novel	17.432570453215	-0.18472573648725	0.346288598127277	-0.533444466512163	0.593725943348875	0.796141552970159	no_coffee_vs_heavy_drinker	FALSE	14.7327591118347	16.7700986331497	16.83784984721	11.9197636278715	11.1052078432766	13.9863042232097
hsa-miR-3155a	19.4585273043911	0.181444827384892	0.308923369599785	0.58734574732872	0.556971522544785	0.773187238086292	no_coffee_vs_heavy_drinker	FALSE	16.8430316497607	18.0585951843639	21.3939299327242	11.2090353418543	11.9568161384257	17.6871184531463
hsa-miR-3155a-5p:Novel	2.38312900953996	0.413085726307438	0.433365982495545	0.953202934685083	0.340487259777511	0.635312808987415	no_coffee_vs_heavy_drinker	FALSE	2.05115503166962	1.83540738257807	3.44666761531317	1.48954335108376	1.0506173156669	2.03349690562731
hsa-miR-3155b	18.7154706335728	-0.0517514450188378	0.343711694597864	-0.150566436441408	0.880317739331375	0.948777159326934	no_coffee_vs_heavy_drinker	FALSE	19.4260841880063	17.8537176060933	18.0312916555857	12.4873714196749	11.5009691015563	13.341161774462
hsa-miR-3155b-5p:Novel	0.82786249809736	0.553780317602703	0.691454002996941	0.800892489164102	0.423193888647946	NA	no_coffee_vs_heavy_drinker	NA	0.437608350797654	0.921255874720694	0.961387812826024	0	0	0
hsa-miR-3156-3p	48.1266626047252	-0.841019351678351	0.489843137251177	-1.71691565670971	0.0859945837638947	0.311886153433546	no_coffee_vs_heavy_drinker	FALSE	39.243726649671	30.2197193287536	63.4822975060433	15.9127084917076	8.8845056342697	12.4382894846751
hsa-miR-3156-5p	5.41456851785469	-0.0152602879383387	0.390852614924307	-0.0390435866504156	0.968855637967077	0.98852600665245	no_coffee_vs_heavy_drinker	FALSE	6.30977561372082	3.18540850786467	7.62550333042323	2.42370466479807	2.61086186247932	4.84686282126174
hsa-miR-3157-3p	7.26152354795944	0.42905062845932	0.552233696727137	0.776936704518625	0.4371961147198	0.697411186863242	no_coffee_vs_heavy_drinker	FALSE	2.94126787437917	8.04713542934448	10.6206756896289	1.35200515223898	1.83363732999326	3.32751098709834
hsa-miR-3157-5p	0.907941563752116	-0.0788927430072761	0.785982174859107	-0.10037472290185	0.920046836605759	NA	no_coffee_vs_heavy_drinker	NA	1.69502644494133	0.430067476333513	0.64278646681567	0	0	0
hsa-miR-3158-3p	3.27175573521716	0.379796552582992	0.508808559109697	0.746442931792563	0.455399893200782	0.705264724145693	no_coffee_vs_heavy_drinker	FALSE	2.14543233963827	3.04992907413172	5.49784159886556	0.851411687705107	2.33765922115234	1.58700145478327
hsa-miR-3158-5p	1.48680041603882	0.0149958488879598	0.556473243653846	0.0269480142288529	0.97850119758948	NA	no_coffee_vs_heavy_drinker	NA	1.44632546714311	1.46189996830368	1.74903678585513	0.349019842442595	0.967383660767606	0
hsa-miR-3159	13.1999302917419	0.182308618629637	0.447269907533659	0.40760313975721	0.683565058838625	0.844751387527732	no_coffee_vs_heavy_drinker	FALSE	11.7261860568058	11.1616242139418	21.7992228892211	4.05601545671695	4.42871943152988	5.9822692413328
hsa-miR-3159-3p:Novel	7.29173557072871	0.38395277341037	0.388124807361812	0.989250792857586	0.322540452821126	0.621016378837364	no_coffee_vs_heavy_drinker	FALSE	6.8227267941934	5.30493876580869	11.0021989194572	2.65211808195127	4.96478197497767	4.93609832152704
hsa-miR-3160-3p	20.5722203109164	-0.520004623581579	0.311833167112489	-1.66757317188776	0.0954004876528404	0.333936952732338	no_coffee_vs_heavy_drinker	FALSE	17.5131806036479	17.3527672875573	31.2960938424202	11.274844255258	14.5202033784762	12.2432069510011
hsa-miR-3160-5p	16.3435588540237	-0.495363016836078	0.307030179825176	-1.61340170897251	0.106657262109725	0.358886318289379	no_coffee_vs_heavy_drinker	FALSE	15.7847131600127	14.3210451690072	21.2283673012299	10.4925851548197	11.3569304342794	8.9276480077801
