ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	abstemious.x	all.x	nowine.x	abstemious.y	all.y	nowine.y
hsa-miR-12118-3p:Novel	64.3748132280296	0.386396765657919	0.315396666567152	1.22511366357656	0.22053239775458	0.970424079053526	nowine_vs_abstemious	FALSE	51.549	64.175	65.537	47.005	52.353	45.801
hsa-miR-12119	12.0951771272694	0.82639061781388	0.483336824671931	1.70976134163748	0.0873100143449447	0.883765666652442	nowine_vs_abstemious	FALSE	15.783	10.577	16.364	6.309	5.512	7.903
hsa-miR-12119-3p:Novel	10.6764632476815	0.299887900463192	0.396838581204468	0.755692401562834	0.44983364084268	0.999770134585052	nowine_vs_abstemious	FALSE	15.877	10.647	6.631	2.281	1.954	2.456
hsa-miR-12120	2.46609183316176	-0.310654447714989	0.534736981063844	-0.580948127239959	0.561275414683313	0.999770134585052	nowine_vs_abstemious	FALSE	5.366	2.123	2.351	1.279	0.544	0.825
hsa-miR-12120-3p:Novel	29.4407311495235	0.633039946307719	0.505858819855762	1.25141624789347	0.210782652408815	0.966186929043989	nowine_vs_abstemious	FALSE	28.147	28.004	34.023	16.32	9.947	11.951
hsa-miR-12121	148.151728650502	0.448873923836636	0.561019661503535	0.800103730114649	0.423650700184521	0.999770134585052	nowine_vs_abstemious	FALSE	117.104	159.281	92.979	50.55	43.295	38.183
hsa-miR-12121-3p:Novel	10.441502794419	0.203976357043667	0.460535634341374	0.442911127464391	0.657830018463296	0.999770134585052	nowine_vs_abstemious	FALSE	13.451	9.011	14.58	7.379	5.314	8.325
hsa-miR-12122	2.23683775499924	-0.28159880332176	0.450661269503892	-0.624856898911585	0.532064982680789	0.999770134585052	nowine_vs_abstemious	FALSE	2.983	2.15	2.001	2.091	1.432	1.854
hsa-miR-12122-3p:Novel	4.04070275235747	0.376359206049752	0.548232311492211	0.686495848858955	0.492400481120262	0.999770134585052	nowine_vs_abstemious	FALSE	3.589	3.808	4.941	2.46	1.814	2.419
hsa-miR-12123	26.8836083087306	0.287874719731129	0.458090928436087	0.628422659915854	0.529727096649651	0.999770134585052	nowine_vs_abstemious	FALSE	25.397	27.325	22.362	7.262	14.217	14.221
hsa-miR-12123-3p:Novel	1.03853314739977	0.73708317827076	0.713041259603442	1.03371742987312	0.30126828229303	0.999770134585052	nowine_vs_abstemious	FALSE	1.226	0.982	1.076	0	0	0
hsa-miR-12124	6.00843049112542	0.168274164020426	0.415501561447444	0.404990449215702	0.685484531353501	0.999770134585052	nowine_vs_abstemious	FALSE	6.006	6.105	4.783	4.79	2.954	1.782
hsa-miR-12124-5p:Novel	8.76282548408481	0.901726196043433	0.496416862589	1.81646971325791	0.069298349775396	0.879370718127206	nowine_vs_abstemious	FALSE	9.037	8.439	9.12	3.735	3.234	4.463
hsa-miR-12125	5.46931561266591	-0.324880576685805	0.523697697291227	-0.62035899406512	0.535021463067568	0.999770134585052	nowine_vs_abstemious	FALSE	6.05	5.599	3.795	2.737	2.602	2.469
hsa-miR-12125-5p:Novel	3.49911594967033	-1.11618461629345	0.62781074262138	-1.77789983591695	0.0754203071892702	0.883034235441526	nowine_vs_abstemious	FALSE	22.568	1.389	3.357	1.468	0.504	0
hsa-miR-12126	4.91647307904044	0.249034252645076	0.419397269024364	0.5937908304086	0.552652022802279	0.999770134585052	nowine_vs_abstemious	FALSE	12.329	4.079	4.86	3.229	2.791	2.798
hsa-miR-12126-5p:Novel	125.742709768004	0.888546475782304	0.603907843707856	1.47132792700097	0.141202454288316	0.915278021497784	nowine_vs_abstemious	FALSE	38.795	129.321	137.729	24.332	33.794	42.606
hsa-miR-12127	65.0637914312848	0.438788944853456	0.528293483439362	0.830577999934426	0.406212067265868	0.999770134585052	nowine_vs_abstemious	FALSE	30.232	73.276	36.488	15.096	19.871	16.787
hsa-miR-12127-5p:Novel	5.19781634290922	0.994588635127667	0.550848392326689	1.80555784310579	0.0709874326548544	0.879370718127206	nowine_vs_abstemious	FALSE	4.721	4.981	5.871	2.559	1.375	1.976
hsa-miR-12128	14.1294424587168	0.323587016532167	0.385474549779001	0.839451052521326	0.401216245535569	0.999770134585052	nowine_vs_abstemious	FALSE	12.342	13.703	17.704	10.428	9.236	9.682
hsa-miR-12128-5p:Novel	2.46813882724223	-0.323339528398863	0.452918632800583	-0.71390202341538	0.475287766078526	0.999770134585052	nowine_vs_abstemious	FALSE	3.076	2.54	1.661	1.577	1.744	1.421
hsa-miR-12129	1.48117214190163	0.964724606207819	0.589702561319578	1.6359511887638	0.101849803457316	0.893334463131481	nowine_vs_abstemious	FALSE	1.454	1.36	1.925	0	0.506	1.072
hsa-miR-12129-5p:Novel	1.71887571055524	0.350886750139092	0.576408570229649	0.608746587510478	0.542692422078124	0.999770134585052	nowine_vs_abstemious	FALSE	3.213	1.574	1.404	0.456	0	0
hsa-miR-12130	1.28765502540294	0.385191051489826	0.621008960864834	0.620266494952663	0.535082349705828	0.999770134585052	nowine_vs_abstemious	FALSE	1.678	1.224	1.254	1.327	0.344	0.687
hsa-miR-12130-5p:Novel	1.06314941221057	0.654838190818255	0.639913645780244	1.02332274852463	0.306155271390659	0.999770134585052	nowine_vs_abstemious	FALSE	1.781	0.981	0.942	0	0	0
hsa-miR-12131	2.42011419768416	0.662929810150216	0.581035668387386	1.14094511958297	0.253892761685798	0.993272791902318	nowine_vs_abstemious	FALSE	2.043	2.056	4.078	1.245	0.882	1.657
hsa-miR-12131-5p:Novel	1.28748074196208	1.14559077702293	0.811975495440529	1.41086865731263	0.158283345420669	0.927564300000983	nowine_vs_abstemious	FALSE	2.204	0.806	3.331	0.228	0	0.118
hsa-miR-12132	4.31174326253398	-0.441363909769131	0.612964404503301	-0.720048189628202	0.471495325597672	0.999770134585052	nowine_vs_abstemious	FALSE	12.196	3.465	4.108	1.279	0.597	0.804
hsa-miR-12132-5p:Novel	1.68388998252472	-0.172204362285853	0.485674595815991	-0.354567366235265	0.722913727650763	0.999770134585052	nowine_vs_abstemious	FALSE	2.784	1.599	1.633	1.303	1.023	1.072
hsa-miR-12133	0.62262132335667	0.476127417342021	0.729608977240885	0.652578891151479	0.514027797745722	0.999770134585052	nowine_vs_abstemious	FALSE	0.65	0.597	0.648	0	0	0
hsa-miR-12133-5p:Novel	0.272327639046072	0.698017583313978	1.10385570357994	0.63234495328531	0.527161495249296	0.999770134585052	nowine_vs_abstemious	FALSE	0.184	0.277	0.261	0	0	0
hsa-miR-12135	2.21668584914759	1.0262046789519	0.623750369226873	1.64521694828631	0.0999250796334122	0.893334463131481	nowine_vs_abstemious	FALSE	1.202	2.209	2.518	0.333	1.049	1.326
hsa-miR-12135-5p:Novel	1.4700383879129	-0.505949826974094	0.680744979388536	-0.743229612106067	0.457342678166132	0.999770134585052	nowine_vs_abstemious	FALSE	5.26	1.191	0.674	1.582	0	0
hsa-miR-12136	90.8192455745591	-0.0299460030894933	0.380085020113795	-0.0787876435659779	0.937201532499692	0.999770134585052	nowine_vs_abstemious	FALSE	204.373	74.414	101.199	78.598	52.207	49.569
hsa-miR-12136-3p:Novel	23.6801099274635	-0.690808391355688	0.36040495804867	-1.91675607099279	0.0552689281766805	0.840698095980472	nowine_vs_abstemious	FALSE	30.736	25.156	11.141	22.553	17.449	10.027
hsa-miR-122-3p	0.0978746392205115	0.0536493675591092	2.1282915174538	0.0252077157283853	0.979889282651708	0.999770134585052	nowine_vs_abstemious	FALSE	0.069	0.091	0.133	0	0	0
hsa-miR-122-5p	13.4596764381156	0.124483382155972	0.381244044208041	0.32651889005784	0.744031799580819	0.999770134585052	nowine_vs_abstemious	FALSE	22.447	12.386	12.484	10.029	7.986	7.88
hsa-miR-1224-3p	0.827911398269463	0.858128391451108	0.778442211091929	1.10236621193422	0.270302494567161	0.999770134585052	nowine_vs_abstemious	FALSE	0.5	0.787	1.121	0	0	0
hsa-miR-1224-5p	5.37544520872392	0.359000535309765	0.424175176707321	0.846349704139979	0.397357687590669	0.999770134585052	nowine_vs_abstemious	FALSE	6.812	5.499	3.514	4.669	2.282	2.843
hsa-miR-1225-3p	1.36715820992571	0.509356150608855	0.645983382626712	0.788497296227187	0.430405879474784	0.999770134585052	nowine_vs_abstemious	FALSE	0.821	1.373	1.577	0.519	0.561	0.856
hsa-miR-1225-5p	1.75143478366885	0.0363570136017796	0.567749528762821	0.0640370652195958	0.948940713583039	0.999770134585052	nowine_vs_abstemious	FALSE	2.939	1.637	1.487	2.383	0.612	0.752
hsa-miR-1226-3p	0.436549286117935	-0.483491300886458	1.7568210095786	-0.275208059472394	0.783156395401132	0.999770134585052	nowine_vs_abstemious	FALSE	0.636	0.461	0.154	0	0	0
hsa-miR-1226-5p	2.31882191541795	-0.347624432527044	0.489821149161269	-0.709696657897047	0.477892265112985	0.999770134585052	nowine_vs_abstemious	FALSE	9.324	1.675	1.499	2.013	1.031	0.787
hsa-miR-1227-3p	0.0993651580404597	0.511857227136251	1.89504691698496	0.270102667405524	0.787081270063909	0.999770134585052	nowine_vs_abstemious	FALSE	0.075	0.08	0.194	0	0	0
hsa-miR-1227-5p	2.30762996388888	0.831201699140958	0.539845578935121	1.539702706801	0.123632836739605	0.91172221963109	nowine_vs_abstemious	FALSE	3.579	2.292	1.434	2.013	0.638	0.626
hsa-miR-1228-3p	1.78659624955834	1.34189347558766	0.694303512496443	1.93271883468188	0.0532708436775633	0.834712455806974	nowine_vs_abstemious	FALSE	0.561	1.855	1.895	0	0.619	0.656
hsa-miR-1228-5p	5.07623222539251	-0.458471733146505	0.494842979803484	-0.926499418721827	0.354186499050669	0.999770134585052	nowine_vs_abstemious	FALSE	6.086	4.953	4.462	3.317	2.76	1.907
hsa-miR-1229-3p	0.124509751614521	0.126335363681028	3.14410428539945	0.0401816709031258	0.967948290328189	0.999770134585052	nowine_vs_abstemious	FALSE	0.182	0.134	0.031	0	0	0
hsa-miR-1229-5p	43.1889111408657	-0.463761280960651	0.474291688253981	-0.977797613675044	0.328174431521184	0.999770134585052	nowine_vs_abstemious	FALSE	122.636	35.256	34.949	25.591	13.609	11.734
hsa-miR-122b-3p	0.371719046408065	0.595841956744188	1.31100349156366	0.454493035738231	0.649474003340534	0.999770134585052	nowine_vs_abstemious	FALSE	0.445	0.345	0.414	0	0	0
hsa-miR-122b-5p	0.777635269548179	1.19971828047054	0.840107512825203	1.42805326955832	0.15327652649835	0.923443235003189	nowine_vs_abstemious	FALSE	0.54	0.822	0.61	0	0	0
hsa-miR-1231	21.950850872219	0.409645992911956	0.398336602887746	1.02839154107913	0.303765685945546	0.999770134585052	nowine_vs_abstemious	FALSE	27.1	17.626	38.064	12.166	12.24	13.965
hsa-miR-1231-3p:Novel	29.2950460369017	-0.044316000105437	0.443040253786255	-0.100027028530047	0.92032286738723	0.999770134585052	nowine_vs_abstemious	FALSE	26.952	27.128	37.692	15.668	15.725	16.679
hsa-miR-1233-3p	11.2759251922705	0.0530794578826997	0.426209032886733	0.124538556874757	0.90088887402142	0.999770134585052	nowine_vs_abstemious	FALSE	12.534	10.735	12.21	10.236	7.934	6.225
hsa-miR-1233-5p	6.52650266161329	0.407426328327196	0.523678535391336	0.778008455173235	0.436564028670722	0.999770134585052	nowine_vs_abstemious	FALSE	4.485	5.614	11.511	3.155	3.201	2.558
hsa-miR-1234-3p	0.226795896258415	-0.539456359723715	1.7859954783074	-0.302047998595697	0.762615473090669	0.999770134585052	nowine_vs_abstemious	FALSE	0.273	0.219	0.211	0	0	0
hsa-miR-1234-5p:Novel	4.71885226065469	-0.940071101729538	0.541870749120122	-1.73486224022243	0.0827652087228511	0.883331991672042	nowine_vs_abstemious	FALSE	9.27	4.155	4.455	3.155	1.931	2.631
hsa-miR-1236-3p	0.151231446199954	0.471957711152609	1.87817624811835	0.251285102569814	0.801593692153899	0.999770134585052	nowine_vs_abstemious	FALSE	0.056	0.164	0.121	0	0	0
hsa-miR-1236-5p	7.54144082420641	-0.426935593446913	0.457495631090274	-0.933201465617209	0.350715958159959	0.999770134585052	nowine_vs_abstemious	FALSE	15.348	6.088	9.611	9.124	4.04	5.03
hsa-miR-1237-5p	4.82123028317626	0.378136327918451	0.431584469395176	0.876158329905552	0.380943966252694	0.999770134585052	nowine_vs_abstemious	FALSE	5.392	4.805	4.153	4.026	3.113	3.134
hsa-miR-1238-3p	0.142641880648307	0.733417170490268	1.6247434564944	0.451404907992497	0.65169774663752	0.999770134585052	nowine_vs_abstemious	FALSE	0.09	0.184	0.288	0	0	0
hsa-miR-1238-5p	0.994007991451759	0.0471145822872362	0.538975994023923	0.0874149921511067	0.930341652982176	0.999770134585052	nowine_vs_abstemious	FALSE	1.206	0.88	1.309	0.663	0.393	0.721
hsa-miR-124-3p	10.1849851481444	-0.189080220324744	0.405422315175464	-0.466378423799665	0.640944652715246	0.999770134585052	nowine_vs_abstemious	FALSE	15.179	10.022	7.61	7.149	6.787	5.847
hsa-miR-124-5p	33.8482681848968	-0.204278421398498	0.428757152998414	-0.476443179944461	0.633758678336569	0.999770134585052	nowine_vs_abstemious	FALSE	48.953	30.929	38.033	29.173	18.076	21.636
hsa-miR-1243	0.420277715579266	-1.04188250803038	1.2216007894655	-0.852882968818517	0.393724207243813	0.999770134585052	nowine_vs_abstemious	FALSE	1.047	0.323	0.512	0	0	0
hsa-miR-1243-3p:Novel	5.35904383573094	-0.114913401714157	0.454688484065827	-0.252729958512695	0.800476895684956	0.999770134585052	nowine_vs_abstemious	FALSE	5.613	5.224	5.2	4.663	3.144	3.461
hsa-miR-1244	4.30927598152516	0.202412334875956	0.632530561831928	0.320004039472388	0.74896526838865	0.999770134585052	nowine_vs_abstemious	FALSE	8.812	3.916	3.383	1.279	1.802	2.009
hsa-miR-1244-5p:Novel	0.725276420472643	-1.18659847998691	0.674693872470921	-1.75872129331966	0.0786248588639826	0.883331991672042	nowine_vs_abstemious	FALSE	1.313	0.662	0.627	0.82	0	0
hsa-miR-1245a	0.61528885132004	-0.712262395023625	0.854100750151724	-0.833932524818761	0.40431900788847	0.999770134585052	nowine_vs_abstemious	FALSE	0.585	0.674	0.256	0	0	0
hsa-miR-1245a-5p:Novel	0.126319668640374	0.583245765351522	1.80043384404506	0.323947345958091	0.745977898171936	0.999770134585052	nowine_vs_abstemious	FALSE	0.131	0.111	0.181	0	0	0
hsa-miR-1245b-3p	0.334155894360073	0.791674718574152	1.83470683519089	0.431499301898979	0.666105360105778	0.999770134585052	nowine_vs_abstemious	FALSE	0.181	0.27	0.719	0	0	0
hsa-miR-1245b-5p	0.272904745015637	0.351196120535354	1.11698485840038	0.314414396841778	0.753206323085082	0.999770134585052	nowine_vs_abstemious	FALSE	0.416	0.243	0.31	0	0	0
hsa-miR-1246	0.867899393455774	0.571578166486704	0.71350859078925	0.801080987482506	0.423084762137526	0.999770134585052	nowine_vs_abstemious	FALSE	0.986	0.83	0.875	0	0	0
hsa-miR-1246-3p:Novel	2044.10783971981	0.0335052384438138	0.532718221195336	0.0628948609428701	0.949850227117895	0.999770134585052	nowine_vs_abstemious	FALSE	1349.239	2262.482	1140.882	703.877	670.942	687.422
hsa-miR-1247-3p	3.63022224460113	0.409197172171397	0.453364895054693	0.902577982183718	0.366749916473573	0.999770134585052	nowine_vs_abstemious	FALSE	4.04	3.561	3.677	4.562	1.845	2.342
hsa-miR-1247-5p	0.724691179981521	0.324829978602314	0.693559095939204	0.468352272364673	0.639532693069074	0.999770134585052	nowine_vs_abstemious	FALSE	0.882	0.682	0.786	0.449	0	0
hsa-miR-1248	0.567043290115852	0.701823474693682	0.694118726547572	1.01110004362572	0.31196854950275	0.999770134585052	nowine_vs_abstemious	FALSE	0.622	0.489	0.842	0	0	0
hsa-miR-1248-3p:Novel	2.21861710251236	0.917639131482868	0.633154578595677	1.4493129521675	0.147250205606133	0.919227558613866	nowine_vs_abstemious	FALSE	5.878	1.602	3.016	0	0.695	0.788
hsa-miR-1249-3p	1.94729653377721	-0.620684560577539	0.84043562328008	-0.738527191595128	0.460194149752287	0.999770134585052	nowine_vs_abstemious	FALSE	2.546	1.695	2.948	0.228	0	0.118
hsa-miR-1249-5p	3.18139624080907	-1.20021912002001	0.429320118445823	-2.79562747808073	0.00517990688223354	0.51292270834185	nowine_vs_abstemious	FALSE	9.049	2.703	2.005	5.739	1.615	1.782
hsa-miR-1250-3p	0.122703458659985	0.17604024928455	2.10001007793519	0.0838282878421418	0.933192956726199	0.999770134585052	nowine_vs_abstemious	FALSE	0.175	0.087	0.253	0	0	0
hsa-miR-1250-5p	16.1591768707265	-0.250888312483575	0.414868887025794	-0.604741209402808	0.545350962160183	0.999770134585052	nowine_vs_abstemious	FALSE	14.001	17.185	10.544	8.439	10.331	8.761
hsa-miR-1251-3p	2.42931652367226	-0.236283344738324	0.604814498675821	-0.390670768071272	0.696040608785518	0.999770134585052	nowine_vs_abstemious	FALSE	3.055	2.367	2.208	0.449	1.049	1.4
hsa-miR-1251-5p	0.596525488386464	-0.0119126785977473	0.861125823618478	-0.0138338420135746	0.988962543091132	0.999770134585052	nowine_vs_abstemious	FALSE	0.536	0.617	0.446	0	0	0
hsa-miR-1252-3p	1.57876408862719	0.853153395608864	0.543777111644157	1.56893951095014	0.11666203426738	0.905432797204643	nowine_vs_abstemious	FALSE	2.086	1.427	2.18	1.303	0.695	0.588
hsa-miR-1252-5p	1.08965754853079	0.633294931415981	0.607017822968342	1.04328885817412	0.296814529794381	0.999770134585052	nowine_vs_abstemious	FALSE	0.883	1.115	0.929	0	0.463	0.2
hsa-miR-1253	7.50805392047165	0.228884740062087	0.560662828989619	0.408239548312066	0.683097815840574	0.999770134585052	nowine_vs_abstemious	FALSE	5.012	7.866	6.232	2.695	3.507	3.603
hsa-miR-1253-3p:Novel	8.09294419057203	0.168525655711856	0.415114496819944	0.405973910819487	0.684761769839775	0.999770134585052	nowine_vs_abstemious	FALSE	7.563	8.097	7.406	4.026	5.408	6.639
hsa-miR-1255a	2.99676258960693	-0.872525426369276	0.628506864013927	-1.3882512289475	0.165060557642085	0.932976970972389	nowine_vs_abstemious	FALSE	4.281	2.906	2.403	2.383	1.2	0.457
hsa-miR-1255a-3p:Novel	4.68624510513974	0.709549647555749	0.48537742461002	1.46185135850898	0.143781946702811	0.915278021497784	nowine_vs_abstemious	FALSE	4.126	4.757	4.366	2.383	2.388	2.177
hsa-miR-1255b-1-3p:Novel	0.321324863810977	0.522069591212643	1.02276050598039	0.510451457755696	0.609735214243451	0.999770134585052	nowine_vs_abstemious	FALSE	0.189	0.342	0.246	0	0	0
hsa-miR-1255b-2-3p	0.0489036530540967	-0.103346765511743	4.43456376493869	-0.0233048324457168	0.981407117027637	0.999770134585052	nowine_vs_abstemious	FALSE	0.025	0.062	0.022	0	0	0
hsa-miR-1255b-5p	21.0523340309673	-0.332152320368874	0.507952940348298	-0.653903726083604	0.513173833220887	0.999770134585052	nowine_vs_abstemious	FALSE	20.485	22.563	11.918	9.58	10.338	8.748
hsa-miR-1256	2.7290255732451	-0.179685327726257	0.522038902576644	-0.344199113972884	0.730696548588585	0.999770134585052	nowine_vs_abstemious	FALSE	4.131	2.516	2.674	2.373	1.122	1.326
hsa-miR-1256-3p:Novel	3.33534905398177	0.748243844574807	0.466878699919855	1.60265149106878	0.109011618828019	0.904614316622964	nowine_vs_abstemious	FALSE	2.883	3.241	3.716	1.825	2.065	2.457
hsa-miR-1257	13.8399995394397	-0.00200325491230416	0.384852284526458	-0.00520525664741491	0.995846824840857	0.999770134585052	nowine_vs_abstemious	FALSE	13.602	14.578	8.687	9.533	8.142	6.719
hsa-miR-1257-3p:Novel	14.4395828419647	0.59826118039051	0.420169300622044	1.42385742962374	0.154487747106861	0.923443235003189	nowine_vs_abstemious	FALSE	13.56	14.209	15.714	9.533	8.177	10.068
hsa-miR-1258	4.95056333867911	0.255270662794563	0.480988608595907	0.530720807587823	0.595612264834316	0.999770134585052	nowine_vs_abstemious	FALSE	6.445	4.688	5.566	3.593	2.995	3.215
hsa-miR-1258-5p:Novel	0.715497544182904	0.780980197647358	0.859909445054863	0.90821214040454	0.363766151095205	0.999770134585052	nowine_vs_abstemious	FALSE	0.663	0.726	0.597	0	0	0
hsa-miR-125a-3p	1.47356452027201	0.35570659058969	0.518078361556792	0.686588394699239	0.4923421437611	0.999770134585052	nowine_vs_abstemious	FALSE	2.278	1.394	1.273	1.245	0.874	0.457
hsa-miR-125a-5p	3.61040822490703	0.320226749022675	0.744419023677174	0.430170023652626	0.667071965882837	0.999770134585052	nowine_vs_abstemious	FALSE	31.746	1.048	0.834	0	0.232	0
hsa-miR-125b-1-3p	2.76900183295649	-0.322854232083987	0.644138708616773	-0.501218491863787	0.616217361498392	0.999770134585052	nowine_vs_abstemious	FALSE	5.221	2.514	2.424	1.046	1.158	0.342
hsa-miR-125b-2-3p	2.45339801543728	-0.11648074987728	0.509240684429772	-0.228734179021283	0.819075527919698	0.999770134585052	nowine_vs_abstemious	FALSE	3.442	2.397	1.939	0.82	1.511	1.454
hsa-miR-125b-5p	12.7827978290139	0.29743315061142	0.363449230476195	0.818362306674087	0.413150338191041	0.999770134585052	nowine_vs_abstemious	FALSE	14.652	11.67	15.742	11.206	8.596	8.438
hsa-miR-126-3p	36.296542814654	-0.697159387091306	0.918659086117565	-0.758888033250332	NA	NA	nowine_vs_abstemious	NA	211.155	24.005	1.561	0.519	0.495	0
hsa-miR-126-5p	3.35107442538299	-0.027941169149042	0.650183096064338	-0.0429743088034346	0.965722013533215	0.999770134585052	nowine_vs_abstemious	FALSE	3.533	3.34	3.198	2.281	1.18	0.477
hsa-miR-1260a	2.18484626162213	-0.482573586147671	0.668656397872024	-0.721706376673348	0.470475020775709	0.999770134585052	nowine_vs_abstemious	FALSE	4.222	2.155	0.989	1.369	0.612	0.24
