ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	18_37.x	37_53.x	53_81.x	18_37.y	37_53.y	53_81.y
hsa-miR-6741-3p	1.91499044181824	-0.924220584672153	0.445907759281377	-2.07267212878651	0.0382028033097622	0.255869314823665	37_53_vs_18_37	FALSE	2.899	1.547	1.268	0.51	0	0
hsa-miR-6741-5p	16.4035280763759	-0.69873909795473	0.313836027018864	-2.22644641723281	0.0259842942922068	0.22228899934647	37_53_vs_18_37	FALSE	17.34	16.121	15.712	7.18	6.025	5.299
hsa-miR-6742-3p	0.209874118954136	-0.212270513456469	0.765390169848447	-0.277336346635469	0.781521853119039	NA	37_53_vs_18_37	NA	0.185	0.192	0.258	0	0	0
hsa-miR-6742-5p	1.42284038179204	-0.590227665384221	0.311442034315967	-1.89514452241671	0.0580732575846599	0.286701666952305	37_53_vs_18_37	FALSE	1.321	0.891	2.139	0.689	0	1.053
hsa-miR-6743-3p	18.359096006455	0.103111155009816	0.237819014496275	0.433569852386343	0.664600831049556	0.862374989841043	37_53_vs_18_37	FALSE	11.378	20.303	23.708	8.292	7.498	12.183
hsa-miR-6743-5p	3.57119702021298	-0.774523203373592	0.365566841926123	-2.11869106971719	0.0341165835494936	0.242331126787918	37_53_vs_18_37	FALSE	4.798	3.264	2.591	1.471	0.454	1.487
hsa-miR-6744-3p	0.836711245681466	0.335798140227375	0.395197427692347	0.849697180946194	0.395493466152437	NA	37_53_vs_18_37	NA	0.61	0.959	0.943	0	0	0
hsa-miR-6744-5p	0.978545835759304	-0.150230123535827	0.51668453434971	-0.290757925868449	0.771236466000227	NA	37_53_vs_18_37	NA	0.922	0.817	1.224	0	0	0
hsa-miR-6745	4.11191853004817	-0.405792869109713	0.267236594551358	-1.51847792324612	0.128893960793061	0.413873211094433	37_53_vs_18_37	FALSE	5.49	3.101	3.77	2.925	2.009	2.689
hsa-miR-6745-5p:Novel	28.1902631101599	-0.513948101312381	0.241344898484078	-2.12951715383488	0.0332114971975826	0.239531536711181	37_53_vs_18_37	FALSE	41.802	19.74	23.068	19.121	11.61	15.366
hsa-miR-6746-3p	0.190513290333734	-0.656191947794427	0.600461775353973	-1.09281219009753	0.274476268303722	NA	37_53_vs_18_37	NA	0.328	0.119	0.123	0	0	0
hsa-miR-6746-5p	28.8435226359501	-0.214694296139657	0.249238653888522	-0.86140048018268	0.389017511683776	0.684063801490451	37_53_vs_18_37	FALSE	51.906	18.052	16.15	4.664	4.013	4.116
hsa-miR-6747-3p	1.5865314505881	0.123432169447836	0.344833033386455	0.357947636964076	0.720382500230272	0.897224538012623	37_53_vs_18_37	FALSE	1.613	1.432	1.733	0.695	0.462	0.619
hsa-miR-6747-5p	4.92704086982574	-0.185309267203507	0.269878593193737	-0.68663936998693	0.492310012471933	0.74982109761807	37_53_vs_18_37	FALSE	7.074	4.746	2.807	2.133	1.494	1.887
hsa-miR-6748-3p	7.14090363814329	-0.659841153115474	0.324847350985053	-2.03123452019725	0.0422312101591555	0.267224615831735	37_53_vs_18_37	FALSE	9.817	6.32	5.178	4.633	2.541	1.691
hsa-miR-6748-5p	2.11175726646485	-0.142055184608223	0.285805713668078	-0.497034096292421	0.619165007354696	0.832072610588228	37_53_vs_18_37	FALSE	1.845	2.108	2.406	1.187	0.909	1.639
hsa-miR-6749-3p	0.444007288798962	-0.336455368071069	0.498176597284572	-0.67537369259214	0.499438375142849	NA	37_53_vs_18_37	NA	0.427	0.346	0.575	0	0	0
hsa-miR-6749-5p	11.2645642809305	0.0838735289126226	0.266995879571051	0.314137914964724	0.753416294030943	0.910559849996209	37_53_vs_18_37	FALSE	7.979	9.868	16.414	4.898	6.854	5.892
hsa-miR-675-3p	1.94549173813377	0.012005113438048	0.521746492635646	0.0230094760721882	0.981642714138762	0.995660113345417	37_53_vs_18_37	FALSE	1.606	1.076	3.303	0.069	0	0
hsa-miR-675-5p	6.1161610828703	-0.691302590396872	0.29995176471967	-2.30471252950605	0.0211826787032674	0.206214630005794	37_53_vs_18_37	FALSE	7.644	3.661	7.257	3.189	2.255	3.05
hsa-miR-6750-3p	0.267607035944154	-0.466048057581585	0.749155648188092	-0.622097769280349	0.533877581703343	NA	37_53_vs_18_37	NA	0.298	0.249	0.256	0	0	0
hsa-miR-6750-5p	6.29596241255376	0.161165722200864	0.276322566597889	0.583252117932866	0.559723590815558	0.793223758689037	37_53_vs_18_37	FALSE	6.426	7.318	4.991	2.961	3.772	3.512
hsa-miR-6751-3p	0.583316572274598	-0.700574223443146	0.401431613179533	-1.74518946799994	0.0809518939212785	NA	37_53_vs_18_37	NA	0.874	0.315	0.574	0	0	0
hsa-miR-6751-5p	2.47567467327582	-0.369087290137961	0.274907426171528	-1.3425875585757	0.179405561156945	0.486580817630213	37_53_vs_18_37	FALSE	2.845	2.126	2.474	1.7	1.151	1.576
hsa-miR-6752-3p	1.68274354860587	-0.544334633193614	0.412981204489968	-1.31806151775326	0.187483055309083	0.4951194725622	37_53_vs_18_37	FALSE	1.627	1.565	1.877	0.509	0	0.467
hsa-miR-6752-5p	6.1664417787683	-0.490742624239366	0.212794600465388	-2.30617987094644	0.0211005838404834	0.206214630005794	37_53_vs_18_37	FALSE	8.325	4.887	5.285	5.564	3.154	4.334
hsa-miR-6753-3p	0.601356778374692	-0.17991898664253	0.45469193333345	-0.395694256820223	0.692330592832491	NA	37_53_vs_18_37	NA	0.439	0.602	0.777	0	0	0
hsa-miR-6753-5p	0.811523206019863	-0.585066200574193	0.361756284979767	-1.61729381040862	0.105814874732448	NA	37_53_vs_18_37	NA	1.07	0.593	0.78	0.324	0	0
hsa-miR-6754-3p	0.482441919179289	0.15414856712127	0.543892870243234	0.283417149874264	0.776857083415484	NA	37_53_vs_18_37	NA	0.264	0.549	0.644	0	0	0
hsa-miR-6754-5p	7.73552702059749	-0.226617049842935	0.263775856942033	-0.859127338150344	0.39027026605522	0.684088674261706	37_53_vs_18_37	FALSE	6.986	7.672	8.62	3.782	4.143	4.766
hsa-miR-6755-3p	0.095229418904802	-0.739066472661583	1.25410832440427	-0.589316296112343	0.555649115069497	NA	37_53_vs_18_37	NA	0.156	0.027	0.107	0	0	0
hsa-miR-6755-5p	0.897751104486517	-0.700888309494607	0.386936611184519	-1.8113775983849	0.0700824212056125	NA	37_53_vs_18_37	NA	1.546	0.519	0.626	0	0	0
hsa-miR-6756-3p	0.358891749369248	-0.691988151089188	0.508948202663444	-1.35964356975396	0.173942743435856	NA	37_53_vs_18_37	NA	0.358	0.268	0.464	0	0	0
hsa-miR-6756-5p	30.3174269816471	-0.735566229482273	0.240680100476924	-3.05619878014301	0.00224162589279787	0.0640776962526609	37_53_vs_18_37	FALSE	46.251	22.114	22.399	13.609	15.648	16.178
hsa-miR-6757-3p	0.158257474242572	0.171341943537298	1.04664938943076	0.16370519609292	0.869963226846766	NA	37_53_vs_18_37	NA	0.147	0.208	0.114	0	0	0
hsa-miR-6757-5p	53.4445211295434	0.419321953516036	0.268594131553806	1.56117317638429	0.118482896096922	0.397316034980237	37_53_vs_18_37	FALSE	47.375	65.159	46.678	27.543	41.545	24.039
hsa-miR-6758-3p	0.092783780294593	-0.58717013675288	1.26335570887445	-0.464770240580937	0.642096001302419	NA	37_53_vs_18_37	NA	0.125	0.032	0.128	0	0	0
hsa-miR-6758-5p	9.35078896975717	-0.538121405955981	0.209017917367486	-2.57452285781739	0.0100378453709062	0.1406499133595	37_53_vs_18_37	FALSE	11.236	7.602	9.299	8.581	5.138	7.12
hsa-miR-6759-3p	0.31491248467748	-0.118681469479134	0.506484041604163	-0.234324203193529	0.814733297475547	NA	37_53_vs_18_37	NA	0.419	0.264	0.26	0	0	0
hsa-miR-6759-5p	1.18300287973964	-0.861386946491593	0.369502441111326	-2.33120772869825	0.0197424088117164	NA	37_53_vs_18_37	NA	1.633	0.697	1.248	0.669	0	0.107
hsa-miR-676-3p	1.74426974465509	-0.188866005562257	0.411519906898369	-0.45894743461074	0.646271914290117	0.852407557504179	37_53_vs_18_37	FALSE	1.323	2.228	1.649	0.408	0	0.475
hsa-miR-676-5p	1.51365424587121	-0.908883815939479	0.468755063114038	-1.93893119767405	0.0525097165209994	0.278962274452868	37_53_vs_18_37	FALSE	2.198	0.904	1.466	0.269	0	0
hsa-miR-6760-3p	0.558844830805767	-0.371957286355515	0.491549257564836	-0.756703993813791	0.449227221563548	NA	37_53_vs_18_37	NA	0.637	0.56	0.473	0	0	0
hsa-miR-6760-5p	53.9845035969842	-0.481338270910085	0.23641224066605	-2.03601247360965	0.0417491027432585	0.266402488320262	37_53_vs_18_37	FALSE	68.613	47.404	45.631	38.464	26.189	29.834
hsa-miR-6761-3p	0.0961004392995397	-0.227918694004629	1.30824932903279	-0.174216557155152	0.861695273788188	NA	37_53_vs_18_37	NA	0.104	0.078	0.108	0	0	0
hsa-miR-6761-5p	1.16791804231178	0.333317792392703	0.367725899926182	0.906430013386639	0.364708292843778	NA	37_53_vs_18_37	NA	0.982	1	1.56	0.296	0	0.599
hsa-miR-6762-3p	0.206406735210615	-0.169660648508151	0.670599624447207	-0.252998424578611	0.800269430608992	NA	37_53_vs_18_37	NA	0.222	0.171	0.23	0	0	0
hsa-miR-6762-5p	8.18867014759667	-0.359737984836538	0.279574326553441	-1.28673469152674	0.198186776986371	0.508816873226785	37_53_vs_18_37	FALSE	11.245	6.888	6.359	5.794	2.769	3.403
hsa-miR-6763-3p	0.226771321528361	-0.431993025126982	0.833468915721695	-0.518307302142063	0.604243878967359	NA	37_53_vs_18_37	NA	0.338	0.13	0.217	0	0	0
hsa-miR-6763-5p	15.2209669893811	0.0184926139649486	0.207709914937636	0.0890309640274076	0.929057302089117	0.980585383500743	37_53_vs_18_37	FALSE	24.472	13.467	7.197	6.073	3.269	3.697
hsa-miR-6764-3p	0.295505648732995	-0.463336021471547	0.55317181231142	-0.837598755322519	0.402256092128559	NA	37_53_vs_18_37	NA	0.472	0.172	0.245	0	0	0
hsa-miR-6764-5p	1.39113243392296	-0.873949049977396	0.385445985616883	-2.26737100031978	0.0233675714890483	0.211898191224627	37_53_vs_18_37	FALSE	2.819	0.684	0.65	0.429	0	0
hsa-miR-6765-3p	2.57806450230538	-0.488032990408483	0.328824644956176	-1.48417400549015	0.137762764063889	0.428839201813752	37_53_vs_18_37	FALSE	2.619	2.029	3.16	1.363	0.429	1.22
hsa-miR-6765-5p	4.12445981147105	-0.037510322622436	0.299083996007847	-0.125417351389982	0.900193152149993	0.972505319466696	37_53_vs_18_37	FALSE	5.751	3.596	2.964	1.948	0.656	1.311
hsa-miR-6766-3p	0.1990379548415	-0.297673668495195	0.800920168619957	-0.371664592999459	0.710142590188999	NA	37_53_vs_18_37	NA	0.162	0.243	0.189	0	0	0
hsa-miR-6766-5p	3.03080819190632	-0.0258505043325936	0.263903623551044	-0.0979543364534119	0.921968553150876	0.980377753899583	37_53_vs_18_37	FALSE	2.403	2.845	3.923	1.62	1.469	2.104
hsa-miR-6767-3p	0.383085012618888	0.134443033024401	0.587506246357444	0.22883677213298	0.818995784993098	NA	37_53_vs_18_37	NA	0.245	0.357	0.563	0	0	0
hsa-miR-6767-5p	5.24480178452403	0.238393121304775	0.297905493172028	0.800230699898886	0.423577145877833	0.711825981142304	37_53_vs_18_37	FALSE	5.252	5.814	4.588	2.595	2.205	2.484
hsa-miR-6768-3p	0.0995788008864519	0.089584689934009	1.05900610923877	0.0845931757640227	0.932584824573219	NA	37_53_vs_18_37	NA	0.083	0.113	0.102	0	0	0
hsa-miR-6768-5p	29.342274561862	-0.166750493633688	0.241845738574356	-0.689491138511088	0.49051424784276	0.749697216766697	37_53_vs_18_37	FALSE	25.823	25.341	37.712	16.095	15.938	18.117
hsa-miR-6769a-3p	1.47565677339349	-0.787092668900478	0.403860513681589	-1.94892207144826	0.0513047318109292	0.276957104304724	37_53_vs_18_37	FALSE	1.397	0.933	2.179	0.357	0	0.484
hsa-miR-6769a-5p	4.55439876018361	-0.598305359178307	0.34675687740551	-1.72543184624029	0.084449676262626	0.337798705050504	37_53_vs_18_37	FALSE	4.372	4.151	5.212	1.743	1.209	1.548
hsa-miR-6769b-3p	0.115775868992919	-0.143717626698644	1.11418717583552	-0.128988764020616	0.897366539565996	NA	37_53_vs_18_37	NA	0.18	0.103	0.061	0	0	0
hsa-miR-6769b-5p	5.21292728949478	-0.356871679325732	0.302098535179585	-1.18130887034453	0.237480044776014	0.552783738783491	37_53_vs_18_37	FALSE	9.456	4.238	1.727	1.223	1.156	1.048
hsa-miR-6770-3p	9.10351322389202	-0.197983521518807	0.279340037685669	-0.708754545746824	0.478476809357715	0.743240318843263	37_53_vs_18_37	FALSE	10.796	8.963	7.43	5.473	4.607	3.882
hsa-miR-6770-5p	2.59974046284136	-1.1668980642423	0.3767603374717	-3.09718924256446	0.00195365111490682	0.059742539731121	37_53_vs_18_37	FALSE	2.843	1.281	3.838	1.014	0.338	0.784
hsa-miR-6771-3p	1.3669050931235	0.16185152728464	0.392856004576728	0.411986899523205	0.680349025388952	0.873193807345311	37_53_vs_18_37	FALSE	1.397	1.896	0.732	0	0.626	0
hsa-miR-6771-5p	4.32558458640956	-0.0419725755605907	0.241112858342084	-0.174078544998381	0.8618037343624	0.956484003261823	37_53_vs_18_37	FALSE	4.927	3.99	4.055	2.589	2.586	2.911
hsa-miR-6772-3p	0.27464515280639	0.0172219564437896	0.640989448946165	0.0268677689969839	0.978565200846567	NA	37_53_vs_18_37	NA	0.331	0.246	0.247	0	0	0
hsa-miR-6772-5p	49.1734948377332	-0.465829885024587	0.238436573762656	-1.95368469557142	0.0507385173372016	0.276583917763722	37_53_vs_18_37	FALSE	34.101	28.128	89.47	21.507	17.843	25.525
hsa-miR-6773-3p	0.125000279887427	0.312045858763242	1.43478160376079	0.217486659952511	0.827829102024673	NA	37_53_vs_18_37	NA	0.052	0.227	0.088	0	0	0
hsa-miR-6773-5p	80.7492463329992	-0.42650463276215	0.21810793539456	-1.9554750815948	0.0505270217181167	0.276073051065887	37_53_vs_18_37	FALSE	104.097	70.833	66.749	61.692	49.895	45.346
hsa-miR-6774-3p	0.330245284827664	-0.571721764512236	0.550574527463511	-1.03840939962506	0.299079495315013	NA	37_53_vs_18_37	NA	0.334	0.33	0.327	0	0	0
hsa-miR-6774-5p	8.11211774543576	0.218801413485278	0.425752679209439	0.513916703687128	0.607310228566375	0.826063739889292	37_53_vs_18_37	FALSE	6.278	9.579	8.429	1.314	1.292	1.65
hsa-miR-6775-3p	0.285126077577645	-0.481268105234992	1.14941505017984	-0.418706980702654	0.675430293334771	NA	37_53_vs_18_37	NA	0.301	0.094	0.486	0	0	0
hsa-miR-6775-5p	1.75740626102095	-0.464852033218555	0.27648070032479	-1.68131819932632	0.0927011247396508	0.354507925149321	37_53_vs_18_37	FALSE	2.212	1.363	1.714	1.412	0.655	0.827
hsa-miR-6776-3p	0.097809648498031	-0.329205264579998	1.16711581932971	-0.282067348525071	0.777891869186373	NA	37_53_vs_18_37	NA	0.115	0.078	0.101	0	0	0
hsa-miR-6776-5p	1.24468603729969	-0.30044358056322	0.361708029986531	-0.830624580201903	0.406185744441684	0.695470697568522	37_53_vs_18_37	FALSE	1.632	0.994	1.111	0.355	0	0.41
hsa-miR-6777-3p	0.0567913674357734	-0.511211391630475	1.66867588011581	-0.306357512397792	0.759332454248808	NA	37_53_vs_18_37	NA	0.093	0.042	0.035	0	0	0
hsa-miR-6777-5p	315.385491563085	-0.0189506542894251	0.232962747542813	-0.0813462860019815	0.935166565024013	0.981117942172928	37_53_vs_18_37	FALSE	316.468	292.121	340.709	239.553	187.35	156.474
hsa-miR-6778-3p	5.05175231040554	-0.0615292177384742	0.33824038184816	-0.181909733551848	0.855653565679845	0.956484003261823	37_53_vs_18_37	FALSE	6.008	3.614	5.653	1.737	1.674	1.619
hsa-miR-6778-5p	16.8361474094945	-0.193148499357418	0.200220258245681	-0.964680103051383	0.334705064073917	0.646187676730005	37_53_vs_18_37	FALSE	15.438	14.707	20.776	12.992	11.243	11.929
hsa-miR-6779-3p	1.7839542148261	0.566389906309867	0.451899079283058	1.25335485792193	0.210076592235708	0.52107887005344	37_53_vs_18_37	FALSE	0.977	1.581	2.889	0	0	0
hsa-miR-6779-5p	1.4569611673941	-0.210993411392416	0.293479238405099	-0.71893811820915	0.472179048729089	0.739250584265375	37_53_vs_18_37	FALSE	1.731	1.325	1.31	0.961	0.632	0.665
hsa-miR-6780a-3p	0.26960880308042	-0.753049637586716	0.813202782468998	-0.926029342029981	0.354430731797332	NA	37_53_vs_18_37	NA	0.434	0.156	0.221	0	0	0
hsa-miR-6780a-5p	9.08942406252229	-0.282570047106498	0.262461215322758	-1.07661639362224	0.281651677290655	0.59351871816112	37_53_vs_18_37	FALSE	15.062	6.535	5.528	6.005	3.088	3.121
hsa-miR-6780b-3p	0.0853778950905667	-0.521573768712607	1.4647553553843	-0.356082513571533	0.721778772264147	NA	37_53_vs_18_37	NA	0.114	0.042	0.104	0	0	0
hsa-miR-6780b-5p	3.71414778730238	-0.0622547043782221	0.296543863784607	-0.209934218782016	0.833719014561724	0.949580840686435	37_53_vs_18_37	FALSE	5.265	3.082	2.754	1.982	0.89	1.348
hsa-miR-6781-3p	0.345582219693467	-0.31759831673676	0.625835687654777	-0.507478756807416	0.611818938048753	NA	37_53_vs_18_37	NA	0.541	0.242	0.252	0	0	0
hsa-miR-6781-5p	10.7644110577269	-0.222539362709978	0.215491393987762	-1.03270649742336	0.301741271973391	0.614850039363841	37_53_vs_18_37	FALSE	12.229	8.829	11.382	7.563	6.673	6.505
hsa-miR-6782-3p	0.337392525158774	0.0921046605848791	0.583308614741594	0.157900394846185	0.87453528692552	NA	37_53_vs_18_37	NA	0.187	0.367	0.466	0	0	0
hsa-miR-6782-5p	7.14997050457668	0.0135497796513281	0.236685255438311	0.0572480935757303	0.954347567817223	0.987496499970757	37_53_vs_18_37	FALSE	9.333	7.156	4.778	3.991	2.619	2.847
hsa-miR-6783-3p	0.863390967684632	-0.379592488356557	0.552683057296743	-0.686817667639753	0.492197634832756	NA	37_53_vs_18_37	NA	0.586	0.433	1.654	0	0	0
hsa-miR-6783-5p	5.80235515875396	-0.676236005352365	0.331268186490121	-2.04135511024247	0.0412155429397756	0.265409979809983	37_53_vs_18_37	FALSE	9.733	4.926	2.543	3.91	1.411	1.487
hsa-miR-6784-3p	0.37853456090878	-0.216929550332119	0.721589124483773	-0.300627521911879	0.763698542283725	NA	37_53_vs_18_37	NA	0.302	0.244	0.614	0	0	0
hsa-miR-6784-5p	18.4560433875162	-1.09791650338543	0.286499220459038	-3.83217972330366	0.000127012894854523	0.0198478817026001	37_53_vs_18_37	TRUE	35.457	11.239	8.258	5.13	1.994	3.431
hsa-miR-6785-3p	0.228955786923784	-0.480423058456048	0.781536289229861	-0.614716251921539	0.538742125076052	NA	37_53_vs_18_37	NA	0.352	0.181	0.151	0	0	0
hsa-miR-6785-5p	9.42670156893718	-0.240221524696623	0.211689662095253	-1.13478155862203	0.256466854876761	0.571986972246555	37_53_vs_18_37	FALSE	10.982	8.772	8.488	8.245	5.554	5.54
hsa-miR-6786-3p	0.610732121317264	0.216334292083978	0.432313605037835	0.500410557435603	0.616786021054231	NA	37_53_vs_18_37	NA	0.558	0.614	0.664	0	0	0
hsa-miR-6786-5p	4.21684803882873	-0.190422166111751	0.218418167607455	-0.871823842300432	0.383304485599282	0.681704377387914	37_53_vs_18_37	FALSE	3.553	4.082	5.09	2.697	2.755	3.129
hsa-miR-6787-3p	0.242048734782049	-0.397999325662446	0.891575443048189	-0.446400053709123	0.655308294031237	NA	37_53_vs_18_37	NA	0.218	0.367	0.126	0	0	0
hsa-miR-6787-5p	30.9265891544043	-0.176934671763288	0.229312328469483	-0.771588134594494	0.440358404072703	0.719567463634582	37_53_vs_18_37	FALSE	32.4	28.575	32.009	16.606	15.463	18.164
hsa-miR-6788-3p	60.2871761714447	0.46426367193997	0.272531051699131	1.70352577823869	0.0884697180680424	0.345621698585819	37_53_vs_18_37	FALSE	44.646	62.348	74.885	20.939	28.212	26.046
hsa-miR-6788-5p	1.73428919147009	-0.476277410425238	0.266690472881931	-1.78588085760414	0.0741185510222974	0.317032634299754	37_53_vs_18_37	FALSE	2.358	1.383	1.459	1.241	0.202	1.168
hsa-miR-6789-3p	1.5746754334876	-0.746916621442371	0.412379998330858	-1.81123387280076	0.0701046569306471	0.312726836328777	37_53_vs_18_37	FALSE	1.497	1.16	2.132	0.406	0	0.13
hsa-miR-6789-5p	2.62688350155388	-0.199024509003133	0.289460795874188	-0.687569825827598	0.49172371524077	0.74982109761807	37_53_vs_18_37	FALSE	2.357	2.702	2.833	1.535	1.201	1.646
hsa-miR-6790-3p	13.6988706959572	-0.110209870296603	0.262185251819039	-0.4203511430638	0.674228953708643	0.868116746979381	37_53_vs_18_37	FALSE	11.514	14.632	15.002	6.147	5.413	7.688
hsa-miR-6790-5p	42.8548038993833	-0.468356071375383	0.211176942872826	-2.21783716064795	0.0265659373717085	0.223375817044803	37_53_vs_18_37	FALSE	52.246	35.349	41.23	27.369	22.761	27.8
hsa-miR-6791-3p	0.806481522065354	-0.279131576694457	0.386062843235339	-0.723021087331893	0.469666928850287	NA	37_53_vs_18_37	NA	0.916	0.624	0.896	0	0	0
hsa-miR-6791-5p	11.6338074369216	-0.276316948081041	0.286109279977414	-0.965774154906314	0.334157203778029	0.646187676730005	37_53_vs_18_37	FALSE	18.546	8.603	7.598	2.185	2.235	1.798
hsa-miR-6792-3p	0.182350477311708	-0.541399474045973	1.57651896113454	-0.343414502072564	NA	NA	37_53_vs_18_37	NA	0.075	0.048	0.452	0	0	0
hsa-miR-6792-5p	8.00106861760001	-0.334136763992643	0.313626494756662	-1.06539711911742	0.286696259913907	0.59787903313007	37_53_vs_18_37	FALSE	9.538	7.362	7.063	4.622	2.156	3.074
hsa-miR-6793-3p	0.377359747733281	-0.465790375851198	0.623463644661545	-0.747101101787672	0.455002535189473	NA	37_53_vs_18_37	NA	0.646	0.335	0.135	0	0	0
hsa-miR-6793-5p	16.1638332957223	0.369736651024529	0.272572996647683	1.35646837937668	0.174950189600588	0.484731967403992	37_53_vs_18_37	FALSE	13.342	20.64	14.123	9.358	8.366	8.126
hsa-miR-6794-3p	0.0446049106353368	-0.476959515174326	2.44677655748768	-0.194933825777725	0.84544475298003	NA	37_53_vs_18_37	NA	0.058	0.018	0.061	0	0	0
hsa-miR-6794-5p	10.7517112312427	0.252514002870503	0.230089385915567	1.09746045809851	0.272440157091846	0.582622534295249	37_53_vs_18_37	FALSE	10.957	10.818	10.453	6.966	5.571	6.425
hsa-miR-6795-3p	0.0412019931932396	-0.229772511262463	2.48189956421882	-0.0925792947366036	0.926237793497578	NA	37_53_vs_18_37	NA	0.033	0.028	0.065	0	0	0
hsa-miR-6795-5p	5.23222864364666	-0.0454145466882198	0.255741218967164	-0.177580082208222	0.859052768002891	0.956484003261823	37_53_vs_18_37	FALSE	6.814	4.647	4.186	3.288	2.282	3.087
hsa-miR-6796-3p	0.218262198870373	-0.679382693103488	0.698502892171725	-0.972626886327141	0.330738774998013	NA	37_53_vs_18_37	NA	0.322	0.126	0.21	0	0	0
hsa-miR-6796-5p	5.81456340906341	-0.283581625711579	0.258521558786768	-1.09693608162668	0.27266933452299	0.582622534295249	37_53_vs_18_37	FALSE	4.979	5.061	7.578	4.253	3.291	3.804
hsa-miR-6797-3p	0.456105899902901	-0.386689235720103	0.546323734929437	-0.707802372470689	0.479067992864679	NA	37_53_vs_18_37	NA	0.588	0.356	0.427	0	0	0
hsa-miR-6797-5p	3.19202525710725	-0.455882002095645	0.237950444211373	-1.91586951479142	0.0553817066966566	0.282820741823449	37_53_vs_18_37	FALSE	4.491	2.322	2.776	2.782	1.572	1.57
hsa-miR-6798-3p	0.0280234767400295	-0.225273076241401	3.2732110379618	-0.0688232667031689	0.945130297845172	NA	37_53_vs_18_37	NA	0.018	0.04	0.025	0	0	0
hsa-miR-6798-5p	1.19020937829908	-0.307344370397591	0.306766539544886	-1.00188361759911	0.316399805747882	NA	37_53_vs_18_37	NA	1.2	0.895	1.516	0.638	0	0.651
hsa-miR-6799-3p	0.304603638421682	-0.532851394592187	0.612235226504861	-0.870337692971603	0.384115885869644	NA	37_53_vs_18_37	NA	0.438	0.187	0.295	0	0	0
hsa-miR-6799-5p	8.38265712676302	-0.368430785026175	0.278721006700331	-1.32186227865594	0.18621401535615	0.494008932639331	37_53_vs_18_37	FALSE	9.369	5.974	10.057	4.492	3.2	4.595
hsa-miR-6800-3p	0.251774608532961	-0.779610682811711	0.778614845243854	-1.00127898610454	0.316691949291106	NA	37_53_vs_18_37	NA	0.34	0.279	0.125	0	0	0
hsa-miR-6800-5p	7.80958336346782	-0.432444981701593	0.254432526943536	-1.69964503712044	0.089197713527484	0.347885924306859	37_53_vs_18_37	FALSE	10.32	6.635	6.428	5.591	4.416	3.849
hsa-miR-6801-3p	0.811406208444986	-0.581772284805005	0.795519447268397	-0.731311204022298	0.464589088510001	NA	37_53_vs_18_37	NA	1.692	0.525	0.184	0	0	0
hsa-miR-6801-5p	3.67963463233442	0.0403990883725068	0.302918306517561	0.133366282272428	0.893903710008688	0.972330120191715	37_53_vs_18_37	FALSE	4.034	3.531	3.465	1.646	1.445	2.175
hsa-miR-6802-3p	0.0511646414227995	-0.154501471178655	2.14396672797965	-0.0720633716756639	0.94255147557654	NA	37_53_vs_18_37	NA	0.055	0.037	0.064	0	0	0
hsa-miR-6802-5p	19.8669854050579	-0.276874631365498	0.208432057752269	-1.32836874687759	0.184056318866222	0.491936158976538	37_53_vs_18_37	FALSE	24.196	18.662	16.55	16.358	12.251	11.761
hsa-miR-6803-3p	0.0781032981905643	-0.0452640883214539	1.53842076215521	-0.029422437238849	0.976527678220637	NA	37_53_vs_18_37	NA	0.073	0.088	0.072	0	0	0
hsa-miR-6803-5p	15.2561428527707	-0.541408873917259	0.243054937562516	-2.2275164592285	0.0259127770301356	0.22228899934647	37_53_vs_18_37	FALSE	23.965	9.217	12.7	6.559	5.183	7.577
hsa-miR-6804-3p	0.531366842177358	-0.120053367949842	0.492196627692047	-0.243913430518171	0.807297867232739	NA	37_53_vs_18_37	NA	0.398	0.672	0.516	0	0	0
hsa-miR-6804-5p	2.69252004268168	-0.40692234328563	0.267578451456121	-1.52075901878952	0.128320322015686	0.412596481213672	37_53_vs_18_37	FALSE	3.103	2.115	2.906	1.434	1.265	1.692
hsa-miR-6805-3p	0.956190541383433	-0.094051304369616	0.403361318405946	-0.233168873855579	0.81563027481221	NA	37_53_vs_18_37	NA	0.935	1.064	0.857	0	0	0
hsa-miR-6805-5p	45.4587437631324	-0.144499854535625	0.201508687280021	-0.717089950245297	0.473318596350529	0.739516619048606	37_53_vs_18_37	FALSE	51.639	43.034	41.524	34.366	22.205	24
hsa-miR-6806-3p	14.3313663923621	-0.141254150584506	0.373358057755624	-0.378334276307389	0.70518228561344	0.889637931904146	37_53_vs_18_37	FALSE	21.087	9.972	11.977	4.682	2.018	1.767
hsa-miR-6806-5p	0.870733450737084	-0.702931335337401	0.323524040607636	-2.17273292586595	0.0298004241356776	NA	37_53_vs_18_37	NA	1.117	0.624	0.885	0.395	0	0.576
hsa-miR-6807-3p	0.253047113416043	-0.93752340891574	0.731078487453125	-1.28238407367424	0.199707948280599	NA	37_53_vs_18_37	NA	0.533	0.082	0.145	0	0	0
hsa-miR-6807-5p	7.03743788955379	-0.462437708346778	0.277552168810249	-1.66612896713817	0.0956877301108914	0.360495305505786	37_53_vs_18_37	FALSE	8.23	6.232	6.662	4.743	3.015	3.457
hsa-miR-6808-3p	0.375908905794644	-0.590872338968438	0.612042819487838	-0.965410131701054	0.334339428774827	NA	37_53_vs_18_37	NA	0.392	0.5	0.217	0	0	0
