ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	_40.x	40_60.x	60_.x	_40.y	40_60.y	60_.y
hsa-miR-708-5p	0.682913995673856	0.0874773623358696	0.474472889478809	0.184367461820548	0.853725193944469	0.955144748283059	40_60_vs__40	FALSE	0.886	0.572	0.537	0	0	0
hsa-miR-7106-3p	4.12107892291773	0.645516128876117	0.26696773881121	2.41795556178644	0.0156079828026875	0.221568992982481	40_60_vs__40	FALSE	3.649	4.887	3.294	2.39	1.998	1.899
hsa-miR-7106-5p	2.32945775524019	-0.308819545417009	0.240663721288179	-1.2831994110455	0.199422222278168	0.546101256678035	40_60_vs__40	FALSE	2.051	2.243	3.077	1.491	1.308	2.035
hsa-miR-7107-3p	0.795944262852833	-0.525911231430786	0.4059641868434	-1.29546213305179	0.195160856104958	0.542358020073408	40_60_vs__40	FALSE	0.895	0.749	0.709	0	0	0
hsa-miR-7107-5p	2.11785096772744	-0.693537894030439	0.276369122027686	-2.50946230513032	0.0120915120039995	0.208125150368842	40_60_vs__40	FALSE	2.69	1.658	2.043	1.418	0.872	0.9
hsa-miR-7108-3p	3.11721651284444	-0.449801583926578	0.293054981071535	-1.53487097295501	0.124815524885112	0.463814487273344	40_60_vs__40	FALSE	3.42	2.754	3.352	1.321	1.196	2.49
hsa-miR-7108-5p	25.4749434328648	-0.259029879949894	0.276621209832342	-0.936406431404481	0.349063967869212	0.697658794033734	40_60_vs__40	FALSE	18.995	26.006	37.069	8.933	9.935	15.823
hsa-miR-7109-3p	0.112462357346449	-0.414278118785894	1.13214095238305	-0.365924506055432	0.714421409495625	NA	40_60_vs__40	NA	0.141	0.107	0.068	0	0	0
hsa-miR-7109-5p	0.536152331965841	-0.397034811197559	0.39168780323392	-1.01365119852978	0.310749218176532	NA	40_60_vs__40	NA	0.483	0.436	0.87	0	0	0
hsa-miR-711	295.645343946299	-0.0463549983065215	0.197022411394311	-0.235277793924412	0.813993129293638	0.940742732564402	40_60_vs__40	FALSE	309.441	298.197	262.511	210.869	179.053	184.05
hsa-miR-711-5p:Novel	9.84538088650103	-0.0864180893168352	0.219930244151794	-0.392934085305657	0.694368165778632	0.897206658789818	40_60_vs__40	FALSE	10.304	11.05	6.173	5.786	5.536	4.187
hsa-miR-7110-3p	4.56717017185299	-0.689185803414834	0.314938471667655	-2.18831887944801	0.0286463826213132	0.27693325176793	40_60_vs__40	FALSE	5.339	3.828	4.739	2.495	1.23	2.634
hsa-miR-7110-5p	11.3079983987357	0.0718428292479446	0.256998576926061	0.279545630591619	0.779826124980297	0.929709849738311	40_60_vs__40	FALSE	9.035	13.661	10.402	5.879	4.377	5.097
hsa-miR-7111-3p	0.486255475881435	0.196099993044955	0.474718886126781	0.413086562965568	0.679543193796173	NA	40_60_vs__40	NA	0.444	0.511	0.513	0	0	0
hsa-miR-7111-5p	0.712309547536219	0.0757986924154845	0.343219248975708	0.220846274332502	0.825212131320583	0.943993517275261	40_60_vs__40	FALSE	0.675	0.753	0.694	0	0	0
hsa-miR-7112-3p	1.65029709037519	-0.512239380314466	0.368059287018898	-1.39173062161631	0.164003985870169	0.511514130335726	40_60_vs__40	FALSE	2.709	1.096	0.83	0.37	0	0
hsa-miR-7112-5p	0.640240789473201	-0.562464446601213	0.426808062187296	-1.3178393203697	0.187557442078625	NA	40_60_vs__40	NA	0.775	0.576	0.521	0	0	0
hsa-miR-7113-3p	0.345405760271778	-0.862788344770769	0.479391332795656	-1.79975791330908	0.0718988721203398	NA	40_60_vs__40	NA	0.529	0.255	0.191	0	0	0
hsa-miR-7113-5p	387.620180682699	-0.918230240415807	0.258355859495115	-3.55412972715322	0.000379232101265864	0.0364858597195673	40_60_vs__40	TRUE	844.987	116.364	105.938	75.982	50.762	50.958
hsa-miR-7114-3p	1.2803052426664	-0.563377668087642	0.383145446555147	-1.47040157504927	0.141453025052132	0.485347357199557	40_60_vs__40	FALSE	1.422	1.065	1.495	0	0	0.366
hsa-miR-7114-5p	6.36711063114795	0.166466545607095	0.32733681086971	0.508548198917212	0.611068946330662	0.857302026589222	40_60_vs__40	FALSE	3.875	10.647	1.471	0.93	0.277	0
hsa-miR-7150	9.04321385206925	0.444190803766433	0.288444066464981	1.53995472748045	0.123571389214677	0.461132257313306	40_60_vs__40	FALSE	8.968	10.957	4.799	3.91	3.674	3.993
hsa-miR-7150-3p:Novel	10.5915188044261	-0.373154200008778	0.187293750806457	-1.99234730684839	0.0463329645464864	0.323860366398537	40_60_vs__40	FALSE	11.755	8.937	12.091	7.454	6.559	8.65
hsa-miR-7151-3p	0.506098544530521	-1.0236843249119	0.413662540678559	-2.4746846142575	0.0133353879252269	NA	40_60_vs__40	NA	0.758	0.305	0.47	0	0	0
hsa-miR-7151-5p	0.996531449557402	0.0817245750928003	0.387686017842392	0.210800935116582	0.833042608822775	0.948111428907107	40_60_vs__40	FALSE	1.003	1.025	0.919	0	0	0
hsa-miR-7152-3p	0.243785403812048	-0.317301952877358	0.613962233184089	-0.51681021360514	0.605288649517064	NA	40_60_vs__40	NA	0.213	0.231	0.334	0	0	0
hsa-miR-7152-5p	0.188568277263969	-0.844180747506782	0.920043005061402	-0.917544878731449	0.358857187079839	NA	40_60_vs__40	NA	0.223	0.118	0.282	0	0	0
hsa-miR-7153-3p	0.24986044941186	-0.32431062421173	1.11370487534201	-0.291199788554519	0.770898524278042	NA	40_60_vs__40	NA	0.104	0.407	0.177	0	0	0
hsa-miR-7153-5p	2.29809682373945	-1.05844260469309	0.414818423146217	-2.551580512421	0.0107235544378083	0.199545060281919	40_60_vs__40	FALSE	4.55	0.727	1.453	0.248	0	0
hsa-miR-7154-3p	1.43814527139815	-0.584986301939959	0.295400818037549	-1.98031375074121	0.0476682846271674	0.328196139658047	40_60_vs__40	FALSE	1.873	1.306	0.882	1.132	0.471	0.584
hsa-miR-7154-5p	0.251581843100169	-0.329579592521079	0.581367008067762	-0.566904533534631	0.570779043895344	NA	40_60_vs__40	NA	0.261	0.26	0.214	0	0	0
hsa-miR-7155-3p	0.281821901514924	0.112447010042082	0.554952010388127	0.202624745810791	0.839428346839266	NA	40_60_vs__40	NA	0.218	0.35	0.252	0	0	0
hsa-miR-7155-5p	2.60341184210369	0.626507142534175	0.360850969334377	1.73619359728983	0.0825296090012759	0.3978812183642	40_60_vs__40	FALSE	1.812	3.358	2.437	0.667	1.49	0.836
hsa-miR-7156-3p	1.26718805050461	0.579724964286465	0.282794420235644	2.04998727981761	0.0403656721143443	0.314413708187832	40_60_vs__40	FALSE	1.332	1.285	1.097	0	0.545	0.395
hsa-miR-7156-5p	1.18818328871091	-0.261576957731369	0.320672720667503	-0.815713158222121	0.414664211499495	0.742513158952931	40_60_vs__40	FALSE	1.447	1.039	1.019	0.473	0.232	0.711
hsa-miR-7157-3p	0.97594957919584	0.721521944683373	0.444925896348538	1.62166767680828	0.104874523311049	0.427879347576788	40_60_vs__40	FALSE	0.582	1.39	0.803	0	0	0.34
hsa-miR-7157-5p	0.304501378849028	-0.564684275263849	0.484349236570348	-1.16586180513538	0.243670323768537	NA	40_60_vs__40	NA	0.308	0.298	0.314	0	0	0
hsa-miR-7158-3p	60.1597280436245	0.434368054929459	0.618985825952437	0.70174152091624	0.482840374137227	0.781956449947356	40_60_vs__40	FALSE	64.367	68.985	31.584	0.667	0.915	0.667
hsa-miR-7158-5p	0.275553564114844	-0.58869016023031	0.504486336969602	-1.16691001735847	0.243246710064651	NA	40_60_vs__40	NA	0.329	0.245	0.241	0	0	0
hsa-miR-7159-3p	0.0815625747524344	-0.493165093374111	1.40072439113294	-0.352078607680436	0.724779311143174	NA	40_60_vs__40	NA	0.11	0.076	0.039	0	0	0
hsa-miR-7159-5p	7.35576495117895	0.457999940123406	0.317263132457406	1.44359647645128	0.148852516660742	0.495030722495742	40_60_vs__40	FALSE	9.292	6.959	4.438	1.902	2.044	1.786
hsa-miR-7160-3p	0.452662874612338	-0.132650589330767	0.469727940694498	-0.282398762855455	0.777637763507182	NA	40_60_vs__40	NA	0.483	0.431	0.443	0	0	0
hsa-miR-7160-5p	1.57572747443838	0.487488184060776	0.304866322571116	1.59902274527899	0.10981554876343	0.437672968588257	40_60_vs__40	FALSE	1.683	1.721	1.029	0.69	0.663	0
hsa-miR-7161-3p	35.5529908361077	-0.150492196068116	0.192135877847266	-0.783259210899416	0.433474910643508	0.752704857447807	40_60_vs__40	FALSE	40.017	33.119	32.313	27.551	22.302	19.611
hsa-miR-7161-5p	1.35456888666298	-0.0861029975857909	0.373350651965628	-0.230622330863688	0.817608217694768	0.940742732564402	40_60_vs__40	FALSE	1.353	1.536	0.94	0.419	0.098	0.304
hsa-miR-7162-3p	3.11346370565059	0.0305320044357967	0.265137041666997	0.115155559720486	0.908321822475813	0.974766456314189	40_60_vs__40	FALSE	3.112	3.256	2.789	2.025	1.787	1.263
hsa-miR-7162-5p	0.784268627554976	1.61790725274625	0.780322803491459	2.07338199717748	0.0381367430268447	0.313518179987852	40_60_vs__40	FALSE	0.186	1.551	0.207	0	0	0
hsa-miR-718	17.7284163246439	0.364558685710469	0.225445495309904	1.61705908210469	0.1058655281911	0.427879347576788	40_60_vs__40	FALSE	14.421	18.295	22.969	9.116	11.241	12.411
hsa-miR-718-5p:Novel	8.7397377203525	-0.249397674504106	0.213338594743129	-1.16902276779499	0.242394458395087	0.592328605519138	40_60_vs__40	FALSE	8.723	7.504	11.608	5.51	5.498	6.106
hsa-miR-744-3p	0.108215810323443	-1.18503110298973	1.17930830847421	-1.00485267039534	0.314967797523566	NA	40_60_vs__40	NA	0.193	0.079	0.008	0	0	0
hsa-miR-744-5p	3.76626340784149	-0.350206643629567	0.379168232177122	-0.923618103813017	0.355685184710271	0.702695121012975	40_60_vs__40	FALSE	4.066	3.902	2.862	0.465	0.646	0.915
hsa-miR-7515	2.24595913202782	0.11694756912384	0.350553813116274	0.333608036050802	0.738675353462142	0.909099136793184	40_60_vs__40	FALSE	2.041	2.391	2.317	0.755	0.619	0.565
hsa-miR-7515-5p:Novel	15.4215458700425	0.21805774672245	0.177292634640342	1.22993122170475	0.218722861406559	0.570854866359835	40_60_vs__40	FALSE	15.242	15.517	15.557	12.441	11.311	11.794
hsa-miR-758-3p	1.6662565354737	-0.15007063732721	0.385230998431452	-0.389560128697467	0.696861840014716	0.897342919139833	40_60_vs__40	FALSE	1.971	1.827	0.695	0.465	0.276	0
hsa-miR-758-5p	0.694358656807527	-0.245444683044028	0.371840127018736	-0.660081215580211	0.50920171245955	0.79814542749778	40_60_vs__40	FALSE	0.883	0.607	0.522	0	0	0
hsa-miR-759	0.5834730156341	0.207196503301677	0.395570079450102	0.523792152302593	0.600423112301403	NA	40_60_vs__40	NA	0.475	0.759	0.395	0	0	0
hsa-miR-759-3p:Novel	1.49822497203319	-0.373107379616511	0.316548802673346	-1.17867253474192	0.238528596242081	0.591541806408456	40_60_vs__40	FALSE	2.096	1.154	1.106	0.679	0.453	0
hsa-miR-760	26.5851875314646	-0.499758652362478	0.243473601594752	-2.05261945890257	0.0401094988195239	0.314413708187832	40_60_vs__40	FALSE	25.298	18.687	47.262	14.253	7.03	12.207
hsa-miR-760-5p:Novel	5.95508559368242	-0.325192869966749	0.203875416666529	-1.59505680127514	0.11069953441808	0.439369861836431	40_60_vs__40	FALSE	7.984	4.663	4.91	4.196	3.112	4.545
hsa-miR-761	5.48600982409605	-0.309507071937985	0.385981594021759	-0.801870028860851	0.42262814470768	0.748636223249955	40_60_vs__40	FALSE	4.263	2.875	13.898	0.799	0.232	1.188
hsa-miR-761-3p:Novel	3.14524936088434	-0.186487214134825	0.226941598897296	-0.821740989932924	0.411224324919974	0.741228555303555	40_60_vs__40	FALSE	3.275	2.654	4.017	2.465	1.635	1.482
hsa-miR-762	4.32699572099503	0.192681002567244	0.21846074708966	0.881993699711029	0.377780214313225	0.712019109685107	40_60_vs__40	FALSE	4.215	4.63	3.852	2.959	2.988	2.493
hsa-miR-762-5p:Novel	7.74300815741347	-0.134611501732998	0.222328888338107	-0.605461137952924	0.544872638847788	0.823137272291173	40_60_vs__40	FALSE	8.517	7.324	7.174	5.2	4.563	5.32
hsa-miR-764	5.38208073442092	-0.224331552621471	0.329790740164261	-0.680223927784438	0.496362683806078	0.790620492308813	40_60_vs__40	FALSE	5.926	5.578	3.856	2.522	1.684	2.414
hsa-miR-764-3p:Novel	8.10806455149732	0.114559655594526	0.245486201731774	0.466664337084402	0.64074004877531	0.8701174035144	40_60_vs__40	FALSE	9.166	8.192	5.824	5.214	4.731	4.1
hsa-miR-765	7.24525462415936	-0.53960981915028	0.213372271036081	-2.52895944037185	0.0114401246760796	0.204195940518989	40_60_vs__40	FALSE	9.251	6.116	5.872	4.44	3.768	4.235
hsa-miR-765-5p:Novel	18.1350383183074	-0.341988342149029	0.193398880799912	-1.76830569408954	0.0770098125088587	0.391017897735284	40_60_vs__40	FALSE	20.048	14.717	22.2	12.24	11.184	14.473
hsa-miR-766-3p	1.81490440648881	-0.0878054877697171	0.290579768061897	-0.302173438830103	0.762519851118424	0.92017645580136	40_60_vs__40	FALSE	1.959	1.693	1.811	0.74	0.577	0.889
hsa-miR-766-5p	17.8847350800518	0.302190406075167	0.292088872708461	1.03458376648531	0.300863338428911	0.65037490897427	40_60_vs__40	FALSE	19.988	18.132	13.158	4.85	9.048	7.362
hsa-miR-767-3p	0.946593625098943	-0.804646003547831	0.389704463648228	-2.06475952575733	0.0389457592203672	0.314413708187832	40_60_vs__40	FALSE	1.589	0.463	0.787	0	0	0.175
hsa-miR-767-5p	3.7179172227369	-0.16438326240151	0.267963198665522	-0.613454620709679	0.539575779469178	0.820855658599099	40_60_vs__40	FALSE	5.69	2.541	2.521	0.247	0.169	0
hsa-miR-769-3p	25.0494479356886	-0.341820073479865	0.247733350852941	-1.37979029590883	0.167651221344183	0.516169160126903	40_60_vs__40	FALSE	47.183	11.712	11.902	2.424	1.663	2.059
hsa-miR-769-5p	7.1565567142545	0.449729836891867	0.352363503914502	1.27632354626883	NA	NA	40_60_vs__40	NA	8.484	7.216	4.394	2.048	1.723	1.805
hsa-miR-770-3p:Novel	15.614828798877	-0.576945528959898	0.226872416329949	-2.54303955629768	0.0109892787533403	0.20042697805761	40_60_vs__40	FALSE	14.488	12.662	24.622	9.184	7.914	9.461
hsa-miR-770-5p	0.437545840537201	-0.619004021867858	0.406258031495858	-1.52367208492755	0.12759064610248	NA	40_60_vs__40	NA	0.578	0.318	0.434	0	0	0
hsa-miR-7702	3.80419659765246	0.531184011939331	0.44117413261278	1.20402347434443	0.228580505621116	0.580729439557707	40_60_vs__40	FALSE	1.092	5.237	5.877	0	0	0
hsa-miR-7702-3p:Novel	2.14554003096813	-0.138524965708676	0.288586796849997	-0.480011446194743	0.631219254065686	0.865295084966103	40_60_vs__40	FALSE	2.115	2.327	1.789	1.023	1.104	0.857
hsa-miR-7703	6.68831370011156	-0.286637601784526	0.214171559542736	-1.33835511305286	0.18078070385323	0.5273497206965	40_60_vs__40	FALSE	7.459	5.411	8.097	4.847	3.581	5.31
hsa-miR-7703-5p:Novel	3.54325183843015	-0.135525337186958	0.269254275386175	-0.503335878297876	0.614728145454604	0.859095445429354	40_60_vs__40	FALSE	5.22	2.694	2.178	1.703	1.664	1.151
hsa-miR-7704	3.47991323962204	-0.49561422489566	0.274351892789502	-1.8064909990467	0.0708416788470071	0.388041200093886	40_60_vs__40	FALSE	3.813	2.803	4.375	1.572	1.208	1.64
hsa-miR-7704-3p:Novel	46.9991174197988	-0.498903113171269	0.188690807586132	-2.644024473442	0.00819267323372461	0.174904047175795	40_60_vs__40	FALSE	53.246	38.273	54.679	29.792	26.63	38.294
hsa-miR-7705	3.32095523748439	-0.759066664386673	0.397695270757288	-1.90866404556751	0.0563054441653218	0.349078202418739	40_60_vs__40	FALSE	3.149	3.217	3.899	1.225	0	0.289
hsa-miR-7705-3p:Novel	2.98282364540185	0.0387132202571089	0.339573642615332	0.114005374383438	0.909233533082294	0.974766456314189	40_60_vs__40	FALSE	2.431	2.929	4.198	1.02	1.077	0.859
hsa-miR-7706	9.54277881915555	-0.240805811581359	0.208615897668245	-1.15430230520737	0.248376251759551	0.595324801867541	40_60_vs__40	FALSE	11.221	8.996	7.478	8.677	5.887	6.236
hsa-miR-7706-5p:Novel	2.82121207474879	0.0324357893940295	0.243996989476999	0.132935203272609	0.894244625781816	0.970280306877868	40_60_vs__40	FALSE	3.286	2.231	3.257	1.851	1.374	1.742
hsa-miR-7843-3p	0.961937002177767	0.0709738346879139	0.385195745471766	0.184253942371532	0.853814243908748	0.955144748283059	40_60_vs__40	FALSE	1.659	0.622	0.365	0	0	0
hsa-miR-7843-5p	12.4898051114856	-0.954516469247651	0.285833342621136	-3.339416110432	0.000839547037848579	0.0608450669009207	40_60_vs__40	FALSE	19.859	7.369	9.673	3.848	1.94	3.33
hsa-miR-7844-3p:Novel	18.4675029904368	-0.511879964757202	0.254074998357532	-2.01468057883007	0.0439381284135136	0.319896434967542	40_60_vs__40	FALSE	22.025	15.289	18.728	14.542	8.66	5.796
hsa-miR-7844-5p	2.95397389738781	-0.886529648444247	0.286447200797941	-3.0949146857595	0.00196869515818106	0.0858266561681906	40_60_vs__40	FALSE	4.358	2.308	1.66	1.918	1.208	1.274
hsa-miR-7845-3p:Novel	29.923436774036	-0.660716932249416	0.243016235920075	-2.71881806475974	0.00655156330365146	0.15827197665137	40_60_vs__40	FALSE	34.696	29.909	20.521	14.248	10.882	12.305
hsa-miR-7845-5p	2.05148834860147	-0.41855793832823	0.305393491368991	-1.37055291012247	0.170514370918682	0.518152483271348	40_60_vs__40	FALSE	1.871	2.194	2.081	0.909	0.695	1.062
hsa-miR-7846-3p	2.65449672907197	-0.137627833910602	0.22650545459194	-0.607613773180627	0.543443663765386	0.821429116361071	40_60_vs__40	FALSE	2.891	2.393	2.788	1.987	1.554	1.554
hsa-miR-7846-5p:Novel	3.27106766647329	-0.107088613460466	0.216215451727667	-0.495286588468935	0.620397836542584	0.86112818997962	40_60_vs__40	FALSE	3.519	2.988	3.429	2.252	2.369	2.841
hsa-miR-7847-3p	9.17159554888886	0.105775704816405	0.217415995139697	0.486512985157513	0.626603501033281	0.864129214744946	40_60_vs__40	FALSE	10.114	8.162	9.626	6.706	5.046	6.459
hsa-miR-7847-5p:Novel	11.8718123698957	0.00297259350373684	0.203288916631652	0.0146225064946507	0.988333343585426	0.994865182275283	40_60_vs__40	FALSE	13.534	10.828	10.981	9.661	7.295	7.347
hsa-miR-7848-3p	0.0982204572685502	-0.12907970571644	0.959389648127941	-0.134543567327742	0.892972762498482	NA	40_60_vs__40	NA	0.097	0.111	0.07	0	0	0
hsa-miR-7848-5p:Novel	15.0192345651706	-0.463858390726168	0.242128343345437	-1.91575420009543	0.0553963899261274	0.345162121847409	40_60_vs__40	FALSE	20.378	12.267	10.742	6.787	5.34	6.256
hsa-miR-7849-3p	4.82548563337015	-0.839247780429902	0.391810169840773	-2.14197548974026	0.0321954544191812	0.290709119575164	40_60_vs__40	FALSE	7.589	2.771	4.077	0.812	0.873	0.887
hsa-miR-7849-5p:Novel	4.4579685965993	-0.770660009447899	0.398293271673008	-1.93490592048112	0.053001841549948	0.335823984131296	40_60_vs__40	FALSE	6.769	2.612	4.128	0.722	0.848	0.933
hsa-miR-7850-3p:Novel	1.88759316889085	-0.381953984636809	0.280546073728174	-1.36146615620396	0.173366421803037	0.521822784846919	40_60_vs__40	FALSE	2.165	1.505	2.219	1.333	0.686	0.884
hsa-miR-7850-5p	1.22963580961323	-0.345700467527627	0.334806076841987	-1.03253940546241	0.301819497646376	0.650909081063523	40_60_vs__40	FALSE	1.138	1.031	1.865	0.666	0.328	0.444
hsa-miR-7851-3p	11.5022287807626	0.150316927382306	0.201596242180985	0.745633578067182	0.455888793291746	0.76632288091431	40_60_vs__40	FALSE	10.425	11.271	14.164	7.821	8.128	9.982
hsa-miR-7851-5p:Novel	18.8128901296831	0.111929842967297	0.191246204651361	0.585265695449192	0.558369077382391	0.83031773170146	40_60_vs__40	FALSE	18.512	18.203	20.808	14.071	12.873	14.11
hsa-miR-7852-3p	16.3970081216735	0.217485987905763	0.409212998521397	0.531473801398296	0.595090491397322	0.849600421621682	40_60_vs__40	FALSE	16.546	16.534	15.788	2.101	4.895	4.413
hsa-miR-7852-5p:Novel	8.91838016810939	0.269029068241937	0.356532754318007	0.754570414593601	0.450506780871918	0.764965191459825	40_60_vs__40	FALSE	8.307	9.361	9.111	2.421	3.625	3.015
hsa-miR-7853-3p:Novel	2.48494053821493	-0.192931936732539	0.277015896639045	-0.696465217604216	0.486137532568419	0.784255429525607	40_60_vs__40	FALSE	2.885	2.438	1.801	1.698	1.177	1.052
hsa-miR-7853-5p	0.492805983475321	0.00347047637848675	0.367799716937774	0.00943577773082925	0.992471450345594	NA	40_60_vs__40	NA	0.474	0.495	0.526	0	0	0
hsa-miR-7854-3p	0.808406266230291	-0.154861194954005	0.346642560967938	-0.446746050229905	0.655058428320259	0.878073021843653	40_60_vs__40	FALSE	0.931	0.787	0.615	0	0	0
hsa-miR-7854-5p:Novel	1.24526186999365	-0.156084763930095	0.292974366836136	-0.532759113418939	0.59420034012128	0.849210034610278	40_60_vs__40	FALSE	1.548	0.988	1.236	0.597	0.235	0
hsa-miR-7855-3p:Novel	2.7510866765547	-0.0194103921499905	0.330442030434779	-0.0587406878127801	0.953158651083367	0.98374260718288	40_60_vs__40	FALSE	2.791	3.157	1.739	1.225	0.84	0.827
hsa-miR-7855-5p	0.258662053627476	-0.740391302094119	0.607928922305427	-1.21789122861001	0.223265309879196	NA	40_60_vs__40	NA	0.449	0.132	0.172	0	0	0
hsa-miR-7856-3p:Novel	7.27866225840165	0.162888677600215	0.210179224195078	0.77499894779814	0.438340281335965	0.756853263430951	40_60_vs__40	FALSE	7.817	7.531	5.636	5.304	4.885	4.172
hsa-miR-7856-5p	1.35741735052258	0.0947739975741136	0.276111163341316	0.34324580153595	0.731413550671463	0.907855023585441	40_60_vs__40	FALSE	1.651	1.087	1.398	0.687	0.421	0.162
hsa-miR-7973	0.405765930063053	-0.182621378834014	0.412989351945603	-0.442193916074786	0.658348888211656	NA	40_60_vs__40	NA	0.447	0.366	0.415	0	0	0
hsa-miR-7973-1-3p:Novel	9.9256683851739	0.164836684999302	0.281339500301939	0.58589954422467	0.557943023622373	0.83031773170146	40_60_vs__40	FALSE	6.591	13.362	8.629	3.737	3.581	5.999
hsa-miR-7974	1.58589204493495	0.225796556400282	0.303536011484185	0.743887208954931	0.456944714330377	0.76632288091431	40_60_vs__40	FALSE	1.206	1.995	1.399	0.755	0.619	0.59
hsa-miR-7974-5p:Novel	1.84619582868662	-0.00702029562731015	0.253737653710795	-0.0276675358372776	0.977927316434996	0.990542322928228	40_60_vs__40	FALSE	2.111	1.769	1.5	1.023	0.977	0.89
hsa-miR-7975	3.75607127917867	-0.286307777122799	0.273429457461748	-1.04709924007677	0.295053809780586	0.645928610600743	40_60_vs__40	FALSE	4.32	3.37	3.527	2.39	2.075	1.802
hsa-miR-7975-5p:Novel	0.654856223066104	0.504065054956789	0.385723487734818	1.30680415112115	0.191279234997567	NA	40_60_vs__40	NA	0.554	0.781	0.565	0	0	0
hsa-miR-7976	0.280730136856629	-0.402256645873917	0.512444357798143	-0.78497624132759	0.432467498710808	NA	40_60_vs__40	NA	0.272	0.262	0.339	0	0	0
hsa-miR-7976-3p:Novel	0.355202329379496	-0.675905616005264	0.395621140030226	-1.70846688312365	0.0875497461950706	NA	40_60_vs__40	NA	0.394	0.361	0.266	0	0	0
hsa-miR-7977	0.500386830197413	-0.582901599534846	0.421601681070592	-1.38258841391396	0.166791103631102	NA	40_60_vs__40	NA	0.748	0.361	0.331	0	0	0
hsa-miR-7977-3p:Novel	4.82448258181078	-0.450846139647141	0.358756556918084	-1.25669100941362	0.208865544930576	0.557379564669387	40_60_vs__40	FALSE	6.25	4.211	3.413	1.718	1.037	1.048
hsa-miR-7978	1.08788954206022	-0.405899365095806	0.378195465284238	-1.07325286090024	0.283157679085538	0.632967733929847	40_60_vs__40	FALSE	1.748	0.617	0.864	0	0	0
hsa-miR-7978-3p:Novel	11.9615360243258	0.981938521222179	0.339959148489557	2.88840151996187	0.00387205255176341	0.119816098062432	40_60_vs__40	FALSE	12.022	11.949	11.87	2.795	4.071	1.631
hsa-miR-802	0.8076443426796	-0.598191828615458	0.340095771416532	-1.75889228532284	0.0785958057759228	0.392452866914884	40_60_vs__40	FALSE	0.782	0.929	0.58	0.28	0	0
hsa-miR-802-3p:Novel	3.96835383572702	-0.31332041012385	0.242781701288456	-1.29054376199294	0.196861927701654	0.542700449339696	40_60_vs__40	FALSE	5.095	3.63	2.517	3.378	1.723	1.22
hsa-miR-8052	0.48032032092301	-0.152018576669138	0.358814619502835	-0.423668848498347	0.671807336798019	NA	40_60_vs__40	NA	0.577	0.429	0.407	0	0	0
hsa-miR-8052-3p:Novel	5.14045465481801	-0.648367463218805	0.216368058160419	-2.99659510156576	0.00273013065779542	0.0956514639321146	40_60_vs__40	FALSE	8.409	3.265	2.983	3.396	2.215	2.595
hsa-miR-8053	19.6601009929554	-0.672276683759701	0.238684596275057	-2.81659015391584	0.00485364187477262	0.136397242072692	40_60_vs__40	FALSE	27.966	15.629	12.49	12.951	7.165	7.573
hsa-miR-8053-3p:Novel	1.80180496892195	-0.404802674728204	0.306383535141927	-1.32122855277026	0.186425168574003	0.534250691209994	40_60_vs__40	FALSE	1.752	1.57	2.434	1.007	0.894	1.067
hsa-miR-8054	1.47833137466123	-0.779350133291525	0.382348959903801	-2.03832157275283	0.0415177838258635	0.3153212816502	40_60_vs__40	FALSE	2.318	0.707	1.589	0.099	0	0
hsa-miR-8054-3p:Novel	5.80083967825466	-0.107454288204496	0.378794396550688	-0.283674439703908	0.776659884542468	0.927948512811261	40_60_vs__40	FALSE	5.05	6.218	6.328	0.93	1.196	2.28
hsa-miR-8055	1.82062388753953	0.0356572245407594	0.222658819009552	0.160142880032206	0.872768523655649	0.964528296206925	40_60_vs__40	FALSE	2.027	1.737	1.605	1.425	1.258	1.244
hsa-miR-8055-5p:Novel	1.73710337269456	-0.156825283740516	0.283979159898079	-0.552242227200057	0.58078240669308	0.841385980027745	40_60_vs__40	FALSE	2.166	1.55	1.319	1.007	0.832	0.572
hsa-miR-8056	4.0257441251749	0.0307988186379856	0.320499674813502	0.0960962554982538	0.923444125224906	0.976953014787184	40_60_vs__40	FALSE	7.69	1.929	1.592	1.38	0.585	0.52
hsa-miR-8056-5p:Novel	1.16067787153752	-0.0163671767522299	0.353140865344165	-0.0463474447690407	0.963033324457131	0.985108944217082	40_60_vs__40	FALSE	1.313	1.137	0.914	0.465	0	0.307
hsa-miR-8057	5.61288987535024	0.301724500846392	0.281392497606075	1.07225495851272	0.283605531453206	0.633074924666811	40_60_vs__40	FALSE	4.27	5.181	9.259	2.07	2.681	3.37
hsa-miR-8057-3p:Novel	25.8357725620156	0.00937816761257105	0.205762377745039	0.0455776596059342	0.96364687571562	0.985108944217082	40_60_vs__40	FALSE	35.82	18.563	22.789	12.144	12.127	16.779
hsa-miR-8058	1.6327798917829	-0.428127499507184	0.294454935864315	-1.45396611624288	0.145955700567984	0.493016487120819	40_60_vs__40	FALSE	2.418	1.103	1.298	0.878	0.663	0.175
hsa-miR-8058-5p:Novel	1.94838593352068	-0.24740258869935	0.303994286889153	-0.813839599523662	0.415736846237828	0.742984603853977	40_60_vs__40	FALSE	2.734	1.581	1.24	0.74	0.82	0.678
hsa-miR-8059	4.46879945395861	-0.163410411401906	0.229301357397532	-0.712644762580307	0.476065605296026	0.781081664255943	40_60_vs__40	FALSE	4.734	3.622	5.887	2.547	2.153	3.217
