ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageabstemious	Averageheavy	Averagelight	Medianabstemious	Medianheavy	Medianlight
hsa-miR-1302	89.5531634970866	0.597682205875925	0.232108570128606	2.57501136448672	0.0100236793105345	0.109230411006624	light_vs_heavy	FALSE	70.2917933803835	77.3724690475265	112.241153607236	59.9598518815535	50.5545072290453	88.652524916423
hsa-miR-1302-3-5p:Novel	0.409621251860583	0.874134929038874	0.842459783286043	1.03759840692844	0.29945705990243	NA	light_vs_heavy	NA	0.514238614222557	0.279840952569593	0.630586596181384	0	0	0
hsa-miR-1302-4-5p:Novel	8.41687430126295	0.433063929694366	0.458225061265401	0.945090014279116	0.344612922897345	0.634453208116378	light_vs_heavy	FALSE	11.0547550149972	10.713551822872	6.43242009299295	6.63329212610155	1.17166332024759	1.74554485370972
hsa-miR-1302-5-5p:Novel	1.26856406466101	-0.34283426065808	0.742088607885662	-0.461985613328405	0.64409163743979	NA	light_vs_heavy	NA	12.5107225364705	0.864348936158239	0.592781698786483	1.30347504090334	0	0
hsa-miR-1302-6-5p:Novel	0.189469303332927	0.821717218298555	1.90879815774898	0.430489318612709	0.666839734980295	NA	light_vs_heavy	NA	0.176110510015627	0.128849043675218	0.205777229735418	0	0	0
hsa-miR-1302-7-5p:Novel	0.191224462069969	0.918472901521209	1.91236375703501	0.480281483134379	0.631027253734999	NA	light_vs_heavy	NA	0.495509021534838	0.0669319521764022	0.241247962382297	0	0	0
hsa-miR-1302-8-5p:Novel	2.24153138744917	-0.543131248958055	0.410042288073457	-1.32457374460059	0.185312568914297	NA	light_vs_heavy	NA	3.90288094688386	3.322491586042	1.38582716170477	5.72359157550789	1.38343571440443	0.800168641226412
hsa-miR-1302:Novel	2.2619786593128	0.743309776968781	0.484243674019031	1.5349911973028	0.124785990313613	NA	light_vs_heavy	NA	5.47317725826842	1.75001516051742	2.55054583147791	4.64330448827109	0.146990414504741	1.38014767891898
hsa-miR-1303	4.42488746521431	0.451807665753803	0.625766444133552	0.722006860529865	0.47029025957448	0.717044161555579	light_vs_heavy	FALSE	3.5892734449964	2.73997012267014	7.55664310821287	2.3481401335417	1.00919169863929	0.738454645630168
hsa-miR-1303-5p:Novel	2.32172570218238	0.293676520095385	0.321137502999561	0.914488396254942	0.360460272374998	NA	light_vs_heavy	NA	2.10983756072092	2.42205592014448	2.65925717577974	1.33226399610881	1.69586549981712	1.6233713856669
hsa-miR-1304-3p	2.03084765356854	1.02102090579052	0.604708654692577	1.68845095545985	0.09132469604816	NA	light_vs_heavy	NA	3.7586099105938	1.23152355145185	2.89196867028712	0	0	0.81168569283345
hsa-miR-1304-5p	1.92283625422264	-0.57387754057631	0.460877645589011	-1.24518415260276	0.213064066474122	NA	light_vs_heavy	NA	2.11449232218899	3.07706714543949	1.12916083262123	1.04565518873894	1.00919169863929	0.518659514353051
hsa-miR-1305	0.810975480929105	0.207937547511227	0.579172174565082	0.359025444665696	0.71957605445848	NA	light_vs_heavy	NA	3.21213933093915	0.692909225262903	0.892090239547061	2.60695008180667	0	0
hsa-miR-1305-5p:Novel	2.99147283801464	0.0130613350617282	0.450341976376516	0.0290031481560317	0.976862079786418	NA	light_vs_heavy	NA	5.99631155436306	3.73109171007527	2.13701403987548	3.97997527566093	0.41292215344142	0.337088337134305
hsa-miR-1306-3p	56.3712554839998	-0.164631324766324	0.430232053450036	-0.38265704158057	0.701974070268422	0.866376919439093	light_vs_heavy	FALSE	48.9277647251126	58.1995975890321	57.0849733847533	27.2971290524223	26.1764795379158	32.8661128705947
hsa-miR-1306-5p	3.11042592767564	0.466538735745494	0.412152884285658	1.1319555279932	0.257653131764662	NA	light_vs_heavy	NA	1.55463905044236	2.72858248283786	3.47850749330262	2.33146199319041	1.68458808131914	2.51206172063248
