ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	abstemious.28.x	light.28.x	heavy.28.x	abstemious.28.y	light.28.y	heavy.28.y
has-miR-548o	0.472531355668545	0.214306195633523	0.873636423649275	0.245303641002446	0.806221332752802	NA	heavy.28_vs_abstemious.28	NA	1.1	0.369	0.574	0	0	0
has-miR-548x	1.67875585033516	-0.629712721320018	0.818052002989119	-0.769771015802273	0.441435735683576	NA	heavy.28_vs_abstemious.28	NA	1.628	1.894	0.979	0	0	0
hsa-let-7a-2-3p	0.569890448135439	0.499887625100522	0.711685710397119	0.702399412827308	0.482430111383607	NA	heavy.28_vs_abstemious.28	NA	0.274	0.583	0.641	0	0	0
hsa-let-7a-3p	534.428735832435	-0.443200208530691	0.535873738338231	-0.827060885471035	0.408202552709292	0.952323439706152	heavy.28_vs_abstemious.28	FALSE	3128.443	340.014	179.281	33.166	14.81	21.761
hsa-let-7a-5p	14.2545033059458	1.08565543508731	0.44012796427141	2.46668133638023	0.0136371658984418	0.440480458519669	heavy.28_vs_abstemious.28	FALSE	9.829	14.862	13.938	7.32	5.938	5.362
hsa-let-7b-3p	0.470368105074011	0.112425753941199	1.11480176624695	0.100848202205212	0.919670962032237	NA	heavy.28_vs_abstemious.28	NA	0.595	0.537	0.199	0	0	0
hsa-let-7b-5p	319.033725136674	-0.447694709195951	0.565461562708107	-0.79173322949106	0.428516242384181	0.952323439706152	heavy.28_vs_abstemious.28	FALSE	1680.057	205.592	170.971	17.351	10.131	13.365
hsa-let-7c-3p	4.06344818730709	0.303782770315624	0.582588494339103	0.521436268081881	0.602062891823712	0.969825846173033	heavy.28_vs_abstemious.28	FALSE	9.531	3.774	2.913	0.82	0.223	0.826
hsa-let-7c-5p	23.6780984884947	-0.342331128486278	0.549855431543799	-0.622583880866892	0.53355800644721	0.963736681777306	heavy.28_vs_abstemious.28	FALSE	137.064	14.407	10.741	4.183	2.576	3.061
hsa-let-7d-3p	4.91113572196864	-0.236912978966313	0.634830773926558	-0.373190759957899	0.709006472729113	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	16.496	4.03	3.368	1.582	1.422	0
hsa-let-7d-5p	61.4386930829004	0.0142847027210116	0.563956937561888	0.0253294210419106	0.97979220685756	0.997484865494535	heavy.28_vs_abstemious.28	FALSE	359.981	35.104	33.819	6.038	2.946	4.716
hsa-let-7e-3p	0.077571363360395	-0.678981488451356	2.30474725370796	-0.294601278885997	0.76829848509928	NA	heavy.28_vs_abstemious.28	NA	0.272	0.064	0.048	0	0	0
hsa-let-7e-5p	6.95094202924967	-0.247922256317928	0.52448292556155	-0.472698431607634	0.636428345708196	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	32.399	4.373	5.712	2.652	2.035	3.081
hsa-let-7f-1-3p	0.123785377612623	0.655872391008126	2.2001734512539	0.298100311425146	0.765626603887473	NA	heavy.28_vs_abstemious.28	NA	0.051	0.086	0.278	0	0	0
hsa-let-7f-2-3p	0.533337450852841	-0.602079860343521	0.646989632116751	-0.930586566547753	0.352067465991296	NA	heavy.28_vs_abstemious.28	NA	1.469	0.46	0.414	0.333	0	0
hsa-let-7f-5p	1.94152510180154	0.408274802560782	0.55031643151151	0.741890990678592	0.45815338482945	NA	heavy.28_vs_abstemious.28	NA	2.096	1.859	2.159	1.006	0.696	0.658
hsa-let-7g-3p	3.10102160605074	-0.22678775345409	0.549763236377944	-0.412518950790992	0.679959093432552	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	3.646	3.077	2.969	0.666	0.049	0
hsa-let-7g-5p	355.953910745183	-0.742155912857654	0.623763802524067	-1.18980279050261	0.234123912559204	0.876622483205778	heavy.28_vs_abstemious.28	FALSE	1957.155	221.156	186.24	11.731	6.691	5.362
hsa-let-7i-3p	0.310021668201733	0.231256255134147	0.877088964164023	0.263663396283367	0.792039303216692	NA	heavy.28_vs_abstemious.28	NA	0.293	0.344	0.204	0	0	0
hsa-let-7i-5p	388.102227217454	-0.42644887995188	0.598574769520368	-0.7124404530007	NA	NA	heavy.28_vs_abstemious.28	NA	2085.458	247.674	205.667	9.961	7.018	9.869
hsa-miR-1-2-5p:Novel	8.51897987372947	0.919655898134245	0.472259916214054	1.94735116523717	0.0514926485014792	0.693005227749074	heavy.28_vs_abstemious.28	FALSE	7.985	8.002	10.457	3.804	3.599	4.783
hsa-miR-1-3p	1.77994078240622	-0.00558721005242027	0.461608065913813	-0.0121037964130017	0.990342803515126	NA	heavy.28_vs_abstemious.28	NA	2.008	1.804	1.611	1.369	1.085	0.832
hsa-miR-1-5p	11.8979326528047	0.419358515628152	0.431135834037601	0.972683044461525	0.33071085477275	0.93997207035113	heavy.28_vs_abstemious.28	FALSE	8.028	11.622	14.323	5.739	6.245	7.521
hsa-miR-100-3p	0.232401788571646	-0.209398798141094	1.03219059247681	-0.202868345892038	0.839237936117339	NA	heavy.28_vs_abstemious.28	NA	0.29	0.237	0.196	0	0	0
hsa-miR-100-5p	7.91713435628907	-0.648823921325415	0.878426801749251	-0.738620360892202	0.46013755698036	0.954540325864941	heavy.28_vs_abstemious.28	FALSE	38.77	5.171	5.143	1.582	0.408	0.463
hsa-miR-101-2-5p	1.15334966874104	0.790243175772921	0.604404471714401	1.30747407200908	0.19105175508006	NA	heavy.28_vs_abstemious.28	NA	0.851	1.138	1.32	0	0.492	0
hsa-miR-101-3p	2.95533316450904	0.730444977194584	0.401349278004915	1.81997331806746	0.0687630682898247	0.740575721175016	heavy.28_vs_abstemious.28	FALSE	2.464	2.856	3.479	2.383	1.938	1.877
hsa-miR-101-5p	15.5263877770501	-0.393801252622253	0.605868980866648	-0.649977577757737	0.515706705246259	0.963736681777306	heavy.28_vs_abstemious.28	FALSE	30.62	12.422	20.064	2.075	1.209	1.459
hsa-miR-10226	2.54379708201568	0.115806946959906	0.511644982195903	0.226342387768331	0.820935133012671	0.98328285785558	heavy.28_vs_abstemious.28	FALSE	2.493	2.753	1.862	1.64	1.455	0.645
hsa-miR-10226-3p:Novel	10.3985557476518	0.22546922805428	0.441556120741941	0.510624170887784	0.609614247430038	0.97208065098078	heavy.28_vs_abstemious.28	FALSE	11.506	9.896	11.65	9.961	5.08	7.03
hsa-miR-10392-3p	1.26715670124506	-0.746771914257683	0.645428935885607	-1.15701647809301	0.247265628118434	NA	heavy.28_vs_abstemious.28	NA	1.018	1.483	0.641	0	0.467	0
hsa-miR-10392-5p	131.460449085105	-0.329315223064459	0.318946572215724	-1.032509052462	0.301833709137603	0.914821776030986	heavy.28_vs_abstemious.28	FALSE	274.311	120.46	112.886	93.869	75.631	82.311
hsa-miR-10393-3p	0.285659248288026	-0.535218434727885	1.27447187503429	-0.419953115649166	0.674519704240286	NA	heavy.28_vs_abstemious.28	NA	0.126	0.347	0.142	0	0	0
hsa-miR-10393-5p	0.124257840991661	-0.635717231360782	3.07170092299304	-0.206959351609448	0.836041603891261	NA	heavy.28_vs_abstemious.28	NA	0.026	0.171	0.004	0	0	0
hsa-miR-10394-3p	2.35991817264254	-0.201191587698611	0.617133732298539	-0.326009707732657	0.744417010334421	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	2.242	2.57	1.702	0.587	0.837	0.232
hsa-miR-10394-5p	0.730480195741912	-0.371506022088449	0.883348251812473	-0.420565752324958	0.674072206405056	NA	heavy.28_vs_abstemious.28	NA	0.524	0.862	0.371	0	0	0
hsa-miR-10395-3p	1.18573342961718	-0.541326527246134	0.781155463145075	-0.692981810645802	0.488320966490613	NA	heavy.28_vs_abstemious.28	NA	5.121	0.865	0.733	0	0	0
hsa-miR-10395-5p	2.55746776102148	-0.664258978972723	0.445012226570125	-1.4926757947583	0.135522072371186	0.837533097413792	heavy.28_vs_abstemious.28	FALSE	2.682	2.891	1.394	2.091	1.601	0.578
hsa-miR-10396a-3p	1.12711301477704	0.795103573768849	0.508709450504755	1.56298172361439	0.118056893675481	NA	heavy.28_vs_abstemious.28	NA	1.035	1.032	1.482	0.734	0.374	1.237
hsa-miR-10396a-5p	4.54839912989567	-0.00553780392304176	0.481726527081579	-0.0114957421103446	0.99082792687373	0.998288579708838	heavy.28_vs_abstemious.28	FALSE	5.386	4.48	4.453	3.164	2.126	2.657
hsa-miR-10396b-3p	1.2260421629967	-0.162704157130622	0.502045627257001	-0.324082410635821	0.745875643183132	NA	heavy.28_vs_abstemious.28	NA	2.218	1.116	1.21	0.684	0.618	0.751
hsa-miR-10396b-5p	3.51602034781647	-0.0494075934381257	0.574356102679042	-0.0860225793852762	0.931448468000978	0.993902376519657	heavy.28_vs_abstemious.28	FALSE	4.145	3.521	3.254	1.582	1.26	1.572
hsa-miR-10397-3p	21.4637336847952	-0.544915897879103	0.362278569113906	-1.50413506162373	0.1325465941202	0.837533097413792	heavy.28_vs_abstemious.28	FALSE	65.507	17.855	16.463	12.637	12.485	13.291
hsa-miR-10397-5p	2.68692405088012	-0.456056097547526	0.628579793355526	-0.725534136426782	0.468124410632242	0.954540325864941	heavy.28_vs_abstemious.28	FALSE	3.426	2.907	1.664	1.64	0.903	0.826
hsa-miR-10398-3p	1.44255174109911	0.609969835833735	0.478964238251055	1.27351853670965	0.202834099046999	NA	heavy.28_vs_abstemious.28	NA	2.145	1.318	1.587	1.046	0.708	0.545
hsa-miR-10398-5p	0.561827118164866	0.632539785285699	0.682458279190401	0.926854878273409	0.354001887324581	NA	heavy.28_vs_abstemious.28	NA	0.462	0.538	0.681	0	0	0
hsa-miR-10399-3p	0.345014597285822	0.563784146194748	0.961207450087324	0.586537428672165	0.557514416916263	NA	heavy.28_vs_abstemious.28	NA	0.927	0.279	0.342	0	0	0
hsa-miR-10399-5p	0.74492370491513	-0.813373605066686	0.896230993093565	-0.907549070869691	0.364116512396301	NA	heavy.28_vs_abstemious.28	NA	1.328	0.639	0.872	0	0	0
hsa-miR-103a-1-5p	0.672035654284056	0.775316204288654	0.972486219778357	0.797251609863798	0.425304917837295	NA	heavy.28_vs_abstemious.28	NA	0.264	0.757	0.547	0	0	0
hsa-miR-103a-2-5p	0.285578134900343	-0.00384513831015213	0.968331536922611	-0.00397089030310023	0.996831696260803	NA	heavy.28_vs_abstemious.28	NA	0.097	0.323	0.232	0	0	0
hsa-miR-103a-3p	1.77156210200267	0.178178269211715	0.48564393445104	0.366890753846486	0.713700508615824	NA	heavy.28_vs_abstemious.28	NA	1.409	1.839	1.685	1.046	1.019	1.02
hsa-miR-103b-3p:Novel	16.6922104925114	-0.517419130473382	0.677420666210602	-0.763807713998088	0.444981839177923	0.952323439706152	heavy.28_vs_abstemious.28	FALSE	82.186	9.777	14.44	1.321	0.687	0.729
hsa-miR-103b-5p	0.229978974898247	0.277317644409289	1.37026658358488	0.202382257388027	0.839617897964632	NA	heavy.28_vs_abstemious.28	NA	0.097	0.262	0.175	0	0	0
hsa-miR-10400-3p	3.95250326976431	-0.516937006861381	0.569526083493923	-0.907661688978459	0.364056990907059	0.952323439706152	heavy.28_vs_abstemious.28	FALSE	5.578	4.308	2.133	2.383	1.031	1.11
hsa-miR-10400-5p	88.8109128936293	0.386274916586202	0.456329871074511	0.846481769156703	0.397284039869595	0.952323439706152	heavy.28_vs_abstemious.28	FALSE	130.235	61.283	164.884	61.694	28.578	52.875
hsa-miR-10401-3p	0.995231420505847	-0.238367321110407	0.657381568083825	-0.362601162982429	0.71690284138402	NA	heavy.28_vs_abstemious.28	NA	1.843	0.944	0.837	0.663	0	0
hsa-miR-10401-5p	78.9371959297641	-0.3238653599736	0.444290035005683	-0.728950312760126	0.466032056761696	0.954540325864941	heavy.28_vs_abstemious.28	FALSE	77.86	78.755	79.966	47.159	34.672	36.356
hsa-miR-105-3p	7.82155258666681	-0.789822527222228	0.541704872336618	-1.45803105631184	0.14483198296557	0.841744134360685	heavy.28_vs_abstemious.28	FALSE	5.956	9.191	3.96	3.317	2.901	2.102
hsa-miR-105-5p	3.5385137060362	-0.958996960737746	0.511118360164484	-1.87627179041099	0.0606179685694157	0.734235144297048	heavy.28_vs_abstemious.28	FALSE	9.35	3.063	2.877	2.091	1.734	1.237
hsa-miR-10522-3p:Novel	8.06674670089813	-0.872284117831438	0.462136016676663	-1.88750516374866	0.0590924124685192	0.728911358495078	heavy.28_vs_abstemious.28	FALSE	9.649	8.768	5.108	6.633	4.206	2.455
hsa-miR-10522-5p	0.753140802024676	-0.973400890265979	0.63387019302777	-1.53564704725489	0.12462496874875	NA	heavy.28_vs_abstemious.28	NA	3.73	0.509	0.416	0.147	0	0
hsa-miR-10523-3p:Novel	14.1122304382791	-0.17879136088917	0.40971637077242	-0.436378367191193	0.662562231764174	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	14.663	14.084	13.993	8.084	8.902	9.433
hsa-miR-10523-5p	2.03916687663587	-0.511876891896681	0.645090730308659	-0.793495965523736	0.427488918947215	0.952323439706152	heavy.28_vs_abstemious.28	FALSE	1.745	2.193	1.637	0.663	0.653	0.692
hsa-miR-10524-3p:Novel	3.81522255274007	-1.01012918018693	0.807785686800991	-1.25049155573338	0.2111200380856	0.876622483205778	heavy.28_vs_abstemious.28	FALSE	3.084	4.325	2.392	1.006	0.593	0
hsa-miR-10524-5p	2.83975528491753	-0.477041793635282	1.07039922433972	-0.445667170517193	0.655837682215738	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	1.932	3.203	1.974	0	0	0
hsa-miR-10525-3p	0.532408041522085	0.279968734366104	0.661746679662717	0.423075389677512	0.672240257462256	NA	heavy.28_vs_abstemious.28	NA	0.407	0.524	0.608	0	0	0
hsa-miR-10525-5p:Novel	0.398272886174709	0.022246127726582	0.721211476815611	0.0308454987777039	0.975392754889414	NA	heavy.28_vs_abstemious.28	NA	0.428	0.358	0.523	0	0	0
hsa-miR-10526-3p	3.8990154843537	-0.533300342012246	0.406156373726153	-1.31304191319134	0.189168825278351	0.876622483205778	heavy.28_vs_abstemious.28	FALSE	7.162	3.463	4.094	4.996	2.17	2.59
hsa-miR-10526-5p:Novel	3.64297735188274	-0.52224531463421	0.417450499225183	-1.25103530982364	0.210921595230191	0.876622483205778	heavy.28_vs_abstemious.28	FALSE	6.679	3.243	3.804	4.496	1.991	2.59
hsa-miR-10527-3p:Novel	9.79156092352648	0.177143527029475	0.443165021253431	0.39972362107562	0.689360092239863	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	8.828	10.631	7.356	6.319	5.203	3.542
hsa-miR-10527-5p	8.9980255524534	0.143657415680914	0.483069082416293	0.297384827367433	0.766172726014456	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	8.305	9.706	6.897	6.052	4.13	2.853
hsa-miR-106a-3p	0.38482244901528	0.4272207717556	1.29343289889606	0.330299911282782	0.741173359964696	NA	heavy.28_vs_abstemious.28	NA	0.254	0.382	0.446	0	0	0
hsa-miR-106a-5p	1.24906759377453	-0.641369449942015	0.79294230063837	-0.808847566116313	0.41860283214188	NA	heavy.28_vs_abstemious.28	NA	1.24	1.218	1.357	0	0	0
hsa-miR-106b-3p	6.19226476606291	-1.1230087117432	0.786207569705391	-1.42838705071743	0.15318048428615	0.850304399233913	heavy.28_vs_abstemious.28	FALSE	25.088	3.283	8.601	0.912	0	0
hsa-miR-106b-5p	25.3761407761108	-0.844308739734452	0.554707631711227	-1.52207882399207	0.127989331273269	0.837533097413792	heavy.28_vs_abstemious.28	FALSE	62.354	23.609	16.952	15.92	3.321	3.782
hsa-miR-107	14.1683702779344	1.11455572093364	0.526533687664595	2.11677950916526	0.0342785651951168	0.616635995011977	heavy.28_vs_abstemious.28	FALSE	83.094	7.947	8.265	2.281	3.134	5.043
hsa-miR-107-5p:Novel	1.99195984017287	-2.25303114263171	0.732915848030649	-3.07406525412927	0.00211163239484146	0.201010631801475	heavy.28_vs_abstemious.28	FALSE	8.08	1.413	1.568	0.587	0	0.215
hsa-miR-10a-3p	1.96936399206465	-0.592968351000465	0.583034885870606	-1.0170375141704	0.309135583690022	0.921859999562584	heavy.28_vs_abstemious.28	FALSE	7.801	1.34	1.813	1.327	0.418	0.74
hsa-miR-10a-5p	60.1605306976451	0.015988934001318	0.571328985913337	0.027985511667604	0.977673706636337	0.997484865494535	heavy.28_vs_abstemious.28	FALSE	379.03	33.246	26.599	6.226	4.706	4.204
hsa-miR-10b-3p	2.36789532640756	0.175157188849056	0.51807812878762	0.338090297806914	0.735295141735648	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	2.424	2.474	1.99	1.14	0.731	0.926
hsa-miR-10b-5p	38.0531064740927	0.208599198182209	0.614345562220792	0.339547009061391	0.73419769003269	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	119.353	32.401	25.445	3.522	3.915	3.29
hsa-miR-11181-3p	1.38084224022243	-0.0273578185745774	0.527521750953684	-0.0518610247352235	0.958639430216445	NA	heavy.28_vs_abstemious.28	NA	1.425	1.291	1.664	1.332	0.615	0.561
hsa-miR-11181-5p	0.165885103933782	0.789951100814331	1.66218224882791	0.475249390595626	0.634609226986227	NA	heavy.28_vs_abstemious.28	NA	0	0.143	0.306	0	0	0
hsa-miR-11399	4.39198858983724	-0.143342970016504	0.484080350788317	-0.296114002113641	0.767143021115365	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	4.728	4.51	3.866	2.49	2.523	1.682
hsa-miR-11399-3p:Novel	183.372559290983	0.200765961257305	0.363684685980673	0.552033035748924	0.580925719618749	0.965799084279081	heavy.28_vs_abstemious.28	FALSE	127.094	199.497	151.226	99.064	131.137	91.693
hsa-miR-11400	2.30335506155615	-0.0742393749555239	0.600225553344376	-0.123685795351218	0.901564058959701	0.993902376519657	heavy.28_vs_abstemious.28	FALSE	1.47	2.766	1.079	0.456	0.882	0.463
hsa-miR-11400-3p:Novel	5.1560871071855	-1.05424342645567	0.504485183697077	-2.08974110741912	0.0366410621986463	0.616635995011977	heavy.28_vs_abstemious.28	FALSE	9.547	5.022	3.902	7.3	2.331	1.652
hsa-miR-11401	1.59965130683883	-0.0880743093847669	0.527145043066246	-0.167077942860782	0.867308721100555	NA	heavy.28_vs_abstemious.28	NA	2.343	1.463	1.77	1.027	0.615	0.624
hsa-miR-11401-3p:Novel	4.37438042620721	-0.131019243855778	0.412220572067735	-0.317837712947157	0.750608042093409	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	6.42	4.331	3.728	2.607	1.919	2.084
hsa-miR-1178-3p	0.224598243415569	-0.10489414281775	0.992828902211394	-0.105651782078576	0.915858638468026	NA	heavy.28_vs_abstemious.28	NA	0.247	0.247	0.14	0	0	0
hsa-miR-1178-5p	0.932515360686443	0.564404053607315	0.718381216807413	0.785660928212469	0.432066159239328	NA	heavy.28_vs_abstemious.28	NA	1.356	0.746	1.393	0	0	0
hsa-miR-1179	1.31292000185409	-0.18078789844995	0.596844993845081	-0.302905947631816	0.761961538613175	NA	heavy.28_vs_abstemious.28	NA	1.401	1.31	1.288	1.006	0.387	0.505
hsa-miR-1179-3p:Novel	5.88729608492182	0.323976122961041	0.364040556024673	0.889945138252902	0.373495345072159	0.952323439706152	heavy.28_vs_abstemious.28	FALSE	6.29	5.957	5.497	3.91	3.844	4.159
hsa-miR-1180-3p	3.79193359229487	-0.163292726522679	0.557729794628575	-0.29278107086143	0.769689497825519	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	7.543	3.485	3.366	1.64	1.445	0.951
hsa-miR-1180-5p	1.18520219008392	-0.0629213273914088	0.759607635858299	-0.0828339848378598	0.933983545981963	NA	heavy.28_vs_abstemious.28	NA	0.442	1.305	1.073	0	0	0
hsa-miR-1181	8.10648819136617	-0.496420214544254	0.522516852543828	-0.950055892221419	0.342083853520872	0.946629383842276	heavy.28_vs_abstemious.28	FALSE	5.048	8.789	7.008	3.155	4.102	2.22
hsa-miR-1181-3p:Novel	102.524872326451	-0.161564647094013	0.37371660985171	-0.432318614787074	0.665509859742939	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	113.988	97.354	115.388	63.187	62.773	53.322
hsa-miR-1182	7.30464948420494	0.233656536678221	0.297125341439666	0.7863904692413	0.431638765348862	0.952323439706152	heavy.28_vs_abstemious.28	FALSE	10.761	6.52	8.592	7.297	4.805	5.794
hsa-miR-1182-5p:Novel	7.49690374748476	-0.506390123006472	0.477259936675007	-1.06103631185641	0.288673399309776	0.903047140986145	heavy.28_vs_abstemious.28	FALSE	7.64	8.147	5.265	4.026	3.135	3.189
hsa-miR-1183	3.59307132714674	-0.266210058771693	0.449686730819251	-0.59199002444814	0.553857268386807	0.963736681777306	heavy.28_vs_abstemious.28	FALSE	3.419	3.883	2.691	1.797	2.244	1.685
hsa-miR-1183-5p:Novel	6.47592007316376	0.149968816180901	0.336350449482987	0.445870717317079	0.655690635603936	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	7.911	6.212	6.803	4.866	5.013	3.513
hsa-miR-1184	26.0329223750068	0.28644959078949	0.346161632284226	0.827502426826704	0.407952347138792	0.952323439706152	heavy.28_vs_abstemious.28	FALSE	30.901	27.086	20.62	12.795	13.309	11.447
hsa-miR-1184-5p:Novel	4.81303326781411	-0.494603617024461	0.461631824571966	-1.07142443544283	0.283978630598949	0.902561155992336	heavy.28_vs_abstemious.28	FALSE	8.148	4.912	3.189	3.955	1.902	2.478
hsa-miR-1185-3p	0.678933209111694	0.376855135394177	0.697673032148407	0.540160100833613	0.589086625905554	NA	heavy.28_vs_abstemious.28	NA	0.507	0.625	0.927	0	0	0
hsa-miR-1185-5p	0.765595172627019	0.372449946071167	0.663910648717967	0.560994083752655	0.574801570352379	NA	heavy.28_vs_abstemious.28	NA	0.518	0.731	0.978	0	0	0
hsa-miR-1193	3.56653496161314	-0.140288777578042	0.364419343202196	-0.384965233583125	0.700263173774474	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	4.982	3.718	2.511	2.013	2.244	1.261
hsa-miR-1193-3p:Novel	16.7696017756563	-0.550719569957756	0.496833374339265	-1.10845929118621	0.267663510834622	0.890583762550245	heavy.28_vs_abstemious.28	FALSE	29.706	16.857	11.46	7.631	8.281	5.169
hsa-miR-1197	3.40982145378022	-0.133651395498755	0.462109016733224	-0.289220488367816	0.772412654066399	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	6.123	3.123	3.318	1.369	1.347	1.211
hsa-miR-1197-5p:Novel	2.7890950053583	-0.584340501920739	0.617408588915564	-0.946440513480859	0.343923949779333	0.946629383842276	heavy.28_vs_abstemious.28	FALSE	5.968	2.724	1.775	1.046	0.738	0.937
hsa-miR-1199-3p	3.63632361462991	-0.60067180540768	0.433694762624273	-1.38501051240055	0.166049252952977	0.876622483205778	heavy.28_vs_abstemious.28	FALSE	5.932	3.542	3.062	2.642	2.418	1.664
hsa-miR-1199-5p	3.44388500316003	-0.899949070027253	0.499579759258287	-1.80141219364728	0.0716379356450808	0.740575721175016	heavy.28_vs_abstemious.28	FALSE	4.574	3.351	3.318	1.99	1.655	1.445
hsa-miR-1200	4.61392933814299	-1.59852301196015	0.529827565499691	-3.01706275031679	0.00255236970039149	0.206103853306613	heavy.28_vs_abstemious.28	FALSE	4.361	5.079	3.157	3.019	2.642	1.11
hsa-miR-1200-3p:Novel	5.87273289502212	0.772689867635598	0.462764449673302	1.66972607377489	0.0949735725649327	0.783228866514211	heavy.28_vs_abstemious.28	FALSE	6.114	5.505	7.01	2.433	3.551	3.816
hsa-miR-1202	30.5331376150136	0.100139220659328	0.421050409388378	0.237831904271965	0.812011472508693	0.98113296757991	heavy.28_vs_abstemious.28	FALSE	24.91	30.361	33.29	13.261	19.205	14.499
hsa-miR-1202-3p:Novel	40.7198207154566	0.576731809002714	0.493648095682093	1.16830554811687	0.24268353822468	0.878149541973589	heavy.28_vs_abstemious.28	FALSE	17.305	44.633	36.702	14.074	12.097	13.138
hsa-miR-1203	172.699578442148	-0.180450531210677	0.448938815682098	-0.401949051646399	0.687721522089953	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	284.372	175.054	121.516	41.262	66.185	58.023
hsa-miR-1203-3p:Novel	1.93819349237571	0.970846910709551	0.554810177113657	1.74987220991562	0.0801403669651001	NA	heavy.28_vs_abstemious.28	NA	1.06	1.947	2.251	0.44	0.794	0.545
hsa-miR-1204	16.4546838269697	1.2057908537985	0.639667726390391	1.88502687262761	0.0594262098257081	0.728911358495078	heavy.28_vs_abstemious.28	FALSE	12.984	14.832	23.23	2.46	4.143	3.23
hsa-miR-1204-3p:Novel	1.50868769875052	0.0805698106237017	0.536769789385485	0.150101239333796	0.88068474221681	NA	heavy.28_vs_abstemious.28	NA	1.854	1.481	1.466	1.327	0.511	0.832
hsa-miR-1205	0.882830958639656	-0.928788299393028	0.650257905416283	-1.42833834338151	0.1531944964851	NA	heavy.28_vs_abstemious.28	NA	1.857	0.837	0.66	0	0	0
hsa-miR-1205-3p:Novel	1.68878103784289	0.552986029929638	0.489417995750113	1.12988495464311	0.258524704420069	NA	heavy.28_vs_abstemious.28	NA	1.259	1.655	1.968	1.303	0.95	0.886
hsa-miR-1206	0.114523125028996	0.196954295917111	2.47579565823913	0.0795519191019146	0.936593636952813	NA	heavy.28_vs_abstemious.28	NA	0.032	0.099	0.199	0	0	0
hsa-miR-1206-3p:Novel	1.13266560814797	0.00267436991262574	0.567858311843323	0.00470957254098205	0.996242318672516	NA	heavy.28_vs_abstemious.28	NA	0.718	1.247	0.911	0	0.549	0
hsa-miR-1207-3p	0.194820380318431	-0.637787471769225	1.1228175056959	-0.568024161124862	0.570018562141215	NA	heavy.28_vs_abstemious.28	NA	0.338	0.172	0.215	0	0	0
hsa-miR-1207-5p	4.28651616977986	-0.0660881090595241	0.355891173103884	-0.185697522315995	0.852681971433102	0.99010681911823	heavy.28_vs_abstemious.28	FALSE	4.846	4.147	4.536	3.816	2.646	3.782
hsa-miR-1208	2.95263873887162	0.184138580493394	0.50046487380649	0.367935074229792	0.712921646455933	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	3.03	2.728	3.674	1.908	1.532	1.445
hsa-miR-1208-3p:Novel	8.47212290866392	0.144818596935985	0.373771022915792	0.387452713177852	0.698421085740437	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	8.941	7.671	10.971	6.288	4.935	7.075
hsa-miR-12113	0.719477369097574	-0.359704238964511	0.542421270872707	-0.663145525959516	0.507237355692628	NA	heavy.28_vs_abstemious.28	NA	1.625	0.661	0.564	0.82	0	0
hsa-miR-12113-3p:Novel	1.84957392306331	-0.267641651399718	0.459424957234222	-0.582557928526442	0.560190934227188	NA	heavy.28_vs_abstemious.28	NA	3.724	1.834	1.174	1.577	0.717	0.232
hsa-miR-12114	1.60499771737301	-0.00420194607184943	0.600048415584615	-0.00700267838846896	0.994412716694015	NA	heavy.28_vs_abstemious.28	NA	1.164	1.78	1.189	0.684	0.605	0.289
hsa-miR-12114-3p:Novel	15.6517746874132	0.145039776522384	0.482617772596815	0.300527217930599	0.763775038452424	0.974377942189973	heavy.28_vs_abstemious.28	FALSE	19.339	16.814	10.332	5.839	1.396	1.856
hsa-miR-12115	2.16586878114279	0.0473533176110431	0.550028886872214	0.0860924194005914	0.93139294969347	0.993902376519657	heavy.28_vs_abstemious.28	FALSE	3.667	2.037	2.016	1.327	1.073	1.172
hsa-miR-12115-3p:Novel	6.83174528964918	-0.368214728664357	0.39314155496642	-0.936595798670552	0.348966513933304	0.949407815429646	heavy.28_vs_abstemious.28	FALSE	10.723	6.942	4.953	3.98	2.291	1.974
hsa-miR-12116	3.12194815440159	0.00212582384943732	0.455663499997917	0.00466533713902262	0.996277613029027	0.999559129553213	heavy.28_vs_abstemious.28	FALSE	2.116	3.394	2.601	2.373	2.02	1.771
