ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	c.drinker.x	c.no_drinker.x	c.drinker.y	c.no_drinker.y
hsa-miR-12120-3p:Novel	28.9499653163433	-0.0961751239210262	0.25424046044212	-0.378284100625759	0.705219555296362	0.857482868371713	c.drinker_vs_c.no_drinker	FALSE	27.854	31.2	9.262	15.305
hsa-miR-12121	145.538667305202	-0.147721203206167	0.280309666125644	-0.526992897704617	0.5981985205718	0.793419467958974	c.drinker_vs_c.no_drinker	FALSE	121.788	194.29	41.795	49.106
hsa-miR-12121-3p:Novel	10.2387936052482	-0.595163469786247	0.231959528875941	-2.56580737454661	0.0102935974249591	0.092413672535103	c.drinker_vs_c.no_drinker	FALSE	9.241	12.288	5.412	7.039
hsa-miR-12122	2.19477544842635	-0.243811603094993	0.224727588775895	-1.08492065626232	0.27795679838247	0.532999595464594	c.drinker_vs_c.no_drinker	FALSE	1.962	2.672	1.27	1.891
hsa-miR-12122-3p:Novel	3.96559599652983	0.0249702408101617	0.275974301665305	0.0904803116068576	0.927905538834228	0.971150861732601	c.drinker_vs_c.no_drinker	FALSE	4.062	3.768	1.757	2.362
hsa-miR-12123	26.3970492340973	-0.192073610306203	0.22532384407373	-0.852433576640708	0.393973490925978	0.644042105136037	c.drinker_vs_c.no_drinker	FALSE	24.894	29.483	13.069	20.752
hsa-miR-12123-3p:Novel	1.01624636618547	-0.0390649810369201	0.363332994030017	-0.107518396839272	0.914377731353714	NA	c.drinker_vs_c.no_drinker	NA	0.862	1.333	0	0
hsa-miR-12124	5.8918001288506	-0.317667772194475	0.203668174280522	-1.55973201663278	0.118823222807598	0.344764138291332	c.drinker_vs_c.no_drinker	FALSE	4.63	8.481	2.466	4.27
hsa-miR-12124-5p:Novel	8.59351422754021	-0.229461125560473	0.250664411058439	-0.915411663712314	0.359975557503109	0.612127770538784	c.drinker_vs_c.no_drinker	FALSE	7.349	11.148	2.811	5.796
hsa-miR-12125	5.35567071516905	-0.470656571117393	0.256560286332101	-1.83448723824761	0.066581700445423	0.24997340167229	c.drinker_vs_c.no_drinker	FALSE	4.454	7.207	2.533	2.684
hsa-miR-12125-5p:Novel	3.42907051041916	-0.35546779172574	0.343288925448619	-1.03547701476593	0.300446195354517	0.556663339689528	c.drinker_vs_c.no_drinker	FALSE	1.641	7.099	0.388	0.796
hsa-miR-12126	4.87583934866324	-0.21073654430173	0.213139533868813	-0.988725744476096	0.322797343382478	0.576616289514609	c.drinker_vs_c.no_drinker	FALSE	3.882	6.917	2.579	3.166
hsa-miR-12126-5p:Novel	123.211840764641	0.101132838890831	0.30051412860256	0.336532725969043	0.736469177429066	0.875147735866921	c.drinker_vs_c.no_drinker	FALSE	125.237	119.055	37.972	29.198
hsa-miR-12127	64.0427335508732	0.518893582551356	0.262124402271773	1.9795699219692	0.0477518755336627	0.211907185023894	c.drinker_vs_c.no_drinker	FALSE	73.687	44.247	20.036	16.183
hsa-miR-12127-5p:Novel	5.09779238177612	0.304292960402103	0.277453244924688	1.09673599414813	0.272756817013454	0.528234921636915	c.drinker_vs_c.no_drinker	FALSE	4.093	7.16	1.654	1.955
hsa-miR-12128	14.2123011526562	-0.622682183648039	0.189451496340963	-3.28676308012567	0.00101346059671001	0.0282005678647732	c.drinker_vs_c.no_drinker	TRUE	12.768	17.176	9.043	10.359
hsa-miR-12128-5p:Novel	2.44756133142884	0.106413744987885	0.225973240673735	0.47091303674105	0.637702837906251	0.818155919136317	c.drinker_vs_c.no_drinker	FALSE	2.317	2.715	1.661	1.608
hsa-miR-12129	1.45555169805512	-0.177019423271337	0.298445255563587	-0.593138674418034	0.553088349911406	NA	c.drinker_vs_c.no_drinker	NA	1.285	1.805	0.425	0.879
hsa-miR-12129-5p:Novel	1.68212911173977	-0.509649886090423	0.288418446317427	-1.76705024452394	0.0772198140968031	0.272898048813376	c.drinker_vs_c.no_drinker	FALSE	1.226	2.618	0	0.468
hsa-miR-12130	1.26577563956899	-0.838386643754338	0.304338478982134	-2.75478357701707	0.00587309701669764	NA	c.drinker_vs_c.no_drinker	NA	0.935	1.944	0.346	0.899
hsa-miR-12130-5p:Novel	1.04072956899516	-0.433348901681648	0.318198154107529	-1.36188376987004	0.173234569014432	NA	c.drinker_vs_c.no_drinker	NA	0.755	1.627	0	0.387
hsa-miR-12131	2.36878525038382	-0.728121187102885	0.287513962066241	-2.53247244714722	0.011326127074047	0.0956969508394784	c.drinker_vs_c.no_drinker	FALSE	2.08	2.962	0.957	1.026
hsa-miR-12131-5p:Novel	1.31269991859305	-1.10610578891172	0.432069069794158	-2.56002076112202	0.0104665910346642	NA	c.drinker_vs_c.no_drinker	NA	0.96	2.037	0	0.186
hsa-miR-12132	4.27993961388625	-0.549751298705307	0.314113579362889	-1.75016724784824	0.0800894585588428	0.277781914612518	c.drinker_vs_c.no_drinker	FALSE	2.497	7.94	0.548	1.282
hsa-miR-12132-5p:Novel	1.70137163831614	-0.403483826979805	0.246568474729023	-1.63639665380268	0.10175659906219	0.323103340022239	c.drinker_vs_c.no_drinker	FALSE	1.548	2.017	0.995	1.217
hsa-miR-12133	0.609513020778921	-0.465516712418742	0.360591170191849	-1.29098200649525	0.19670991695499	NA	c.drinker_vs_c.no_drinker	NA	0.505	0.825	0	0
hsa-miR-12133-5p:Novel	0.266760153571341	-0.561571579324615	0.551721145962436	-1.01785400729021	0.308747341558129	NA	c.drinker_vs_c.no_drinker	NA	0.222	0.359	0	0
hsa-miR-12135	2.17459686607976	0.0809598511932537	0.301841175249655	0.2682200369989	0.788529952596242	0.898354271067878	c.drinker_vs_c.no_drinker	FALSE	2.244	2.031	0.922	1.178
hsa-miR-12135-5p:Novel	1.44403387727289	-0.523851998531502	0.347602788407737	-1.50704199161091	0.131799894115979	NA	c.drinker_vs_c.no_drinker	NA	0.738	2.894	0	0.434
hsa-miR-12136	89.2131758751429	-0.57226721266145	0.188847312920147	-3.03031694659817	0.00244297225042534	0.0399080963046583	c.drinker_vs_c.no_drinker	TRUE	68.542	131.644	50.156	64.146
hsa-miR-12136-3p:Novel	23.4383767834448	0.0986837783469742	0.182374037582624	0.541106506468969	0.588434173820522	0.789750024246606	c.drinker_vs_c.no_drinker	FALSE	22.974	24.392	16.094	17.235
hsa-miR-122-3p	0.0957432891704217	-0.024999117650396	1.05287575352509	-0.0237436540510098	0.981057084912175	NA	c.drinker_vs_c.no_drinker	NA	0.1	0.086	0	0
hsa-miR-122-5p	13.2250960031124	-0.401307002767841	0.189762595187456	-2.11478454102829	0.0344483150298348	0.181574862472528	c.drinker_vs_c.no_drinker	FALSE	10.538	18.741	7.131	8.636
hsa-miR-1224-3p	0.814919874733772	-0.670412760117459	0.389872126031309	-1.7195708935181	0.085510470755583	NA	c.drinker_vs_c.no_drinker	NA	0.826	0.791	0	0
hsa-miR-1224-5p	5.29835932969018	-0.353425707462274	0.212997288113615	-1.6592967478241	0.0970560102977978	0.313746015162065	c.drinker_vs_c.no_drinker	FALSE	3.752	8.472	2.194	3.345
hsa-miR-1225-3p	1.35928106502533	-0.317283773957469	0.314633921653103	-1.0084220172143	0.313251907519821	NA	c.drinker_vs_c.no_drinker	NA	1.44	1.194	0.542	0.723
hsa-miR-1225-5p	1.72035212305736	-0.495845798422404	0.288739536866884	-1.71727711349416	0.0859285516531954	0.291452744908474	c.drinker_vs_c.no_drinker	FALSE	1.261	2.664	0.585	1.008
hsa-miR-1226-3p	0.427420479926214	0.26322496161879	0.868689373451812	0.303013907690436	0.761879262763736	NA	c.drinker_vs_c.no_drinker	NA	0.491	0.297	0	0
hsa-miR-1226-5p	2.27402347122356	-0.558750528602222	0.246021532999546	-2.27114481317882	0.0231382129334965	0.142286711717478	c.drinker_vs_c.no_drinker	FALSE	1.313	4.246	0.897	1.553
hsa-miR-1227-3p	0.0973143814819938	-0.331579590079087	0.938188511929823	-0.353425336020197	0.723769594436088	NA	c.drinker_vs_c.no_drinker	NA	0.076	0.141	0	0
hsa-miR-1227-5p	2.2645479845087	-0.232564127640057	0.269657356178766	-0.862443105338028	0.388443728815292	0.638482328891119	c.drinker_vs_c.no_drinker	FALSE	1.752	3.317	0.532	1.28
hsa-miR-1228-3p	1.7548593601952	-0.546854050703491	0.330685475884542	-1.65369842519005	0.0981888027953116	0.315975996965364	c.drinker_vs_c.no_drinker	FALSE	1.543	2.191	0.516	0.696
hsa-miR-1228-5p	4.96973901358396	-0.436409160373029	0.245590839106407	-1.77697654342858	0.075572099246262	0.269540487311668	c.drinker_vs_c.no_drinker	FALSE	4.623	5.682	2.354	3.298
hsa-miR-1229-3p	0.121992799929323	-0.370346269607601	1.5359300164938	-0.241121838645371	0.809460687257178	NA	c.drinker_vs_c.no_drinker	NA	0.081	0.206	0	0
hsa-miR-1229-5p	42.3642217135813	-0.827388117064207	0.233941825932483	-3.53672590938482	0.000405119862737139	0.0172396946047854	c.drinker_vs_c.no_drinker	TRUE	25.771	76.424	13.168	16.853
hsa-miR-122b-3p	0.363727150798884	0.00507571245923338	0.651624773408688	0.00778931781964338	0.993785086419314	NA	c.drinker_vs_c.no_drinker	NA	0.344	0.405	0	0
hsa-miR-122b-5p	0.766304889480806	-0.413488930191975	0.413209256089858	-1.00067683406892	0.316983070650675	NA	c.drinker_vs_c.no_drinker	NA	0.471	1.372	0	0
hsa-miR-1231	21.5733284513886	-1.00900268304444	0.191518791249746	-5.26842654164769	1.37598084028187e-07	0.000271859958328376	c.drinker_vs_c.no_drinker	TRUE	16.584	31.815	12.357	14.226
hsa-miR-1231-3p:Novel	28.7524957649801	-0.462231270319327	0.219145666959201	-2.10924211613722	0.0349236882948771	0.182284616953749	c.drinker_vs_c.no_drinker	FALSE	27.803	30.702	15.81	15.792
hsa-miR-1233-3p	11.1109625148164	0.215130166209816	0.212600582865656	1.0118982897886	0.311586687081286	0.565080940977925	c.drinker_vs_c.no_drinker	FALSE	11.573	10.163	8.139	6.818
hsa-miR-1233-5p	6.43682582006908	-0.812748216381707	0.251505719485841	-3.23152975623467	0.00123129503076883	0.0297642683635737	c.drinker_vs_c.no_drinker	TRUE	5.186	9.004	2.983	3.382
hsa-miR-1234-3p	0.222133107648204	-0.256914435309673	0.892441637751406	-0.287878136162489	0.773440023593007	NA	c.drinker_vs_c.no_drinker	NA	0.223	0.22	0	0
hsa-miR-1234-5p:Novel	4.62045450412444	-0.401805652744225	0.272747970475435	-1.47317559153172	0.140703694847569	0.369853043110295	c.drinker_vs_c.no_drinker	FALSE	4.233	5.415	2.02	2.602
hsa-miR-1236-3p	0.148156123831739	-0.308779351092883	0.932183462126023	-0.331243112153752	0.74046085777136	NA	c.drinker_vs_c.no_drinker	NA	0.167	0.108	0	0
hsa-miR-1236-5p	7.39290454680319	-0.773420334246691	0.230078856042317	-3.36154459193086	0.00077507840525081	0.0242282703162428	c.drinker_vs_c.no_drinker	TRUE	5.81	10.643	3.969	5.972
hsa-miR-1237-5p	4.75207619241402	-0.394148509111272	0.212346355188633	-1.85615857998194	0.0634309579962399	0.242561528967096	c.drinker_vs_c.no_drinker	FALSE	4.13	6.028	3.01	3.687
hsa-miR-1238-3p	0.192421625745373	-0.244314295564229	0.774910621615685	-0.315280612691609	0.752548603768157	NA	c.drinker_vs_c.no_drinker	NA	0.218	0.14	0	0
hsa-miR-1238-5p	0.973196452380107	-0.398773412914667	0.284077695492951	-1.40374770438308	0.160393991535049	NA	c.drinker_vs_c.no_drinker	NA	0.87	1.186	0.305	0.68
hsa-miR-124-3p	10.069629776476	-0.088477785739719	0.201177800007388	-0.439798952650191	0.660082726277664	0.828175823208778	c.drinker_vs_c.no_drinker	FALSE	9.839	10.544	6.097	7.5
hsa-miR-124-5p	33.5071692895186	-0.270513807623184	0.213611917094534	-1.26637975681604	0.205377154797547	0.449393774301381	c.drinker_vs_c.no_drinker	FALSE	32.187	36.217	20.305	19.033
hsa-miR-1243	0.411481409328004	-0.191474379363818	0.62126547880957	-0.308200577522364	0.757929713041166	NA	c.drinker_vs_c.no_drinker	NA	0.275	0.691	0	0
hsa-miR-1243-3p:Novel	5.25249290356312	0.0703000133215519	0.226033436565502	0.311015991216767	0.755788464872543	0.886239624562872	c.drinker_vs_c.no_drinker	FALSE	5.006	5.758	3.237	3.09
hsa-miR-1244	4.23438008818399	0.319811427923794	0.313846988696182	1.01900429012364	0.308200929805536	0.561797265573975	c.drinker_vs_c.no_drinker	FALSE	3.98	4.757	1.745	1.86
hsa-miR-1244-5p:Novel	0.710163836807466	-0.128621303182627	0.360954819963548	-0.356336294929144	0.721588731390271	NA	c.drinker_vs_c.no_drinker	NA	0.612	0.912	0	0
hsa-miR-1245a	0.602129822998648	-0.64250163146592	0.419583929014767	-1.53128274711234	0.125699527665146	NA	c.drinker_vs_c.no_drinker	NA	0.536	0.737	0	0
hsa-miR-1245a-5p:Novel	0.123709016462238	-0.172416104421329	0.898072175796147	-0.191984685716915	0.847754201314473	NA	c.drinker_vs_c.no_drinker	NA	0.101	0.17	0	0
hsa-miR-1245b-3p	0.332349389200409	-0.5747483275726	0.797632185834354	-0.720568123729099	0.471175271897054	NA	c.drinker_vs_c.no_drinker	NA	0.297	0.406	0	0
hsa-miR-1245b-5p	0.267230531577062	0.0210224243819682	0.562736871434233	0.0373574674934465	0.970199985003477	NA	c.drinker_vs_c.no_drinker	NA	0.242	0.319	0	0
hsa-miR-1246	0.849814729425546	0.0528222912556534	0.364608342758647	0.144874060906004	0.884810306742429	NA	c.drinker_vs_c.no_drinker	NA	0.879	0.789	0	0
hsa-miR-1246-3p:Novel	2013.64943946667	-0.221068416853496	0.268124060919412	-0.824500479723603	0.409655243324473	0.658649301813954	c.drinker_vs_c.no_drinker	FALSE	2011.861	2017.32	633.03	743.619
hsa-miR-1247-3p	3.61811903094728	-0.00993997948272127	0.229633813368493	-0.0432862187711468	0.965473376753718	0.98995338387472	c.drinker_vs_c.no_drinker	FALSE	3.276	4.319	1.742	2.595
hsa-miR-1247-5p	0.714602073766054	-0.415962817922939	0.349730754058834	-1.18938015343358	0.234290107016668	NA	c.drinker_vs_c.no_drinker	NA	0.714	0.715	0	0
hsa-miR-1248	0.554975963570006	-0.416797801614305	0.351226945339643	-1.18669084802493	0.235349586298339	NA	c.drinker_vs_c.no_drinker	NA	0.5	0.668	0	0.073
hsa-miR-1248-3p:Novel	2.17164618419411	-0.922724449616895	0.308914519764424	-2.98698957342814	0.00281739331138485	0.0436905562789408	c.drinker_vs_c.no_drinker	TRUE	1.266	4.031	0.589	0.771
hsa-miR-1249-3p	1.95884309320231	0.290438465290335	0.425789354231376	0.682117724184596	0.495164514022849	0.730794524144067	c.drinker_vs_c.no_drinker	FALSE	2.019	1.836	0	0.373
hsa-miR-1249-5p	3.11459472104026	-0.42649217147963	0.222822521443036	-1.9140442748677	0.0556144987977976	0.231408193684672	c.drinker_vs_c.no_drinker	FALSE	2.32	4.745	1.619	2.5
hsa-miR-1250-3p	0.120118524517661	-0.475790160181731	1.04385155568144	-0.45580251099126	0.648531998315825	NA	c.drinker_vs_c.no_drinker	NA	0.105	0.15	0	0
hsa-miR-1250-5p	15.8939636533106	0.426147482018359	0.20697365697314	2.05894551147474	0.0394994585759453	0.195668614241951	c.drinker_vs_c.no_drinker	FALSE	16.808	14.017	9.541	10.157
hsa-miR-1251-3p	2.39889017988911	-0.524644617470323	0.296963171672216	-1.76669926616159	0.0772786063462177	0.272898048813376	c.drinker_vs_c.no_drinker	FALSE	2.087	3.04	1.013	1.498
hsa-miR-1251-5p	0.583971380111685	-0.0630827791677784	0.426684124032902	-0.14784421452464	0.882465714591375	NA	c.drinker_vs_c.no_drinker	NA	0.626	0.498	0	0
hsa-miR-1252-3p	1.59797259488329	-0.309093723875992	0.270532016447052	-1.14254027281272	0.253229515947975	0.510274165846202	c.drinker_vs_c.no_drinker	FALSE	1.434	1.935	0.605	1.135
hsa-miR-1252-5p	1.06731557243743	-0.36085176978427	0.295847351238759	-1.2197228343378	0.222569962370429	NA	c.drinker_vs_c.no_drinker	NA	0.854	1.506	0.273	0.468
hsa-miR-1253	7.37851774478365	-0.394748994423812	0.26942979946758	-1.4651274476835	0.142886149360775	0.372443799795444	c.drinker_vs_c.no_drinker	FALSE	5.983	10.243	2.977	3.556
hsa-miR-1253-3p:Novel	7.94603257537231	-0.361534195067844	0.201556401493271	-1.79371229288351	0.0728591021958022	0.263375808613204	c.drinker_vs_c.no_drinker	FALSE	7.009	9.868	5.104	7.106
hsa-miR-1255a	2.94023187497601	0.285296551842713	0.315882545978332	0.903172889654635	0.366434143821046	0.617696222301342	c.drinker_vs_c.no_drinker	FALSE	2.77	3.289	1.163	1.431
hsa-miR-1255a-3p:Novel	4.64453073088587	0.0212481053300598	0.240080500543683	0.0885040862624895	0.92947603671813	0.972179236841055	c.drinker_vs_c.no_drinker	FALSE	4.387	5.173	2.25	3.45
hsa-miR-1255b-1-3p:Novel	0.314681257938515	-0.794514446819098	0.498785226324349	-1.59289891698284	0.11118286930688	NA	c.drinker_vs_c.no_drinker	NA	0.185	0.58	0	0
hsa-miR-1255b-2-3p	0.0530245468530847	-0.0582005978277389	2.02227836677999	-0.0287797163752535	0.977040278166383	NA	c.drinker_vs_c.no_drinker	NA	0.065	0.029	0	0
hsa-miR-1255b-5p	20.7412319271902	-0.760048058981577	0.246596898235604	-3.08214768482372	0.00205512847967843	0.0379190519741844	c.drinker_vs_c.no_drinker	TRUE	15.898	30.683	9.446	11.526
hsa-miR-1256	2.67253546848483	-0.890350967926759	0.254779172719957	-3.49459870844857	0.000474775011702054	0.0181744726639163	c.drinker_vs_c.no_drinker	TRUE	2.145	3.755	1.1	1.625
hsa-miR-1256-3p:Novel	3.28575030448997	-0.18151441809436	0.233758588027087	-0.776503741001921	0.437451612816283	0.681887502438809	c.drinker_vs_c.no_drinker	FALSE	3.107	3.653	2.07	2.125
hsa-miR-1257	13.5840295775031	-0.06473623889834	0.191643700701548	-0.337794765292889	0.735517854954151	0.874935080379035	c.drinker_vs_c.no_drinker	FALSE	11.89	17.061	7.117	10.133
hsa-miR-1257-3p:Novel	14.3895825866243	-0.247345909185083	0.209214257382695	-1.18226124872856	0.237102056523579	0.491189158722614	c.drinker_vs_c.no_drinker	FALSE	13.541	16.131	7.592	11.263
hsa-miR-1258	4.9682687558668	0.312191160273942	0.240240483963806	1.29949438630408	0.19377431874312	0.435128060976156	c.drinker_vs_c.no_drinker	FALSE	5.06	4.78	3.169	3.059
hsa-miR-1258-5p:Novel	0.700703038439207	0.416047283126391	0.424478156644414	0.980138262979961	0.327017874047904	NA	c.drinker_vs_c.no_drinker	NA	0.758	0.583	0	0
hsa-miR-125a-3p	1.44766104600422	-0.314930609819635	0.261588856018778	-1.20391447331773	0.228622637105301	NA	c.drinker_vs_c.no_drinker	NA	1.292	1.768	0.89	0.733
hsa-miR-125a-5p	3.5285558014051	0.440259562970379	0.36816799995202	1.19581159423892	0.231770090376777	0.485706524803135	c.drinker_vs_c.no_drinker	FALSE	1.034	8.65	0	0.278
hsa-miR-125b-1-3p	2.72163661516898	-0.0844160262080374	0.321468418447896	-0.262595083571855	0.792862689855495	0.900059466660376	c.drinker_vs_c.no_drinker	FALSE	2.481	3.216	0.901	1.329
hsa-miR-125b-2-3p	2.41189170288809	-0.338348877541374	0.248748947391421	-1.36020224844997	0.173765931258652	0.41271819411045	c.drinker_vs_c.no_drinker	FALSE	2.052	3.151	1.446	1.801
hsa-miR-125b-5p	12.5461380956765	-0.454461013062015	0.18012484304952	-2.52303349925515	0.0116347316933744	0.0968806452288766	c.drinker_vs_c.no_drinker	FALSE	11.281	15.142	7.636	11.591
hsa-miR-126-3p	35.8491225658174	0.0936219273335517	0.467935912333028	0.200074251336626	0.841422510667618	0.929241688040438	c.drinker_vs_c.no_drinker	FALSE	5.31	98.534	0.499	0.26
hsa-miR-126-5p	3.33387943077165	-0.0929875428833817	0.323918809319031	-0.28707052572485	0.774058319828194	0.892979243424443	c.drinker_vs_c.no_drinker	FALSE	3.228	3.551	1.05	1.721
hsa-miR-1260a	2.14356404635678	0.322437822326346	0.327889220322564	0.983374268934931	0.325423269476114	0.578657819509227	c.drinker_vs_c.no_drinker	FALSE	2.137	2.158	0.589	0.639
hsa-miR-1260a-3p:Novel	19.6947370231703	-0.587547306926705	0.207305769758204	-2.83420624332841	0.00459396725654339	0.0555428809548183	c.drinker_vs_c.no_drinker	FALSE	17.38	24.447	11.208	14.502
hsa-miR-1260b	48.8907676315689	0.238445920992433	0.215738047824792	1.10525669160631	0.269048378083338	0.523421390089402	c.drinker_vs_c.no_drinker	FALSE	52.677	41.119	29.466	25.952
hsa-miR-1260b-3p:Novel	5.91872787617567	0.0293071374339019	0.215503846300329	0.135993570124308	0.891826364039155	0.955543640196503	c.drinker_vs_c.no_drinker	FALSE	5.311	7.166	3.629	4.46
hsa-miR-1261	3.39488065691182	0.347019942527132	0.307499609672939	1.12852157079558	0.259099712260396	0.512265715950245	c.drinker_vs_c.no_drinker	FALSE	3.231	3.731	1.014	1.214
hsa-miR-1261-3p:Novel	6.22645769962378	-0.346831609398112	0.209433610384023	-1.65604560205094	0.0977125842370398	0.31491706365552	c.drinker_vs_c.no_drinker	FALSE	4.991	8.761	3.024	4.608
hsa-miR-1262	0.985081830678542	-0.921483280204509	0.360016678625561	-2.55955719530124	0.0104805608265181	NA	c.drinker_vs_c.no_drinker	NA	0.8	1.365	0	0.162
hsa-miR-1262-3p:Novel	10.5535426313629	-0.465567891769526	0.202411810153476	-2.30010240714964	0.0214424189441878	0.136975452359886	c.drinker_vs_c.no_drinker	FALSE	8.084	15.622	5.888	8.78
hsa-miR-1263	2.85402115460594	-0.527020182264992	0.262967749201921	-2.00412477904398	0.0450566956787513	0.207357696241995	c.drinker_vs_c.no_drinker	FALSE	2.549	3.48	1.205	1.786
hsa-miR-1263-3p:Novel	1.7120173025403	0.162610090760365	0.26607011749998	0.611155030441845	0.541096951137834	0.758812238161838	c.drinker_vs_c.no_drinker	FALSE	1.874	1.379	0.85	0.797
hsa-miR-1264	0.427276594399684	-0.603596601630443	0.405237453261162	-1.48948868564092	0.136358730545929	NA	c.drinker_vs_c.no_drinker	NA	0.303	0.683	0	0
hsa-miR-1264-5p:Novel	0.478125457214062	0.389086947608955	0.392174950580117	0.992125955605798	0.32113608648565	NA	c.drinker_vs_c.no_drinker	NA	0.537	0.358	0	0
hsa-miR-1265	0.65218657777964	0.0215041292669108	0.416599124692307	0.0516182776015033	0.958832855334102	NA	c.drinker_vs_c.no_drinker	NA	0.592	0.775	0	0
hsa-miR-1265-3p:Novel	7.39933637411922	0.211285525306253	0.183640255913469	1.15054035540993	0.249921382866599	0.507189318026378	c.drinker_vs_c.no_drinker	FALSE	7.296	7.612	5.425	5.195
hsa-miR-1266-3p	0.788647986016976	0.119730787725733	0.370566947356849	0.323101638124338	0.746618269700937	NA	c.drinker_vs_c.no_drinker	NA	0.746	0.876	0	0
