ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	18_37.x	37_53.x	53_81.x	18_37.y	37_53.y	53_81.y
hsa-miR-526b-3p	1.83884953570194	-0.845630148723862	0.33820058633847	-2.50038049276933	0.012405998210808	0.157894988979483	53_81_vs_18_37	FALSE	1.966	2.167	1.327	1.158	0.725	0.886
hsa-miR-526b-5p	0.236834604015521	-0.652646291011644	0.765392905550959	-0.852694460947275	0.393828763379847	NA	53_81_vs_18_37	NA	0.199	0.241	0.273	0	0	0
hsa-miR-527	1.46390270870773	-0.139920330970654	0.469175385640259	-0.298226069084405	0.765530626298263	NA	53_81_vs_18_37	NA	1.335	1.389	1.689	0.327	0.367	0
hsa-miR-527-3p:Novel	0.908922746776417	0.764480981269199	0.431162199472339	1.77307051083045	0.0762170237172602	NA	53_81_vs_18_37	NA	0.901	0.824	1.014	0	0	0.107
hsa-miR-532-3p	1.17728919528142	-0.574459324765368	0.530776838395712	-1.08229915702744	0.27911962044543	NA	53_81_vs_18_37	NA	1.036	1.286	1.206	0	0	0
hsa-miR-532-5p	8.70322409662601	0.144906474383493	0.363035803868105	0.399152019827057	0.689781194195846	0.889968657891036	53_81_vs_18_37	FALSE	11.444	7.192	7.455	2.221	1.952	2.538
hsa-miR-539-3p	0.170101807981868	-0.611428108340472	0.907914679093978	-0.673442254453497	0.500665974328292	NA	53_81_vs_18_37	NA	0.153	0.21	0.144	0	0	0
hsa-miR-539-5p	0.816989056634529	-0.541655032410896	0.447864240239316	-1.20941790780497	0.226502332150956	NA	53_81_vs_18_37	NA	1.092	0.575	0.795	0	0	0
hsa-miR-541-3p	1.75548992903733	-0.266237386934773	0.286136121759517	-0.930457103065554	0.352134464613521	NA	53_81_vs_18_37	NA	2.481	1.211	1.59	1.65	0.79	1.165
hsa-miR-541-5p	2.06606564534329	-0.274017730347349	0.280612541594041	-0.976498515678488	0.328817483094175	0.667838137887944	53_81_vs_18_37	FALSE	2.281	1.889	2.035	1.368	1.277	1.375
hsa-miR-542-3p	8.92855420984132	0.268665936939907	0.352963671434362	0.761171640832361	0.446554554523078	0.760013172545751	53_81_vs_18_37	FALSE	7.957	8.614	10.339	3.742	3.059	4.24
hsa-miR-542-5p	0.293198194213207	-0.194139216923801	0.641305516604164	-0.302725006876295	0.762099438739327	NA	53_81_vs_18_37	NA	0.165	0.346	0.372	0	0	0
hsa-miR-543	1.24560427388265	-0.177736043070758	0.412027978413396	-0.431368869063624	0.666200181909927	NA	53_81_vs_18_37	NA	1.482	1.093	1.162	0.218	0	0
hsa-miR-543-5p:Novel	0.596874678693023	-0.616100443770112	0.56282157555652	-1.09466386955921	0.273663922951934	NA	53_81_vs_18_37	NA	0.745	0.497	0.551	0	0	0
hsa-miR-544a	1.37373356645697	-0.318503475037792	0.386471494626085	-0.824131868628363	0.409864634093364	NA	53_81_vs_18_37	NA	1.311	1.5	1.299	0.69	0.614	0.525
hsa-miR-544a-5p:Novel	0.472666938225402	-0.353984743400018	0.499701864798023	-0.708391879912429	0.478701933611661	NA	53_81_vs_18_37	NA	0.569	0.471	0.37	0	0	0
hsa-miR-544b	7.33486888797691	0.796042929408702	0.318113090239827	2.50238972815788	0.012335804738393	0.157894988979483	53_81_vs_18_37	FALSE	6.216	6.118	9.933	3.608	3.21	3.433
hsa-miR-544b-5p:Novel	0.959229865098531	0.386753592207701	0.480075060369742	0.805610672443248	0.420467369947159	NA	53_81_vs_18_37	NA	0.728	1.321	0.799	0	0	0
hsa-miR-545-3p	1.44036438250697	0.641679249664001	0.537520815825222	1.19377562835194	0.232565747590454	NA	53_81_vs_18_37	NA	0.946	1.643	1.745	0	0	0
hsa-miR-545-5p	0.471289344778605	-0.0698756996095032	0.584640452174039	-0.119519098190459	0.904864110317522	NA	53_81_vs_18_37	NA	0.467	0.501	0.443	0	0	0
hsa-miR-548a-1-5p:Novel	0.585630274394501	-1.03702755682347	0.542140433317451	-1.91283935506842	0.0557686212307629	NA	53_81_vs_18_37	NA	0.971	0.425	0.351	0	0	0
hsa-miR-548a-2-5p:Novel	1.12551579216106	0.182241582875107	0.438425760999995	0.415672615722754	0.67764958225177	NA	53_81_vs_18_37	NA	1.174	1.103	1.099	0.309	0	0
hsa-miR-548a-3p	2.87887723601082	-0.164419140208296	0.312555113574855	-0.526048472948495	0.598854528334935	0.839065918456705	53_81_vs_18_37	FALSE	3.523	2.927	2.127	2.14	1.407	1.237
hsa-miR-548a-5p	1.30780610265467	-0.0194389942705469	0.390186165278451	-0.0498197937301916	0.960265993152413	NA	53_81_vs_18_37	NA	1.516	1.066	1.358	0.646	0	0.493
hsa-miR-548aa-5p:Novel	0.398824204151753	0.263866433626737	0.731384434195456	0.360776660385174	0.718266411700867	NA	53_81_vs_18_37	NA	0.244	0.575	0.366	0	0	0
hsa-miR-548aa, hsa-miR-548t-3p	66.6787085898312	-0.0100954909599592	0.389928264130477	-0.0258906365314955	0.979344568510163	0.997132389501378	53_81_vs_18_37	FALSE	65.091	67.995	66.9	15.998	20.723	18.159
hsa-miR-548ab	0.148775588191343	-0.743288051397963	1.17893819296336	-0.630472450408658	0.528385522023	NA	53_81_vs_18_37	NA	0.106	0.203	0.134	0	0	0
hsa-miR-548ab-3p:Novel	0.625977463942062	-0.562253779152116	0.540853451292476	-1.03956770139582	0.298540789152916	NA	53_81_vs_18_37	NA	0.761	0.661	0.439	0	0	0
hsa-miR-548ac	0.281549770306324	-1.31650249935746	0.622504839180767	-2.11484701241842	0.0344429885293274	NA	53_81_vs_18_37	NA	0.344	0.238	0.263	0	0	0
hsa-miR-548ac-5p:Novel	0.699769270937361	-0.733653296527116	0.422306048594486	-1.73725500491611	0.0823421698345839	NA	53_81_vs_18_37	NA	0.718	0.584	0.812	0	0	0.167
hsa-miR-548ad-3p	0.519708270499977	-0.0690675979876776	0.526137265420148	-0.131272963401525	0.895559378765142	NA	53_81_vs_18_37	NA	0.524	0.559	0.47	0	0	0
hsa-miR-548ad-5p	1.45485167259139	-0.229314807350861	0.420474746940438	-0.54537117631786	0.585498260279827	NA	53_81_vs_18_37	NA	1.836	1.159	1.379	0.382	0	0.33
hsa-miR-548ae-1-5p:Novel	0.122461035731803	-0.651727022893474	0.976884477333654	-0.667148509383957	0.504677277155108	NA	53_81_vs_18_37	NA	0.11	0.13	0.127	0	0	0
hsa-miR-548ae-3p	0.360220100015756	-0.427557062405409	0.540825263473326	-0.790564145727073	0.429198376382078	NA	53_81_vs_18_37	NA	0.378	0.361	0.34	0	0	0
hsa-miR-548ae-5p	0.0344476424680112	-1.18740175452003	2.98479400761917	-0.397816985523622	0.690765095805052	NA	53_81_vs_18_37	NA	0.064	0.018	0.022	0	0	0
hsa-miR-548ag-1-3p:Novel	0.421083352612395	-0.959853695734535	0.509831496827378	-1.88268810716402	0.0597426481000004	NA	53_81_vs_18_37	NA	0.525	0.391	0.342	0	0	0
hsa-miR-548ag-2-3p:Novel	1.16859633959138	-0.108126514626747	0.391506509141078	-0.276180630723012	0.782409333339235	NA	53_81_vs_18_37	NA	1.358	1.053	1.096	0.37	0.364	0.276
hsa-miR-548ag-5p	2.11349942336607	-0.424768294882692	0.31535038247123	-1.34697250580137	0.177989087818315	0.515705377277055	53_81_vs_18_37	FALSE	2.124	2.144	2.067	1.483	1.195	1.209
hsa-miR-548ah-3p	0.122369388844007	-0.265863693042415	1.00097927053657	-0.265603595267163	0.790544516406598	NA	53_81_vs_18_37	NA	0.08	0.102	0.191	0	0	0
