miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison size sig
hsa-miR-130b-3p 5.06344855282861 1.17881574903622 0.382788570908832 3.07954792442583 0.00207315013316164 0.03201149832944 O16_never 14_117 FALSE
hsa-miR-936-3p:Novel 5.41993499843158 1.3838748876171 0.449963526614427 3.07552680553804 0.00210131039167409 0.032246034775937 O16_never 14_117 FALSE
hsa-miR-941-5p:Novel 6.73708749649584 2.45737806665182 0.791294265955764 3.10551734339143 0.00189946481286842 0.0323459587698608 O16_U16 14_29 FALSE
hsa-miR-221-3p 6.89045254928882 1.58086666389034 0.516916579788638 3.05826263985717 0.00222624365463118 0.0337934903514324 O16_never 14_117 FALSE
hsa-miR-4469 4.93083072557804 1.28731155668 0.420986321166467 3.05784651889193 0.00222933725568581 0.0337934903514324 O16_never 14_117 FALSE
hsa-miR-142-3p 5.28018084503369 2.14320950817008 0.703036225610584 3.04850508422765 0.00229983021175872 0.0346507751904981 O16_never 14_117 FALSE
hsa-miR-12136-3p:Novel 23.6801099274635 1.0279846028315 0.337595218927394 3.04502121237857 0.00232663899454694 0.0348435213279741 O16_never 14_117 TRUE
hsa-miR-4508-3p:Novel 119.488500805027 1.4487667612172 0.477401994283623 3.03468937826954 0.00240783534407542 0.0356302301510209 O16_never 14_117 TRUE
hsa-miR-200b-5p 5.41646801819583 1.88777660528143 0.622876919449401 3.03073776910878 0.0024395702220689 0.0358862223199011 O16_never 14_117 FALSE
hsa-miR-4279-5p:Novel 5.90270362120846 1.22159388580391 0.403531343957509 3.02725898271869 0.00246782424811411 0.0359360841504901 O16_never 14_117 FALSE
hsa-miR-4514-3p:Novel 7.69315065081506 1.03711020726143 0.342717530973493 3.02613701818961 0.00247700028274591 0.0359360841504901 O16_never 14_117 FALSE
hsa-miR-4677-3p 1.71618348638909 -2.01249167317402 0.666336370597051 -3.02023386682433 0.00252579572796939 0.0360869435616776 O16_never 14_117 FALSE
hsa-miR-4660 2.82135093537128 1.17273330153093 0.389338823780352 3.01211497518813 0.00259434314624883 0.0368544974947119 O16_never 14_117 FALSE
hsa-miR-199a-3p, hsa-miR-199b-3p 37.1778428557874 1.11151328217409 0.370457879718166 3.00037694708964 0.00269645680705828 0.0380874523996982 O16_never 14_117 TRUE
hsa-miR-4644-5p:Novel 8.60931518336572 1.5217947967202 0.507660215850351 2.99766408555599 0.00272057359862422 0.038210994159208 O16_never 14_117 FALSE
hsa-miR-320b-1-5p:Novel 5.64428211828816 1.7079136445093 0.571451956478171 2.98872656773297 0.00280142712385926 0.0390126619292541 O16_never 14_117 FALSE
hsa-miR-4326 45.9717616932699 -1.73899969446087 0.582014503055254 -2.9878975271786 0.00280903720246842 0.0390126619292541 O16_never 14_117 TRUE
hsa-miR-2277-3p 6.65691123941511 2.17741202517925 0.715974764851192 3.04118543288576 0.00235648654414798 0.0392747757357997 O16_U16 14_29 FALSE
hsa-miR-5002-3p 6.34738263586524 -1.91907267099899 0.630954128663198 -3.04154071400551 0.00235370731562018 0.0392747757357997 O16_U16 14_29 FALSE
hsa-miR-378f 7.32316477980116 -1.64740246837345 0.5428801663125 -3.03456005689689 0.00240886789837199 0.0398650673322125 O16_U16 14_29 FALSE
hsa-miR-3689a-3p 3.73568573658018 1.80142296629236 0.594917145861063 3.02802327824161 0.0024615912468345 0.0404527232871403 O16_U16 14_29 FALSE
hsa-miR-4675 37.4681883059651 -1.2640195311855 0.425366046081387 -2.97160420496669 0.00296248321675376 0.0409151848713881 O16_never 14_117 TRUE
hsa-miR-378i 129.057930529973 -2.15040804430713 0.713508253169719 -3.0138516755119 0.00257953884698615 0.0420966409056767 O16_U16 14_29 TRUE
hsa-miR-623-3p:Novel 4.69958128826929 1.32357223889534 0.447224189471067 2.95952739153204 0.00308111309875122 0.0423184926159974 O16_never 14_117 FALSE
hsa-miR-8078 10.5230113161725 1.22679730721111 0.415199530974035 2.954717468811 0.00312955503432433 0.0427476583259906 O16_never 14_117 FALSE
hsa-miR-184-5p:Novel 9.00743479098036 1.80033657883026 0.611043202042845 2.94633271888364 0.00321566299836599 0.0432115579131775 O16_never 14_117 FALSE
hsa-miR-4494-5p:Novel 10.2308920312539 1.69408708450785 0.574342180085638 2.94961286711565 0.00318172333999818 0.0432115579131775 O16_never 14_117 FALSE
hsa-miR-1281 64.6913485758975 2.18648028897862 0.743444392422205 2.94101389594841 0.00327139857809647 0.0432590258784459 O16_never 14_117 TRUE
hsa-miR-3148-3p:Novel 2.84643262545258 1.68880663797957 0.57414128566647 2.94144782850651 0.00326681867270576 0.0432590258784459 O16_never 14_117 FALSE
hsa-miR-133b-5p:Novel 9.48089003669931 1.35162992841811 0.450076924417141 3.00310870229238 0.00267236960274109 0.0433108176995969 O16_U16 14_29 FALSE
hsa-miR-4472-2-3p:Novel 6.19705356055164 1.10621763288571 0.377057841818844 2.9338141531537 0.00334824624642864 0.0440409532731302 O16_never 14_117 FALSE
hsa-miR-12118 21.1482963313509 -2.09728506224113 0.715544102764647 -2.9310353535692 0.00337834331972992 0.0442029552255188 O16_never 14_117 TRUE
hsa-miR-3198-5p:Novel 5.96399431324356 1.07812037026573 0.370018699530462 2.91369158270601 0.00357182594622845 0.0464898392791828 O16_never 14_117 FALSE
hsa-miR-3689a-5p, hsa-miR-3689b-5p, hsa-miR-3689e 7.35363813753865 1.44221538871184 0.49558248468565 2.91014197087019 0.00361264612148946 0.0467762409272021 O16_never 14_117 FALSE
hsa-miR-5581-3p 7.55967061829231 1.89263486045654 0.639362408770476 2.96019101920016 0.00307448348341804 0.0480338569294986 O16_U16 14_29 FALSE
hsa-miR-6079 4.31070948728096 1.3842259305126 0.478320397541603 2.8939303814494 0.00380452505077883 0.0488526277986908 O16_never 14_117 FALSE
hsa-miR-7161-3p 35.8807234362046 1.01033197210735 0.349198522651146 2.89328822022733 0.00381231286924619 0.0488526277986908 O16_never 14_117 TRUE
hsa-miR-3618 1.4912057623304 1.77974135573193 0.61827617506965 2.8785539981893 0.00399502880994493 0.0504144244747365 O16_never 14_117 FALSE
hsa-miR-423-3p 13.3315242354488 1.72577252315448 0.599515149211482 2.87861370212966 0.00399427266018093 0.0504144244747365 O16_never 14_117 FALSE
hsa-miR-5689 5.04546060820517 1.38696816956795 0.482439189389442 2.8749077605475 0.00404145545463657 0.0507427184859925 O16_never 14_117 FALSE
hsa-miR-11399 4.35165894811412 1.73061865534074 0.589673489916487 2.93487613897285 0.0033368085553634 0.0512516346738823 O16_U16 14_29 FALSE
hsa-miR-3661 3.17652084448411 -1.75567887681826 0.600240969358185 -2.92495675311124 0.00344504096326995 0.0525704302836648 O16_U16 14_29 FALSE
hsa-miR-3916-3p:Novel 59.3821980746792 0.921476680037458 0.32207671365985 2.86104720073194 0.00422244182580884 0.0527486953716622 O16_never 14_117 FALSE
hsa-miR-221-5p 8.75673433265271 1.93297897895705 0.518236702523153 3.72991524827536 0.000191544188859269 0.0532812085343533 U16_never 29_117 FALSE
hsa-miR-3157-3p 10.0482547360805 -1.7222455920007 0.458305071749596 -3.75785846188864 0.000171373765608494 0.0532812085343533 U16_never 29_117 FALSE
hsa-miR-4463 6.41355940243882 -1.49644549478724 0.395809558603319 -3.7807209610291 0.000156374862690853 0.0532812085343533 U16_never 29_117 FALSE
hsa-miR-4767-3p:Novel 12.9509044858816 1.04403571318131 0.272526563772764 3.83095027041782 0.000127649305590728 0.0532812085343533 U16_never 29_117 FALSE
hsa-miR-587 8.32235862888353 1.91778237748 0.500150092031327 3.83441372507011 0.00012586413913045 0.0532812085343533 U16_never 29_117 FALSE
hsa-miR-650-3p:Novel 20.3982555734833 -1.74416245724147 0.419850454085353 -4.15424692356505 3.26360600589196e-05 0.0532812085343533 U16_never 29_117 FALSE
hsa-miR-6768-5p 29.9059802460532 1.38547149359478 0.475499056752794 2.9137208032677 0.00357149166097999 0.0538013166878396 O16_U16 14_29 FALSE
hsa-miR-12135-5p:Novel 1.4700383879129 2.18046445692116 0.753800860679727 2.89262664804464 0.00382035124081278 0.0562941382848827 O16_U16 14_29 FALSE
hsa-miR-4259-5p:Novel 19.2570833219232 -1.30192432681142 0.460480780408333 -2.82731523703754 0.00469400942119867 0.0574842730103443 O16_never 14_117 FALSE
hsa-miR-8089-5p:Novel 10.4973016742769 1.14568247536594 0.405067166781575 2.82837654917543 0.00467847413344395 0.0574842730103443 O16_never 14_117 FALSE
hsa-miR-6770-5p 2.64416555955733 -2.30243687965754 0.799653925266282 -2.87929166219104 0.00398569541408989 0.0579852717518873 O16_U16 14_29 FALSE
hsa-miR-765 7.33286292434575 1.06606164406188 0.378093773028478 2.81956942988738 0.00480881266435268 0.0583156501638086 O16_never 14_117 FALSE
hsa-miR-203a-3p 12.852546859049 1.54035061069748 0.547185787654009 2.81504133596295 0.00487709602574822 0.0588566054369421 O16_never 14_117 FALSE
hsa-miR-7110-5p 11.5352785056295 1.3043735417164 0.463726027847999 2.81281071879785 0.00491105502252384 0.058980110077267 O16_never 14_117 FALSE
hsa-miR-181c-3p 19.6949189604376 -1.23860833666752 0.440809033724189 -2.80985243474504 0.00495642194296183 0.0592387737990534 O16_never 14_117 FALSE
hsa-miR-519a-5p, hsa-miR-519c-5p, hsa-miR-519b-5p, hsa-miR-523-5p, hsa-miR-518e-5p, hsa-miR-522-5p 14.8201535127734 1.84697616597866 0.659423538681573 2.80089511161739 0.00509610798033804 0.0606168633450735 O16_never 14_117 FALSE
hsa-miR-8057-3p:Novel 26.2947752150672 1.23176987378673 0.430623187471451 2.86043554927796 0.00423059535409928 0.0606213358666665 O16_U16 14_29 FALSE
hsa-miR-4675-5p:Novel 3.49707444771975 -1.33958120407132 0.366918998622142 -3.65089082086707 0.000261332320219759 0.0623090917781112 U16_never 29_117 FALSE
hsa-miR-6072 6.48198463077324 1.04163017727787 0.374034134053534 2.78485325921827 0.00535519521369988 0.0626798587208394 O16_never 14_117 FALSE
hsa-miR-6132-3p:Novel 5.20891251042184 -1.57314218491177 0.56600180509769 -2.77939428945859 0.00544603760406328 0.0626798587208394 O16_never 14_117 FALSE
hsa-miR-658-5p:Novel 5.59396536876821 1.15486531310532 0.414538289269487 2.78590746138423 0.0053378107554412 0.0626798587208394 O16_never 14_117 FALSE
hsa-miR-7150-3p:Novel 10.8071395976199 0.941296682551291 0.338280725185013 2.78259035313488 0.00539268474332979 0.0626798587208394 O16_never 14_117 FALSE
hsa-miR-378d-1:Novel 1.99670044925886 2.01207505912922 0.724566377269052 2.77693683042938 0.00548738426135272 0.0628646878973404 O16_never 14_117 FALSE
hsa-miR-3934-5p 7.71508080320668 1.33583244444578 0.481340455759907 2.77523409566076 0.00551619865764183 0.0629049076279706 O16_never 14_117 FALSE
hsa-miR-573 2.80560854670182 1.48406765266812 0.535185130265454 2.77299866670813 0.00555423482984594 0.063049441949758 O16_never 14_117 FALSE
hsa-miR-4633-3p 2.91820502248447 1.46189747436446 0.528992787499837 2.76354897251773 0.00571765116182827 0.0646094581286594 O16_never 14_117 FALSE
hsa-miR-152-3p 29.0313991184417 1.19229839473072 0.431779342732202 2.76136043745429 0.00575611119683481 0.0647497395263862 O16_never 14_117 FALSE
hsa-miR-4530 9.12604418749785 -1.35075585801736 0.489869700191559 -2.75737784453531 0.00582669794075242 0.0652485183815789 O16_never 14_117 FALSE
hsa-let-7c-3p 4.15360253394004 2.0133986370952 0.71051156781936 2.8337309739721 0.00460080461444521 0.0654966615240347 O16_U16 14_29 FALSE
hsa-miR-4499 2.74870318096068 1.90465418382824 0.672560313146144 2.83194554688862 0.00462657268637862 0.0654966615240347 O16_U16 14_29 FALSE
hsa-miR-4324-5p:Novel 13.5700089541964 2.0054822774381 0.71197361611912 2.81679297102291 0.00485057813106287 0.068256638371244 O16_U16 14_29 FALSE
