miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison size sig
hsa-miR-4504 15.4311956599507 -0.678695442400672 0.231332319268017 -2.93385483078285 0.00334780748764121 0.0684429264919306 heavy_no 74_76 FALSE
hsa-miR-486-3p 87.0631226009605 1.35143979368382 0.456120714647015 2.96289940422828 0.00304756148311322 0.0684429264919306 heavy_no 74_76 FALSE
hsa-miR-513a-3p 3.40702609737711 -0.804338364513554 0.27220705862367 -2.95487695499316 0.00312793774310959 0.0684429264919306 heavy_no 74_76 FALSE
hsa-miR-6090-5p:Novel 17.0878831137344 -0.836653524849612 0.282468771112016 -2.96193282378047 0.00305714475306874 0.0684429264919306 heavy_no 74_76 FALSE
hsa-miR-6717-3p:Novel 72.0031747104633 -0.60890554473896 0.207326491112984 -2.93694038552522 0.00331467816239571 0.0684429264919306 heavy_no 74_76 FALSE
hsa-miR-6778-3p 5.24257101328265 -1.03035210260834 0.351437889615309 -2.93181848928179 0.00336983637422202 0.0684429264919306 heavy_no 74_76 FALSE
hsa-miR-6858-3p 2.31996177272611 -1.16871578792382 0.396123034704234 -2.95038582847484 0.00317377319774223 0.0684429264919306 heavy_no 74_76 FALSE
hsa-miR-320d 25.7567427848077 -0.923562640279564 0.270058360609 -3.41986316660172 0.000626526416826998 0.0705007094303222 heavy_light 74_82 FALSE
hsa-miR-618-3p:Novel 5.55971949907722 -0.816769069725426 0.240228463046716 -3.39996792789118 0.000673937575397872 0.0711662254480387 heavy_light 74_82 FALSE
hsa-miR-6802-5p 18.9028733684242 -0.622887054153095 0.183821861927444 -3.3885363123944 0.000702667242655647 0.0711662254480387 heavy_light 74_82 FALSE
hsa-miR-181a-5p 5.18189079384897 -0.717250312536291 0.246651346796403 -2.90795214318591 0.00363804006967321 0.0716296460776834 heavy_no 74_76 FALSE
hsa-miR-3907-5p:Novel 36.5915333491272 -0.601543423706957 0.206748406572412 -2.90954321573584 0.00361957341731162 0.0716296460776834 heavy_no 74_76 FALSE
hsa-miR-4491-5p:Novel 1.21563192236995 -1.16505123473913 0.400176401613029 -2.91134417232762 0.00359877365308261 0.0716296460776834 heavy_no 74_76 FALSE
hsa-miR-23a-3p 4.00130063236055 -1.25719237756586 0.434480982889635 -2.89354983779625 0.00380913835189168 0.0722456927328086 heavy_no 74_76 FALSE
hsa-miR-3613-5p 2.12341065186033 -1.06623146849932 0.368795134447293 -2.89112129989801 0.0038386992536977 0.0722456927328086 heavy_no 74_76 FALSE
hsa-miR-3919 5.45621337215943 1.47323576531551 0.509455261204716 2.89178634024061 0.00383058352583383 0.0722456927328086 heavy_no 74_76 FALSE
hsa-miR-4674 71.2124985826924 -0.697912786043861 0.241293259379179 -2.8923840965948 0.00382330219583147 0.0722456927328086 heavy_no 74_76 FALSE
hsa-miR-8089-5p:Novel 9.44319869802267 -0.685511285139145 0.236214153200774 -2.90207540848106 0.00370699295138814 0.0722456927328086 heavy_no 74_76 FALSE
