miRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	size	sig	male	female	male_mean	female_mean
hsa-miR-3115	0.563106954507763	-0.268306506083905	0.390307213240925	-0.687423898359489	0.491815642020133	NA	M_F	99_133	FALSE	0	0	0.873478062278172	0.598128267250396
hsa-miR-3116-5p:Novel	1.08525451323847	-0.010279706928145	0.587269225746604	-0.0175042492905639	NA	NA	M_F	99_133	FALSE	12.2126243865222	12.1662472399928	14.0383828589956	17.1482073697776
hsa-miR-3117-3p	0.754007456272842	-0.844002873286356	0.370853982521182	-2.27583607852492	0.0228558224834121	NA	M_F	99_133	FALSE	0.881942487028445	1.04705952732778	2.06241454806433	3.38445196189908
hsa-miR-3117-5p	0.666624443954274	-0.251201058680331	0.424332787853445	-0.591990687194057	0.553856824586793	NA	M_F	99_133	FALSE	1.24897921830381	1.13951403397323	6.00297708209005	5.13698680618339
hsa-miR-3119	0.701576609075765	-0.98442821560053	0.350221390075642	-2.81087404566554	0.00494071230871177	NA	M_F	99_133	FALSE	0	0	0.598058099570545	0.650917891853848
hsa-miR-3120-3p	1.24537275538235	-0.772910048274121	0.339391690114892	-2.27733934208134	0.0227659693067473	NA	M_F	99_133	FALSE	0.678988493411034	0.57423660626133	1.86557312452796	1.55937208958104
hsa-miR-3121-5p	0.183937973990595	-0.0781884253560382	1.11574249067465	-0.0700774829403159	0.944131988644051	NA	M_F	99_133	FALSE	2.51573559539284	2.59789537225641	6.77718444196768	6.72913431543596
hsa-miR-3124-3p	0.154472437468428	0.0876719145204156	0.818738130675883	0.107081753292766	0.914724122689995	NA	M_F	99_133	FALSE	0.848954089842231	1.13521558360681	1.66084673065971	1.75412333936636
hsa-miR-3126-3p	0.167953372561906	-0.245977397495214	0.729455152057885	-0.337207019240705	0.735960846275417	NA	M_F	99_133	FALSE	12.5478622648673	15.0692681448269	22.7955831186578	27.5310886633441
hsa-miR-3128	0.250134770029612	-0.214354202393803	0.558087023065477	-0.384087415644235	0.70091365835008	NA	M_F	99_133	FALSE	2.65684475052007	2.15820726104063	11.0635904301128	17.0221986308493
hsa-miR-3129-3p	0.309923367885846	-0.184381000616126	0.485106293626303	-0.380083711629109	0.7038832763483	NA	M_F	99_133	FALSE	0.906771436574314	1.37444537726413	2.36756640701785	3.02994803088295
hsa-miR-3129-5p	1.20297764451993	-0.216014998748011	0.340937330843703	-0.633591511417794	0.526347442020576	NA	M_F	99_133	FALSE	1.22480681676758	1.31580742631915	2.49016978307111	2.23808866350757
hsa-miR-3134-5p:Novel	0.556259772258787	0.146987296106551	0.460869424042471	0.318934796796165	0.749775957100263	NA	M_F	99_133	FALSE	1.72929464300553	2.90820994020052	6.47638925824883	5.79724266953852
hsa-miR-3136-3p	0.224716703649834	-0.0606754598660861	0.605347884427019	-0.100232381126627	0.920159839030769	NA	M_F	99_133	FALSE	0.945426206079722	0.892687344837432	1.37408448693817	1.78116482153652
hsa-miR-3140-5p	0.789897693687825	-0.560330700246045	0.325431851882419	-1.72180656873285	0.0851045642822061	NA	M_F	99_133	FALSE	0	0	0.789387394870689	1.2290812551947
hsa-miR-3142-5p:Novel	0.681912832918067	-0.284400307778752	0.377488655305589	-0.753400940085262	0.451209018052245	NA	M_F	99_133	FALSE	1.8901971569643	2.13127888543935	3.68752204868932	6.70820324157401
hsa-miR-3143	1.06350712462689	-0.130041082171785	0.266477083607198	-0.488000995851009	0.625549135693252	NA	M_F	99_133	FALSE	4.72713103039861	5.26625495302098	7.55942729967496	10.3652891114894
hsa-miR-3144-3p	3.09964165337184	-0.304790587788116	0.420390276271201	-0.725018167621674	NA	NA	M_F	99_133	FALSE	0	0.419129639937372	1.32909960445039	1.91574963273536
hsa-miR-3144-5p	0.376762078591445	-0.253505084866859	0.507799312833759	-0.499222977384868	0.617622309134677	NA	M_F	99_133	FALSE	0.941940020785915	2.01277458645326	5.00267798872308	8.31752053126564
hsa-miR-3145-5p	0.392827616821073	-0.0547979350751717	0.410571591941608	-0.133467429677807	0.893823721136266	NA	M_F	99_133	FALSE	0	0	0.325987544745247	0.519263309385129
hsa-miR-3150a-5p	0.592975020279118	-0.317478824899986	0.366222212682246	-0.866902153680796	0.385995623395432	NA	M_F	99_133	FALSE	0	0.908920273117935	1.09703364846141	1.88961930212172
hsa-miR-3151-3p	0.676392634698467	-0.0489880694120549	0.401554083606153	-0.121996192821943	0.902902033437698	NA	M_F	99_133	FALSE	1.00919169863929	1.34739829848899	4.45917750262413	5.60456547646627
hsa-miR-3152-5p	0.364736112283304	0.139541887802654	0.401140900669665	0.347862528028687	0.727943428061882	NA	M_F	99_133	FALSE	0.666131998054403	0.657903713159575	1.16474134197084	1.48660623929668
hsa-miR-3155b-5p:Novel	0.673987710117989	-0.171080253572546	0.384985347599391	-0.444381207335115	0.656766998002595	NA	M_F	99_133	FALSE	0.560819607857983	0.292567310029967	1.23492713218309	1.27393938758502
hsa-miR-3157-5p	0.724729227694878	-0.640793232497755	0.436328527194437	-1.46860265272594	0.141940594934033	NA	M_F	99_133	FALSE	1.10352379038163	1.01566892983675	3.14747017168545	2.6398855223386
hsa-miR-3158-5p	1.25994141026739	-0.441141460123493	0.320755389817241	-1.37532049071676	0.169032106609748	NA	M_F	99_133	FALSE	4.83294029086618	6.09892650428075	8.7120016026993	11.4472206221427
hsa-miR-3161	0.805232724660141	-0.317326811243396	0.376369082774996	-0.843126669448305	0.399157604653849	NA	M_F	99_133	FALSE	0	0	1.15074244967138	0.268043080056068
hsa-miR-3162-3p	0.378589040069145	-0.369705387945788	0.509554202698478	-0.725546734749543	0.468116684812934	NA	M_F	99_133	FALSE	0	0	1.27670849174502	0.888139654374088
hsa-miR-3165	0.6467601608302	-0.30562277582926	0.346652416248157	-0.881640402617225	0.37797129911518	NA	M_F	99_133	FALSE	2.59329757176525	2.03096652624892	5.03931916877163	8.65891397382443
hsa-miR-3166	1.17831350989587	0.00201408463901089	0.261230045556263	0.00771000378123466	0.993848367965713	NA	M_F	99_133	FALSE	0	0	0.251020032575036	0.280272402047902
hsa-miR-3166-5p:Novel	0.177689518884025	-0.367695637907972	0.533353915804858	-0.689402715555394	0.490569875011612	NA	M_F	99_133	FALSE	1.53000107188188	1.73956757976568	3.97230799783382	4.42987381467297
hsa-miR-3173-3p	1.2491639215965	-0.110266810057391	0.316427770120162	-0.348473871353066	0.727484333230477	NA	M_F	99_133	FALSE	0.337088337134305	0.969403313400173	0.993863567523028	2.77738619065241
hsa-miR-3173-5p	0.314951249715957	-0.642020574604397	0.680800329227452	-0.943037990790838	0.345661471140199	NA	M_F	99_133	FALSE	0	0	0.506009352715679	0.907066941628456
hsa-miR-3174	1.21623878519966	-0.0880751634419145	0.280047675786174	-0.314500604922581	0.75314085709285	NA	M_F	99_133	FALSE	0	0	0.220715195926106	0.325000483381082
hsa-miR-3184-3p	0.762065450461642	-0.273406404776774	0.426256713274863	-0.64141254849979	0.521254682239416	NA	M_F	99_133	FALSE	0	0	0.607394996335962	0.592865594709134
hsa-miR-3186-5p	0.839644058394908	0.251054196464937	0.341866971006433	0.734362245425029	0.462727990556595	NA	M_F	99_133	FALSE	4.42807458420012	4.2625577708787	11.1259789379037	8.04006168500845
hsa-miR-3190-5p	0.637693852992677	0.120452583473449	0.404689124022177	0.297642255063044	0.765976220522822	NA	M_F	99_133	FALSE	0	0	0.764417895366263	0.506673785746046
hsa-miR-3191-5p	0.199272928265291	-0.343875869969814	0.679705548801217	-0.505918879986048	0.612913597797453	NA	M_F	99_133	FALSE	20.0964937650598	15.5104530144028	59.4909817060173	37.3494936715391
hsa-miR-3192-3p	0.353251408961771	-0.349535277723809	0.574099794007859	-0.608840625570793	0.542630082692644	NA	M_F	99_133	FALSE	0	0.377277105977878	0.689647021048966	1.13138046811461
hsa-miR-3193	0.334423980351835	-0.126752840621324	0.454779608437658	-0.278712673720725	0.780465335558917	NA	M_F	99_133	FALSE	0	0	0.691111789316058	0.660235213311789
hsa-miR-3194-3p	1.02885142689976	-0.0478313422224518	0.364408755394451	-0.131257390264065	0.895571697741247	NA	M_F	99_133	FALSE	0	0	0.319727906838439	0.762896703481045
hsa-miR-32-3p	0.197326970690675	-0.236612737833763	0.860377128887016	-0.275010492363791	0.783308177268349	NA	M_F	99_133	FALSE	0	0	0.541003916866792	1.00460118794677
hsa-miR-3200-3p	0.92852015529139	-0.289341361038352	0.456165215337125	-0.634290715973416	0.525891114267923	NA	M_F	99_133	FALSE	1.55274068139614	1.23408967730791	7.02647841346556	9.08009839288589
hsa-miR-3201	0.387287653813059	-0.199310045968557	0.547163384727611	-0.364260569204164	0.715663441384461	NA	M_F	99_133	FALSE	1.65168861376568	2.10403961048936	5.22026960277048	4.05099139459087
hsa-miR-323a-3p	0.278754005809298	-0.458796578320102	0.744958518383113	-0.615868624894567	0.537981230533532	NA	M_F	99_133	FALSE	0	0	0.406689939783484	0.446225626606824
hsa-miR-323b-3p	0.0933457848891659	-0.150780476094894	1.00317821305915	-0.150302781830853	0.880525738339684	NA	M_F	99_133	FALSE	5.3617137786463	4.31931387057768	9.44222050103366	10.2431577833362
hsa-miR-325	0.985142171308451	-0.0334694732414905	0.330293287108718	-0.101332586969816	0.919286448661447	NA	M_F	99_133	FALSE	0	0	0.561894502730835	0.62657628421374
hsa-miR-328-3p	0.662062062553979	-0.157533383354529	0.512606384715301	-0.307318418287011	0.758601017815094	NA	M_F	99_133	FALSE	0	0	0.64813626003465	0.657201028517316
hsa-miR-329-5p	1.03446345736626	-0.273575544118246	0.319348204919469	-0.856668488827844	0.391628122959649	NA	M_F	99_133	FALSE	0	0	0.404626177433698	0.175550801173591
hsa-miR-330-5p	0.708561408723712	-0.618725069444477	0.363704055141601	-1.7011772640357	0.0889097058181747	NA	M_F	99_133	FALSE	0	0.554447864025522	0.970849193161973	1.45595422548438
hsa-miR-331-3p	0.358496068803889	-0.435716211131917	0.662852726311573	-0.657334870683038	0.510965619442972	NA	M_F	99_133	FALSE	2.2256106553447	1.99655477703136	3.98667543103704	4.46205473578606
hsa-miR-331-5p	0.790008571187957	-0.767076690621045	0.366116143783585	-2.09517308549626	0.0361556089033452	NA	M_F	99_133	FALSE	0.941940020785915	1.74723745831458	3.42728865446563	5.79262697671074
hsa-miR-335-3p	0.46182617979566	-0.192396148940766	0.603763680411538	-0.318661349105373	0.749983326736666	NA	M_F	99_133	FALSE	1.17166332024759	0.898265532325996	3.34424654231053	3.74485143965111
hsa-miR-337-3p	0.205391970746725	-0.425898640530357	0.725806010491779	-0.586794039142476	0.557342040671171	NA	M_F	99_133	FALSE	1.13057699987808	1.47930321316561	4.37907506195201	2.8929197842039
hsa-miR-33a-3p	0.0483963965265004	-0.0617091466819003	1.23913707242296	-0.049800097225109	0.960281689206442	NA	M_F	99_133	FALSE	0.906730266992284	1.39562070081488	1.76490635092713	2.31316037478249
hsa-miR-340-3p	0.741187225975058	-0.735435218295089	0.456185073858042	-1.61214222130368	0.106930994883589	NA	M_F	99_133	FALSE	0	0	1.06544737704754	0.873277123215405
hsa-miR-345-5p	1.08493430899527	-0.311338479228913	0.322376886088244	-0.965759310497498	0.33416463343166	NA	M_F	99_133	FALSE	0.706455015589437	0.797185980175236	2.28865132659152	3.76924985182042
hsa-miR-34a-3p	0.362510952173306	0.0406374148781449	0.41429812369724	0.0980873736899707	0.921862913512339	NA	M_F	99_133	FALSE	22.2022173700645	32.5446706896433	40.4553216237068	64.9873039412341
hsa-miR-34b-3p	0.180820928742668	-0.239915998010561	0.593171049754037	-0.404463431096383	0.685871963845568	NA	M_F	99_133	FALSE	0.231624263536645	0.296930189210837	0.753181379004456	0.903775457292599
hsa-miR-34c-3p	0.0535602585972441	-0.171361017591338	1.43698528850715	-0.119250363216565	0.905077007205439	NA	M_F	99_133	FALSE	4.15937895334592	3.87761325360069	8.5203509711989	7.53851791673538
hsa-miR-34c-5p	0.779843440661586	0.369160320764185	0.333465166101572	1.10704312861194	0.26827528204589	NA	M_F	99_133	FALSE	0	0.403984454946311	1.00324897955991	1.06064924640261
hsa-miR-3529-3p	0.580791794829385	-0.213283218092361	0.41350778603759	-0.515790089797661	0.606001024882419	NA	M_F	99_133	FALSE	0	0	0.34911971286574	0.612180598560455
hsa-miR-3606-3p	0.0450801350244138	-0.318157975423655	1.97925024551734	-0.16074671514844	0.872292894464565	NA	M_F	99_133	FALSE	0	0.488547308771048	1.87352192526494	1.24252101910876
hsa-miR-3606-5p	0.998726748118235	-0.212658016472315	0.421057993782839	-0.505056357110735	0.613519253349605	NA	M_F	99_133	FALSE	21.6414933508802	21.6604892066834	34.0260392348913	30.0088917499314
hsa-miR-3609-5p:Novel	1.31828114018601	-0.0821347178751399	0.28606184076203	-0.287122244813724	0.774018720053953	NA	M_F	99_133	FALSE	12.2156904510274	10.3240649302361	14.0901972081844	15.324462684509
hsa-miR-361-5p	0.508387467150225	-0.664430427878323	0.496882866379049	-1.33719730108677	0.181158242662021	NA	M_F	99_133	FALSE	5.99003546732588	6.2560820745518	11.4336333801206	10.988170169903
hsa-miR-3611	1.0652069626334	0.229139852146057	0.332585880887514	0.688964460952434	0.490845632457694	NA	M_F	99_133	FALSE	4.8701141570007	4.19963210593536	7.53422629963978	7.90630135980996
hsa-miR-3611-5p:Novel	1.02017200014569	-0.146657533971222	0.349311454257511	-0.419847480475423	0.674596876643154	NA	M_F	99_133	FALSE	0.678988493411034	0.946163801018295	1.09403613969075	1.54430018822572
hsa-miR-3616-3p	0.833767084552444	-0.210461118831578	0.32382267808669	-0.649927052901578	0.515739342521829	NA	M_F	99_133	FALSE	0.453385718287157	0.343570426910072	1.08332707322778	1.00130740888768
hsa-miR-3616-5p	0.371178804440161	-0.475393522468367	0.578259802582672	-0.822110615929251	0.411013944102202	NA	M_F	99_133	FALSE	4.00324508834014	4.44666928863743	5.90439145987997	10.0485212639295
hsa-miR-3617-3p	0.067494888180466	-0.397605388450636	1.33715621710256	-0.297351486210185	0.766198177836262	NA	M_F	99_133	FALSE	1.57662615003764	1.94205827994229	2.73827962798218	3.71424218474641
hsa-miR-3617-5p	0.809048603458596	0.302529572870346	0.323740454087838	0.934481832746992	0.350055402980995	NA	M_F	99_133	FALSE	3.02117504286634	2.99788147280563	4.34770742784416	5.3327959014942
hsa-miR-362-3p	0.0180981179834409	-0.240995945595981	3.24110554122306	-0.07435609316969	0.94072704461899	NA	M_F	99_133	FALSE	0.842720842835763	0.851411687705107	2.21599000966025	1.90848227980564
hsa-miR-362-5p	0.473333320080051	-0.167582086860341	0.395976860964779	-0.423211817104755	0.672140725761214	NA	M_F	99_133	FALSE	0	0.275884077884955	0.73940014480844	1.7014560262864
hsa-miR-3622b-3p	0.165972037129346	-0.118130714517155	0.607079232554352	-0.194588627286932	0.845715006981273	NA	M_F	99_133	FALSE	2.60695008180667	2.87032516237142	3.49933958984168	6.51535788690933
hsa-miR-363-5p	0.658544239113006	-0.42657961625814	0.433767542168758	-0.983429083064445	0.325396302386544	NA	M_F	99_133	FALSE	0.79867139564345	0.87361872915729	1.57794619434205	2.05221413798013
hsa-miR-3650	0.600691086314355	-0.813151925427557	0.37428141873688	-2.17256824603202	0.0298128279813042	NA	M_F	99_133	FALSE	0	0	0.465507123477227	0.564138950660569
hsa-miR-3655	1.05263560334986	0.0403370802500616	0.292992124933877	0.137672916154879	0.890498925315389	NA	M_F	99_133	FALSE	0	0	0.163985418224684	0.229260630457495
hsa-miR-3657	1.05908103587026	0.0668025356866302	0.330749723343266	0.20197306595265	0.839937780496638	NA	M_F	99_133	FALSE	3.24721200410464	2.91202982046007	3.73703701734782	4.37752401281661
hsa-miR-3658	1.01936447023855	-0.208029950965303	0.414146132040131	-0.502310500741667	0.615449123874422	NA	M_F	99_133	FALSE	0	0	0.634954859576852	0.807725832548597
hsa-miR-3658-3p:Novel	1.09371604558231	-0.0170415831947586	0.293298315568533	-0.0581032426378753	0.953666391507392	NA	M_F	99_133	FALSE	0.312244804575953	0.493061881491974	1.1359323850087	1.57038814679732
hsa-miR-3660-5p:Novel	1.2360559424823	-0.0460216738959953	0.254546435552814	-0.180798736372196	0.856525554993994	NA	M_F	99_133	FALSE	12.9230428475135	15.3857966112845	20.1723764951019	22.677799469539
hsa-miR-3667-3p	0.878837452308286	0.0954667377593294	0.397604766650769	0.240104610826211	0.810249159833869	NA	M_F	99_133	FALSE	0.690073839459491	1.17026924011987	1.66553152927194	6.23350909105562
hsa-miR-367-5p	0.547920724179743	-0.122688230170319	0.382591283723628	-0.320677013277032	0.748455168784132	NA	M_F	99_133	FALSE	12.6079755194288	11.4541494543271	19.1072887751103	18.5670670713535
hsa-miR-3670	0.827455151688839	-0.328004448645845	0.292192428740048	-1.1225631343708	0.261623079839147	NA	M_F	99_133	FALSE	258.048892483915	248.257497029874	305.763642525036	371.878812604698
hsa-miR-3671-5p:Novel	1.06555316983927	-0.0980108107602674	0.372983356398314	-0.262775292996185	0.792723779814698	NA	M_F	99_133	FALSE	10.4576622142912	10.8160412179119	13.1465253221389	31.1238889998331
hsa-miR-3672	1.17237503315835	0.0534199908208718	0.410763208660504	0.13005057340718	0.8965264146173	NA	M_F	99_133	FALSE	5.68179984983415	5.90152528597166	10.682721515237	11.2489981860051
hsa-miR-3674-3p:Novel	1.16943230282266	-0.347359204251129	0.301196132709175	-1.15326581761436	0.248801295802371	NA	M_F	99_133	FALSE	108.535391988296	137.128463017479	233.521341371077	287.59388743028
hsa-miR-3675-3p	0.704868619981978	0.249530152061203	0.318199678969286	0.784193600915885	0.432926519377498	NA	M_F	99_133	FALSE	9.46751299418262	11.2215445892766	15.9746867779181	15.7229284574671
hsa-miR-3678-3p	1.28517231690301	-0.912132833549773	0.272872670347074	-3.34270497807497	0.000829660549116313	NA	M_F	99_133	FALSE	2.79035492786149	3.17675980413826	3.63354195899618	5.46702803098638
hsa-miR-3678-5p	1.26650460891191	0.0243915286541993	0.364129977836185	0.0669857746927185	0.946593027913453	NA	M_F	99_133	FALSE	3.02117504286634	3.72683130952536	5.79321615129042	6.774860523234
hsa-miR-3679-3p	0.144509681983509	-0.0134395006334762	0.860342318466789	-0.0156211084181314	0.987536665654396	NA	M_F	99_133	FALSE	2.18840509705218	2.86900323182123	4.77090745553069	6.40939477398343
hsa-miR-3680-5p	1.32221735438165	-0.0737401209013966	0.323034130762666	-0.228273466730281	0.819433650521531	NA	M_F	99_133	FALSE	2.35777754014989	2.86353736358178	3.37629443613935	5.01756984275928
hsa-miR-3681-3p	0.0504072092570762	-0.376332091674624	1.58821360777131	-0.236953070942843	0.812693197464512	NA	M_F	99_133	FALSE	1.26079755194288	2.57051032747134	2.80143656425023	6.43733049614889
hsa-miR-3681-5p	1.06020963050657	0.289359885796359	0.361328183023871	0.800822906684926	0.423234175893073	NA	M_F	99_133	FALSE	1.26079755194288	1.31580742631915	2.11119617614488	2.88625081512276
hsa-miR-3682-5p	0.370407808806272	-0.120952875775904	0.815562671713425	-0.148306046820158	0.882101243460993	NA	M_F	99_133	FALSE	4.18262075495576	5.72892823660783	7.89003440820487	8.08898797797893
hsa-miR-3683	0.49811901010227	-0.0221504519728257	0.356826632491583	-0.0620762296192907	0.950502126498635	NA	M_F	99_133	FALSE	741.790813695856	754.171223100099	840.079269739264	919.120361050899
hsa-miR-3684	1.07346902205205	-0.0157184767894818	0.34349888629899	-0.0457599061203362	0.963501615594724	NA	M_F	99_133	FALSE	1.99667848910863	2.20707262307964	3.02611100275233	4.15968686205798
hsa-miR-3685	1.12271194155682	-0.184103237758391	0.367630503265943	-0.500783357536605	0.616523599462346	NA	M_F	99_133	FALSE	1.35797698682207	2.01492922852869	1.76789410352762	3.39604879391707
hsa-miR-3688-3p	0.753286587177696	0.231669307429716	0.312077070680432	0.742346456036005	0.45787745179609	NA	M_F	99_133	FALSE	6.66131998054403	8.19507431258862	9.89605942514923	20.4364649903915
hsa-miR-3688-5p	0.827915709339767	0.286165913590153	0.314483987209097	0.909953845757764	0.362846850938292	NA	M_F	99_133	FALSE	8.67904464954617	9.57091383551126	15.7239998387666	21.5041281448355
hsa-miR-3689c-5p:Novel	1.19549441980755	0.487423071227325	0.366385245288885	1.33035671467339	0.183400769031062	NA	M_F	99_133	FALSE	5.18734834752347	4.94407204047119	8.11392517315238	7.52393344938783
hsa-miR-3689e-3p:Novel	1.28021530767353	0.0704185663355606	0.321123148390527	0.219288353046173	0.826425434042853	NA	M_F	99_133	FALSE	2.51206172063248	2.6316148526383	4.03687504458631	5.15709831001183
hsa-miR-3689f	0.345723588735322	0.214043299076209	0.47480951394442	0.450798252330858	0.652134961026931	NA	M_F	99_133	FALSE	6.61569004937505	5.72892823660783	8.54720987873273	12.8267077837055
hsa-miR-369-3p	1.17990290405879	-0.0891110799470067	0.327153587537836	-0.272383013182458	0.785327532615439	NA	M_F	99_133	FALSE	2.36687824854565	1.94826545477426	4.55796107557605	4.05973078971566
hsa-miR-369-5p	1.08720130793314	0.18908069255416	0.253766591737102	0.745096867400277	0.456213162739934	NA	M_F	99_133	FALSE	0	0	0.233792518086528	0.261558973746405
hsa-miR-3690	0.711213440188938	0.258558691628253	0.317546225221615	0.814239537717086	0.415507739395715	NA	M_F	99_133	FALSE	4.68665328099037	3.97248548180955	6.13288210761622	5.39537656231626
hsa-miR-3692-3p	0.682857106006608	-0.643235001844229	0.377476894381659	-1.70403807866944	0.088373973540764	NA	M_F	99_133	FALSE	10.5450013147329	10.4268034575863	15.1181690097113	15.4540563809044
hsa-miR-370-5p	1.31752271472	0.210568606274966	0.273755401526861	0.769185210960319	0.44178336859053	NA	M_F	99_133	FALSE	4.53176256429951	3.87751946240068	5.91458209788073	10.2033677013897
hsa-miR-3713	0.371164207284594	-0.450052164198199	0.444253846623604	-1.01305181174831	0.311035413667729	NA	M_F	99_133	FALSE	0	0	0.740979692387528	0.789181704682382
hsa-miR-3713-3p:Novel	0.923413765308316	-0.0614321709675082	0.300347388973118	-0.204537056831236	0.837933836862157	NA	M_F	99_133	FALSE	59.9566989669972	96.4494666954659	138.243001383688	197.056040242637
hsa-miR-371b-3p	0.228293109538802	-0.623481149630531	0.572103836316775	-1.08980417548766	0.275799414268281	NA	M_F	99_133	FALSE	0.504595849319647	0.6380361696315	1.22214614671	1.44610765054787
hsa-miR-371b-5p	0.665396978171765	0.337210867500627	0.335304529402182	1.00568539322104	0.314566931775245	NA	M_F	99_133	FALSE	0.61240340838379	0.87361872915729	1.68011912859213	1.7625552649421
hsa-miR-373-5p	1.08185190441911	0.275699244660373	0.331611660738762	0.83139188786719	0.405752280268931	NA	M_F	99_133	FALSE	5.3617137786463	5.59483513137618	7.81070332511913	9.6309054113848
hsa-miR-374a-3p	0.585536636125529	-0.131222563738614	0.426959496428929	-0.307341948911205	0.75858310913608	NA	M_F	99_133	FALSE	33.1942089185952	38.9724591464732	44.6219976829736	71.3377409572814
hsa-miR-374a-5p	1.31290177247292	-0.922712568290018	0.515046066374533	-1.79151464020509	0.0732107473835724	NA	M_F	99_133	FALSE	1.38014767891898	2.10369106864889	2.87114217115964	3.07846020688494
hsa-miR-374b-3p	0.146892984545111	-0.222079649369422	0.732929444901139	-0.30300276638412	0.761887753375989	NA	M_F	99_133	FALSE	5.79411524985596	7.67843653373708	11.9097239799257	13.201374083501
hsa-miR-374b-5p	1.16110752199973	-0.140636791988588	0.472079705439017	-0.297908997926104	0.76577262025147	NA	M_F	99_133	FALSE	11.5882304997119	12.4841588115844	14.9403786227284	17.1185007841401
hsa-miR-374c-3p	0.128404781287617	-0.660396583248551	0.893996761528048	-0.738701314890425	0.460088387171175	NA	M_F	99_133	FALSE	11.4085386155271	11.3539656122195	17.9952891941637	14.7927301918254
hsa-miR-374c-5p	0.571549650256638	-0.401755968917864	0.437963785713688	-0.91732691611289	0.358971357004715	NA	M_F	99_133	FALSE	7.31958632117258	9.83820278544093	12.0181197799492	13.8419808866831
hsa-miR-375-5p	0.335776121356336	-0.513182561128409	0.536709771158124	-0.95616399906611	0.338989385213549	NA	M_F	99_133	FALSE	0	0	0.494742950571427	0.287264012702908
hsa-miR-376a-2-5p	0.310473415611642	-0.37325207954727	0.503105996709401	-0.741895509074729	0.458150647006819	NA	M_F	99_133	FALSE	0.738454645630168	0.786870038129555	1.15461995785966	1.56237129491158
hsa-miR-376a-5p	0.185774876886121	-0.102227735801849	0.733455770712755	-0.139378187320698	0.88915130810461	NA	M_F	99_133	FALSE	0	0	0.291104888234036	0.305314808686806
hsa-miR-376b-3p	0.591349278287594	0.343596008774378	0.564309119487138	0.608879064521674	0.542604601903962	NA	M_F	99_133	FALSE	4.20440789537947	4.50461185246457	9.08077297993176	10.0325358726588
hsa-miR-376b-5p	0.280543875491233	-0.744146408062655	0.487915729177194	-1.52515355329405	0.127220802373868	NA	M_F	99_133	FALSE	11.5720595327282	14.3559151565333	14.9930242667889	19.787090516162
hsa-miR-376c-3p	0.0593653552845421	-0.149369456862271	1.20855289992485	-0.123593643994863	0.90163702525745	NA	M_F	99_133	FALSE	5.78602976636412	4.05804591921477	12.2556602357235	9.68124983013485
hsa-miR-376c-5p	0.838678625158769	0.0844876999931792	0.292878406874042	0.288473639606742	0.772984205808075	NA	M_F	99_133	FALSE	1.17742502598239	1.31580742631915	2.20352749751267	2.5343633858075
hsa-miR-377-3p	0.104979824200631	-0.0742111944552368	1.1515605829377	-0.0644440210569901	0.948616679116379	NA	M_F	99_133	FALSE	1.04565518873894	1.46572583662453	2.05527319116452	3.3384599533929
hsa-miR-377-5p	0.0999484221202192	-0.198302762540926	0.966112191466422	-0.205258524105705	0.837370147065726	NA	M_F	99_133	FALSE	4.16784826470215	4.66093987186149	6.23961496464115	9.57216944815282
hsa-miR-378a-5p	0.547596096269908	-0.450609350838254	0.521933311832615	-0.863346601227792	0.387946929359327	NA	M_F	99_133	FALSE	8.16334288218145	8.29963407064794	17.7296433144032	19.8897678755174
hsa-miR-378g	1.1746768569628	0.236982309455114	0.326654062892553	0.725484040690058	0.468155132135389	NA	M_F	99_133	FALSE	0.690073839459491	0.618579308417068	1.65762391831675	2.02121651715923
hsa-miR-379-3p	0.0845988667240868	-0.393823340690971	1.12126603924354	-0.351230954035372	0.72541508961861	NA	M_F	99_133	FALSE	4.08167144109072	4.52732527173454	6.31895555798865	8.63882617324644
hsa-miR-380-3p	0.173275339052684	-0.0202035164476944	1.24096025243894	-0.0162805508137646	0.987010573688487	NA	M_F	99_133	FALSE	4.73375649709131	7.00468628266346	9.09961816774507	11.8927682489502
hsa-miR-381-3p	0.840782214860053	0.226374918603224	0.37328794500067	0.6064351170055	0.544225855195544	NA	M_F	99_133	FALSE	0.61240340838379	0.908920273117935	2.45741331070606	2.30226660974899
hsa-miR-381-5p	0.518026534459858	-0.330109052213543	0.441641226397814	-0.747459776131028	0.454786074388541	NA	M_F	99_133	FALSE	4.88778088844742	4.80004583689979	12.3898843863768	24.3728940556047
hsa-miR-382-3p	0.136995788998813	-0.197623142396273	0.818411258932584	-0.241471680941955	0.809189562506067	NA	M_F	99_133	FALSE	1.79128002036459	2.14765302268634	2.80535568050747	3.56189435093962
hsa-miR-383-3p	0.354845340299874	-0.117739950629922	0.515981435156674	-0.228186408672187	0.819501327050315	NA	M_F	99_133	FALSE	2.09131037747788	2.40002291844989	3.29180015828157	3.8308796976589
hsa-miR-384	1.2929253803553	-0.754305276243434	0.346092182877033	-2.17949238255821	0.0292951099368558	NA	M_F	99_133	FALSE	73.4286211954163	68.1422608742686	109.107644241601	86.6906231020519
hsa-miR-384-5p:Novel	0.68136487627581	0.00685668323607665	0.318477002583051	0.0215296023903283	0.982823189639458	NA	M_F	99_133	FALSE	36.5812382885841	35.2491495603439	71.8014333415583	74.4341849125499
