miRNA baseMean log2FoldChange lfcSE stat pvalue padj comparison size sig
hsa-miR-7845-3p:Novel 30.4678681837956 -0.825640887387119 0.237170007322284 -3.48121963948493 0.000499136011027386 0.0510169543902728 Fo_Ne 70_117 FALSE
hsa-miR-224-5p 4.78006954807042 -1.34455176763421 0.389415572303325 -3.45274268227494 0.000554918069953119 0.0538825445924479 Fo_Ne 70_117 FALSE
hsa-miR-2113 6.42185562187651 1.1567350519779 0.338028386921411 3.42200565613097 0.000621610204733723 0.0574841436948995 Fo_Ne 70_117 FALSE
hsa-miR-3972 23.7560324145204 -0.752262555241126 0.221992018030098 -3.38869190845921 0.000702268676114551 0.061991171318839 Fo_Ne 70_117 FALSE
hsa-miR-4454-3p:Novel 6.41967754502221 -0.979473005513305 0.293467938068487 -3.3375809703775 0.000845110941182474 0.0656482179110546 Fo_Ne 70_117 FALSE
hsa-miR-6737-5p 4.00061615015077 -0.874939801828259 0.261727274474129 -3.34294468769529 0.00082894421027683 0.0656482179110546 Fo_Ne 70_117 FALSE
hsa-miR-9901-3p:Novel 71.8983062018035 -0.806626662283871 0.240715904345608 -3.35094876458914 0.000805352014047704 0.0656482179110546 Fo_Ne 70_117 FALSE
hsa-miR-4725-3p 14.3713048513171 -1.04128104288855 0.314577247226464 -3.31009649321183 0.00093263813847023 0.0696608948041995 Fo_Ne 70_117 FALSE
hsa-miR-587 8.32235862888353 1.26872647888095 0.384928979566407 3.29600146060729 0.000980715053514429 0.0705388382935193 Fo_Ne 70_117 FALSE
hsa-miR-1303 6.59464310650467 -1.25992952199234 0.387501406513136 -3.25141922278321 0.00114830400625671 0.0786406699915437 Fo_Ne 70_117 FALSE
hsa-miR-4330 25.6048921749141 -0.875750079670722 0.269873521598168 -3.24503891483909 0.00117434574137733 0.0786406699915437 Fo_Ne 70_117 FALSE
hsa-miR-3185-3p:Novel 24.6589771313098 0.774819055884746 0.241727679844043 3.20533857100949 0.00134903694544655 0.0873276582685736 Fo_Ne 70_117 FALSE
hsa-miR-425-3p 38.1168836869918 -0.789878700765141 0.248614026518029 -3.17712846627285 0.00148741133459276 0.0894090610058363 Fo_Ne 70_117 FALSE
hsa-miR-572 25.9646405935901 -0.694969562838211 0.218968560763923 -3.17383262881963 0.00150440413889635 0.0894090610058363 Fo_Ne 70_117 FALSE
hsa-miR-640 2.4519731630158 -0.906875908091176 0.28599323587207 -3.17096977949799 0.00151930948156158 0.0894090610058363 Fo_Ne 70_117 FALSE
hsa-miR-1231-3p:Novel 29.2950460369017 -0.701165224295581 0.224295072933805 -3.12608393543497 0.00177150981838278 0.0982934876371244 Fo_Ne 70_117 FALSE
hsa-miR-6074-5p:Novel 8.14134467281562 -0.682999546372942 0.218155637983084 -3.13079025913555 0.00174336622408498 0.0982934876371244 Fo_Ne 70_117 FALSE
hsa-miR-5572-5p:Novel 12.37256493817 -0.679332311652131 0.217970361885796 -3.11662698439737 0.00182932876872617 0.0986821241351731 Fo_Ne 70_117 FALSE
hsa-miR-1321-5p:Novel 2.79138993381911 1.40758467576672 0.455020223050995 3.09345520146028 0.0019784042001037 0.102278684139754 Fo_Ne 70_117 FALSE
hsa-miR-3191-3p 17.1328864842279 0.863692192917326 0.279508931997134 3.09003432107201 0.00200133367523721 0.102278684139754 Fo_Ne 70_117 FALSE
hsa-miR-3123-5p:Novel 2.52456223362656 -1.14270789389769 0.374291289518009 -3.05299088143142 0.00226572823021233 0.110001105576809 Fo_Ne 70_117 FALSE
hsa-miR-4692 5.14881649583604 -0.826400599249754 0.270063732121722 -3.06002065792856 0.00221321725202652 0.110001105576809 Fo_Ne 70_117 FALSE
hsa-miR-4295 5.01918343665437 -0.866111995668897 0.286015950903573 -3.02819473156201 0.00246019498628097 0.115748114290712 Fo_Ne 70_117 FALSE
hsa-miR-8088-3p:Novel 10.1057448176429 -0.953581458290124 0.315448200876542 -3.02294150240955 0.00250330628229141 0.115748114290712 Fo_Ne 70_117 FALSE
hsa-miR-2277-5p 4.99500679538413 -0.792467231240128 0.26528938670089 -2.98718030560952 0.0028156360778912 0.120445387771271 Fo_Ne 70_117 FALSE
hsa-miR-4324-5p:Novel 13.5700089541964 -0.991841644427362 0.331867536608535 -2.98866726936694 0.00280197082028132 0.120445387771271 Fo_Ne 70_117 FALSE
hsa-miR-4689 3.4642631779269 -1.1414213877057 0.38262284736449 -2.98315010608442 0.00285298034885606 0.120445387771271 Fo_Ne 70_117 FALSE
hsa-miR-890-3p:Novel 21.6270985957193 -0.974483922675928 0.324801512938106 -3.00024440730246 0.0026976305050656 0.120445387771271 Fo_Ne 70_117 FALSE
hsa-miR-10524-5p 2.8996633040827 -1.75438667665945 0.591199225511725 -2.9675050320658 0.0030022736815597 0.121466989366436 Fo_Ne 70_117 FALSE
hsa-miR-7702 3.8815031094368 -1.30276915811508 0.438270367062669 -2.97252393960917 0.00295362175535084 0.121466989366436 Fo_Ne 70_117 FALSE
hsa-miR-10524-3p:Novel 3.89626123696453 -1.31609269564882 0.445610928283464 -2.95345695564184 0.00314236428634971 0.12454023355288 Fo_Ne 70_117 FALSE
hsa-miR-100-5p 8.07805130086412 1.43684488706685 0.489833882302301 2.93333094949136 0.00335346220556522 0.126778734168958 Fo_Ne 70_117 FALSE
hsa-miR-1271-3p 5.05746786955575 1.29269502819998 0.441806834552004 2.92592809142662 0.0034343030895842 0.126778734168958 Fo_Ne 70_117 FALSE
hsa-miR-1304-3p 2.40984395396736 -0.938879489481663 0.320801736778954 -2.92666585570448 0.00342616767911141 0.126778734168958 Fo_Ne 70_117 FALSE
hsa-miR-5089-3p 8.16786850604887 -2.10603449624066 0.720354032554917 -2.92361033750457 0.00345997575229392 0.126778734168958 Fo_Ne 70_117 FALSE
hsa-miR-3155b 16.778950739035 -0.626687201525698 0.215096617984366 -2.91351490041209 0.00357384781031821 0.12852615643774 Fo_Ne 70_117 FALSE
hsa-miR-137-3p 84.6478277046181 -0.729891429086356 0.252740651955167 -2.88790672746951 0.00387814853499951 0.135067200753726 Fo_Ne 70_117 FALSE
hsa-miR-3155a 17.1617227881687 -0.582339939006691 0.201742109794398 -2.88655620584206 0.00389483174161104 0.135067200753726 Fo_Ne 70_117 FALSE
hsa-miR-4295-3p:Novel 3.46466689372575 -0.91449506215704 0.319759113245189 -2.85994995694091 0.00423707863623585 0.144358012483685 Fo_Ne 70_117 FALSE
hsa-miR-6836-5p 8.66542176133689 -0.886251855884279 0.312606368028787 -2.83504095413267 0.00458198114388686 0.153417368645315 Fo_Ne 70_117 FALSE
hsa-miR-4252 10.8339881199175 -0.683144615731927 0.24338875564737 -2.80680434030277 0.00500356228006424 0.161185652139733 Fo_Ne 70_117 FALSE
hsa-miR-4737 15.5913488116203 -0.732563392047474 0.261349896762083 -2.80299858971957 0.00506298907339018 0.161185652139733 Fo_Ne 70_117 FALSE
hsa-miR-519a-3p 2.38802285140632 0.696348745450577 0.24781280756198 2.80997883967888 0.00495447572842583 0.161185652139733 Fo_Ne 70_117 FALSE
hsa-miR-4429-3p:Novel 14.7433101920716 0.566503305187526 0.20328100286029 2.78679904770476 0.00532314773217663 0.162750268750659 Fo_Ne 70_117 FALSE
hsa-miR-4466-3p:Novel 71.0102279361456 -0.668969147369222 0.240695639627514 -2.77931560540306 0.00544735709000663 0.162750268750659 Fo_Ne 70_117 FALSE
hsa-miR-4750-5p 13.0343312104737 -0.820040317203844 0.294855529279717 -2.78115970627061 0.00541650834736095 0.162750268750659 Fo_Ne 70_117 FALSE
hsa-miR-6832-5p 19.2800415762668 -0.743533383215782 0.266461496454625 -2.79039708591593 0.00526434332829705 0.162750268750659 Fo_Ne 70_117 FALSE
hsa-miR-6724-5p 25.9422336444274 -0.595680576392167 0.216014816296437 -2.75759129213949 0.00582289513375919 0.171334278026672 Fo_Ne 70_117 FALSE
hsa-miR-12125-5p:Novel 3.49911594967033 0.917324536133665 0.3351306801535 2.73721443740544 0.00619618888409257 0.179596997207579 Fo_Ne 70_117 FALSE
hsa-miR-148b-5p 2.5783978011277 -0.784104235234643 0.287567881205207 -2.72667528775619 0.00639759620605376 0.180276889032813 Fo_Ne 70_117 FALSE
hsa-miR-548i 126.276459704817 -0.634546690907055 0.232801477500649 -2.72569872717103 0.00641655367312611 0.180276889032813 Fo_Ne 70_117 FALSE
