ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Average_modAct	Average_inactive	Average_modInact	Median_modAct	Median_inactive	Median_modInact
hsa-miR-761-3p:Novel	3.77481279699576	0.358731443769711	0.347949932587335	1.03098581195922	0.302547473244976	0.473469893534909	modInact_vs_inactive	FALSE	4.28258036039719	2.68118176186765	3.604251053738	2.45558649292844	1.68229096099796	2.20092462354149
hsa-miR-762	4.20095653994595	0.455883779247831	0.30691695697809	1.48536523930275	0.137447098544809	0.292515619979978	modInact_vs_inactive	FALSE	3.00711475426737	4.65930111976647	4.58143709602412	2.74530474250308	2.16708097999064	3.10389517524507
hsa-miR-762-5p:Novel	10.1601524121082	0.928527980317474	0.35774821512258	2.59547900189892	0.00944591745115749	0.0792820262473556	modInact_vs_inactive	FALSE	6.68642709565944	8.43291830463271	12.5161546796529	4.50554427229811	4.97188215819167	6.35521966259635
hsa-miR-764	6.82076837203301	0.126223610656985	0.491911535672096	0.256598191958491	0.79748897089103	0.87306926417528	modInact_vs_inactive	FALSE	7.16730023187431	6.82333424840774	5.57620215412594	1.77536680133777	2.88333378591866	1.78020278346085
hsa-miR-764-3p:Novel	7.79112343193614	0.536195619739614	0.345512835151723	1.55188336058242	0.120690134986552	0.274306888950165	modInact_vs_inactive	FALSE	8.12583434709455	6.08051479504467	7.57965388679013	4.49310268859512	3.38918204307843	4.76512577966114
hsa-miR-765	8.02725972649651	0.356638057203763	0.295877601332814	1.20535672723196	0.228065619075527	0.391944058549276	modInact_vs_inactive	FALSE	5.28509352152244	5.3715550583041	12.5297985034954	4.07502413644389	4.51385075235771	5.14812199286468
hsa-miR-765-5p:Novel	19.0652017262516	0.163063974242225	0.299642343002738	0.544195365074739	0.58630704098302	0.717985835433305	modInact_vs_inactive	FALSE	19.9360448960388	16.7986074495863	17.0316726200071	13.7745074785832	6.61342472734851	12.9524783536123
hsa-miR-766-3p	2.01872250647501	0.51469708380219	0.436380055130486	1.17946977124856	0.238211166773754	0.404724203745249	modInact_vs_inactive	FALSE	2.17373853629107	1.38716667604707	2.10987809953676	1.3167760319754	0.666373876280869	0.702494835672315
hsa-miR-766-5p	21.4892330871975	0.784564941837151	0.434364952790091	1.80623445054117	0.0708817258267656	0.208570884907368	modInact_vs_inactive	FALSE	27.4088545215	11.6226487909191	16.5968644757867	7.04738335387565	3.47142879621456	7.47607814763245
hsa-miR-767-3p	1.14771146814183	0.089865620011522	0.616160993182733	0.145847629119344	0.884041675278766	NA	modInact_vs_inactive	NA	0.762031069765699	1.03807540073687	1.55151211251589	0	0	0
hsa-miR-767-5p	3.63869959934568	0.363212596078061	0.42242790642775	0.859821499837828	0.389887445859486	0.550906536047358	modInact_vs_inactive	FALSE	3.0119268570057	2.41559985265442	4.81999134091847	0.514992699902621	0.261460630293518	0.574806438454254
hsa-miR-769-3p	23.0187138283287	1.03307508760427	0.365677812383851	2.82509644451672	0.00472663865962953	0.0543199858268193	modInact_vs_inactive	FALSE	13.4540737980058	7.37997185794515	41.151424130068	2.35945362512753	1.82381683723266	2.8299200588221
hsa-miR-769-5p	8.7429454400915	1.3342033059175	0.465213998581673	2.86793456341634	0.004131609757534	0.0519928520908142	modInact_vs_inactive	FALSE	3.6254787044374	8.65885257581619	13.6465736692664	2.00160702610841	1.77471507598793	2.38323954823067
hsa-miR-770-3p:Novel	17.0179883443562	1.33543442946947	0.293443439912461	4.55090912875016	5.34146150189153e-06	0.00239404304514778	modInact_vs_inactive	TRUE	14.3913147941452	8.25865925651207	25.5942757557286	9.60627806276511	5.30887047242289	11.1906967850293
hsa-miR-770-5p	0.509730122895192	1.10152845448688	0.623708258364068	1.76609567007513	0.0773797997844411	NA	modInact_vs_inactive	NA	0.303214658483044	0.39638425765615	0.678493620386718	0	0	0
hsa-miR-7702	4.34564577415181	1.30465682566826	0.638596866644022	2.04300536663222	0.0410519068681562	0.152520328354682	modInact_vs_inactive	FALSE	9.80433911535305	0.537132350212974	1.70416329286635	0	0	0.371081708498845
hsa-miR-7702-3p:Novel	2.33044750010464	1.25552531251445	0.419051590764075	2.99611155329394	0.00273446380121635	0.0411270696545359	modInact_vs_inactive	TRUE	2.42948214140323	1.23648594223526	2.91091110996452	0.998520210004507	0.667821159953324	1.2718666916285
hsa-miR-7703	7.42414236089361	0.855763252883829	0.296530637980838	2.88591849635156	0.00390273210363096	0.0506221239548863	modInact_vs_inactive	FALSE	4.86226920992899	5.10435025517967	11.1277464247251	3.61215168950178	3.45355123552184	6.13300695269533
hsa-miR-7703-5p:Novel	4.47889448237179	0.529915000656625	0.401147084408015	1.32099925751333	0.186501611789067	0.351636350745799	modInact_vs_inactive	FALSE	2.09993622174392	2.47240586646736	8.43413943439311	1.38208748056893	2.00749558817728	1.61843877328799
hsa-miR-7704	4.06992583469421	1.01467138952708	0.38368782482252	2.64452329181003	0.00818060763209083	0.0745233402581933	modInact_vs_inactive	FALSE	2.74073441701575	2.30998438095352	6.79349935786492	1.56166846030995	1.0053182203309	2.32297013688928
hsa-miR-7704-3p:Novel	56.8229287625248	0.871701532987296	0.278676400443737	3.12800628829454	0.00175996415853408	0.033765771344501	modInact_vs_inactive	TRUE	44.0259041205855	26.8814723423634	90.2887277407656	26.7419258575831	21.8134285333551	43.6602552470509
hsa-miR-7705	3.58129738954823	0.573001207827971	0.55708758737163	1.02856574229453	0.303683782952883	0.474585326079087	modInact_vs_inactive	FALSE	4.31396711766972	2.66204718744869	3.16545692282722	0.929871246070619	0.610260584968765	0.94900349633657
hsa-miR-7705-3p:Novel	3.72306000462927	0.242681326229073	0.473551274904956	0.512471065098031	0.60832136588547	0.732535293363428	modInact_vs_inactive	FALSE	3.16416299571433	4.54844361659896	2.6403466427813	1.15583790815246	0.916727456864987	1.0275477849019
hsa-miR-7706	11.0326065135741	0.42720678778862	0.302618700073935	1.4116998972114	0.158038343644466	0.318373279696955	modInact_vs_inactive	FALSE	11.4303149174761	8.75941675194177	10.3809573417629	6.42326089244307	6.3194868701528	6.72196210989046
hsa-miR-7706-5p:Novel	3.05362111584431	0.3303662304613	0.361912592733575	0.91283430611242	0.361329692503103	0.524442902136951	modInact_vs_inactive	FALSE	2.75512019683925	3.22039490506936	2.89045130559262	1.60088205590651	1.65656695771091	1.94995154705451
hsa-miR-7843-3p	1.25414645962425	1.39239543747314	0.56658551669537	2.45752035031593	0.0139899884230341	NA	modInact_vs_inactive	NA	0.24933191211058	1.83643645425074	1.81801674572738	0	0	0.39411863245274
hsa-miR-7843-5p	9.99518116329408	0.37371062193284	0.384711227056389	0.971405552139146	0.331346364817688	0.498902681224106	modInact_vs_inactive	FALSE	9.19325213130302	6.23158891050873	12.5778474943799	3.2886196405537	2.74910204701369	3.33852684650345
hsa-miR-7844-3p:Novel	16.8959216139824	0.058392927339634	0.350451054558933	0.16662220467028	0.867667321138283	0.921973668407251	modInact_vs_inactive	FALSE	13.8624013993767	20.6895036055352	14.7029109228525	6.42326089244307	12.9654680139384	8.85585874580377
hsa-miR-7844-5p	3.67930098504289	0.425289434717665	0.46498526890139	0.914629910152822	0.36038595109216	0.523412129875263	modInact_vs_inactive	FALSE	2.26037685618178	4.60925966972811	3.92204468034553	0.932513673162783	1.70905491998298	1.84582518826798
hsa-miR-7845-3p:Novel	34.3292220213093	0.88096286374077	0.353076847158056	2.49510232922864	0.0125920810882692	0.0913231511935639	modInact_vs_inactive	FALSE	33.7919187211275	25.5150081273087	37.977449924342	15.9852790158498	9.81150771796677	16.9578762537786
hsa-miR-7845-5p	2.25060764665688	0.64284550064426	0.454056467281827	1.415783161272	0.156839001169835	0.316360217481189	modInact_vs_inactive	FALSE	1.64365193836604	1.26644942215706	3.62173208530466	0.941584199799601	0.663736363577107	1.08959224662644
hsa-miR-7846-3p	2.87332946190859	0.269536461607287	0.32562298852979	0.827756242961417	0.407808560055903	0.566583374510403	modInact_vs_inactive	FALSE	2.51185968878615	1.94526238529618	3.70174454247633	1.45150990082477	1.40632605323254	1.6392123380236
hsa-miR-7846-5p:Novel	3.57222007688411	0.340792637918057	0.307910683468657	1.10679056042804	0.268384490387101	0.434887666635932	modInact_vs_inactive	FALSE	3.32258066768007	2.3659594565001	4.4485195283959	2.39633837263759	1.64914646614897	2.20418612105631
hsa-miR-7847-3p	9.74483520313309	0.140341594577895	0.279528366596112	0.502065662554646	0.6156213330271	0.738547862587651	modInact_vs_inactive	FALSE	9.32920254658178	8.88273879874657	9.51977784192304	6.08246072920718	5.81881384766391	7.19401970976858
hsa-miR-7847-5p:Novel	12.9641743742687	0.190088402752853	0.271822531938825	0.699310691416977	0.48435788691787	0.63034031625026	modInact_vs_inactive	FALSE	11.5051255507873	13.2477583969133	12.4425678297363	8.3201544791665	8.3001605247453	9.23845400056022
hsa-miR-7848-3p	0.143519927460555	0.648163945287525	1.46506167214722	0.442414102839482	0.658189575606214	NA	modInact_vs_inactive	NA	0.100564414400332	0.139669902852782	0.153842440186964	0	0	0
hsa-miR-7848-5p:Novel	17.391448964799	0.205034012207672	0.360102580897394	0.56937668065782	0.569100538664411	0.703876109506971	modInact_vs_inactive	FALSE	7.56825999925919	10.8781929959172	34.0313603772924	5.50308174983562	6.57677766003588	5.23080424984678
hsa-miR-7849-3p	5.69796606179716	0.581058933939182	0.579192346334998	1.00322274217882	0.315753402462865	0.485093349177606	modInact_vs_inactive	FALSE	6.82175839706151	3.19781624481292	6.31252672142605	0.855590418723623	1.27682310376164	0.867324236826249
hsa-miR-7849-5p:Novel	5.07612585738851	-0.209102147366892	0.567514079058631	-0.368452792772546	0.712535638881483	0.813859514135272	modInact_vs_inactive	FALSE	6.82863605662691	3.31408079173147	4.65467643821711	0.866804365419896	1.38906458613441	0.893206677743845
hsa-miR-7850-3p:Novel	1.95944006098144	0.610621533372763	0.423570835051711	1.44160429104666	0.149414037227055	0.306908210289486	modInact_vs_inactive	FALSE	1.71301009956482	1.35476453590443	2.47243535331422	1.19635933214675	0.684461702708332	1.29136672114488
hsa-miR-7850-5p	1.19856441001646	0.599129533323825	0.498842883132028	1.20103855057957	0.22973624766752	NA	modInact_vs_inactive	NA	0.958872289822521	0.879793553734651	1.59898812672382	0.377711189456691	0.342728887706106	0.551862861209591
hsa-miR-7851-3p	12.3118170583554	0.349297601448514	0.29228271909964	1.19506757883088	0.232060627831259	0.397894312907307	modInact_vs_inactive	FALSE	9.0769989403655	11.0409527713959	14.9255736283757	7.3435795310542	7.72396861522181	9.68807395001485
hsa-miR-7851-5p:Novel	21.8294594648506	0.377851769860503	0.297236387887231	1.27121639630427	0.203651675058861	0.368645721976501	modInact_vs_inactive	FALSE	16.6903493048669	19.3677782578602	25.5880783457877	13.6512853243545	14.9528228925246	15.7133026318207
