ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	a.drinker.x	a.no_drinker.x	a.drinker.y	a.no_drinker.y
hsa-miR-6875-5p	5.4387878906611	-0.442712670602158	0.487990721571933	-0.907215344537855	0.364292930841453	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	5.104	9.191	2.207	2.433
hsa-miR-6876-3p	3.2468351296046	-0.308378530659762	0.523494347773548	-0.589077096956851	0.555809556468992	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.854	7.65	0.538	3.631
hsa-miR-6876-5p	2.22538190874419	-1.14543683592119	0.418698135584281	-2.73571038075622	0.00622457832196998	0.550992581427848	a.drinker_vs_a.no_drinker	FALSE	1.796	7.036	1.09	1.046
hsa-miR-6877-3p	0.129968174458816	-0.272713640446389	1.2128754664882	-0.224848838962844	0.822096870717368	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.128	0.149	0	0
hsa-miR-6877-5p	3.55488416126476	0.420378123398433	0.38819688158609	1.08289927956365	0.278853131709084	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.467	4.538	1.884	3.112
hsa-miR-6878-3p	1.06539522321331	-1.12083614755453	1.15558396082679	-0.969930516128488	NA	NA	a.drinker_vs_a.no_drinker	NA	1.11	0.568	0	0
hsa-miR-6878-5p	7.92500193045817	-0.02755421463563	0.358440454712115	-0.07687250217825	0.938724972882511	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	7.826	9.036	5.096	7.821
hsa-miR-6879-3p	2.56627052015294	0.0760329404079412	0.52243803341845	0.145534849196253	0.884288602957943	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.537	2.898	1.148	1.902
hsa-miR-6879-5p	33.7146332771322	-0.161268199068572	0.337500326805515	-0.477831238253891	0.632770325479215	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	33.559	35.463	23.189	20.317
hsa-miR-6880-3p	0.308762438115808	-0.27572432896646	0.969162810663661	-0.284497430083651	0.776029203204671	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.307	0.327	0	0
hsa-miR-6880-5p	15.0357987340453	-1.1088488538322	0.365102996965544	-3.03708505010395	0.00238878044935024	0.350103730225585	a.drinker_vs_a.no_drinker	FALSE	14.019	26.433	8.129	11.731
hsa-miR-6881-3p	0.314327990318946	-0.87466357835384	1.03241338724316	-0.847202863854218	0.396882057529605	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.269	0.82	0	0
hsa-miR-6881-5p	2.07698379947234	0.459607155556289	0.457553400079472	1.00448855909815	0.31514318307608	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.066	2.196	1.007	1.245
hsa-miR-6882-3p	0.878801042336941	0.140496184216588	0.610128549093401	0.230273086590282	0.817879572489558	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.915	0.474	0	0
hsa-miR-6882-5p	4.02073506333615	0.194166299835205	0.384264612394919	0.505293210907631	0.613352910515476	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.875	5.658	2.081	2.091
hsa-miR-6883-3p	0.146058548686053	-0.424363107169774	1.41649059696749	-0.299587662691357	0.764491695918038	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.151	0.092	0	0
hsa-miR-6883-5p	6.84051832037302	0.689958968117928	0.466737604098506	1.47825879479021	0.139338522170742	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	5.888	17.515	2.297	3.955
hsa-miR-6884-3p	3.62402279847131	-0.251588890547851	0.731220233136704	-0.344067189536884	0.730795757132403	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.673	3.071	0.617	0.333
hsa-miR-6884-5p	14.178339942203	0.0690428819066714	0.394204719364092	0.175144737024071	0.860965906458583	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	13.969	16.527	7.342	11.206
hsa-miR-6885-3p	1.11975633028184	-0.129873782671957	0.823710308749356	-0.157669245233977	0.874717436063913	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.181	0.436	0	0
hsa-miR-6885-5p	1.15185850563994	-0.0996437542122951	0.487406955000558	-0.204436463595767	0.838012438005286	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.071	2.062	0.28	0.684
hsa-miR-6886-3p	5.35171587391304	0.533074720973032	0.445346186401503	1.19698952691252	0.231310636880755	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	5.379	5.049	2.85	2.653
hsa-miR-6886-5p	2.87536138467715	0.424707612894506	0.503596374201607	0.843349226983278	0.399033158990655	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.926	2.306	1.196	1.14
hsa-miR-6887-3p	2.53528177362827	-0.0747068718914037	0.50306977984081	-0.148502006848918	0.881946602280028	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.556	2.298	1.196	1.582
hsa-miR-6887-5p	5.95233337233086	0.137076056386738	0.408800475975309	0.335312859065793	0.73738909453815	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	5.974	5.713	2.826	4.026
hsa-miR-6888-3p	0.206572375496067	0.0887474123867393	1.19575940249809	0.0742184524757532	0.940836563391139	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.215	0.117	0	0
hsa-miR-6888-5p	4.4215136464411	0.370410294787533	0.581906483976816	0.636546085989808	0.524420552775614	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	4.531	3.191	1.177	1.577
hsa-miR-6889-3p	0.798479100348353	-0.416733389866943	0.965581061539755	-0.431588197476039	0.666040738033241	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.774	1.072	0	0
hsa-miR-6889-5p	16.5534284400254	0.239936884100546	0.49019818290036	0.489469142216948	0.624509595779459	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	16.796	13.832	5.314	5.87
hsa-miR-6890-3p	0.43798299634553	-0.827407219319771	0.871378825148968	-0.949537899521853	0.342347105777514	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.36	1.312	0	0
hsa-miR-6890-5p	4.4657524351772	-0.299558523264697	0.436745796729898	-0.685887592983424	0.492783994589328	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	4.085	8.73	1.987	3.91
hsa-miR-6891-3p	0.563797105458502	0.105621990682693	0.739674601908216	0.142795210772695	0.886451919570126	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.578	0.409	0	0
hsa-miR-6891-5p	13.4253914596596	-0.686294215710877	0.386770049587252	-1.77442440655182	0.0759929757378006	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	12.269	26.389	7.026	14.089
hsa-miR-6892-3p	1.00040543491227	0.659566547069378	0.656818518129139	1.00418384814738	0.315290005912761	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.065	0.273	0	0
hsa-miR-6892-5p	4.85964828207863	0.0957392126407913	0.553340450562093	0.173020447978343	0.862635354854803	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	4.886	4.562	1.597	1.577
hsa-miR-6893-3p	0.420808769741275	-0.484174382102782	0.956767133067009	-0.506052481705465	0.612819807536475	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.436	0.246	0	0
hsa-miR-6893-5p	1.60961178876253	-0.40490293137318	0.421573277821987	-0.960456823698758	0.336825351151479	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.526	2.545	0.554	1.327
hsa-miR-6894-3p	0.52085069433635	-0.0923283916442776	0.835251741169474	-0.110539597936072	0.911981447658522	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.538	0.329	0	0
hsa-miR-6894-5p	5.30916105232708	-0.00211180131663684	0.371277310708839	-0.00568793528644399	0.99546170872304	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	5.085	7.826	3.396	5.228
hsa-miR-6895-3p	19.0442351141153	0.919012887444661	0.404810337473539	2.27023077814739	0.0231935844964381	0.850542063447319	a.drinker_vs_a.no_drinker	FALSE	19.447	14.534	11.466	6.038
hsa-miR-6895-5p	0.0993656024569768	0.0659753399459627	1.8671799723106	0.0353342157287171	0.971813240150881	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.106	0.029	0	0
hsa-miR-7-1-3p	0.162633312723736	-0.534116089400164	1.68020444624763	-0.317887558620022	0.750570230263691	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.165	0.137	0	0
hsa-miR-7-2-3p	0.122347315793046	-0.91933151558261	2.79175391795708	-0.329302489617476	0.741927062526008	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.119	0.16	0	0
hsa-miR-7-3-3p:Novel	11.0088940368572	-0.3339182968311	0.494057660914404	-0.67586908016583	0.499123770437763	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	8.345	40.872	2.293	3.878
hsa-miR-7-5p	4.53599533823025	0.194935187728503	0.351689067454745	0.554282762154917	0.579385345560503	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	4.486	5.093	3.189	2.383
hsa-miR-708-3p	0.466217566089912	0.147289802751064	0.645504138673475	0.228177937098509	0.819507912689393	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.39	1.32	0	0
hsa-miR-708-5p	0.682913995673856	-0.667973117228675	0.766943468797286	-0.870954828360667	0.383778817893727	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.543	2.253	0	0
hsa-miR-7106-3p	4.12107892291773	0.304643959465653	0.459154189411184	0.663489447534663	0.507017135647273	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	4.272	2.424	2.273	1.825
hsa-miR-7106-5p	2.32945775524019	0.312791847765475	0.375023914438175	0.834058404606198	0.404248073041094	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.317	2.47	1.491	2.013
hsa-miR-7107-3p	0.795944262852833	0.152624915777023	0.630759071897621	0.241970226948707	0.808803233249045	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.78	0.973	0	0.587
hsa-miR-7107-5p	2.11785096772744	-0.656872726411148	0.438100422413544	-1.49936565409447	0.133778798640295	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.979	3.678	0.942	2.383
hsa-miR-7108-3p	3.11721651284444	-0.0337881221234313	0.479470178446354	-0.070469705191919	0.943819812341821	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.122	3.068	1.352	2.653
hsa-miR-7108-5p	25.4749434328648	0.0340835486109811	0.442655058808904	0.0769979873328299	0.938625146091716	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	25.117	29.49	9.935	29.31
hsa-miR-7109-3p	0.112462357346449	-0.516137753660326	1.86644845278036	-0.276534695020084	0.782137415382701	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.112	0.114	0	0
hsa-miR-7109-5p	0.536152331965841	-0.58983985832548	0.600728840397339	-0.981873715161308	0.32616206647829	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.498	0.968	0	0
hsa-miR-711	295.645343946299	0.0239170615092796	0.320329859235509	0.0746638529619418	0.940482168521327	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	296.291	288.411	178.338	218.992
hsa-miR-711-5p:Novel	9.84538088650103	-0.292207883991617	0.358607861678542	-0.81483959281839	0.415164134383582	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	8.901	20.431	5.392	6.319
hsa-miR-7110-3p	4.56717017185299	-0.660350952900808	0.490959444422811	-1.34502138700507	0.178618328053028	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.971	11.246	1.891	3.155
hsa-miR-7110-5p	11.3079983987357	0.180495613887551	0.420027401374616	0.429723425892801	0.667396840680725	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	11.394	10.339	5.011	5.537
hsa-miR-7111-3p	0.486255475881435	0.399553128332181	0.785981067504391	0.508349558089005	0.61120822083342	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.483	0.519	0	0
hsa-miR-7111-5p	0.712309547536219	-0.862089069687259	0.525717034581503	-1.63983476467245	0.101039527694758	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.693	0.928	0	0.734
hsa-miR-7112-3p	1.65029709037519	0.478454273911258	0.606784729953289	0.788507439777019	0.430399948558758	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.603	2.186	0	0
hsa-miR-7112-5p	0.640240789473201	-0.200370702786879	0.703696122153457	-0.284740382217402	0.775843050165302	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.632	0.727	0	0
hsa-miR-7113-3p	0.345405760271778	-0.17838222608295	0.769893285517546	-0.231697339668362	0.8167730978026	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.353	0.255	0	0
hsa-miR-7113-5p	387.620180682699	-0.510298221006174	0.4176882675253	-1.22172026528196	0.221813430029032	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	128.237	3295.443	55.574	99.373
hsa-miR-7114-3p	1.2803052426664	0.357185871923515	0.665555397901252	0.536673390449326	0.591493239712356	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.335	0.67	0.248	0
hsa-miR-7114-5p	6.36711063114795	0.831803366334844	0.519298683231335	1.60178215965992	0.109203789470377	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	6.714	2.48	0.497	0.999
hsa-miR-7150	9.04321385206925	0.175062514749455	0.483901958452431	0.36177269319042	0.717521899597223	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	9.287	6.315	3.774	3.997
hsa-miR-7150-3p:Novel	10.5915188044261	-0.500625980017946	0.294704434819707	-1.69873921416967	0.0893683312717041	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	9.799	19.478	7.03	9.533
hsa-miR-7151-3p	0.506098544530521	-0.720460133973619	0.643115401264644	-1.12026571367577	0.262600548161455	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.475	0.86	0	0
hsa-miR-7151-5p	0.996531449557402	-0.924565783110138	0.60229051755506	-1.53508274854355	0.124763503294432	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.867	2.444	0	0.898
hsa-miR-7152-3p	0.243785403812048	0.328137252725168	1.00493819358463	0.326524810003189	0.744027321352046	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.259	0.078	0	0
hsa-miR-7152-5p	0.188568277263969	-0.681462968944117	1.50022549684466	-0.454240359450896	0.649655837174541	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.164	0.468	0	0
hsa-miR-7153-3p	0.24986044941186	0.165109728077182	1.84461126361841	0.0895092268672919	0.928677221039467	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.256	0.18	0	0
hsa-miR-7153-5p	2.29809682373945	-1.07677019191112	0.634156978196651	-1.69795528383701	0.0895162018117434	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.195	3.455	0	0.791
hsa-miR-7154-3p	1.43814527139815	0.513350792664147	0.499604109247473	1.02751515282246	0.304177954024796	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.452	1.28	0.698	0.791
hsa-miR-7154-5p	0.251581843100169	0.485113557266247	0.953652835423805	0.508689891380297	0.610969609049902	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.254	0.22	0	0
hsa-miR-7155-3p	0.281821901514924	0.687974151996368	0.922413685027282	0.74584122413147	0.455763333976191	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.303	0.05	0	0
hsa-miR-7155-5p	2.60341184210369	-0.199050061897845	0.573054041340041	-0.347349547404609	0.728328731715308	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.6	2.643	0.849	1.577
hsa-miR-7156-3p	1.26718805050461	0.542476240537588	0.457064733228307	1.18686960751929	0.235279057134987	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.272	1.218	0.349	0
hsa-miR-7156-5p	1.18818328871091	0.0737437758265917	0.527141682430223	0.139893653422774	0.888744015814464	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.202	1.034	0.473	0
hsa-miR-7157-3p	0.97594957919584	-0.0799462958680795	0.738980065794698	-0.108184644713123	NA	NA	a.drinker_vs_a.no_drinker	NA	1.003	0.674	0	0
hsa-miR-7157-5p	0.304501378849028	-0.325909141565603	0.76587682154486	-0.42553728275548	0.670445049081622	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.288	0.494	0	0
hsa-miR-7158-3p	60.1597280436245	-2.51879019201362	1.01089684737481	-2.49163918015437	0.0127155137780399	0.766877356138272	a.drinker_vs_a.no_drinker	FALSE	57.991	84.475	0.872	0
hsa-miR-7158-5p	0.275553564114844	-0.576228210381539	0.814554215270929	-0.707415417634147	0.479308358550552	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.257	0.485	0	0
hsa-miR-7159-3p	0.0815625747524344	0.29677518656799	2.32173042467887	0.127824997860825	0.898287466907969	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.083	0.06	0	0
hsa-miR-7159-5p	7.35576495117895	-0.139937264146758	0.516339427569081	-0.271017971270528	0.786377210278613	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	7.318	7.778	1.8	3.317
hsa-miR-7160-3p	0.452662874612338	0.372123442748882	0.759016846597994	0.490270333809829	0.623942616614191	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.457	0.403	0	0
hsa-miR-7160-5p	1.57572747443838	-0.657039793756851	0.488052212072069	-1.34624898218846	0.178222233056626	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.334	4.281	0.585	0.666
hsa-miR-7161-3p	35.5529908361077	0.041073331719423	0.311372575668332	0.13191056287235	0.895055033677147	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	34.464	47.761	23.261	21.448
hsa-miR-7161-5p	1.35456888666298	-0.0195578678990507	0.610902400956066	-0.0320147176839418	0.974460313899484	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.341	1.51	0.259	0.519
hsa-miR-7162-3p	3.11346370565059	-0.248095928200796	0.444905703956742	-0.557637103760123	0.577092214616493	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.079	3.501	1.902	1.347
hsa-miR-7162-5p	0.784268627554976	-0.15189650055991	1.28742786722437	-0.117984474646639	0.906079959392486	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.82	0.381	0	0
hsa-miR-718	17.7284163246439	0.00745130631665717	0.367685276907026	0.0202654465235532	0.983831619802813	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	17.822	16.676	10.324	18.956
hsa-miR-718-5p:Novel	8.7397377203525	0.44562504273936	0.343013732152371	1.29914636345057	0.193893704521066	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	8.691	9.286	5.41	9.733
hsa-miR-744-3p	0.108215810323443	-0.132835624452458	1.95118359017083	-0.0680795108782297	0.945722340459989	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.116	0.026	0	0
hsa-miR-744-5p	3.76626340784149	0.00908991509843612	0.584767473938409	0.0155444950404227	0.987597786864316	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.698	15.746	0.552	1.046
hsa-miR-7515	2.24595913202782	-0.129565033187075	0.566737491071304	-0.228615602864314	0.819167696378159	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.257	2.124	0.656	1.327
hsa-miR-7515-5p:Novel	15.4215458700425	0.0195592823497765	0.294494304570989	0.0664165046528485	0.947046230402459	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	15.353	16.189	11.63	10.608
hsa-miR-758-3p	1.6662565354737	0.28256104930889	0.674273436961352	0.419060033837705	0.675172258262022	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.714	1.134	0.404	0
hsa-miR-758-5p	0.694358656807527	0.312749443906264	0.623441505262867	0.501650020516995	0.615913727082947	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.654	1.144	0	0
hsa-miR-759	0.5834730156341	0.369299812139707	0.660527484528986	0.559098327911441	0.576094615851605	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.595	0.453	0	0
hsa-miR-759-3p:Novel	1.49822497203319	-0.755853146521906	0.498884783558109	-1.51508558976497	0.129750730471046	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.454	1.994	0.412	0.898
hsa-miR-760	26.5851875314646	-1.16884306585106	0.380506796907485	-3.0718060106959	0.0021276795087512	0.350103730225585	a.drinker_vs_a.no_drinker	FALSE	20.417	95.739	11.041	13.66
hsa-miR-760-5p:Novel	5.95508559368242	-0.133416376146335	0.32142453309102	-0.415078385160334	0.67808452205071	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	5.486	11.215	3.581	4.866
hsa-miR-761	5.48600982409605	0.492356324031202	0.577771092335727	0.852165036573181	0.394122499183291	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	4.876	12.321	0.554	2.246
hsa-miR-761-3p:Novel	3.14524936088434	0.122582358742888	0.366324564963033	0.334627733073971	0.737905921866696	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.091	3.753	1.997	1.64
hsa-miR-762	4.32699572099503	-0.270815458607766	0.358210954074535	-0.756022269914772	0.449635843668911	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	4.343	4.148	2.81	3.317
hsa-miR-762-5p:Novel	7.74300815741347	0.0816323873653575	0.361732842252836	0.225670378329375	0.821457798456905	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	7.707	8.142	4.661	5.739
hsa-miR-764	5.38208073442092	-0.0627437060529771	0.547222385303255	-0.114658514962261	0.908715797257908	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	5.379	5.418	1.902	3.144
hsa-miR-764-3p:Novel	8.10806455149732	0.320204339312061	0.408016366565384	0.7847830762464	0.432580764341436	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	8.266	6.339	4.364	6.226
hsa-miR-765	7.24525462415936	-0.0676297544297422	0.346918058572667	-0.194944462412804	0.845436425905528	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	6.387	16.869	4.186	4.643
hsa-miR-765-5p:Novel	18.1350383183074	0.0283672881641081	0.307719320170617	0.0921855935089799	0.92655058401688	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	17.7	23.01	11.995	13.261
hsa-miR-766-3p	1.81490440648881	-0.479026254187529	0.454747654986598	-1.0533891685525	0.292162666356474	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	1.678	3.344	0.658	2.246
hsa-miR-766-5p	17.8847350800518	0.902743465982876	0.478306188059496	1.8873756780052	0.059109814096499	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	18.384	12.289	6.565	5.329
hsa-miR-767-3p	0.946593625098943	0.281079723291872	0.645291768440454	0.435585477823757	0.663137509077301	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.747	3.184	0	0
hsa-miR-767-5p	3.7179172227369	0.0493704652509954	0.419941656534492	0.117565058104543	0.906412292483554	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.625	4.757	0	1.006
hsa-miR-769-3p	25.0494479356886	-0.465049401667651	0.394489830700231	-1.17886283872559	0.238452797270425	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	20.227	79.106	2.07	2.373
hsa-miR-769-5p	7.1565567142545	-1.22599039136367	0.574439107893874	-2.13423907689476	NA	NA	a.drinker_vs_a.no_drinker	NA	6.439	15.201	1.758	2.607
hsa-miR-770-3p:Novel	15.614828798877	0.029212442531656	0.357625946914894	0.0816843486432145	0.934897724736503	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	14.628	26.681	7.914	12.637
hsa-miR-770-5p	0.437545840537201	-0.315055980971493	0.640948862157521	-0.491546205279111	0.623040180535513	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.434	0.474	0	0
hsa-miR-7702	3.80419659765246	1.31948415930145	0.685306613229522	1.92539242118699	NA	NA	a.drinker_vs_a.no_drinker	NA	3.98	1.836	0	0.449
hsa-miR-7702-3p:Novel	2.14554003096813	-0.290945160802092	0.465901621206531	-0.624477674167864	0.532313927946268	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.146	2.136	1.023	1.046
hsa-miR-7703	6.68831370011156	-0.668221816581546	0.327836680964117	-2.03827654250405	0.0415222844297397	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	5.892	15.616	3.826	6.737
hsa-miR-7703-5p:Novel	3.54325183843015	-0.404196619743512	0.434494186301794	-0.930269339582744	0.352231648399438	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.732	12.639	1.648	1.369
hsa-miR-7704	3.47991323962204	-0.148467190965675	0.417896908291691	-0.355272288499548	0.722385613676566	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.868	10.344	1.32	2.075
hsa-miR-7704-3p:Novel	46.9991174197988	-0.14175719606871	0.300433400984798	-0.471842330460065	0.637039333818413	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	41.189	112.131	27.067	41.365
hsa-miR-7705	3.32095523748439	0.847030674048344	0.65980467620726	1.28375973161832	0.199226037331019	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.433	2.062	0.706	0.791
hsa-miR-7705-3p:Novel	2.98282364540185	0.51136286833818	0.562756473574382	0.908675230495755	0.363521582628389	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	3.042	2.325	0.974	1.332
hsa-miR-7706	9.54277881915555	-0.386875658481048	0.338417604535046	-1.14319010978338	0.252959667702536	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	9.201	13.373	6.358	8.716
hsa-miR-7706-5p:Novel	2.82121207474879	-0.162970567886087	0.403210756218287	-0.404182094283861	0.686078819818677	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.822	2.814	1.674	1.347
hsa-miR-7843-3p	0.961937002177767	-0.211683312342825	0.632603133638539	-0.334622611059935	0.737909786123491	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	0.843	2.291	0	0
hsa-miR-7843-5p	12.4898051114856	-1.13204347193156	0.445686274304976	-2.54000075209164	0.0110852230485247	0.756144489929186	a.drinker_vs_a.no_drinker	FALSE	11.596	22.51	2.621	7.149
hsa-miR-7844-3p:Novel	18.4675029904368	0.393197124832932	0.421537733250727	0.932768513510657	0.350939501489717	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	19.066	11.762	9.376	5.39
hsa-miR-7844-5p	2.95397389738781	-0.260178110072649	0.481421237637915	-0.540437541453735	0.588895323745895	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.872	3.876	1.248	2.246
hsa-miR-7845-3p:Novel	29.923436774036	-0.695486060443775	0.391818211703292	-1.77502229266066	0.0758942063735809	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	27.832	53.364	11.347	16.986
hsa-miR-7845-5p	2.05148834860147	0.00408799542519039	0.473591151818353	0.00863190836546361	0.993112819112164	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.005	2.576	0.812	1.797
hsa-miR-7846-3p	2.65449672907197	-0.158266707013687	0.343401009170847	-0.460880145331626	0.644884597224106	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.366	5.886	1.554	3.193
hsa-miR-7846-5p:Novel	3.27106766647329	-0.0778866212031468	0.334016142965942	-0.233182206439311	0.815619922248662	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	2.991	6.414	2.295	4.183
hsa-miR-7847-3p	9.17159554888886	-0.250703939669188	0.355900815188167	-0.70442080762484	0.481170751659023	0.999744130083085	a.drinker_vs_a.no_drinker	FALSE	8.858	12.687	5.799	9.287
