ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	Averageinactive	AveragemodAct	AveragemodInact	Medianinactive	MedianmodAct	MedianmodInact
hsa-miR-100-3p	0.249034837397629	0.264512906860688	0.748157798716791	0.353552295136627	0.72367443092398	0.999652523199072	modInact_vs_modAct	FALSE	0.740854964599555	0.17290954179372	0.272951426246957	0	0	0
hsa-miR-100-5p	9.01626177000555	-0.606152095763697	0.589350518447686	-1.02850863245232	0.303710632279581	0.999652523199072	modInact_vs_modAct	FALSE	11.6773837238952	5.48447840222202	16.7963392019917	1.17743341154702	0.537369754303311	0.563088123872328
hsa-miR-101-2-5p	1.3287175813977	-0.15966468538355	0.403324461187051	-0.395871564332178	0.692199779394473	0.999652523199072	modInact_vs_modAct	FALSE	2.06356856132791	1.22268179115769	1.26378153648141	1.47411828972974	0.417634133495092	0.61881733429304
hsa-miR-101-3p	3.30267557421107	-0.033962266074457	0.266490193459783	-0.12744283620171	0.898589914237019	0.999652523199072	modInact_vs_modAct	FALSE	4.70952608011132	3.09095475392688	3.07201193556115	3.03470031615165	2.40819783426395	1.99651292580086
hsa-miR-101-5p	19.5514939435533	-0.299137962661178	0.404422092843573	-0.73966770845252	0.459501646506737	0.999652523199072	modInact_vs_modAct	FALSE	125.065401381342	17.0904325912049	10.4429655361003	2.69108530915755	1.40293633227992	1.09955507838598
hsa-miR-10226	2.85748589575302	0.0591111844029895	0.325526844435018	0.181586205296163	0.855907475441485	0.999652523199072	modInact_vs_modAct	FALSE	6.29929733404606	2.24714050304035	2.69871297925478	2.99960772848453	1.73234468431675	1.45535258291127
hsa-miR-10226-3p:Novel	12.1864573450343	0.0276564734343179	0.299192975063974	0.092436907746261	0.926350916801275	0.999652523199072	modInact_vs_modAct	FALSE	48.9258883502779	8.33503069095847	10.698955612372	9.77222451967067	5.20295909611098	6.03534189938737
hsa-miR-10392-3p	1.17866591402202	0.373964894218683	0.397937861044991	0.939757009389972	0.347342215144291	0.999652523199072	modInact_vs_modAct	FALSE	1.67169521851686	1.05712885533276	1.33727786371567	0.882759025588308	0.38925070134754	0.549715488716323
hsa-miR-10392-5p	126.669868873506	-0.0269510059074881	0.207480989655655	-0.129896266410803	0.896648498235187	0.999652523199072	modInact_vs_modAct	FALSE	77.1771410151468	110.04255295948	174.765860776057	52.3467304059351	73.49522434313	67.2389608103049
hsa-miR-10393-3p	0.247691191541227	0.126397454835892	1.16745640636073	0.108267387242241	0.913783591725254	0.999652523199072	modInact_vs_modAct	FALSE	0.889758881468384	0.146909076097561	0.30795083940479	0	0	0
hsa-miR-10393-5p	0.0576141874049307	-0.0662132844756969	2.87092847043895	-0.023063369623268	0.981599724714692	0.999652523199072	modInact_vs_modAct	FALSE	0	0.0656271472262932	0.0747474666035832	0	0	0
hsa-miR-10394-3p	2.64327634067581	-0.402108169632939	0.436421885080213	-0.921374897500919	0.356854729905239	0.999652523199072	modInact_vs_modAct	FALSE	4.91545355520429	2.63977380769479	2.23753841156393	1.544146566398	0.903767357890477	0.375310202508231
hsa-miR-10394-5p	0.601292713139749	-0.422661931687115	0.609048176049488	-0.693971262550455	0.487700231074006	0.999652523199072	modInact_vs_modAct	FALSE	1.90991516989686	0.581754860400192	0.294610706883811	0	0	0
hsa-miR-10395-3p	1.06200216428212	0.197845683214993	0.519727270383618	0.38067212264802	0.703446557041341	0.999652523199072	modInact_vs_modAct	FALSE	1.82755543059879	0.639680717054849	2.11598791714583	0.297908670216752	0	0
hsa-miR-10395-5p	2.99095548204603	-0.398772331607606	0.276115073866605	-1.44422514143599	0.148675654981789	0.950813609708906	modInact_vs_modAct	FALSE	4.81026678638458	2.72595521159426	3.19238861882156	5.66866668544096	1.71175043189145	1.32397701907158
hsa-miR-10396a-3p	1.18966881792193	-0.110997252299713	0.375924904302433	-0.295264429223383	0.767791887167946	0.999652523199072	modInact_vs_modAct	FALSE	1.44969237960453	1.25712737241588	1.06877244032046	0.287118303130665	0.573731825862649	0.306004219505041
hsa-miR-10396a-5p	4.37861129478044	-0.089899340972621	0.299330898817096	-0.300334316730707	0.763922159759273	0.999652523199072	modInact_vs_modAct	FALSE	3.43563692627098	4.76907146404151	4.74047819237398	3.32959783615091	2.35128483010846	2.07895514672513
hsa-miR-10396b-3p	1.41655433821199	-0.512148818492003	0.327467688424959	-1.56396748929739	0.11782520351459	0.900274764834435	modInact_vs_modAct	FALSE	0.805610915715662	1.56180157182889	1.4274979738655	0.436072638239042	0.971513405667445	0.440991163917912
hsa-miR-10396b-5p	3.26821783599603	-0.0458101656869745	0.352739433221174	-0.12986970373185	0.896669514171797	0.999652523199072	modInact_vs_modAct	FALSE	1.72537392291142	3.59676292263308	3.7142788422976	1.4953457879502	1.30978137441457	1.2695070162428
hsa-miR-10397-3p	22.1797913084735	-0.535476086296201	0.244591600322849	-2.18926604834098	0.0285775085360266	0.748939484296826	modInact_vs_modAct	FALSE	25.3277703530298	17.832520336783	33.6750804368434	13.1503680366571	13.4473668501913	11.1573972077594
hsa-miR-10397-5p	3.20828817212374	-0.287048112284828	0.392408363851694	-0.731503552746175	0.464471635273768	0.999652523199072	modInact_vs_modAct	FALSE	2.11239935621242	2.93228074008355	3.02056461779191	2.05612857263663	1.03356212092575	1.30992265602809
hsa-miR-10398-3p	1.56678582563644	0.274172897114896	0.285503874767954	0.960312350708841	0.336898035926361	0.999652523199072	modInact_vs_modAct	FALSE	4.02007168814423	1.39838518034128	1.63956726407344	1.99350840534527	0.796406745915251	0.939161793259054
hsa-miR-10398-5p	0.663183765763678	-0.176527222904849	0.489631568105772	-0.360530722289366	0.718450286109694	0.999652523199072	modInact_vs_modAct	FALSE	1.54258080434572	0.81780605638226	0.481147611944776	0.812254726459148	0	0
hsa-miR-10399-3p	0.460612144637301	-0.437041491711545	0.666053927029221	-0.656165325322631	0.51171775655771	0.999652523199072	modInact_vs_modAct	FALSE	0.593679236507509	0.363278836653334	0.529282278502171	0.287118303130665	0	0
hsa-miR-10399-5p	0.551722784937196	-0.682224341091376	0.548412683177476	-1.24399810948682	0.21350025871725	0.999652523199072	modInact_vs_modAct	FALSE	1.75485058619721	0.711410768391078	0.236210802847264	0	0	0
hsa-miR-103a-1-5p	0.570615247259393	0.118390115264008	0.695783501346837	0.170153668540341	0.864889287444891	0.999652523199072	modInact_vs_modAct	FALSE	1.21095401483564	0.526024888924907	0.615321814790138	0	0	0
